token,tokenToMatch,endReason,tag,tagIndex
HOW,how,c,,
?,?,s,,
A,a,s,considrd,0
new,new,s,considrd,0
Play,play,c,,
?,?,s,,
is,is,s,considrd,0
this,this,s,considrd,0
a,a,s,considrd,0
time,time,s,,
for,for,s,considrd,0
Plays,plays,c,,
?,?,n,,
Wit,wit,s,,
was,was,s,,
a,a,s,considrd,0
wretched,wretched,s,,
thing,thing,s,,
in,in,s,considrd,0
it,it,s,strd,0
is,is,s,strd,1
best,best,s,,
days,days,c,strd,0
",",",",n,,
A,a,s,considrd,0
fair,fair,s,,
peor,peor,s,,
Wife,wife,c,,
",",",",s,,
which,which,s,considrd,0
only,only,s,,
had,had,s,considrd,0
a,a,s,considrd,0
white,white,n,,
And,and,s,,
tempting,tempting,s,,
Skin,skin,c,,
",",",",s,,
which,which,s,considrd,0
Vermin,vermin,s,strd,0
love,love,s,,
to,to,s,considrd,0
bite,bite,c,,
.,.,n,,
But,but,s,,
now,now,s,,
the,the,s,considrd,0
Nation,nation,s,,
in,in,s,considrd,0
a,a,s,considrd,0
tempest,tempest,s,,
rowles,rowles,c,,
",",",",n,,
And,and,s,,
Old,old,s,,
St,st,c,considrd,0
.,.,s,,
Peter's,peter's,c,strd,0
",",",",s,,
justles,justles,s,,
with,with,s,considrd,0
St,st,c,considrd,0
.,.,s,,
Paul's,paul's,c,strd,0
",",",",n,,
And,and,s,,
whilst,whilst,s,,
these,these,s,,
two,two,s,,
great,great,s,considrd,0
Ladys,ladys,s,,
fight,fight,s,,
and,and,s,,
braule,braule,c,,
",",",",n,,
Pick,pick,s,,
pocket,pocket,s,,
Conventicle,conventicle,s,,
Whore,whore,s,,
gets,gets,s,,
all,all,c,,
.,.,n,,
Ungrateful,ungrateful,s,,
Jade,jade,c,,
",",",",s,,
from,from,s,,
Rome,rome,s,,
it,it,s,,
is,is,s,considrd,0
most,most,s,,
clear,clear,c,,
",",",",n,,
She,she,s,considrd,0
had,had,s,considrd,0
the,the,s,considrd,0
stinking,stinking,s,,
Fish,fish,s,,
she,she,s,considrd,0
sels,sels,s,,
so,so,s,,
dear,dear,c,,
",",",",n,,
And,and,s,,
in,in,s,considrd,0
this,this,s,considrd,0
broyl,broyl,s,,
no,no,s,considrd,0
shelter,shelter,s,,
can,can,s,,
be,be,s,considrd,0
found,found,c,,
",",",",n,,
In,in,s,considrd,0
our,our,s,,
poor,poor,s,,
Play,play,s,,
house,house,s,,
fallen,fallen,s,,
to,to,s,considrd,0
the,the,s,considrd,0
ground,ground,c,,
.,.,n,,
The,the,s,considrd,0
Times,times,s,,
Neglect,neglect,c,,
",",",",s,,
and,and,s,,
Maladies,maladies,s,,
have,have,s,considrd,0
thrown,thrown,n,,
The,the,s,considrd,0
two,two,s,,
great,great,s,considrd,0
Pillars,pillars,s,,
of,of,s,considrd,0
our,our,s,,
Playhouse,playhouse,s,strd,0
down,down,c,,
;,;,n,,
The,the,s,considrd,0
two,two,s,,
tall,tall,s,,
Cedars,cedars,s,,
of,of,s,considrd,0
the,the,s,considrd,0
vocal,vocal,s,,
Grove,grove,c,,
",",",",n,,
That,that,s,considrd,0
vented,vented,s,,
Oracles,oracles,s,,
of,of,s,considrd,0
Wit,wit,s,,
and,and,s,,
Love,love,c,,
.,.,n,,
Where,where,s,,
many,many,s,,
a,a,s,considrd,0
Nightingal,nightingal,s,,
has,has,s,considrd,0
sweetly,sweetly,s,,
sung,sung,c,,
",",",",n,,
Whose,whose,s,,
Boughs,boughs,s,,
with,with,s,considrd,0
shreiks,shreiks,s,,
of,of,s,considrd,0
Owls,owls,s,strd,0
too,too,s,,
often,often,s,strd,0
has,has,s,considrd,0
rung,rung,c,,
:,:,n,,
But,but,s,,
such,such,s,,
strange,strange,s,,
Charms,charms,s,strd,0
did,did,s,,
in,in,s,considrd,0
their,their,s,considrd,0
Echoes,echoes,s,strd,0
lie,lie,c,,
;,;,n,,
They,they,s,considrd,0
gave,gave,s,,
the,the,s,considrd,0
very,very,s,,
Owls,owls,s,strd,0
a,a,s,considrd,0
Harmony,harmony,c,,
.,.,n,,
But,but,s,,
in,in,s,considrd,0
our,our,s,,
Shrubs,shrubs,s,,
no,no,s,considrd,0
such,such,s,,
sweet,sweet,s,,
Echoes,echoes,s,strd,0
dwell,dwell,c,,
",",",",n,,
Here,here,s,,
Wit,wit,s,,
will,will,s,,
find,find,s,,
but,but,s,,
Rods,rods,s,,
to,to,s,considrd,0
switch,switch,s,,
her,her,s,,
well,well,c,,
.,.,n,,
What,what,s,,
makes,makes,s,,
her,her,s,,
then,then,s,,
appear,appear,c,,
?,?,s,,
what,what,s,,
makes,makes,s,,
a,a,s,considrd,0
kind,kind,n,,
Young,young,s,,
Wench,wench,s,,
go,go,s,,
meet,meet,s,,
her,her,s,,
Friend,friend,s,,
in,in,s,considrd,0
rain,rain,s,,
and,and,s,,
wind,wind,c,,
",",",",n,,
And,and,s,,
rather,rather,s,,
than,than,s,,
the,the,s,considrd,0
Assignation,assignation,s,,
fail,fail,c,,
",",",",n,,
Daggle,daggle,s,,
at,at,s,considrd,0
once,once,s,,
her,her,s,,
Honor,honor,s,strd,0
and,and,s,,
her,her,s,,
Tail,tail,c,strd,0
?,?,n,,
Nature,nature,s,,
who,who,s,considrd,0
did,did,s,,
dispose,dispose,s,,
her,her,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Trade,trade,c,,
",",",",n,,
So,so,s,,
soon,soon,c,,
",",",",s,,
that,that,s,considrd,0
she,she,s,considrd,0
was,was,s,,
scarcely,scarcely,s,,
born,born,s,,
a,a,s,considrd,0
Maid,maid,c,,
.,.,n,,
Perhaps,perhaps,s,,
she,she,s,strd,0
will,will,s,strd,1
blame,blame,s,,
her,her,s,,
^tars,^tars,c,,
",",",",s,,
but,but,s,,
she,she,s,considrd,0
would,would,s,strd,0
fall,fall,c,,
",",",",n,,
To,to,s,considrd,0
sinning,sinning,c,,
",",",",s,,
if,if,s,,
there,there,s,considrd,0
were,were,s,,
no,no,s,considrd,0
Stars,stars,s,,
at,at,s,considrd,0
all,all,c,,
.,.,n,,
Nature,nature,s,,
to,to,s,considrd,0
writing,writing,s,,
such,such,s,,
delight,delight,s,,
has,has,s,considrd,0
joined,joined,n,strd,0
To,to,s,considrd,0
propogate,propogate,s,,
man's,man's,s,,
Wit,wit,s,,
as,as,s,considrd,0
well,well,s,,
as,as,s,considrd,0
Kind,kind,c,,
.,.,n,,
This,this,s,considrd,0
Poet,poet,s,,
draws,draws,s,,
his,his,s,considrd,0
Lust,lust,s,,
to,to,s,considrd,0
write,write,s,,
from,from,s,,
thence,thence,c,,
.,.,n,,
Did,did,s,,
Malic,malic,s,,
eb,eb,s,,
last,last,s,,
him,him,s,,
like,like,s,,
a,a,s,considrd,0
Pestilence,pestilence,c,,
",",",",n,,
Like,like,s,,
the,the,s,considrd,0
blind,blind,s,,
Piper,piper,s,,
he,he,s,strd,0
would,would,s,strd,1
the,the,s,considrd,0
Plague,plague,s,,
out-brave,out-brave,c,,
",",",",n,,
And,and,s,,
tune,tune,s,,
his,his,s,considrd,0
Pipe,pipe,s,,
though,though,s,,
carried,carried,s,strd,0
to,to,s,considrd,0
the,the,s,considrd,0
Grave,grave,c,,
.,.,nn,,
YEsterday,yesterday,s,,
charged,charged,s,,
to,to,s,considrd,0
come,come,s,,
no,no,s,considrd,0
more,more,s,,
to,to,s,considrd,0
Council,council,c,,
!,!,n,,
Last,last,s,,
Night,night,s,,
deprived,deprived,s,strd,0
of,of,s,considrd,0
all,all,s,,
my,my,s,considrd,0
great,great,s,considrd,0
Employments,employments,c,,
!,!,n,,
A,a,s,considrd,0
soft,soft,s,,
dismission,dismission,c,,
",",",",s,,
stuffed,stuffed,s,strd,0
with,with,s,considrd,0
downy,downy,s,,
words,words,n,,
Sent,sent,s,,
me,me,s,,
to,to,s,considrd,0
sleep,sleep,s,,
upon,upon,c,,
!,!,s,,
and,and,s,,
sleep,sleep,s,,
I,i,s,considrd,0
may,may,c,,
",",",",n,,
My,my,s,considrd,0
