token,tokenToMatch,endReason,tag,tagIndex
ALvarez,alvarez,s,,
pardoned,pardoned,c,strd,0
?,?,nnn,,
And,and,s,,
returned,returned,c,strd,0
.,.,nnn,,
I,i,s,considrd,0
saw,saw,s,,
him,him,s,,
land,land,n,,
At,at,s,considrd,0
St,st,c,considrd,0
.,.,s,,
Lucars,lucars,c,,
",",",",s,,
and,and,s,,
such,such,s,,
a,a,s,considrd,0
general,general,s,strd,0
welcome,welcome,n,,
Fame,fame,c,,
",",",",s,,
as,as,s,considrd,0
harbinger,harbinger,s,,
to,to,s,considrd,0
his,his,s,considrd,0
brave,brave,s,,
actions,actions,c,,
",",",",n,,
Had,had,s,considrd,0
with,with,s,considrd,0
the,the,s,considrd,0
easy,easy,s,strd,0
people,people,c,,
",",",",s,,
prepared,prepared,s,strd,0
for,for,s,considrd,0
him,him,c,,
",",",",n,,
At,at,s,considrd,0
if,if,s,,
by,by,s,considrd,0
his,his,s,considrd,0
command,command,s,,
alone,alone,c,,
",",",",s,,
and,and,s,,
fortune,fortune,n,,
Holland,holland,s,,
with,with,s,considrd,0
those,those,s,,
low,low,s,,
Provinces,provinces,c,,
",",",",s,,
that,that,s,considrd,0
hold,hold,s,,
out,out,n,,
Against,against,s,,
the,the,s,considrd,0
Archduke,archduke,c,strd,0
",",",",s,,
were,were,s,,
again,again,s,,
compelled,compelled,n,strd,0
With,with,s,considrd,0
their,their,s,considrd,0
obedience,obedience,s,,
to,to,s,considrd,0
give,give,s,,
up,up,s,,
their,their,s,considrd,0
lives,lives,n,,
To,to,s,considrd,0
be,be,s,considrd,0
at,at,s,considrd,0
his,his,s,considrd,0
devotion,devotion,c,,
.,.,nn,,
You,you,s,considrd,0
amaze,amaze,s,,
me,me,c,,
",",",",n,,
For,for,s,considrd,0
though,though,s,,
I,i,s,considrd,0
have,have,s,considrd,0
heard,heard,c,,
",",",",s,,
that,that,s,considrd,0
when,when,s,,
he,he,s,considrd,0
fled,fled,s,,
from,from,s,,
Civil,civil,n,strd,0
To,to,s,considrd,0
save,save,s,,
his,his,s,considrd,0
life,life,s,,
(,(,c,,
then,then,s,,
forfeited,forfeited,s,,
to,to,s,considrd,0
Law,law,n,,
For,for,s,considrd,0
murdering,murdering,s,strd,0
Don,don,s,,
Pedro,pedro,s,,
my,my,s,considrd,0
deer,deer,s,,
Uncle,uncle,c,,
),),n,,
His,his,s,considrd,0
extreme,extreme,s,strd,0
wants,wants,s,,
enforced,enforced,s,strd,0
him,him,s,,
to,to,s,considrd,0
take,take,s,considrd,0
pay,pay,n,,
In,in,s,considrd,0
The,the,s,strd,0
Army,army,s,strd,1
sat,sat,s,,
down,down,s,,
then,then,s,,
before,before,s,,
Ostena,ostena,c,,
",",",",n,,
'Twas,'twas,s,,
never,never,s,considrd,0
yet,yet,s,,
reported,reported,c,,
",",",",s,,
by,by,s,considrd,0
whose,whose,s,,
favor,favor,n,strd,0
He,he,s,considrd,0
durst,durst,s,,
presunt,presunt,s,,
to,to,s,considrd,0
entertain,entertain,s,,
a,a,s,considrd,0
thought,thought,n,,
Of,of,s,considrd,0
coming,coming,s,strd,0
home,home,s,,
with,with,s,considrd,0
pardon,pardon,c,,
.,.,nn,,
It,it,s,strd,0
Is,is,s,strd,1
our,our,s,,
nature,nature,n,,
Or,or,s,considrd,0
not,not,s,,
to,to,s,considrd,0
hear,hear,c,,
",",",",s,,
or,or,s,considrd,0
not,not,s,,
to,to,s,considrd,0
give,give,s,,
belief,belief,n,strd,0
To,to,s,considrd,0
what,what,s,,
we,we,s,considrd,0
wish,wish,s,,
far,far,s,,
from,from,s,,
our,our,s,,
enemies,enemies,c,,
.,.,nn,,
Sir,sir,s,,
it,it,s,strd,0
is,is,s,strd,1
most,most,s,,
certain,certain,s,strd,0
the,the,s,considrd,0
Infantas,infantas,s,,
letters,letters,n,,
