token,tokenToMatch,endReason,tag,tagIndex
I,i,s,considrd,0
Would,would,s,,
not,not,s,,
for,for,s,considrd,0
half,half,s,strd,0
Sauoy,sauoy,c,,
",",",",s,,
but,but,s,,
have,have,s,strd,0
bound,bound,n,,
France,france,s,strd,0
to,to,s,considrd,0
some,some,s,,
favor,favor,c,strd,0
",",",",s,,
by,by,s,considrd,0
my,my,s,considrd,0
personal,personal,s,strd,0
presence,presence,n,,
More,more,s,,
than,than,s,,
your,your,s,,
self,self,c,strd,0
",",",",s,,
(,(,c,,
my,my,s,considrd,0
Lord,lord,s,,
Ambassador,ambassador,c,strd,0
),),n,,
Could,could,s,,
have,have,s,strd,0
obtaind,obtaind,c,,
;,;,s,,
for,for,s,considrd,0
all,all,s,,
Ambassadors,ambassadors,n,strd,0
(,(,c,,
You,you,s,considrd,0
know,know,c,,
),),s,,
have,have,s,strd,0
chiefly,chiefly,s,,
these,these,s,,
instructions,instructions,c,,
;,;,n,,
To,to,s,considrd,0
note,note,s,,
the,the,s,considrd,0
State,state,s,,
and,and,s,,
chief,chief,s,strd,0
sway,sway,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Court,court,c,,
",",",",n,,
To,to,s,considrd,0
which,which,s,considrd,0
they,they,s,considrd,0
are,are,s,,
employde,employde,c,,
;,;,s,,
to,to,s,considrd,0
penetrate,penetrate,n,,
The,the,s,considrd,0
heart,heart,c,,
",",",",s,,
and,and,s,,
marrow,marrow,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Kings,kings,s,,
designs,designs,c,strd,0
",",",",n,,
And,and,s,,
to,to,s,considrd,0
observe,observe,s,strd,0
the,the,s,considrd,0
countenances,countenances,s,,
and,and,s,,
spirits,spirits,c,strd,0
",",",",n,,
Of,of,s,considrd,0
such,such,s,,
as,as,s,considrd,0
are,are,s,,
impatient,impatient,s,,
of,of,s,considrd,0
rest,rest,c,,
;,;,n,,
And,and,s,,
wring,wring,s,,
beneath,beneath,c,,
",",",",s,,
some,some,s,,
private,private,s,strd,0
discontent,discontent,c,,
:,:,n,,
But,but,c,,
",",",",s,,
past,past,s,,
all,all,s,,
these,these,c,,
",",",",s,,
there,there,s,considrd,0
are,are,s,,
a,a,s,considrd,0
number,number,s,,
more,more,n,,
Of,of,s,considrd,0
these,these,s,,
State,state,s,,
Critiscismes,critiscismes,c,,
:,:,s,,
That,that,s,considrd,0
our,our,s,,
personal,personal,s,strd,0
view,view,n,,
May,may,s,,
profitably,profitably,s,,
make,make,c,,
",",",",s,,
which,which,s,considrd,0
cannot,cannot,s,,
fall,fall,n,,
Within,within,s,,
the,the,s,considrd,0
powers,powers,s,strd,0
of,of,s,considrd,0
our,our,s,,
instruction,instruction,c,,
",",",",n,,
To,to,s,considrd,0
make,make,s,,
you,you,s,considrd,0
comprehend,comprehend,c,,
;,;,s,,
I,i,s,considrd,0
will,will,s,,
do,do,s,strd,0
more,more,n,,
With,with,s,considrd,0
my,my,s,considrd,0
mere,mere,s,strd,0
shadow,shadow,c,,
",",",",s,,
than,than,s,,
you,you,s,considrd,0
with,with,s,considrd,0
your,your,s,,
persons,persons,c,,
.,.,n,,
All,all,s,,
you,you,s,considrd,0
can,can,s,,
say,say,s,,
against,against,s,,
my,my,s,considrd,0
coming,coming,s,strd,0
here,here,c,strd,0
",",",",n,,
Is,is,s,considrd,0
that,that,c,considrd,0
",",",",s,,
which,which,s,considrd,0
I,i,s,considrd,0
confess,confess,c,strd,0
",",",",s,,
may,may,s,,
for,for,s,considrd,0
the,the,s,considrd,0
time,time,c,,
",",",",n,,
Breed,breed,s,strd,0
strange,strange,s,,
affections,affections,s,,
in,in,s,considrd,0
my,my,s,considrd,0
brother,brother,s,,
Spain,spain,c,strd,0
;,;,n,,
But,but,s,,
when,when,s,,
I,i,s,considrd,0
shall,shall,s,strd,0
have,have,s,strd,0
time,time,s,,
to,to,s,considrd,0
make,make,s,,
my,my,s,considrd,0
Cannans,cannans,c,,
",",",",n,,
The,the,s,considrd,0
long-tong'd,long-tong'd,s,,
Heralds,heralds,s,strd,0
of,of,s,considrd,0
my,my,s,considrd,0
hidden,hidden,s,,
drifts,drifts,c,,
",",",",n,,
Our,our,s,,
reconcilement,reconcilement,s,,
will,will,s,,
be,be,s,considrd,0
made,made,s,,
with,with,s,considrd,0
triumphs,triumphs,c,,
.,.,nn,,
If,if,s,,
not,not,c,,
",",",",s,,
your,your,s,,
Highness,highness,s,strd,0
has,has,s,strd,0
small,small,s,,
cause,cause,s,,
to,to,s,considrd,0
care,care,c,,
",",",",n,,
Having,having,s,strd,0
such,such,s,,
worthy,worthy,s,,
reason,reason,s,,
to,to,s,considrd,0
complain,complain,n,strd,0
Of,of,s,considrd,0
Spaines,spaines,s,,
cold,cold,s,strd,0
friendship,friendship,c,,
",",",",s,,
and,and,s,,
his,his,s,considrd,0
lingering,lingering,s,strd,0
succors,succors,c,strd,0
",",",",n,,
Who,who,s,considrd,0
only,only,s,strd,0
entertaines,entertaines,s,,
your,your,s,,
griefs,griefs,s,strd,0
with,with,s,considrd,0
hope,hope,c,,
",",",",n,,
To,to,s,considrd,0
make,make,s,,
your,your,s,,
medcine,medcine,s,,
desperate,desperate,c,,
.,.,nn,,
My,my,s,considrd,0
Lord,lord,s,,
knows,knows,n,strd,0
The,the,s,considrd,0
Spanish,spanish,s,,
gloss,gloss,s,strd,0
too,too,s,,
well,well,c,,
;,;,s,,
his,his,s,considrd,0
form,form,c,strd,0
*,*,s,,
stuffe'lasting,stuffe'lasting,c,,
",",",",n,,
And,and,s,,
the,the,s,considrd,0
most,most,s,,
dangerous,dangerous,s,,
conditions,conditions,c,,
",",",",n,,
He,he,s,considrd,0
lays,lays,s,strd,0
on,on,s,,
them,them,s,,
with,with,s,considrd,0
whom,whom,s,strd,0
he,he,s,considrd,0
is,is,s,considrd,0
in,in,s,considrd,0
league,league,c,,
.,.,n,,
Th'iniustice,th'iniustice,s,,
in,in,s,considrd,0
the,the,s,considrd,0
most,most,s,,
unequal,unequal,s,strd,0
dowre,dowre,c,,
",",",",n,,
Given,given,s,strd,0
with,with,s,considrd,0
the,the,s,strd,0
Infanta,infanta,s,,
whom,whom,s,strd,0
my,my,s,considrd,0
Lord,lord,s,,
espousde,espousde,c,,
",",",",n,,
Compared,compared,s,strd,0
with,with,s,considrd,0
that,that,s,considrd,0
her,her,s,,
elder,elder,s,,
sister,sister,s,,
had,had,c,considrd,0
",",",",n,,
May,may,s,,
tell,tell,s,,
him,him,s,,
how,how,s,,
much,much,s,,
Spaines,spaines,s,,
love,love,s,strd,0
weighs,weighs,s,,
to,to,s,considrd,0
him,him,c,,
;,;,n,,
When,when,s,,
of,of,s,considrd,0
so,so,s,,
many,many,s,,
Globes,globes,s,,
and,and,s,,
Scepters,scepters,s,,
held,held,n,,
By,by,s,considrd,0
the,the,s,considrd,0
great,great,s,considrd,0
King,king,c,,
",",",",s,,
he,he,s,considrd,0
only,only,s,strd,0
would,would,s,,
bestow,bestow,n,,
A,a,s,considrd,0
portion,portion,s,,
but,but,s,,
of,of,s,considrd,0
six,six,s,,
score,score,s,,
thousand,thousand,s,,
Crowns,crowns,n,strd,0
In,in,s,considrd,0
yearly,yearly,s,strd,0
pension,pension,c,,
",",",",s,,
with,with,s,considrd,0
his,his,s,considrd,0
highness,highness,s,strd,0
wife,wife,c,,
",",",",n,,
When,when,s,,
the,the,s,considrd,0
Infanta,infanta,s,,
wedded,wedded,s,,
by,by,s,considrd,0
the,the,s,considrd,0
Archduke,archduke,n,,
Had,had,s,considrd,0
the,the,s,considrd,0
Franch,franch,s,,
County,county,c,,
",",",",s,,
and,and,s,,
low,low,s,strd,0
Provinces,provinces,c,strd,0
.,.,nn,,
We,we,s,considrd,0
should,should,s,,
not,not,s,,
set,set,s,,
these,these,s,,
passages,passages,s,,
of,of,s,considrd,0
Spleen,spleen,n,strd,0
Twixt,twixt,s,,
Spain,spain,s,strd,0
and,and,s,,
Sauoy,sauoy,c,,
;,;,s,,
to,to,s,considrd,0
the,the,s,considrd,0
weaker,weaker,s,,
part,part,c,,
",",",",n,,
More,more,s,,
good,good,s,,
by,by,s,considrd,0
suff^ance,suff^ance,s,,
grows,grows,c,strd,0
",",",",s,,
than,than,s,,
deeds,deeds,s,strd,0
of,of,s,considrd,0
heart,heart,c,,
",",",",n,,
The,the,s,considrd,0
nearer,nearer,s,,
Princes,princes,s,,
are,are,c,,
",",",",s,,
the,the,s,considrd,0
further,further,s,,
off,off,n,,
In,in,s,considrd,0
rites,rites,s,,
of,of,s,considrd,0
friendship,friendship,c,,
;,;,s,,
my,my,s,considrd,0
advice,advice,s,strd,0
had,had,s,considrd,0
never,never,n,strd,0
Consented,consented,s,,
to,to,s,considrd,0
this,this,s,considrd,0
voyage,voyage,s,,
of,of,s,considrd,0
my,my,s,considrd,0
Lord,lord,c,,
",",",",n,,
In,in,s,considrd,0
which,which,s,considrd,0
he,he,s,considrd,0
does,does,s,strd,0
endaunger,endaunger,s,,
Spaines,spaines,s,,
whole,whole,s,,
loss,loss,c,strd,0
",",",",n,,
For,for,s,considrd,0
hope,hope,s,,
of,of,s,considrd,0
some,some,s,,
poor,poor,s,strd,0
fragment,fragment,s,,
here,here,s,strd,0
in,in,s,considrd,0
France,france,c,strd,0
.,.,nn,,
My,my,s,considrd,0
hope,hope,s,,
in,in,s,considrd,0
France,france,s,,
you,you,s,considrd,0
know,know,s,,
not,not,c,,
",",",",s,,
though,though,s,,
my,my,s,considrd,0
counsel,counsel,c,,
",",",",n,,
And,and,s,,
for,for,s,considrd,0
my,my,s,considrd,0
loss,loss,s,strd,0
of,of,s,considrd,0
Spain,spain,c,strd,0
",",",",s,,
it,it,s,,
is,is,s,considrd,0
agreede,agreede,c,,
",",",",n,,
That,that,s,considrd,0
I,i,s,considrd,0
should,should,s,,
slight,slight,s,strd,0
it,it,c,,
",",",",s,,
oft-times,oft-times,s,,
Princes,princes,s,,
rules,rules,n,,
Are,are,s,,
like,like,s,,
the,the,s,considrd,0
Chymicall,chymicall,s,,
Philosophers,philosophers,c,,
;,;,n,,
Leave,leave,s,strd,0
me,me,s,,
then,then,s,,
to,to,s,considrd,0
mine,mine,s,,
own,own,s,strd,0
proiection,proiection,c,,
",",",",n,,
In,in,s,considrd,0
this,this,s,considrd,0
our,our,s,,
thriftie,thriftie,s,,
Alchymie,alchymie,s,,
of,of,s,considrd,0
state,state,c,,
",",",",n,,
Yet,yet,s,,
help,help,s,strd,0
me,me,s,,
thus,thus,s,,
far,far,c,strd,0
",",",",s,,
you,you,s,considrd,0
that,that,s,considrd,0
have,have,s,strd,0
been,been,s,strd,0
here,here,n,strd,0
Our,our,s,,
Lord,lord,s,,
Ambassador,ambassador,c,strd,0
;,;,s,,
and,and,c,,
",",",",s,,
in,in,s,considrd,0
short,short,s,,
inform,inform,s,strd,0
me,me,c,strd,0
",",",",n,,
What,what,s,,
Spirits,spirits,s,strd,0
here,here,s,,
are,are,s,,
fit,fit,s,,
for,for,s,considrd,0
our,our,s,,
designs,designs,c,strd,0
.,.,nn,,
The,the,s,considrd,0
new-created,new-created,s,,
Duke,duke,s,,
Byron,byron,s,,
is,is,s,considrd,0
fit,fit,c,,
",",",",n,,
Were,were,s,,
there,there,s,considrd,0
no,no,s,considrd,0
other,other,s,,
reason,reason,s,,
for,for,s,considrd,0
your,your,s,,
presence,presence,c,,
",",",",n,,
To,to,s,considrd,0
make,make,s,,
it,it,s,,
worthy,worthy,c,strd,0
;,;,s,,
for,for,s,considrd,0
he,he,s,considrd,0
is,is,s,considrd,0
a,a,s,considrd,0
man,man,n,,
Of,of,s,considrd,0
matchless,matchless,s,strd,0
valor,valor,c,strd,0
",",",",s,,
and,and,s,,
was,was,s,,
ever,ever,s,strd,0
happy,happy,n,,
In,in,s,considrd,0
all,all,s,,
encounters,encounters,c,,
",",",",s,,
which,which,s,considrd,0
were,were,s,,
still,still,s,,
made,made,s,,
good,good,c,,
",",",",n,,
With,with,s,considrd,0
an,an,s,,
vnwearyed,vnwearyed,s,,
sense,sense,s,strd,0
of,of,s,considrd,0
any,any,s,,
toil,toil,c,strd,0
",",",",n,,
Having,having,s,strd,0
continewd,continewd,s,,
fourteen,fourteen,s,strd,0
days,days,s,strd,0
together,together,n,,
Upon,upon,s,strd,0
his,his,s,considrd,0
horse,horse,c,strd,0
;,;,s,,
his,his,s,considrd,0
blood,blood,s,,
is,is,s,considrd,0
not,not,s,,
voluptuous,voluptuous,c,,
",",",",n,,
Nor,nor,s,,
much,much,s,,
inclinde,inclinde,s,,
to,to,s,considrd,0
women,women,c,,
;,;,s,,
his,his,s,considrd,0
desires,desires,n,,
Are,are,s,,
higher,higher,s,,
than,than,s,,
his,his,s,considrd,0
sta^e,sta^e,c,,
*,*,s,,
and,and,s,,
his,his,s,considrd,0
deserts,deserts,n,,
Not,not,s,,
much,much,s,,
short,short,s,,
of,of,s,considrd,0
the,the,s,considrd,0
most,most,s,,
he,he,s,considrd,0
can,can,s,,
desire,desire,c,,
",",",",n,,
If,if,s,,
they,they,s,considrd,0
be,be,s,considrd,0
weigh^d,weigh^d,s,,
with,with,s,considrd,0
what,what,s,,
France,france,s,strd,0
feels,feels,s,strd,0
by,by,s,considrd,0
them,them,c,,
:,:,n,,
He,he,s,considrd,0
is,is,s,considrd,0
past,past,s,,
measure,measure,s,,
glorious,glorious,c,,
:,:,s,,
And,and,s,,
that,that,s,considrd,0
humor,humor,n,strd,0
Is,is,s,considrd,0
fit,fit,s,,
to,to,s,considrd,0
feed,feed,s,strd,0
his,his,s,considrd,0
Spirits,spirits,c,strd,0
",",",",s,,
whom,whom,s,strd,0
it,it,s,,
possesses,possesses,n,strd,0
With,with,s,considrd,0
faith,faith,s,,
in,in,s,considrd,0
any,any,s,,
error,error,c,strd,0
;,;,s,,
chiefly,chiefly,s,,
where,where,n,,
Men,men,s,,
blow,blow,s,strd,0
it,it,s,,
up,up,c,strd,0
",",",",s,,
with,with,s,considrd,0
praise,praise,s,,
of,of,s,considrd,0
his,his,s,considrd,0
perfections,perfections,c,,
",",",",n,,
The,the,s,considrd,0
taste,taste,s,,
whereof,whereof,s,,
in,in,s,considrd,0
him,him,s,,
so,so,s,,
soothes,soothes,s,,
his,his,s,considrd,0
palate,palate,c,strd,0
",",",",n,,
And,and,s,,
takes,takes,s,,
up,up,s,strd,0
all,all,s,,
his,his,s,considrd,0
appetite,appetite,c,,
",",",",s,,
that,that,s,considrd,0
often,often,s,strd,0
times,times,n,,
He,he,s,considrd,0
will,will,s,,
refuse,refuse,s,,
his,his,s,considrd,0
meat,meat,c,strd,0
",",",",s,,
and,and,s,,
company,company,n,strd,0
To,to,s,considrd,0
feast,feast,s,,
alone,alone,s,,
with,with,s,considrd,0
their,their,s,considrd,0
most,most,s,,
strong,strong,s,,
conceit,conceit,c,,
;,;,n,,
Ambition,ambition,s,,
also,also,c,,
",",",",s,,
cheek,cheek,s,strd,0
by,by,s,considrd,0
cheek,cheek,s,strd,0
does,does,s,strd,0
march,march,n,,
With,with,s,considrd,0
that,that,s,considrd,0
excess,excess,s,strd,0
of,of,s,considrd,0
glory,glory,c,,
",",",",s,,
both,both,s,,
su^taind,su^taind,n,,
With,with,s,considrd,0
an,an,s,,
unlimited,unlimited,s,strd,0
fancy,fancy,c,strd,0
",",",",s,,
That,that,s,considrd,0
the,the,s,considrd,0
King,king,c,,
",",",",n,,
Nor,nor,s,,
Fr^unce,fr^unce,s,,
it,it,s,,
self,self,c,strd,0
",",",",s,,
without,without,s,,
him,him,s,,
can,can,s,,
subsist,subsist,c,,
.,.,nn,,
He,he,s,considrd,0
is,is,s,considrd,0
the,the,s,considrd,0
man,man,s,,
(,(,c,,
my,my,s,considrd,0
Lord,lord,c,,
),),s,,
I,i,s,considrd,0
come,come,s,,
