tokenIndex,original
1,saies
16,ne're
32,vs
45,gain'd
46,favour
50,Iudgments
54,endeavour
57,houres
63,vs
67,labours
75,thinkes
79,Criticke
85,abus'd
93,laught
101,yeeres
103,dy'd
112,wee
130,worne
133,authentick
138,wee
142,Honours
143,Prowesse
145,Vertues
173,plainely
175,appeares
179,Taylor
181,hath
199,themselues
201,doe
202,affoord
216,farre
218,knowne
224,tak't
225,tak't
243,mindes
260,Pearle
278,would'st
286,eccho
293,curtesie
294,'mongst
295,rurall
303,Kisse
311,steale
322,Teares
328,sorrowes
334,that's
335,that's
344,streames
351,doe
352,oppresse
354,billowes
356,doe
361,externall
365,Actes
371,Fixt
377,winde
389,finde
405,encreases
417,worke
423,hart
428,furrowes
440,firme
441,Fixt
444,Rocke
454,greatnes
457,despiseth
467,goe
472,goe
474,schoole
480,Mistris
489,returne
490,againe
494,labours
498,Sweete
499,doe
501,goe
517,Prethee
526,Souldiers
528,Warre
533,owne
541,tis
542,tis
545,vow'd
549,quicke
554,honours
559,Workes
565,Sweare
567,sweete
571,booke
584,speak'st
590,brasse
603,kisse
621,sweete
632,goodnes
634,cast-away
649,sweete
658,onely
677,frownes
691,Maries
695,stayes
707,schollers
713,Angell
715,perswade
725,sinnes
732,veniall
733,toyes
742,shalbe
743,shalbe
748,keepe
755,doost
756,heare
763,hast
765,i'th
766,i'th
767,vaine
774,asmuch
775,asmuch
782,Knightes
788,sweare
793,shee'le
794,shee'le
823,eyther
828,bargaine
833,VVhat
858,creepe
867,ould
895,marre
898,musique
901,heres
902,heres
907,wilt thou
908,wilt thou
909,doe
912,shrinke
944,beggery
948,onely
954,Boote
956,boote
958,boote
980,shees
981,shees
983,lawfull
996,counterfet
1000,ould
1001,cocke
1011,mightst
1012,picke
1026,i'le
1027,i'le
1036,owne
1046,vertue
1047,growne
1054,gaines
1064,Boote
1073,equall
1082,equall
1088,bloud
1092,sweete
1094,streame
1097,naturall
1098,heate
1106,exteriour
1120,lawfull
1126,owne
1129,didst
1135,entercourse
1140,Didst
1149,th'assurance
1150,th'assurance
1154,seeme
1157,Boote
1159,Boote
1166,i'le
1167,i'le
1189,selfe
1193,doe
1211,wouldst
1231,tis
1232,tis
1247,i'de
1248,i'de
1250,i'de
1251,i'de
1253,i'de
1254,i'de
1256,i'de
1257,i'de
1264,Deere
1278,woundes
1290,embarqu'd
1292,goe
1298,VVarrs
1304,returne
1307,finde
1312,lookes
1317,stormes
1328,heede
1333,kinde
1345,hourely
1346,kisse
1347,finde
1355,oft
1367,tis
1368,tis
1379,tis
1380,tis
1382,counsell
1390,darst
1399,Goe
1404,entended
1424,designe
1449,doore
1460,heire
1469,mans
1470,bagges
1488,breede
1501,devill
1507,poore
1512,us'd
1520,growne
1526,cloake
1536,yeeres
1538,Boote
1545,weele
1546,weele
1547,thinke
1548,on't
1549,on't
1554,paire
1556,shooes
1565,foure
1567,paire
1573,paire
1578,heeles
1607,tis
1608,tis
1643,souldiours
1658,Neighbour
1660,Boote
1688,Queene
1693,warres
1703,passe
1708,i'st
1709,i'st
1711,hees
1712,hees
1749,doe
1752,yonders
1753,yonders
1799,Vnder
1810,Officiall
1848,heres
1849,heres
1852,appeares
1854,th'one
1855,th'one
1869,graine
1875,i'me
1876,i'me
1878,hees
1879,hees
1883,colours
1884,hees
1885,hees
1888,y'are
1889,y'are
1898,Queene
1914,Ioshua
1931,meanes
1934,doe
1935,fructifie
1953,presse
1955,weele
1956,weele
1961,edifie
1963,Campe
1973,neighbours
1982,weele
1983,weele
1988,Queene
2003,Mistris
2006,tis
2007,tis
2009,unknowne
2013,lov'd
2040,tis
2041,tis
2052,returne
2075,selfe
2083,blesse
2092,foole
2096,tis
2097,tis
2101,tis
2102,tis
2106,tis
2107,tis
2119,withall
2120,Prethee
2125,blesse
2133,fooles
2148,hart
2151,heres
2152,heres
2165,speake
2172,peece
2176,tis
2177,tis
2189,seale
2203,cryes
2214,eyther
2217,breakes
2243,loth
2247,falsifie
2258,purenes
2262,staine
2268,shouldst
2269,soile
2273,blacke
2274,deedes
2275,Thinke
2280,wouldst
2283,selfe
2295,Harke
2298,beates
2302,armes
2311,Armes
2313,warre
2330,scorne
2340,farre
2354,warre
2359,blowes
2370,keepe
2376,Queene
2384,witnes
2422,willingnes
2429,Queene
2463,Earle
2472,Earle
2480,Queene
2494,Lordes
2498,Armes
2534,speake
2573,looke
2593,lambes
2596,warr
2599,Lyons
2602,Souldiers
2604,blesse
2607,Generall
2617,lesse
2618,Comming
2636,i'le
2637,i'le
2643,youle
2644,youle
2653,warre
2658,i'le
2659,i'le
2670,knocke
2672,honour
2675,Souldiour
2678,warrs
2700,coates
2702,Fellowes
2712,blowes
2716,Aire
2718,Chaffe
2728,shrinke
2735,tis
2736,tis
2749,Keepe
2751,greene
2771,plaies
2774,Towne
2783,Queene
2792,Generall
2815,groundes
2823,Plaines
2825,lawfull
2844,sheele
2845,sheele
2852,highnes
2856,seale
2863,whats
2864,whats
2882,Crosse
2885,Armes
2899,Grey
2901,shew
2905,Soveraignes
2907,i'th
2908,i'th
2910,wee'le
2911,wee'le
2918,bene
2919,dide
2935,honourable
2943,signes
2948,Flyes
2949,worke
2952,i'le
2953,i'le
2967,eares
2974,doe
2979,warrs
2982,ne're
2998,Gallowes
3028,downe-right
3029,blowes
3035,Okes
3050,shoote
3057,thicke
3059,haile
3065,owne
3079,doe
3098,whoore
3101,Fryer
3115,poore
3118,sinfull
3127,poore
3131,dy
3137,poore
3141,harmelesse
3151,shee
3160,prophane
3163,scorne
3174,battell
3175,'gainst
3182,returne
3184,soone
3195,Queene
3223,wish'd
3226,returne
3233,Lawes
3235,Armes
3253,mistris
3258,foote
3271,Queene
3278,i'de
3279,i'de
3299,weele
3300,weele
3309,on't
3310,on't
3330,thats
3333,Merchandize
3335,doe
3353,Ioshua
3363,Iudas
3374,doe
3382,formost
3399,Arme
3401,arme
3403,arme
3408,honour
3427,Chappell
3432,'gainst
3442,Arrowes
3445,thicke
3447,haile
3453,Alarum
3456,tis
3457,tis
3496,Collours
3502,tooke
3504,Towne
3519,falne
3548,meerely
3551,slaine
3557,arme
3560,defence
3562,what's
3563,what's
3566,beates
3569,armes
3581,ther's
3582,ther's
3584,Angells
3588,daies
3595,retaine
3601,thanke
3603,honour
3625,drinke
3629,hees
3630,hees
3648,bloud
3653,let's
3654,let's
3668,drinke
3686,steale
3690,Do'st
3693,beleeve
3698,faile
3706,doe
3713,to't
3714,to't
3717,maist
3719,soone
3720,perswade
3725,VVeb
3729,swarme
3750,lookes
3760,blesse
3763,i'de
3764,i'de
3776,nat'rall
3781,Herbes
3786,autumne
3788,doe
3805,autumne
3813,Mistris
3819,haires
3826,wisdome
3828,honours
3830,counsell
3839,vertue
3840,hath
3845,greene
3870,stocke
3876,queene
3892,fooles
3908,bee
3914,bee
3930,VVidowes
3932,tis
3933,tis
3943,evills
3952,afterwards
3970,tis
3971,tis
3977,ruine
3981,blacke
3985,cocke
3989,herbe
3994,bloud
3996,cheekes
4007,heele
4008,neere
4015,feede
4026,blacke
4028,doost
4031,youthfull
4043,vertue
4047,Mountaine
4052,blesse
4056,i'le
4057,i'le
4058,sweare
4070,lov'd
4076,daies
4079,vow'd
4086,againe
4097,vowes
4101,steele
4104,soone
4118,gaine
4126,VVealth
4129,priviledge
4138,embellish'd
4141,naturall
4162,ould
4182,faire
4185,faire
4186,seeme
4187,fowle
4212,keepe
4217,Maides
4222,gaine
4242,beleeve
4248,turne
4271,vow'd
4284,himselfe
4314,euery
4324,introth
4325,introth
4328,thinke
4330,asmuch
4331,asmuch
4333,in't
4334,in't
4338,hangd
4350,Glasse
4353,taile
4356,heres
4357,heres
4371,fore-man
4387,Mistris
4394,Kisse
4403,mouldy
4415,neece
4416,whats
4417,whats
4424,Vncle
4425,i'me
4426,i'me
4440,owne
4445,thinke
4450,thinke
4454,i'le
4455,i'le
4463,i'le
4464,i'le
4493,youthfull
4516,fairely
4527,selfe
4544,joynture
4552,confirm'd
4556,remaines
4593,farr
4601,vowes
4631,renue
4648,Lampes
4651,Moone
4666,marryed
4670,Girle
4672,shalt
4693,look'd
4702,wee'le
4703,wee'le
4709,shalt
4728,dy
4734,goe
4743,wormes
4755,deepe
4762,worke
4770,oppresse
4772,towne
4780,passe
4807,goe
4808,to'th
4809,to'th
4810,warrs
4816,roote
4827,againe
4828,redeeme
4868,obserue
4877,Keepe
4882,'tis
4883,'tis
4886,defence
4901,Towne
4907,Alarum
4908,shalbe
4909,shalbe
4910,answerd
4911,quicke
4928,gaine
4947,lawfull
4957,mercifull
4964,politicke
4966,somtimes
4968,himselfe
4980,Lambe
4999,farr
5020,cloath
5054,thats
5057,VVhat
5059,busines
5068,warrs
5072,seest
5079,nought
5086,honours
5092,warrs
5094,Hast
5105,duell
5114,wonne
5131,goe
5135,shaddowes
5138,goe
5143,know'st
5154,suspition
5164,needes
5170,rocke
5191,loyaltie
5214,sleepes
5220,VVhich
5229,doe
5232,licence
5236,goe
5248,Generalls
5253,farwell
5270,thumbe
5273,maide
5274,behinde
5279,mistresse
5295,dy
5308,spight
5311,hart
5339,returne
5372,Maries
5389,cloath
5396,doost
5401,minde
5409,doth
5426,Cobler
5434,looke
5441,coale
5462,mindfull
5476,Shoote
5477,shoote
5485,speare
5490,Downe
5494,Bels
5499,th'are
5500,th'are
5511,cloath
5514,meeke
5521,selfe
5523,finde
5530,tranquill
5531,minde
5532,by'th
5533,by'th
5534,masse
5536,prety
5537,boote
5553,smels
5574,againe
5577,edifie
5595,beanes
5607,prety
5608,morsell
5622,seeke
5658,VVill
5691,Kisse
5692,againe
5712,scoure
5715,helpe
5719,campe
5722,dresse
5726,steale
5767,VVell
5770,harts
5778,VVhose
5782,pearch
5796,warr
5798,lawfull
5799,th'are
5800,th'are
5821,beate
5846,honour
5850,heere
5858,arme
5865,selfe
5869,tis
5870,tis
5874,VVe
5894,deerely
5900,meete
5905,maist
5914,seeme
5918,faire
5923,quarrell
5928,Queene
5933,vertues
5935,honours
5939,mistris
5942,royall
5946,lyest
5952,bloud
5954,VVith
5965,calme
5968,VVhen
5971,meete
5972,we'le
5973,we'le
5985,mans
5995,VVives
5997,VVidowes
6013,raile
6016,owne
6017,sexe
6042,owne
6045,i'am
6046,i'am
6053,womens
6054,goodnes
6079,untill
6080,mens
6121,shees
6122,shees
6123,sicke
6128,shee
6132,enflame
6144,Moone
6149,Fooles
6158,i'me
6159,i'me
6163,weare
6171,Moones
6183,knowne
6196,passe
6210,prodigall
6211,VVho
6223,VVith
6224,debitor
6232,by'th
6233,by'th
6251,warrs
6277,teares
6300,bloud
6304,hart
6328,kindes
6334,y'are
6335,y'are
6351,beene
6372,o're
6374,stomacke
6385,Musique
6387,VVe
6390,VVedding
6402,VVedding
6409,Blesse
6420,eies
6427,Steales
6432,tis
6433,tis
6434,shee
6439,speake
6453,harts
6469,sweare
6480,i'le
6481,i'le
6489,feares
6490,assaile
6503,feares
6511,fixt
6522,confirme
6526,VVho
6527,ist
6528,ist
6530,speake
6541,weares
6550,cordiall
6552,expell'd
6555,grosse
6559,thinkes
6561,tast
6563,happines
6571,hart
6577,owne
6584,tis
6585,tis
6588,owne
6590,i'le
6591,i'le
6601,shees
6602,shees
6603,dumbe
6615,joyes
6619,speake
6626,selfe
6639,doe
6644,armes
6648,doe
6653,doe
6670,selfe
6692,heate
6709,forme
6715,imagin'd
6721,knowne
6735,t'were
6736,t'were
6761,thou wilt
6762,thou wilt
6783,joyes
6800,beene
6801,usuall
6824,vowes
6849,peice
6858,joyntly
6875,spight
6879,frownes
6882,talke
6901,Pacifie
6903,selfe
6907,speede
6910,youle
6911,youle
6920,doe
6935,yeere
6938,tis
6939,tis
6943,thats
6953,weare
6973,cruell
6974,murtherer
6977,joyes
7036,doe
7037,appeare
7064,deceiv'd
7066,selfe
7098,lov'd
7112,keepe
7132,Funerall
7134,i'le
7135,i'le
7138,i'le
7139,i'le
7140,mourne
7153,plaies
7158,boyes
7161,blowne
7164,aire
7182,selfe
7215,steele
7232,truely
7233,lov'd
7235,foule
7238,lustfull
7242,waile
7250,brests
7251,Growes
7258,downe
7278,Sham'd
7281,doe
7284,Prety
7298,goodnes
7308,vertue
7311,thinke
7319,keepe
7325,maist
7326,sweare
7332,mean'st
7334,doe
7344,downe
7350,darke
7354,goodnes
7358,shalt
7359,keepe
7374,curs'd
7383,th'ast
7384,th'ast
7388,sheetes
7395,fild
7398,veines
7410,Goates
7421,minde
7426,bene
7430,bene
7441,tis
7442,tis
7451,curs'd
7457,i'le
7458,i'le
7499,curs'd
7508,tis
7509,tis
7520,Groome
7521,cryes
7534,turn'd
7538,blesse
7543,bene
7563,chuse
7565,weepe
7570,curs'd
7591,Groome
7594,himselfe
7606,selfe
7624,joynt
7627,growes
7628,stiffe
7640,groome
7641,he's
7642,he's
7646,he's
7647,he's
7650,sheetes
7679,curs'd
7723,Neece
7731,Vncle
7735,certaine
7745,certaine
7754,certaine
7757,gon
7759,certaine
7761,indeede
7768,weepe
7791,certaine
7796,Vncle
7815,foote
7824,hath
7827,Vpon
7833,poundes
7850,finde
7860,winde
7878,hast
7879,abus'd
7882,mistris
7884,Sully'd
7901,Belch'd
7902,poysons
7903,'gainst
7918,Onely
7927,i'me
7928,i'me
7930,i've
7931,i've
7932,wak'd
7941,selfe
7948,shalt
7956,honour
7959,mistris
7969,lookes
7971,Valour
7974,hart
7979,arme
7982,shalt
7983,feele
7988,Helme
7994,i'me
7995,i'me
7998,canst
8003,i'le
8004,i'le
8011,dy
8013,th'art
8014,th'art
8022,warre
8029,peeces
8039,betweene
8045,he's
8046,he's
8055,Armes
8057,Yeilding
8058,himselfe
8072,Generall
8075,ransome
8086,ransome
8089,owne
8096,pleasest
8108,Armes
8110,returne
8111,backe
8127,capitall
8130,honour
8133,warrs
8137,storme
8144,seest
8147,coates
8155,Towne
8157,mercifull
8169,ransome
