token,tokenToMatch,endReason,tag,tagIndex
A,a,s,considrd,0
Citizen,citizen,s,,
of,of,s,considrd,0
Athens,athens,s,,
dwelling,dwelling,s,,
at,at,s,considrd,0
Sunium,sunium,s,,
a,a,s,considrd,0
port-towne,port-towne,s,,
of,of,s,considrd,0
Attica,attica,s,,
having,having,s,strd,0
two,two,n,,
children,children,c,,
",",",",s,,
Chremes,chremes,s,,
a,a,s,considrd,0
Son,son,c,strd,0
",",",",s,,
and,and,s,,
Pamphila,pamphila,s,,
a,a,s,considrd,0
daughter,daughter,c,,
",",",",s,,
had,had,s,considrd,0
his,his,s,considrd,0
daughter,daughter,s,,
stolen,stolen,n,strd,0
away,away,s,,
by,by,s,considrd,0
Pirates,pirates,s,strd,0
when,when,s,,
she,she,s,considrd,0
was,was,s,,
of,of,s,considrd,0
such,such,s,,
tender,tender,s,,
age,age,s,,
that,that,s,considrd,0
she,she,s,considrd,0
could,could,s,,
only,only,s,strd,0
tell,tell,s,,
her,her,n,,
own,own,s,strd,0
and,and,s,,
parents,parents,s,,
names,names,c,,
.,.,s,,
After,after,s,,
this,this,s,considrd,0
the,the,s,considrd,0
Athenian,athenian,s,,
died,died,c,,
.,.,s,,
The,the,s,considrd,0
Pirates,pirates,s,strd,0
sold,sold,s,,
the,the,s,considrd,0
child,child,n,,
to,to,s,considrd,0
a,a,s,considrd,0
Merchant,merchant,s,,
of,of,s,considrd,0
Rhodes,rhodes,c,,
",",",",s,,
who,who,s,considrd,0
gave,gave,s,strd,0
her,her,s,,
to,to,s,considrd,0
a,a,s,considrd,0
Strumpet,strumpet,s,,
which,which,s,considrd,0
he,he,s,considrd,0
loved,loved,c,strd,0
.,.,s,,
This,this,s,considrd,0
Harlot,harlot,n,,
had,had,s,considrd,0
a,a,s,considrd,0
daughter,daughter,s,,
called,called,s,,
Thais,thais,c,,
",",",",s,,
somewhat,somewhat,s,,
elder,elder,s,,
then,then,s,,
Pamphila,pamphila,c,,
:,:,s,,
Which,which,s,considrd,0
children,children,s,,
she,she,n,considrd,0
so,so,s,,
brought,brought,s,,
up,up,s,strd,0
together,together,c,,
",",",",s,,
that,that,s,considrd,0
all,all,s,,
men,men,s,,
of,of,s,considrd,0
Rhodes,rhodes,s,,
did,did,s,,
repute,repute,s,,
them,them,s,,
for,for,s,considrd,0
Sisters,sisters,c,,
.,.,n,,
Thais,thais,s,,
in,in,s,considrd,0
process,process,s,strd,0
of,of,s,considrd,0
time,time,s,,
took,took,s,strd,0
to,to,s,considrd,0
her,her,s,,
mothers,mothers,s,,
trade,trade,s,,
of,of,s,considrd,0
life,life,c,,
;,;,s,,
and,and,s,,
yielding,yielding,s,strd,0
up,up,n,strd,0
her,her,s,,
self,self,s,strd,0
to,to,s,considrd,0
a,a,s,considrd,0
strangers,strangers,s,,
devotion,devotion,c,strd,0
",",",",s,,
was,was,s,,
by,by,s,considrd,0
him,him,s,,
carried,carried,s,strd,0
to,to,s,considrd,0
Athens,athens,c,,
;,;,s,,
where,where,s,,
he,he,s,considrd,0
dying,dying,n,,
left,left,s,,
her,her,s,,
good,good,s,,
means,means,c,,
.,.,s,,
He,he,s,considrd,0
thus,thus,s,,
dead,dead,c,,
",",",",s,,
she,she,s,considrd,0
was,was,s,,
taken,taken,s,,
up,up,s,strd,0
by,by,s,considrd,0
one,one,s,,
Thraso,thraso,s,,
asouldier,asouldier,c,,
:,:,s,,
he,he,n,considrd,0
also,also,s,,
having,having,s,strd,0
a,a,s,considrd,0
while,while,s,,
accompanied,accompanied,s,,
her,her,c,,
",",",",s,,
had,had,s,considrd,0
occasion,occasion,s,,
of,of,s,considrd,0
travail,travail,s,strd,0
into,into,s,considrd,0
Caria,caria,c,,
.,.,s,,
Mean,mean,n,strd,0
while,while,s,,
the,the,s,considrd,0
mother,mother,s,,
of,of,s,considrd,0
Thais,thais,s,,
died,died,s,,
at,at,s,considrd,0
Rhodes,rhodes,c,,
:,:,s,,
Her,her,s,,
goods,goods,s,,
fell,fell,s,,
to,to,s,considrd,0
a,a,s,considrd,0
brother,brother,c,,
",",",",s,,
who,who,n,considrd,0
