tokenIndex,original
37,Rocke
42,Ivie
53,wilde
54,Musicke
70,Cheere
82,crownd
91,haire
96,waite
99,crownd
101,Ivie
129,Hymne
130,ROome
132,roome
135,roome
139,bellie
218,dogge
222,wheele
259,himselfe
268,showes
275,foure
297,backe
305,bellie
307,sacke
309,Haile
311,haile
337,back'd
363,i'the
364,i'the
376,lac'd
382,untill
384,dost
399,DOE
401,heare
416,onely
419,aske
424,doe
426,looke
429,answere
434,selfe
470,that's
471,that's
516,bellie
517,worthie
523,needes
543,bellie
562,heare
566,bellie
569,eares
595,bellie
618,poore
621,faine
645,bellie
652,bellie
655,bellie
658,bee
659,talk'd
674,Venter
717,Festivall
718,dayes
728,y'faith
729,y'faith
732,shew
741,fetcht
747,sences
755,sences
760,mee
764,sences
772,i'the
773,i'the
786,drunke
814,looke
821,probleme
825,doe
834,probleme
860,drinke
866,bellie
871,qualitie
887,drinke
891,transforme
895,doe
910,ha'
921,againe
926,thinke
932,afore
944,peece
945,i'the
946,i'the
975,bellie
976,doe's
979,signes
987,bellie
991,clocke
992,i'the
993,i'the
996,goe
998,VVHat
1032,fruitfull
1035,owne
1036,dishonour
1048,hospitalitie
1050,worke
1058,Helpe
1059,vertue
1071,meere
1074,halfe
1085,halfe
1113,abus'd
1118,crownd
1122,thirstie
1126,labour
1145,liv'd
1161,Beene
1165,offence
1169,Goe
1182,bowells
1209,bellie
1212,paine
1221,what's
1222,what's
1237,doe
1245,doe
1256,shrowd
1277,coole
1288,labour
1292,downe
1295,downe
1305,vertue
1311,dost
1314,travaile
1327,Mountaine
1331,crowne
1334,crowne
1337,immortall
1376,murther
1385,foure
1397,yeelds
1412,soone
1420,hurle
1422,'gainst
1424,Moone
1427,breake
1437,braine
1445,peece
1463,asleepe
1468,goe
1469,steale
1477,ile
1478,ile
1479,creepe
1482,he's
1483,he's
1526,blacke
1529,'tis
1530,'tis
1531,onely
1532,ask'd
1536,looke
1544,flie
1552,scorne
1564,vertue
1569,disturbe
1576,wormes
1601,Crowne
1605,hath
1621,sheepe
1640,faire
1652,cam'st
1671,might'st
1679,labours
1680,vertuous
1681,recompence
1686,Mountaine
1689,hath
1692,sence
1704,goodnesse
1723,cheere
1724,Beate
1731,defac'd
1737,arriv'd
1764,Vertue
1790,starre
1805,farre
1821,Wisedome
1822,plac'd
1830,honour
1831,grac'd
1853,renowne
1861,reconcil'd
1863,Vertue
1868,Vertue
1875,beene
1880,mountaine
1883,neere
1894,chiefe
1921,onely
1923,lesse
1945,Faire
1952,feare
1959,waxe
1972,all's
1973,all's
1980,Vertue
1984,OPE
1991,lappe
1997,bosome
2009,mappe
2013,signes
2015,royall
2042,Feare
2082,who's
2083,who's
2093,lawes
2104,doth
2107,harmonie
2146,ev'n
2164,doubtfull
2179,Vertue
2195,mankinde
2210,entwin'd
2220,measur'd
2234,doe
2246,wisedome
2258,onely
2259,showes
2265,maketh
2272,hath
2293,halfe
2295,voyce
2299,againe
2309,aptnesse
2319,colour
2331,Designe
2350,sence
2352,dignitie
2367,looke
2370,faire
2377,ayre
2379,forme
2390,hymnes
2404,owne
2412,hast
2419,beautie
2423,followes
2435,that's
2436,that's
2447,faire
2449,thinke
2454,Goe
2461,minde
2467,winde
2494,houres
2510,goe
2511,lesse
2523,dissolv'd
2525,wantonesse
2546,envie
2558,backe
2564,murmure
2579,walke
2591,houres
2593,vertue
2594,spar'd
2596,selfe
2601,owne
2625,returne
2633,labour
2641,Crowne
2648,looke
2649,downe
2660,darknesse
2663,'tis
2664,'tis
2669,selfe
2674,owne
2681,seene
2684,knowne
2701,hath
2711,Vertues
2712,seate
2716,keepe
2721,tis
2722,tis
2723,onely
2735,knowne
