token,tokenToMatch,endReason,tag,tagIndex
AS,as,s,considrd,0
young,young,s,,
and,and,s,,
spotless,spotless,s,,
Virgins,virgins,s,,
who,who,s,considrd,0
appear,appear,n,,
Cloystred,cloystred,s,,
in,in,s,considrd,0
modesty,modesty,s,,
and,and,s,,
clothed,clothed,s,strd,0
with,with,s,considrd,0
fear,fear,c,,
:,:,n,,
Who,who,s,considrd,0
blush,blush,s,,
at,at,s,considrd,0
hearing,hearing,s,,
of,of,s,considrd,0
a,a,s,considrd,0
Man,man,s,,
but,but,s,,
named,named,c,strd,0
",",",",n,,
And,and,s,,
think,think,s,,
they,they,s,strd,0
are,are,s,strd,1
by,by,s,considrd,0
one,one,s,,
wanton,wanton,s,,
word,word,s,,
defamed,defamed,c,strd,0
",",",",n,,
The,the,s,considrd,0
more,more,s,,
they,they,s,considrd,0
curb,curb,s,,
their,their,s,considrd,0
blood,blood,s,,
and,and,s,,
check,check,s,,
desire,desire,c,,
",",",",n,,
The,the,s,considrd,0
more,more,s,,
their,their,s,considrd,0
Veins,veins,s,,
boil,boil,s,,
with,with,s,considrd,0
a,a,s,considrd,0
secret,secret,s,,
fire,fire,c,considrd,0
:,:,n,,
Which,which,s,considrd,0
with,with,s,considrd,0
such,such,s,,
heat,heat,s,,
does,does,s,strd,0
Honors,honors,s,strd,0
Fort,fort,s,,
assail,assail,c,,
",",",",n,,
The,the,s,considrd,0
Tyrint,tyrint,s,,
Nature,nature,s,,
must,must,s,,
at,at,s,considrd,0
length,length,s,,
prevail,prevail,c,,
.,.,n,,
Love,love,s,,
does,does,s,strd,0
alas,alas,c,,
!,!,s,,
their,their,s,considrd,0
tender,tender,s,,
breasts,breasts,s,strd,0
invade,invade,c,,
",",",",n,,
And,and,s,,
by,by,s,considrd,0
themselves,themselves,s,,
they,they,s,considrd,0
are,are,s,,
themselves,themselves,s,,
betrayed,betrayed,c,strd,0
.,.,n,,
Forgetful,forgetful,s,,
grewn,grewn,s,,
at,at,s,considrd,0
once,once,s,,
of,of,s,considrd,0
fear,fear,s,,
and,and,s,,
shame,shame,c,,
",",",",n,,
Their,their,s,considrd,0
former,former,s,,
coyness,coyness,s,,
do,do,s,,
sincrease,sincrease,s,,
their,their,s,considrd,0
blame,blame,c,,
.,.,n,,
So,so,s,,
though,though,s,,
our,our,s,,
Poet,poet,s,,
all,all,s,,
his,his,s,considrd,0
powers,powers,s,,
opposed,opposed,c,strd,0
",",",",n,,
And,and,s,,
seemed,seemed,s,strd,0
unwilling,unwilling,s,,
to,to,s,considrd,0
become,become,s,,
exposed,exposed,c,strd,0
",",",",n,,
Strugled,strugled,s,,
with,with,s,considrd,0
doubts,doubts,c,,
",",",",s,,
was,was,s,,
fearful,fearful,s,,
to,to,s,considrd,0
be,be,s,considrd,0
stung,stung,n,,
With,with,s,considrd,0
the,the,s,considrd,0
lawd,lawd,s,,
touch,touch,s,,
of,of,s,considrd,0
every,every,s,,
Critic,critic,s,strd,0
tongue,tongue,c,,
;,;,n,,
Yet,yet,s,,
the,the,s,considrd,0
fierce,fierce,s,,
humor,humor,s,strd,0
did,did,s,,
so,so,s,,
fast,fast,s,,
encroach,encroach,c,,
",",",",n,,
He,he,s,strd,0
Is,is,s,strd,1
fallen,fallen,s,strd,0
at,at,s,considrd,0
last,last,s,,
into,into,s,considrd,0
a,a,s,considrd,0
French,french,s,,
debauch,debauch,c,,
",",",",n,,
Just,just,s,,
in,in,s,considrd,0
the,the,s,considrd,0
nick,nick,s,,
of,of,s,considrd,0
time,time,c,,
",",",",s,,
when,when,s,,
you,you,s,considrd,0
decry,decry,n,,
That,that,s,considrd,0
Nations,nations,s,,
Wit,wit,c,,
",",",",s,,
and,and,s,,
damn,damn,s,,
their,their,s,considrd,0
Poetry,poetry,c,,
.,.,n,,
What,what,s,,
may,may,s,,
is,is,s,considrd,0
there,there,s,considrd,0
now,now,s,,
left,left,s,,
him,him,s,,
to,to,s,considrd,0
prevent,prevent,n,,
The,the,s,considrd,0
smart^st,smart^st,s,,
doom,doom,s,,
your,your,s,,
Censures,censures,s,,
can,can,s,,
invent,invent,c,,
?,?,n,,
He,he,s,considrd,0
knows,knows,s,,
too,too,s,,
well,well,s,,
you,you,s,considrd,0
cannot,cannot,s,strd,0
with,with,s,considrd,0
Plays,plays,s,,
dispense,dispense,n,strd,0
That,that,s,considrd,0
have,have,s,considrd,0
no,no,s,considrd,0
Ornament,ornament,s,,
but,but,s,,
plot,plot,s,,
and,and,s,,
Sense,sense,c,strd,0
;,;,n,,
That,that,s,considrd,0
every,every,s,,
little,little,s,,
Scene,scene,s,,
that,that,s,considrd,0
is,is,s,considrd,0
not,not,s,,
full,full,n,,
Of,of,s,considrd,0
G,g,c,,
(...),(...),c,,
how,how,s,,
looks,looks,s,,
impotent,impotent,s,,
and,and,s,,
dull,dull,c,,
:,:,n,,
Theref^^^,theref^^^,s,,
(...),(...),s,,
all,all,s,,
the,the,s,considrd,0
blame,blame,s,,
on,on,s,,
Frailties,frailties,s,,
score,score,c,,
",",",",n,,
Hoping,hoping,s,,
you^,you^,s,,
pardon,pardon,s,,
one,one,s,,
never,never,s,strd,0
sinned,sinned,s,strd,0
before,before,c,,
.,.,n,,
And,and,s,,
(...),(...),s,,
consider,consider,c,,
",",",",s,,
to,to,s,considrd,0
oblige,oblige,s,,
you,you,s,considrd,0
to,to,c,strd,0
it,it,c,strd,1
",",",",n,,
'Twas,'twas,s,,
hopes,hopes,s,,
to,to,s,considrd,0
please,please,s,,
made,made,s,,
him,him,s,,
turn,turn,s,,
prostitute,prostitute,c,,
.,.,nn,,
YOur,your,s,,
Griefs,griefs,s,,
with,with,s,considrd,0
mine,mine,s,,
such,such,s,,
weak,weak,s,,
resemblance,resemblance,s,,
bear,bear,c,,
",",",",n,,
That,that,s,considrd,0
they,they,c,considrd,0
",",",",s,,
Albina,albina,c,,
",",",",s,,
scarce,scarce,s,,
deserve,deserve,s,,
a,a,s,considrd,0
Tear,tear,c,,
.,.,nn,,
You,you,s,considrd,0
to,to,s,considrd,0
my,my,s,considrd,0
sorrows,sorrows,s,,
the,the,s,considrd,0
due,due,s,,
sense,sense,s,strd,0
deny,deny,c,,
",",",",n,,
If,if,s,,
you,you,s,considrd,0
think,think,s,,
yours,yours,s,,
can,can,s,,
be,be,s,considrd,0
more,more,s,,
just,just,s,,
or,or,s,considrd,0
high,high,c,,
.,.,nn,,
For,for,s,considrd,0
brave,brave,s,,
Agrippa,agrippa,c,,
",",",",s,,
murdered,murdered,c,,
",",",",s,,
you,you,s,considrd,0
may,may,s,,
claim,claim,n,,
A,a,s,considrd,0
Sisters,sisters,s,,
grief,grief,c,,
;,;,s,,
I,i,s,considrd,0
have,have,s,considrd,0
a,a,s,considrd,0
Lovers,lovers,s,,
flame,flame,c,,
.,.,nn,,
By,by,s,considrd,0
my,my,s,considrd,0
sole,sole,s,,
Brothers,brothers,s,,
loss,loss,s,,
my,my,s,considrd,0
sufferings,sufferings,s,,
are,are,n,,
More,more,s,,
cruel,cruel,c,,
",",",",s,,
that,that,s,considrd,0
they,they,s,considrd,0
are,are,s,,
without,without,s,,
repair,repair,c,,
.,.,n,,
You,you,s,considrd,0
to,to,s,considrd,0
your,your,s,,
Mournings,mournings,s,,
justly,justly,s,,
may,may,s,,
give,give,s,,
end,end,c,,
:,:,n,,
The,the,s,considrd,0
Prince,prince,s,,
for,for,s,considrd,0
you,you,s,considrd,0
a,a,s,considrd,0
passion,passion,s,,
does,does,s,,
pretend,pretend,c,,
;,;,n,,
And,and,s,,
those,those,s,,
bright,bright,s,,
Eyes,eyes,s,,
make,make,s,,
you,you,s,considrd,0
the,the,s,considrd,0
Mistress,mistress,s,strd,0
known,known,n,,
Of,of,s,considrd,0
many,many,s,,
Loves,loves,c,,
.,.,s,,
My,my,s,considrd,0
Brother,brother,s,,
was,was,s,,
but,but,s,,
one,one,c,,
.,.,nn,,
I,i,s,considrd,0
many,many,s,,
had,had,c,considrd,0
",",",",s,,
e're,e're,s,,
by,by,s,considrd,0
the,the,s,considrd,0
Tyrant,tyrant,s,,
crossed,crossed,c,strd,0
;,;,n,,
But,but,s,,
loved,loved,s,strd,0
but,but,s,,
one,one,s,,
Albina,albina,c,,
",",",",s,,
and,and,s,,
he,he,s,strd,0
is,is,s,strd,1
lost,lost,c,,
.,.,s,,
--,--,n,,
--,--,s,,
The,the,s,considrd,0
King,king,s,,
before,before,s,,
