tokenIndex,original
2,Queenes
3,Maiestie
16,Nimphes
19,seuerall
20,Riuers
27,dignitie
38,serued
41,curtaine
50,darke
51,cloude
55,certaine
57,starres
67,musick
71,drawne
76,discouered
83,eyther
90,twelue
136,artes
159,deliuered
165,vttered
180,Behinde
192,deuises
197,vp
206,tenne
207,foote
211,flouds
214,Nymphes
232,holde
233,vp
240,seene
247,downe
279,boyes
284,worke
291,boldnesse
296,siluer
309,selfe
314,Hauen
327,commaunding
330,towne
350,neerer
364,fountaines
373,giue
385,shew
390,Yorke
399,greene
425,siluer
438,colours
443,Arme
463,neere
482,haire
484,downe
504,lightned
506,siluer
509,shew
526,siluer
542,golde
544,tyed
548,vppon
557,behinde
577,shels
587,siluer
595,entred
600,foure
605,musicke
607,twelue
614,milde
617,faire
622,ioyfull
623,ayre
636,selfe
640,vowes
647,faire
658,neuer
659,knowne
660,Vnto
665,blowne
679,giues
681,Vnto
690,blisse
693,Beare
704,ioyes
708,vnto
710,Ilands
719,of-spring
737,behalfe
740,deliuers
769,wordes
774,moues
779,waues
782,mightie
785,Queene
787,Nymphes
789,riuers
794,appeare
802,seene
805,haue
812,euen
819,grac'd
829,returne
831,fauours
840,seeme
853,sweete
864,vnvsuall
880,ioy
901,solemniz'd
908,streight
909,resolues
920,traine
927,pleas'd
932,seuerall
933,Riuers
936,entertaine
941,louely
963,gracefull
964,streames
971,worthinesse
979,Giues
987,Ayr
993,sweete
994,repaire
1006,streames
1015,cheerefull
1019,doth
1031,foure
1033,Nymphes
1037,faire
1047,cleere
1066,meete
1072,Vnion
1075,gaue
1080,Heros
1085,fleete
1090,blest
1091,coniunction
1110,deare
1111,lou'd
1121,zeale
1136,seale
1138,ensigne
1141,loue
1148,therewithall
1150,wils
1153,greete
1159,th'
1160,Iles
1171,Northerne
1179,vnto
1191,iust
1196,sayes
1199,deliuer
1202,mee
1209,loue
1211,Amitie
1231,vnto
1245,yeeld
1247,workes
1250,euer
1258,passe
1266,thinke
1283,waues
1286,watry
1287,Gouernement
1293,certaine
1309,vnfold
1315,turne
1323,gaue
1326,lookes
1330,cheere
1340,cleere
1344,doth
1345,appeare
1361,daunce
1381,musique
1386,Nymphes
1387,appeares
1407,contriued
1411,speakes
1414,owne
1422,louers
1433,heauens
1449,downe
1454,fiue
1455,foote
1461,mooue
1507,Nymphes
1511,seuerall
1529,middest
1542,moderne
1547,roome
1557,vp
1559,returnes
1571,worke
1576,vpon
1577,eyther
1583,ouer
1585,pillers
1599,siluer
1603,tailes
1613,Betweene
1616,pillers
1618,eyther
1633,siluer
1635,Aboue
1645,aboue
1660,seate
1664,selfe
1667,sixe
1672,couered
1676,artificiall
1677,stuffe
1695,armes
1697,tvvo
1702,ouer
1710,siluer
1720,Aboue
1733,iewell
1739,shewed
1762,vp
1773,ouer
1791,vp
1794,bowle
1796,siluer
1802,fountaine
1814,artificiall
1819,middest
1830,leaues
1836,Vayle
1843,worke
1859,mouthes
1865,Bowle
1866,vnderneath
1887,aboundance
1905,vp
1932,naturall
1941,sate
1944,foure
1953,rustick
1955,shewing
1958,minerall
1963,rocke
1975,Equall
1990,aboue
1998,equall
2001,Bowle
2004,fountaine
2010,rustick
2022,beare
2023,vp
2033,antick
2037,ouer
2066,betweene
2094,vp
2096,roome
2116,vp
2132,streight
2146,rustick
2153,betweene
2162,Bowle
2164,fountaine
2167,foure
2172,vp
2176,maske
2181,foure
2186,vpon
2192,vp
2200,halfe
2209,vp
2214,Bowle
2216,aboue
2227,Bowle
2231,middest
2258,weedes
2261,shels
2276,splendor
2280,siluer
2282,onely
2284,beautifull
2285,colours
2286,behinde
2299,worke
2303,forme
2306,halfe
2310,sate
2315,Neece
2319,sixe
2325,Queene
2328,middest
2336,feete
2340,habite
2348,shels
2359,forme
2365,helme
2371,vaile
2374,vpper
2383,lightnes
2389,inuention
2395,kinde
2397,halfe
2402,siluer
2405,golde
2409,grou^d
2414,lightnes
2418,ful
2425,vnderneath
2456,Riuer
2461,bankes
2472,vvere
2475,vvith
2477,vvorke
2485,siluer
2489,cypresse
2499,ruffe
2500,aboue
2505,vnder
2506,sleeues
2507,vvere
2516,vvere
2525,worke
2532,habite
2534,discended
2546,vp
2552,Riuer
2576,vpon
2587,seuerall
2602,musique
2604,twelue
2607,twelue
2608,voyces
2615,exprest
2626,euer
2627,houre
2632,mortall
2639,faire
2643,shew
2648,Nymphes
2664,watry
2668,decke
2680,bowes
2685,vowes
2690,euerlasting
2701,songe
2710,daunce
2716,drawes
2720,vpon
2723,vnder
2729,entertain'd
2736,ioy
2744,wordes
2758,deuotion
2764,beene
2765,show'd
