token,tokenToMatch,endReason,tag,tagIndex
IN,in,s,considrd,0
sooth,sooth,s,,
I,i,s,considrd,0
know,know,s,,
not,not,s,,
why,why,s,,
I,i,s,considrd,0
am,am,s,,
so,so,s,,
sad,sad,c,,
",",",",n,,
It,it,s,,
wearies,wearies,s,,
me,me,c,,
:,:,s,,
you,you,s,considrd,0
say,say,s,,
it,it,s,,
wearies,wearies,s,,
you,you,c,considrd,0
;,;,n,,
But,but,s,,
how,how,s,,
I,i,s,considrd,0
caught,caught,s,,
it,it,c,,
",",",",s,,
found,found,s,,
it,it,c,,
",",",",s,,
or,or,s,considrd,0
came,came,s,,
by,by,s,considrd,0
it,it,c,,
",",",",n,,
What,what,s,,
stuff,stuff,s,strd,0
it,it,s,strd,0
is,is,s,strd,1
made,made,s,,
of,of,c,considrd,0
",",",",s,,
whereof,whereof,s,,
it,it,s,,
is,is,s,considrd,0
borne,borne,c,,
",",",",n,,
I,i,s,considrd,0
am,am,s,,
to,to,s,considrd,0
learn,learn,c,strd,0
:,:,s,,
and,and,s,,
such,such,s,,
a,a,s,considrd,0
Want-wit,want-wit,s,,
sadness,sadness,s,strd,0
makes,makes,s,,
of,of,s,considrd,0
me,me,c,strd,0
",",",",n,,
That,that,s,considrd,0
I,i,s,considrd,0
have,have,s,strd,0
much,much,s,,
ado,ado,s,,
to,to,s,considrd,0
know,know,s,,
my,my,s,considrd,0
self,self,c,strd,0
.,.,nn,,
Your,your,s,,
mind,mind,s,strd,0
is,is,s,considrd,0
tossing,tossing,s,,
on,on,s,,
the,the,s,considrd,0
Ocean,ocean,c,,
",",",",n,,
There,there,s,considrd,0
where,where,s,,
your,your,s,,
Argosies,argosies,s,,
with,with,s,considrd,0
portly,portly,s,,
sail,sail,n,strd,0
Like,like,s,,
Signiors,signiors,s,,
and,and,s,,
rich,rich,s,,
Burgers,burgers,s,,
on,on,s,,
the,the,s,considrd,0
flood,flood,c,,
",",",",n,,
Or,or,s,considrd,0
as,as,s,considrd,0
it,it,s,,
were,were,s,,
the,the,s,considrd,0
