token,tokenToMatch,endReason,tag,tagIndex
IF,if,s,,
Music,music,s,strd,0
be,be,s,considrd,0
the,the,s,considrd,0
food,food,s,,
of,of,s,considrd,0
Love,love,c,strd,0
",",",",s,,
play,play,s,,
on,on,c,,
",",",",n,,
Give,give,s,strd,0
me,me,s,,
excess,excess,s,strd,0
of,of,s,considrd,0
it,it,c,,
:,:,s,,
that,that,s,considrd,0
surfeiting,surfeiting,c,strd,0
",",",",n,,
The,the,s,considrd,0
appetite,appetite,s,,
may,may,s,,
sicken,sicken,c,,
",",",",s,,
and,and,s,,
so,so,s,,
dye,dye,c,,
.,.,n,,
That,that,s,considrd,0
strain,strain,s,strd,0
again,again,c,strd,0
",",",",s,,
it,it,s,,
had,had,s,considrd,0
a,a,s,considrd,0
dying,dying,s,,
fall,fall,c,,
:,:,n,,
O,o,c,,
",",",",s,,
it,it,s,,
came,came,s,,
ore,ore,s,,
my,my,s,considrd,0
ear,ear,c,strd,0
",",",",s,,
like,like,s,,
the,the,s,considrd,0
sweet,sweet,s,,
sound,sound,n,,
That,that,s,considrd,0
breathes,breathes,s,,
upon,upon,s,strd,0
a,a,s,considrd,0
bank,bank,s,strd,0
of,of,s,considrd,0
Violets,violets,c,,
;,;,n,,
Stealing,stealing,c,,
",",",",s,,
and,and,s,,
giving,giving,s,strd,0
Odor,odor,c,strd,0
.,.,s,,
Enough,enough,c,,
",",",",s,,
no,no,s,considrd,0
more,more,c,,
",",",",n,,
It,it,s,strd,0
Is,is,s,strd,1
not,not,s,,
so,so,s,,
sweet,sweet,s,,
now,now,c,,
",",",",s,,
as,as,s,considrd,0
it,it,s,,
was,was,s,,
before,before,c,,
.,.,n,,
O,o,s,,
spirit,spirit,s,,
of,of,s,considrd,0
Love,love,c,strd,0
",",",",s,,
how,how,s,,
quick,quick,s,strd,0
and,and,s,,
fresh,fresh,s,,
art,art,s,,
thou,thou,c,considrd,0
",",",",n,,
That,that,s,considrd,0
notwithstanding,notwithstanding,s,,
thy,thy,s,considrd,0
capacity,capacity,c,strd,0
",",",",n,,
Receives,receives,s,strd,0
as,as,s,considrd,0
the,the,s,considrd,0
Sea,sea,c,,
.,.,s,,
Naught,naught,s,strd,0
enters,enters,s,,
there,there,c,considrd,0
",",",",n,,
Of,of,s,considrd,0
what,what,s,,
validity,validity,c,,
",",",",s,,
and,and,s,,
pitch,pitch,s,,
so,so,s,,
ere,ere,c,,
",",",",n,,
But,but,s,,
falls,falls,s,strd,0
into,into,s,considrd,0
abatement,abatement,c,,
",",",",s,,
and,and,s,,
low,low,s,,
price,price,n,,
Even,even,s,strd,0
in,in,s,considrd,0
a,a,s,considrd,0
minute,minute,c,,
;,;,s,,
so,so,s,,
full,full,s,,
of,of,s,considrd,0
shapes,shapes,s,,
is,is,s,considrd,0
fancy,fancy,c,strd,0
",",",",n,,
That,that,s,considrd,0
it,it,s,,
alone,alone,c,,
",",",",s,,
is,is,s,considrd,0
high,high,s,,
fantastical,fantastical,c,strd,0
.,.,nn,,
Will,will,s,,
you,you,s,considrd,0
go,go,s,,
hunt,hunt,s,,
my,my,s,considrd,0
Lord,lord,c,,
?,?,nnn,,
What,what,s,,
Curio,curio,c,,
?,?,nnn,,
The,the,s,considrd,0
Heart,heart,c,strd,0
.,.,nnn,,
Why,why,s,,
so,so,s,,
I,i,s,considrd,0
do,do,c,,
",",",",s,,
the,the,s,considrd,0
Noblest,noblest,s,,
that,that,s,considrd,0
I,i,s,considrd,0
have,have,c,strd,0
:,:,n,,
O,o,s,,
when,when,s,,
mine,mine,s,,
eyes,eyes,s,,
did,did,s,,
see,see,s,,
Oliuia,oliuia,s,,
first,first,c,,
",",",",n,,
Me,me,s,,
thought,thought,s,,
she,she,s,considrd,0
purged,purged,s,strd,0
the,the,s,considrd,0
air,air,s,strd,0
of,of,s,considrd,0
pestilence,pestilence,c,,
;,;,n,,
That,that,s,considrd,0
instant,instant,s,,
was,was,s,,
I,i,s,considrd,0
turned,turned,s,strd,0
into,into,s,considrd,0
a,a,s,considrd,0
Heart,heart,c,strd,0
",",",",n,,
And,and,s,,
my,my,s,considrd,0
desires,desires,s,,
like,like,s,,
fell,fell,s,,
and,and,s,,
cruel,cruel,s,strd,0
hounds,hounds,c,,
",",",",n,,
Ere,ere,s,,
since,since,s,,
pursue,pursue,s,,
me,me,c,,
.,.,s,,
How,how,s,,
now,now,s,,
what,what,s,,
news,news,s,strd,0
from,from,s,,
her,her,c,,
?,?,nn,,
So,so,s,,
please,please,s,,
my,my,s,considrd,0
Lord,lord,c,,
",",",",s,,
I,i,s,considrd,0
might,might,s,,
not,not,s,,
be,be,s,considrd,0
admitted,admitted,c,,
",",",",n,,
But,but,s,,
from,from,s,,
her,her,s,,
handmaid,handmaid,s,,
do,do,s,,
return,return,s,strd,0
this,this,s,considrd,0
answer,answer,c,,
:,:,n,,
The,the,s,considrd,0
Element,element,s,,
it,it,s,,
self,self,c,strd,0
",",",",s,,
till,till,s,,
seven,seven,s,strd,0
years,years,s,strd,0
heat,heat,c,strd,0
",",",",n,,
Shall,shall,s,considrd,0
not,not,s,,
behold,behold,s,,
her,her,s,,
face,face,s,,
at,at,s,considrd,0
ample,ample,s,,
view,view,c,,
:,:,n,,
But,but,s,,
like,like,s,,
a,a,s,considrd,0
Cloystresse,cloystresse,s,,
she,she,s,considrd,0
will,will,s,,
veiled,veiled,s,strd,0
walk,walk,c,strd,0
",",",",n,,
And,and,s,,
water,water,s,,
once,once,s,,
a,a,s,considrd,0
day,day,s,,
her,her,s,,
Chamber,chamber,s,,
round,round,n,,
With,with,s,considrd,0
eye-offending,eye-offending,s,,
brine,brine,c,,
:,:,s,,
all,all,s,,
this,this,s,considrd,0
to,to,s,considrd,0
season,season,n,,
A,a,s,considrd,0
brothers,brothers,s,,
dead,dead,s,,
love,love,c,strd,0
",",",",s,,
which,which,s,considrd,0
she,she,s,considrd,0
would,would,s,,
keep,keep,s,strd,0
fresh,fresh,n,,
And,and,s,,
lasting,lasting,c,,
",",",",s,,
in,in,s,considrd,0
her,her,s,,
sad,sad,s,,
remembrance,remembrance,c,,
.,.,nn,,
O,o,s,,
she,she,s,considrd,0
that,that,s,considrd,0
has,has,s,strd,0
a,a,s,considrd,0
heart,heart,s,,
of,of,s,considrd,0
that,that,s,considrd,0
fine,fine,s,,
frame,frame,n,,
To,to,s,considrd,0
pay,pay,s,,
this,this,s,considrd,0
debt,debt,s,,
of,of,s,considrd,0
love,love,s,strd,0
but,but,s,,
to,to,s,considrd,0
a,a,s,considrd,0
brother,brother,c,,
",",",",n,,
How,how,s,,
will,will,s,,
she,she,s,considrd,0
love,love,c,strd,0
",",",",s,,
when,when,s,,
the,the,s,considrd,0
rich,rich,s,,
golden,golden,s,,
shaft,shaft,n,,
Has,has,s,strd,0
killed,killed,s,strd,0
the,the,s,considrd,0
flock,flock,s,strd,0
of,of,s,considrd,0
all,all,s,,
affections,affections,s,,
else,else,n,,
That,that,s,considrd,0
live,live,s,strd,0
in,in,s,considrd,0
her,her,c,,
.,.,s,,
When,when,s,,
Liver,liver,c,strd,0
",",",",s,,
Brain,brain,c,strd,0
",",",",s,,
and,and,s,,
Heart,heart,c,,
",",",",n,,
These,these,s,,
sovereign,sovereign,s,strd,0
thrones,thrones,c,,
",",",",s,,
are,are,s,,
all,all,s,,
supplied,supplied,s,strd,0
and,and,s,,
filled,filled,n,strd,0
Her,her,s,,
sweet,sweet,s,strd,0
perfections,perfections,s,,
with,with,s,considrd,0
one,one,s,,
self,self,s,strd,0
king,king,c,,
:,:,n,,
Away,away,s,,
before,before,s,,
me,me,c,,
",",",",s,,
to,to,s,considrd,0
sweet,sweet,s,,
beds,beds,s,,
of,of,s,considrd,0
Flowers,flowers,c,strd,0
",",",",n,,
Loue-thoughts,loue-thoughts,s,,
lie,lie,s,strd,0
rich,rich,c,,
",",",",s,,
when,when,s,,
canopy'd,canopy'd,s,,
with,with,s,considrd,0
bowres,bowres,c,,
.,.,nn,,
What,what,s,,
Country,country,s,,
(,(,c,,
Friends,friends,c,,
),),s,,
is,is,s,considrd,0
this,this,c,considrd,0
?,?,nnn,,
This,this,s,considrd,0
is,is,s,considrd,0
Illyria,illyria,s,,
Lady,lady,c,strd,0
.,.,nnn,,
And,and,s,,
what,what,s,,
should,should,s,,
I,i,s,considrd,0
do,do,s,,
in,in,s,considrd,0
Illyria,illyria,c,,
?,?,n,,
My,my,s,considrd,0
brother,brother,s,,
he,he,s,considrd,0
is,is,s,considrd,0
in,in,s,considrd,0
Elysium,elysium,c,strd,0
",",",",n,,
Perchance,perchance,s,,
he,he,s,considrd,0
is,is,s,considrd,0
