token,tokenToMatch,endReason,tag,tagIndex
LEt,let,s,,
Fame,fame,c,,
",",",",s,,
that,that,s,considrd,0
all,all,s,,
hunt,hunt,s,,
after,after,s,,
in,in,s,considrd,0
their,their,s,considrd,0
lives,lives,c,strd,0
",",",",n,,
Live,live,s,strd,0
registered,registered,s,strd,0
upon,upon,s,strd,0
our,our,s,,
brazen,brazen,s,,
Tombs,tombs,c,strd,0
",",",",n,,
And,and,s,,
then,then,s,,
grace,grace,s,,
us,us,s,strd,0
in,in,s,considrd,0
the,the,s,considrd,0
disgrace,disgrace,s,,
of,of,s,considrd,0
death,death,c,,
:,:,n,,
when,when,s,,
spite,spite,s,strd,0
of,of,s,considrd,0
cormorant,cormorant,s,,
devouring,devouring,s,strd,0
Time,time,c,,
",",",",n,,
The,the,s,strd,0
endeavor,endeavor,s,strd,0
of,of,s,considrd,0
this,this,s,considrd,0
present,present,s,,
breath,breath,s,,
may,may,s,,
buy,buy,c,,
:,:,n,,
That,that,s,considrd,0
honor,honor,s,strd,0
which,which,s,considrd,0
shall,shall,s,considrd,0
bate,bate,s,,
his,his,s,considrd,0
sythes,sythes,s,,
keen,keen,s,strd,0
edge,edge,c,,
",",",",n,,
And,and,s,,
make,make,s,,
us,us,s,strd,0
heirs,heirs,s,strd,0
of,of,s,considrd,0
all,all,s,,
eternity,eternity,c,strd,0
:,:,n,,
Therefore,therefore,s,,
brave,brave,s,strd,0
Conquerours,conquerours,c,,
",",",",s,,
for,for,s,considrd,0
so,so,s,,
you,you,s,considrd,0
are,are,c,,
",",",",n,,
That,that,s,considrd,0
war,war,s,strd,0
against,against,s,,
your,your,s,,
own,own,s,strd,0
affections,affections,c,,
",",",",n,,
And,and,s,,
the,the,s,considrd,0
huge,huge,s,,
Army,army,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
worlds,worlds,s,,
desires,desires,c,,
.,.,n,,
Our,our,s,,
late,late,s,,
edict,edict,s,,
shall,shall,s,considrd,0
strongly,strongly,s,,
stand,stand,s,,
in,in,s,considrd,0
force,force,c,,
",",",",n,,
Nauar,nauar,s,,
shall,shall,s,considrd,0
be,be,s,considrd,0
the,the,s,considrd,0
wonder,wonder,s,,
of,of,s,considrd,0
the,the,s,considrd,0
world,world,c,,
.,.,n,,
Our,our,s,,
Court,court,s,,
shall,shall,s,considrd,0
be,be,s,considrd,0
a,a,s,considrd,0
little,little,s,,
Achademe,achademe,c,,
",",",",n,,
