token,tokenToMatch,endReason,tag,tagIndex
GOd,god,s,,
give,give,s,,
'em,'em,s,,
joy,joy,c,,
.,.,nn,,
Amen,amen,c,,
.,.,nn,,
Amen,amen,c,,
",",",",s,,
say,say,s,,
I,i,s,considrd,0
to,to,c,considrd,0
:,:,n,,
The,the,s,considrd,0
Puddings,puddings,s,,
now,now,s,,
in,in,s,strd,0
the,the,s,strd,1
proof,proof,c,,
;,;,s,,
alas,alas,s,,
poor,poor,s,,
wench,wench,c,,
",",",",n,,
Through,through,s,,
what,what,s,,
a,a,s,considrd,0
mine,mine,s,,
of,of,s,considrd,0
patience,patience,s,,
must,must,s,,
thou,thou,s,considrd,0
work,work,c,strd,0
",",",",n,,
Ere,ere,s,,
thou,thou,s,considrd,0
know,know,s,strd,0
good,good,s,,
hour,hour,s,strd,0
more,more,c,,
?,?,nn,,
It,it,s,strd,0
Is,is,s,strd,1
too,too,s,,
true,true,c,,
:,:,s,,
Certain,certain,c,strd,0
",",",",n,,
Me,me,s,,
thinks,thinks,s,,
her,her,s,,
father,father,s,,
has,has,s,considrd,0
dealt,dealt,s,,
harshly,harshly,s,,
with,with,s,considrd,0
her,her,c,,
",",",",n,,
Exceeding,exceeding,s,,
harshly,harshly,c,,
",",",",s,,
and,and,s,,
not,not,s,,
like,like,s,,
a,a,s,considrd,0
Father,father,c,,
",",",",n,,
To,to,s,considrd,0
match,match,s,,
her,her,s,,
to,to,s,considrd,0
this,this,s,considrd,0
Dragon,dragon,c,,
;,;,s,,
I,i,s,considrd,0
protest,protest,n,,
I,i,s,considrd,0
pity,pity,s,,
the,the,s,considrd,0
poor,poor,s,strd,0
Gentlewoman,gentlewoman,c,,
.,.,nn,,
Me,me,s,,
thinks,thinks,s,,
now,now,c,,
",",",",n,,
He,he,s,strd,0
Is,is,s,strd,1
not,not,s,,
so,so,s,,
terrible,terrible,s,,
as,as,s,considrd,0
people,people,s,,
think,think,s,,
him,him,c,,
.,.,nn,,
This,this,s,considrd,0
old,old,s,,
thief,thief,s,strd,0
flatters,flatters,c,,
",",",",s,,
out,out,s,,
of,of,s,considrd,0
mere,mere,s,strd,0
devotion,devotion,c,,
",",",",n,,
To,to,s,considrd,0
please,please,s,,
the,the,s,considrd,0
father,father,s,,
for,for,s,considrd,0
his,his,s,considrd,0
second,second,s,,
daughter,daughter,c,,
.,.,nn,,
But,but,s,,
shall,shall,s,considrd,0
he,he,s,considrd,0
have,have,s,considrd,0
her,her,c,,
?,?,nn,,
Yes,yes,c,,
",",",",s,,
when,when,s,,
I,i,s,considrd,0
have,have,s,considrd,0
Rome,rome,c,,
.,.,n,,
And,and,s,,
yet,yet,s,,
the,the,s,considrd,0
father's,father's,s,,
for,for,s,considrd,0
him,him,c,,
.,.,nn,,
I,i,s,strd,0
Will,will,s,strd,1
assure,assure,s,,
ye,ye,c,,
",",",",n,,
I,i,s,considrd,0
hold,hold,s,,
him,him,s,,
a,a,s,considrd,0
good,good,s,,
man,man,c,,
.,.,nn,,
Yes,yes,s,,
sure,sure,s,,
a,a,s,considrd,0
wealthy,wealthy,c,,
",",",",n,,
But,but,s,,
whether,whether,s,,
a,a,s,considrd,0
good,good,s,,
