tokenIndex,original
9,spoile
15,sixteene
16,yeeres
41,calme
55,billowes
57,kick'd
67,growne
73,seem'd
83,ayr
111,passe
114,eare
119,onely
138,thred-bare
149,colour
157,honour
161,crosse
169,dyde
177,hath
182,favour
186,priviledge
189,confesse
203,scorn'd
216,i'le
217,i'le
235,newes
236,deserv'd
239,haplesse
243,lov'd
248,faile
256,doe
260,speak'st
266,pleas'd
270,Beames
307,Sonnes
310,Solyman
321,deck'd
332,chooseth
377,would'st
428,employ'd
446,sighes
451,worke
462,labours
475,heare
489,do'st
495,eares
509,know'st
517,torne
520,resolv'd
536,sence
545,shew'st
574,pitty
588,pitty
594,pathes
598,womans
629,Pearle
632,streames
644,foule
645,dishonour
653,Corall
677,worke
692,againe
697,calme
698,behaviour
701,milde
702,lookes
718,doth
723,sayes
764,conceal'd
766,lustfull
773,vowes
782,honour'd
783,crosse
817,doth
830,seeme
843,veines
862,waite
864,dore
865,Whil'st
893,falne
899,thou'dst
900,thou'dst
903,toss'd
911,o're
912,whelm'd
936,morne
946,Martiall
968,prowesse
974,dar'd
999,mans
1003,mans
1025,weare
1039,triumph'd
1045,conquer'd
1051,triumph'd
1066,selfe
1069,adde
1083,labours
1093,honour
1103,reach'd
1126,chang'd
1156,whirle-wind
1162,honours
1185,i'le
1186,i'le
1187,burne
1197,newes
1217,playes
1219,devill
1226,Turkes
1230,they'r
1231,they'r
1246,Memorie
1258,Gallies
1268,morne
1281,doth
1283,reliefe
1290,walke
1298,Ladyes
1299,enjoy'd
1315,valour
1317,bountie
1321,vertue
1338,disdaine
1359,he's
1360,he's
1369,goe
1390,busines
1392,doth
1393,concerne
1402,you'll
1403,you'll
1410,deafe
1416,heares
1420,selfe
1429,crosse
1437,'tis
1438,'tis
1449,signe
1452,do'st
1453,abhorre
1457,neer
1469,gracelesse
1478,weare
1491,hypocrisie
1502,Pearle
1505,scornes
1507,staine
1527,Iuno
1530,wrathfull
1549,farre
1568,serv'd
1570,turnes
1572,you'll
1573,you'll
1585,signe
1598,blisse
1619,Cheeke
1629,seeme
1637,ground-worke
1641,beare
1646,artificiall
1659,purchas'd
1682,oyles
1684,Doth
1708,fac'd
1717,firme
1738,appeare
1760,faire
1776,refresh'd
1783,steale
1786,againe
1806,Breath'd
1808,curl'd
1826,discend
1836,doth
1845,deere
1850,hast
1851,promis'd
1860,i'le
1861,i'le
1867,honours
1902,shew'd
1934,Turke
1936,vowes
1940,blest
1950,knowes
1954,resolv'd
1980,Chaines
1994,fram'd
2005,moulded
2027,knowes
2029,Farwell
2039,vowes
2074,o're
2090,faire
2107,subtile
2111,colours
2135,yfaith
2136,yfaith
2137,dost
2161,meane
2178,meane
2190,els
2192,wouldst
2293,horne
2316,dost
2326,mans
2327,looking-glasse
2349,honour
2368,looke
2373,shee
2376,looke
2383,looke
2386,shee
2396,glasse
2437,hee
2438,bee
2441,shee
2444,bee
2449,hee
2450,eate
2455,eate
2458,shee
2466,owne
2476,yfaith
2477,yfaith
2485,yoak
2492,superficiall
2538,that's
2539,that's
2546,hath
2571,showes
2573,splendor
2578,neerest
2589,faire
2591,foole
2624,blesse
2634,compasse
2639,tis
2640,tis
2658,shee'l
2659,shee'l
2688,cals
2690,she's
2691,she's
2692,entring
2707,labour
2709,vaine
2730,allegeance
2733,poore
2736,chastly
2752,poore
2799,souldiers
2803,Crosse
2809,Captaine
2819,Turke
2851,hath
2861,moones
2864,oft
2865,hath
2893,tis
2894,tis
2939,serv'd
2983,Elme
3047,do's
3074,succour
3081,Knight-hood
3085,Crosse
3105,honord
3114,soules
3147,uncapable
3150,honour
3157,favour
3168,propos'd
3190,minde
3203,staine
3212,aske
3238,hayre
3240,powder'd
3263,on't
3264,on't
3280,judgement
3282,speake
3298,rectifie
3300,selfe
3305,seate
3316,meane
3320,dismisse
3350,faire
3375,gratious
3376,Mistris
3382,doth
3383,arme
3385,souldier
3396,Crosse
3400,meete
3405,losse
3420,againe
3422,Blowes
3429,belov'd
3445,provinciall
3447,hath
3455,Hospitall
3462,blest
3479,whilest
3507,faire
3517,Expresse
3521,Doth
3550,fruitfull
3551,Spaine
3611,Thats
3633,yoake
3638,hath
3655,Hath
3656,vowd
3662,kinde
3665,findes
3700,hath
3729,yfaith
3730,yfaith
3754,armes
3770,doth
3777,knowes
3783,tis
3784,tis
3786,profest
3844,matchlesse
3862,wil
3868,is't
3869,is't
3893,meanes
3899,hath
3911,publique
3924,Shee
3926,returne
3964,do's
3980,speciall
3990,adde
3991,fam'd
3999,lurke
4002,bosomes
4017,partiall
4044,tis
4045,tis
4052,hath
4054,mov'd
4056,answerd
4059,perus'd
4069,faire
4070,soule
4075,Adde
4077,foule
4085,tis
4086,tis
4121,meanes
4146,in't
4147,in't
4156,withall
4164,firme
4173,spar'd
4176,deere
4179,publique
4221,Keyes
4234,possest
4244,soone
4260,Farwell
4263,VVife
4274,againe
4276,tis
4277,tis
4278,certaine
4304,selfe
4308,heare
4314,faire
4316,banke
4329,VVert
4357,beare
4363,grosse
4370,formall
4375,selfe
4380,shalt
4395,yfaith
4396,yfaith
4403,knowst
4418,turnd
4479,hast
4496,sence
4534,villaine
4554,Crosse
4564,darst
4591,designe
4595,VVill
4622,breedes
4630,teare
4645,mark'd
4657,villany
4669,Armes
4671,tis
4672,tis
4686,VVith
4694,hast
4695,sollicited
4706,VVho
4720,publique
4721,scandall
4728,impos'd
4736,hast
4739,practise
4740,'gainst
4751,liest
4773,vally
4775,Adjoyning
4788,'gainst
4791,witnesse
4800,hath
4803,VVith
4864,ghesse
4876,firme
4884,steele
4927,Mistris
4938,VVhich
4970,thinke
4975,with't
4976,with't
4997,i'le
4998,i'le
5014,Crosse
5016,i'le
5017,i'le
5018,crosse
5051,steele
5055,i'le
5056,i'le
5073,seeme
5097,coole
5113,ther's
5114,ther's
5136,foole
5191,Souldiers
5204,valour
5218,oddes
5237,succour
5240,th'
5245,ith'
5246,ith'
5266,Turke
5275,wel
5277,for't
5278,for't
5283,Signe
5286,Almanack
5295,finde
5318,faire
5327,valour
5334,Turke
5351,devill
5357,truely
5358,circumcis'd
5364,businesse
5367,concernes
5371,concernes
5388,tis
5389,tis
5396,ile
5397,ile
5411,dwels
5420,selfe
5443,that's
5444,that's
5447,Physitian
5452,keepe
5455,faire
5469,matchlesse
5479,charg'd
5493,honour
5500,tyr'd
5503,labour
5506,lacke
5512,Turke
5535,blesse
5551,flie
5563,heare
5567,howl'd
5589,Crosse
5598,lookt
5610,drest
5629,halfe
5632,knockt
5636,Souldier
5647,vertue
5653,drest
