token,tokenToMatch,endReason,tag,tagIndex
WHAT,what,s,,
furye,furye,s,,
fell,fell,s,,
enforces,enforces,s,strd,0
me,me,n,strd,0
to,to,s,considrd,0
fle,fle,c,,
",",",",s,,
the,the,s,strd,0
unhappy,unhappy,s,strd,1
seat,seat,c,,
",",",",n,,
That,that,s,considrd,0
gaye,gaye,s,,
and,and,s,,
gasp,gasp,s,strd,0
with,with,s,considrd,0
greedye,greedye,s,,
law,law,c,strd,0
",",",",n,,
the,the,s,considrd,0
fleeyng,fleeyng,s,,
food,food,s,,
to,to,s,considrd,0
eat,eat,n,strd,0
What,what,s,,
GOD,god,s,,
to,to,s,considrd,0
Tantalus,tantalus,s,,
the,the,s,considrd,0
bowres,bowres,n,,
where,where,s,strd,0
breathing,breathing,s,,
bodies,bodies,s,strd,0
dwell,dwell,n,strd,0
Does,does,s,strd,0
show,show,s,strd,0
agayue,agayue,c,,
?,?,s,,
is,is,s,considrd,0
ought,ought,s,,
found,found,s,,
worse,worse,c,,
",",",",s,,
then,then,s,,
burning,burning,s,,
thyrst,thyrst,s,,
of,of,s,considrd,0
hell,hell,n,strd,0
In,in,s,considrd,0
lakes,lakes,s,,
allow,allow,c,strd,0
?,?,s,,
or,or,s,considrd,0
^et,^et,s,,
worse,worse,s,,
plague,plague,s,,
then,then,s,,
hunger,hunger,s,,
is,is,s,considrd,0
there,there,s,considrd,0
one,one,c,,
",",",",n,,
In,in,s,considrd,0
vain,vain,s,strd,0
that,that,s,considrd,0
ever,ever,s,strd,0
gapes,gapes,s,,
for,for,s,considrd,0
food,food,c,strd,0
?,?,s,,
shall,shall,s,strd,0
Sisyphus,sisyphus,s,,
his,his,s,considrd,0
stone,stone,c,,
",",",",n,,
That,that,s,considrd,0
slipper,slipper,s,,
restles,restles,s,,
rollyng,rollyng,s,,
payse,payse,s,,
upon,upon,s,strd,0
my,my,s,considrd,0
back,back,s,strd,0
be,be,s,considrd,0
borne,borne,c,,
.,.,n,,
Or,or,s,considrd,0
shall,shall,s,considrd,0
my,my,s,considrd,0
lymmes,lymmes,s,,
with,with,s,considrd,0
swifter,swifter,s,,
swinge,swinge,s,,
of,of,s,considrd,0
whirling,whirling,s,,
whele,whele,s,,
be,be,s,considrd,0
torn,torn,c,strd,0
?,?,n,,
Or,or,s,considrd,0
shall,shall,s,strd,0
my,my,s,considrd,0
pains,pains,s,strd,0
be,be,s,considrd,0
Tytius,tytius,s,,
panges,panges,s,,
th'encreasyng,th'encreasyng,s,,
liver,liver,s,strd,0
still,still,c,,
",",",",n,,
Whose,whose,s,,
growing,growing,s,,
guts,guts,s,strd,0
the,the,s,considrd,0
gnawing,gnawing,s,,
gripes,gripes,s,,
and,and,s,,
tylthy,tylthy,s,,
fowls,fowls,s,strd,0
do,do,s,,
fill,fill,c,strd,0
?,?,n,,
That,that,s,considrd,0
still,still,s,strd,0
by,by,s,considrd,0
night,night,s,strd,0
repayres,repayres,s,,
the,the,s,considrd,0
panch,panch,s,,
that,that,s,considrd,0
was,was,s,,
deuourd,deuourd,s,,
by,by,s,considrd,0
day,day,c,,
",",",",n,,
And,and,s,,
wondrous,wondrous,s,,
womb,womb,s,strd,0
unwasted,unwasted,s,strd,0
lies,lies,s,strd,0
a,a,s,considrd,0
new,new,s,considrd,0
prepared,prepared,s,,
pray,pray,n,,
What,what,s,,
ill,ill,s,,
am,am,s,,
I,i,s,considrd,0
