token,tokenToMatch,endReason,tag,tagIndex
NOW,now,s,,
Luck,luck,s,,
for,for,s,considrd,0
us,us,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
kind,kind,s,,
hearty,hearty,s,,
Pit,pit,c,,
;,;,n,,
For,for,s,considrd,0
he,he,s,considrd,0
who,who,s,considrd,0
pleases,pleases,c,,
",",",",s,,
never,never,s,considrd,0
fails,fails,s,strd,0
of,of,s,considrd,0
Wit,wit,c,,
:,:,n,,
Honor,honor,s,strd,0
is,is,s,considrd,0
yours,yours,c,,
:,:,n,,
And,and,s,,
you,you,c,considrd,0
",",",",s,,
like,like,s,,
Kings,kings,c,,
",",",",s,,
at,at,s,considrd,0
City,city,s,,
Treats,treats,s,,
bestow,bestow,s,,
it,it,c,,
;,;,n,,
The,the,s,considrd,0
Writer,writer,s,,
kneels,kneels,c,,
",",",",s,,
and,and,s,,
is,is,s,considrd,0
bid,bid,s,,
rise,rise,s,,
a,a,s,considrd,0
Poet,poet,c,,
:,:,n,,
But,but,s,,
you,you,s,considrd,0
are,are,s,,
fickle,fickle,s,,
Sovereigns,sovereigns,c,,
",",",",s,,
to,to,s,considrd,0
our,our,s,,
Sorrow,sorrow,c,,
",",",",n,,
You,you,s,considrd,0
dubb,dubb,s,,
to,to,s,considrd,0
day,day,c,,
",",",",s,,
and,and,s,,
hang,hang,s,,
a,a,s,considrd,0
man,man,s,,
to,to,s,considrd,0
morrow,morrow,c,,
;,;,n,,
You,you,s,considrd,0
cry,cry,s,,
the,the,s,considrd,0
same,same,s,,
Sense,sense,s,,
up,up,c,,
",",",",s,,
and,and,s,,
down,down,s,,
again,again,c,,
",",",",n,,
Just,just,s,strd,0
like,like,s,,
brass,brass,s,,
money,money,s,strd,0
once,once,s,,
a,a,s,considrd,0
year,year,s,,
in,in,s,considrd,0
Spain,spain,c,,
:,:,n,,
Take,take,s,considrd,0
you,you,s,considrd,0
in,in,s,strd,0
the,the,s,strd,1
mood,mood,c,,
",",",",s,,
what,what,s,,
ever,ever,s,strd,0
base,base,s,,
metal,metal,s,,
come,come,c,,
",",",",n,,
You,you,s,considrd,0
coin,coin,s,,
as,as,s,considrd,0
fast,fast,s,,
as,as,s,considrd,0
Groats,groats,s,,
at,at,s,considrd,0
Bromingam,bromingam,c,,
:,:,n,,
Though,though,s,,
it,it,s,strd,0
is,is,s,strd,1
no,no,s,considrd,0
more,more,s,,
like,like,s,,
Sense,sense,s,,
in,in,s,considrd,0
ancient,ancient,s,,
Plays,plays,c,,
",",",",n,,
Than,than,s,,
Rome's,rome's,s,,
Religion,religion,s,,
like,like,s,,
St,st,c,considrd,0
.,.,s,,
Peter's,peter's,s,,
days,days,c,,
.,.,n,,
In,in,s,considrd,0
short,short,c,,
",",",",s,,
so,so,s,,
swift,swift,s,,
your,your,s,,
Judgments,judgments,s,strd,0
turn,turn,s,,
and,and,s,,
wind,wind,c,,
",",",",n,,
You,you,s,considrd,0
cast,cast,s,,
our,our,s,,
fleetest,fleetest,s,,
Wits,wits,s,,
a,a,s,considrd,0
mile,mile,s,,
behind,behind,c,,
.,.,n,,
'Twere,'twere,s,,
well,well,s,,
your,your,s,,
Judgments,judgments,s,strd,0
but,but,s,,
in,in,s,considrd,0
Plays,plays,s,,
did,did,s,,
range,range,c,,
",",",",n,,
But,but,s,,
even,even,s,strd,0
your,your,s,,
Follies,follies,s,,
and,and,s,,
Debauches,debauches,s,,
change,change,n,,
With,with,s,considrd,0
such,such,s,,
a,a,s,considrd,0
Whirl,whirl,c,,
",",",",s,,
the,the,s,considrd,0
Poets,poets,s,,
of,of,s,considrd,0
your,your,s,,
age,age,n,,
Are,are,s,,
tired,tired,c,strd,0
",",",",s,,
and,and,s,,
cannot,cannot,s,,
score,score,s,,
'em,'em,s,,
on,on,s,,
the,the,s,considrd,0
Stage,stage,c,,
",",",",n,,
Unless,unless,s,strd,0
each,each,s,,
Vice,vice,s,,
in,in,s,considrd,0
shorthand,shorthand,s,strd,0
they,they,s,considrd,0
indite,indite,c,,
",",",",n,,
Even,even,s,strd,0
as,as,s,considrd,0
notcht,notcht,s,,
Prentices,prentices,s,,
whole,whole,s,,
Sermons,sermons,s,,
write,write,c,,
.,.,n,,
The,the,s,considrd,0
heavy,heavy,s,,
Hollanders,hollanders,s,,
no,no,s,considrd,0
Vices,vices,s,,
know,know,n,,
But,but,s,,
what,what,s,,
they,they,s,considrd,0
used,used,s,strd,0
a,a,s,considrd,0
hundred,hundred,s,,
years,years,s,,
ago,ago,c,,
",",",",n,,
Like,like,s,,
honest,honest,s,,
Plants,plants,c,,
",",",",s,,
where,where,s,,
they,they,s,considrd,0
were,were,s,,
stuck,stuck,c,,
",",",",s,,
they,they,s,considrd,0
grow,grow,c,,
;,;,n,,
They,they,s,considrd,0
cheat,cheat,c,,
",",",",s,,
but,but,s,,
still,still,s,,
from,from,s,,
cheating,cheating,s,,
Sires,sires,s,,
they,they,s,considrd,0
come,come,c,,
;,;,n,,
They,they,s,considrd,0
drink,drink,c,,
",",",",s,,
but,but,s,,
they,they,s,considrd,0
were,were,s,,
christ'ned,christ'ned,s,,
first,first,s,,
in,in,s,considrd,0
Mum,mum,c,,
.,.,n,,
Their,their,s,considrd,0
patrimonial,patrimonial,s,,
Sloth,sloth,s,,
the,the,s,considrd,0
Spaniards,spaniards,s,,
keep,keep,c,,
",",",",n,,
And,and,s,,
Philip,philip,s,,
first,first,s,,
taught,taught,s,,
Philip,philip,s,,
how,how,s,,
to,to,s,considrd,0
sleep,sleep,c,,
.,.,n,,
The,the,s,considrd,0
French,french,s,,
and,and,s,,
we,we,s,considrd,0
still,still,s,,
change,change,c,,
",",",",s,,
but,but,s,,
here,here,s,strd,0
is,is,s,strd,1
the,the,s,considrd,0
Curse,curse,c,,
",",",",n,,
They,they,s,considrd,0
change,change,s,,
for,for,s,considrd,0
better,better,c,,
",",",",s,,
and,and,s,,
we,we,s,considrd,0
change,change,s,,
for,for,s,considrd,0
worse,worse,c,,
;,;,n,,
They,they,s,considrd,0
take,take,s,considrd,0
up,up,s,,
our,our,s,,
old,old,s,,
trade,trade,s,,
of,of,s,considrd,0
Conquering,conquering,c,,
",",",",n,,
And,and,s,,
we,we,s,considrd,0
are,are,s,,
taking,taking,s,,
theirs,theirs,c,,
",",",",s,,
to,to,s,considrd,0
dance,dance,s,,
and,and,s,,
sing,sing,c,,
:,:,n,,
Our,our,s,,
Fathers,fathers,s,,
did,did,s,,
for,for,s,considrd,0
change,change,s,,
to,to,s,considrd,0
France,france,s,,
repair,repair,c,,
",",",",n,,
And,and,s,,
they,they,s,considrd,0
for,for,s,considrd,0
change,change,s,,
will,will,s,,
try,try,s,,
our,our,s,,
English,english,s,,
Air,air,c,,
.,.,n,,
As,as,s,considrd,0
Children,children,c,,
",",",",s,,
when,when,s,,
they,they,s,considrd,0
throw,throw,s,,
one,one,s,,
Toy,toy,s,,
away,away,c,,
",",",",n,,
Strait,strait,s,,
a,a,s,considrd,0
more,more,s,,
foolish,foolish,s,,
Gugaw,gugaw,s,,
comes,comes,s,,
in,in,s,considrd,0
play,play,c,,
:,:,n,,
So,so,s,,
we,we,c,considrd,0
",",",",s,,
grown,grown,s,,
penitent,penitent,c,,
",",",",s,,
on,on,s,,
serious,serious,s,,
thinking,thinking,c,,
",",",",n,,
Leave,leave,s,,
Whoring,whoring,c,,
",",",",s,,
and,and,s,,
devoutly,devoutly,s,,
fall,fall,s,,
to,to,s,considrd,0
Drinking,drinking,c,,
.,.,n,,
Scowring,scowring,s,,
the,the,s,considrd,0
Watch,watch,s,,
grows,grows,s,,
out,out,s,,
of,of,s,considrd,0
fashion,fashion,s,,
wit,wit,n,,
Now,now,s,,
we,we,s,considrd,0
set,set,s,,
up,up,s,,
for,for,s,considrd,0
Tilting,tilting,s,,
in,in,s,considrd,0
the,the,s,considrd,0
Pit,pit,c,,
*,*,n,,
Where,where,s,,
it,it,s,strd,0
is,is,s,strd,1
agreed,agreed,s,,
by,by,s,considrd,0
Bullies,bullies,c,,
",",",",s,,
chicken-hearted,chicken-hearted,c,,
",",",",n,,
To,to,s,considrd,0
fright,fright,s,,
the,the,s,considrd,0
Ladies,ladies,s,,
first,first,c,,
",",",",s,,
and,and,s,,
then,then,s,,
be,be,s,considrd,0
parted,parted,c,,
.,.,n,,
A,a,s,considrd,0
fair,fair,s,,
Attempt,attempt,s,,
has,has,s,considrd,0
twice,twice,s,,
or,or,s,considrd,0
thrice,thrice,s,,
been,been,s,,
made,made,c,,
",",",",n,,
To,to,s,considrd,0
hire,hire,s,,
Night-murth'rers,night-murth'rers,c,,
",",",",s,,
and,and,s,,
make,make,s,,
Death,death,s,,
a,a,s,considrd,0
Trade,trade,c,,
.,.,n,,
When,when,s,,
Murther's,murther's,s,,
out,out,c,,
",",",",s,,
what,what,s,,
Vice,vice,s,,
can,can,s,,
we,we,s,considrd,0
advance,advance,c,,
?,?,n,,
Unless,unless,s,strd,0
the,the,s,considrd,0
new,new,s,considrd,0
found,found,s,,
Pois'ning,pois'ning,s,,
Trick,trick,s,,
of,of,s,considrd,0
France,france,c,,
:,:,n,,
And,and,s,,
when,when,s,,
their,their,s,considrd,0
Art,art,s,,
of,of,s,considrd,0
Rats-bane,rats-bane,s,,
we,we,s,considrd,0
have,have,s,considrd,0
got,got,c,,
",",",",n,,
By,by,s,considrd,0
way,way,s,,
of,of,s,considrd,0
thanks,thanks,c,,
",",",",s,,
we'll,we'll,s,,
send,send,s,,
'em,'em,s,,
over,over,s,strd,0
our,our,s,,
Plot,plot,c,,
*,*,nn,,
STand,stand,c,,
:,:,s,,
give,give,s,,
the,the,s,considrd,0
Word,word,c,,
.,.,nn,,
The,the,s,considrd,0
Queen,queen,s,,
of,of,s,considrd,0
Arragon,arragon,c,,
.,.,nn,,
Pedro,pedro,c,,
?,?,s,,
--,--,s,,
how,how,s,,
goes,goes,s,,
the,the,s,considrd,0
night,night,c,,
?,?,nn,,
She,she,s,considrd,0
wears,wears,s,,
apace,apace,c,,
.,.,nn,,
Then,then,s,,
welcome,welcome,s,strd,0
daylight,daylight,c,strd,0
:,:,s,,
We,we,s,considrd,0
shall,shall,s,considrd,0
have,have,s,considrd,0
warm,warm,s,,
work,work,s,,
on,on,c,strd,0
it,it,c,strd,1
:,:,n,,
The,the,s,considrd,0
Moore,moore,s,,
will,will,s,,
'gage,'gage,n,,
His,his,s,considrd,0
utmost,utmost,s,,
Forces,forces,s,,
on,on,s,,
this,this,s,considrd,0
next,next,s,,
Assault,assault,c,,
",",",",n,,
To,to,s,considrd,0
win,win,s,,
a,a,s,considrd,0
Queen,queen,s,,
and,and,s,,
Kingdom,kingdom,c,,
.,.,nn,,
Pox,pox,s,,
of,of,s,strd,0
this,this,s,strd,1
Lyon-way,lyon-way,s,,
of,of,s,considrd,0
wooing,wooing,s,,
though,though,c,,
:,:,n,,
Is,is,s,considrd,0
the,the,s,considrd,0
Queen,queen,s,,
stirring,stirring,s,,
yet,yet,c,,
?,?,nn,,
She,she,s,considrd,0
has,has,s,considrd,0
not,not,s,,
been,been,s,,
abed,abed,c,,
:,:,s,,
but,but,s,,
in,in,s,considrd,0
her,her,s,,
Chapel,chapel,n,,
All,all,s,,
night,night,s,,
devoutly,devoutly,s,,
watched,watched,c,strd,0
:,:,s,,
and,and,s,,
bribed,bribed,s,strd,0
the,the,s,considrd,0
Saints,saints,n,,
With,with,s,considrd,0
Vows,vows,s,,
for,for,s,considrd,0
her,her,s,,
Deliverance,deliverance,c,,
.,.,nn,,
O,o,c,,
",",",",s,,
Alphonso,alphonso,c,,
",",",",n,,
I,i,s,considrd,0
fear,fear,s,,
they,they,s,considrd,0
come,come,s,,
too,too,s,,
late,late,c,,
!,!,s,,
her,her,s,,
Father's,father's,s,,
crimes,crimes,n,,
Sit,sit,s,,
heavy,heavy,s,,
on,on,s,,
her,her,c,,
;,;,s,,
and,and,s,,
weigh,weigh,s,,
down,down,s,,
her,her,s,,
prayers,prayers,c,,
:,:,n,,
A,a,s,considrd,0
Crown,crown,s,,
usurped,usurped,c,strd,0
;,;,s,,
a,a,s,considrd,0
lawful,lawful,s,strd,0
King,king,s,,
deposed,deposed,c,strd,0
;,;,n,,
In,in,s,considrd,0
bondage,bondage,s,,
held,held,c,,
;,;,s,,
debarred,debarred,s,strd,0
the,the,s,considrd,0
common,common,s,considrd,0
light,light,c,,
;,;,n,,
His,his,s,considrd,0
Children,children,s,,
murdered,murdered,c,strd,0
",",",",s,,
and,and,s,,
his,his,s,considrd,0
Friends,friends,s,,
destroyed,destroyed,c,strd,0
:,:,n,,
What,what,s,,
can,can,s,,
we,we,s,considrd,0
le^s,le^s,s,,
expect,expect,s,,
then,then,s,,
what,what,s,,
we,we,s,considrd,0
feel,feel,c,,
",",",",n,,
And,and,s,,
what,what,s,,
we,we,s,considrd,0
fear,fear,s,,
will,will,s,,
follow,follow,c,,
?,?,nn,,
