token,tokenToMatch,endReason,tag,tagIndex
EScalus,escalus,c,,
.,.,nnn,,
My,my,s,considrd,0
Lord,lord,c,,
.,.,nnn,,
Of,of,s,considrd,0
Government,government,c,strd,0
",",",",s,,
the,the,s,considrd,0
properties,properties,s,,
to,to,s,considrd,0
unfold,unfold,c,strd,0
",",",",n,,
Would,would,s,,
seem,seem,s,strd,0
in,in,s,considrd,0
me,me,s,,
to,to,s,strd,0
affect,affect,s,,
speech,speech,s,,
and,and,s,,
discourse,discourse,c,,
",",",",n,,
Since,since,s,,
I,i,s,considrd,0
am,am,s,,
put,put,s,,
to,to,s,considrd,0
know,know,c,,
",",",",s,,
that,that,s,considrd,0
your,your,s,,
own,own,s,strd,0
Science,science,n,,
Exceedes,exceedes,s,,
(,(,c,,
in,in,s,considrd,0
that,that,c,considrd,0
),),s,,
the,the,s,considrd,0
lists,lists,s,,
of,of,s,considrd,0
all,all,s,,
advice,advice,n,strd,0
My,my,s,considrd,0
strength,strength,s,,
can,can,s,,
give,give,s,strd,0
you,you,c,considrd,0
:,:,s,,
Then,then,s,,
no,no,s,considrd,0
more,more,s,,
remains,remains,n,strd,0
But,but,s,,
that,that,c,considrd,0
",",",",s,,
to,to,s,considrd,0
your,your,s,,
sufficiency,sufficiency,c,,
",",",",s,,
as,as,s,considrd,0
your,your,s,,
worth,worth,s,,
is,is,s,considrd,0
able,able,c,,
",",",",n,,
And,and,s,,
let,let,s,,
them,them,s,,
work,work,c,strd,0
:,:,s,,
The,the,s,considrd,0
nature,nature,s,,
of,of,s,considrd,0
our,our,s,,
People,people,c,,
",",",",n,,
Our,our,s,,
Cities,cities,s,,
Institutions,institutions,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
Terms,terms,n,strd,0
For,for,s,considrd,0
Common,common,s,considrd,0
Justice,justice,c,strd,0
",",",",s,,
y',y',s,,
are,are,s,,
as,as,s,considrd,0
pregnant,pregnant,s,,
in,in,n,considrd,0
As,as,s,considrd,0
Art,art,c,,
",",",",s,,
and,and,s,,
practice,practice,c,strd,0
",",",",s,,
has,has,s,strd,0
enriched,enriched,s,strd,0
any,any,n,,
That,that,s,considrd,0
we,we,s,considrd,0
remember,remember,c,,
:,:,s,,
There,there,s,considrd,0
is,is,s,considrd,0
our,our,s,,
Commission,commission,c,,
",",",",n,,
From,from,s,,
which,which,c,considrd,0
",",",",s,,
we,we,s,considrd,0
would,would,s,,
not,not,s,,
have,have,s,strd,0
you,you,s,considrd,0
warpe,warpe,c,,
;,;,s,,
call,call,s,,
hither,hither,c,,
",",",",n,,
I,i,s,considrd,0
say,say,c,,
",",",",s,,
bid,bid,s,,
come,come,s,,
before,before,s,,
us,us,s,strd,0
Angelo,angelo,c,,
:,:,n,,
What,what,s,,
figure,figure,s,,
of,of,s,considrd,0
us,us,s,strd,0
think,think,s,strd,0
you,you,c,considrd,0
",",",",s,,
he,he,s,considrd,0
will,will,s,,
bear,bear,c,strd,0
.,.,n,,
For,for,s,considrd,0
you,you,s,considrd,0
must,must,s,,
know,know,c,,
",",",",s,,
we,we,s,considrd,0
have,have,s,strd,0
with,with,s,considrd,0
special,special,s,strd,0
soul,soul,n,strd,0
Elected,elected,s,,
him,him,s,,
our,our,s,,
absence,absence,s,,
to,to,s,considrd,0
supply,supply,c,,
;,;,n,,
Lent,lent,s,,
him,him,s,,
our,our,s,,
terror,terror,c,,
",",",",s,,
