token,tokenToMatch,endReason,tag,tagIndex
O,o,s,,
Fie,fie,s,,
some,some,s,,
lights,lights,c,,
",",",",s,,
sirs,sirs,s,,
fie,fie,c,,
",",",",s,,
let,let,s,,
there,there,s,considrd,0
be,be,s,considrd,0
no,no,s,considrd,0
deeds,deeds,s,,
of,of,s,considrd,0
darkness,darkness,s,strd,0
done,done,s,,
among,among,s,,
us,us,c,strd,0
.,.,n,,
--,--,s,,
I,i,s,considrd,0
so,so,c,,
",",",",s,,
so,so,c,,
",",",",s,,
pree,pree,s,,
thee,thee,s,,
Tyer-man,tyer-man,s,,
set,set,s,,
Sineor,sineor,s,,
Snuff,snuff,s,strd,0
a,a,s,considrd,0
fire,fire,c,strd,0
",",",",s,,
he,he,s,strd,0
is,is,s,strd,1
a,a,s,considrd,0
chollerick,chollerick,n,,
Gentleman,gentleman,c,,
",",",",s,,
he,he,s,considrd,0
will,will,s,,
take,take,s,considrd,0
Pepper,pepper,s,,
in,in,s,considrd,0
the,the,s,considrd,0
nose,nose,s,,
instantly,instantly,c,,
",",",",s,,
fear,fear,s,strd,0
not,not,c,,
",",",",s,,
fore,fore,s,,
Heaven,heaven,s,strd,0
I,i,n,considrd,0
wonder,wonder,s,,
they,they,s,considrd,0
tolerate,tolerate,s,strd,0
him,him,s,,
so,so,s,,
nere,nere,s,,
the,the,s,considrd,0
Stage,stage,nnn,,
Faith,faith,s,,
Doricus,doricus,c,,
",",",",s,,
thy,thy,s,considrd,0
brain,brain,s,strd,0
boiles,boiles,c,,
",",",",s,,
keele,keele,s,,
it,it,c,,
",",",",s,,
keele,keele,s,,
it,it,c,,
",",",",s,,
or,or,s,considrd,0
all,all,s,,
the,the,s,considrd,0
fatt's,fatt's,s,,
in,in,s,considrd,0
the,the,n,considrd,0
fire,fire,c,considrd,0
:,:,s,,
in,in,s,considrd,0
the,the,s,considrd,0
name,name,s,,
of,of,s,considrd,0
Phoebus,phoebus,c,,
",",",",s,,
what,what,s,,
merry,merry,s,,
Genius,genius,s,,
haunts,haunts,s,,
