token,tokenToMatch,endReason,tag,tagIndex
THE,the,s,considrd,0
laboring,laboring,s,strd,0
Be,be,c,strd,0
",",",",s,,
when,when,s,,
his,his,s,considrd,0
sharp,sharp,s,,
Sting,sting,s,,
is,is,s,considrd,0
gone,gone,c,,
",",",",n,,
Forgets,forgets,s,,
his,his,s,considrd,0
Golden,golden,s,,
Work,work,c,,
",",",",s,,
and,and,s,,
turns,turns,s,,
a,a,s,considrd,0
Drone,drone,c,,
:,:,n,,
Such,such,s,,
is,is,s,considrd,0
a,a,s,considrd,0
Satyr,satyr,c,,
",",",",s,,
when,when,s,,
you,you,s,considrd,0
take,take,s,considrd,0
away,away,n,,
That,that,s,considrd,0
Rage,rage,c,,
",",",",s,,
in,in,s,considrd,0
which,which,s,considrd,0
his,his,s,considrd,0
Noble,noble,s,,
Vigor,vigor,s,strd,0
lay,lay,c,,
.,.,n,,
What,what,s,,
gain,gain,s,,
you,you,c,considrd,0
",",",",s,,
by,by,s,considrd,0
not,not,s,,
suffering,suffering,s,,
him,him,s,,
to,to,s,considrd,0
teize,teize,s,,
ye,ye,c,,
?,?,n,,
He,he,s,considrd,0
neither,neither,s,,
can,can,s,,
offend,offend,s,,
you,you,c,considrd,0
",",",",s,,
now,now,c,,
",",",",s,,
nor,nor,s,,
please,please,s,,
ye,ye,c,,
.,.,n,,
The,the,s,considrd,0
Honey-bag,honey-bag,c,,
",",",",s,,
and,and,s,,
Venom,venom,c,strd,0
",",",",s,,
lay,lay,s,,
so,so,s,,
near,near,c,,
",",",",n,,
That,that,s,considrd,0
both,both,c,,
",",",",s,,
together,together,c,,
",",",",s,,
you,you,s,considrd,0
resolved,resolved,s,strd,0
to,to,s,considrd,0
tear,tear,c,,
;,;,n,,
And,and,s,,
lost,lost,s,,
your,your,s,,
Pleasure,pleasure,c,,
",",",",s,,
to,to,s,considrd,0
secure,secure,s,,
your,your,s,,
Fear,fear,c,,
.,.,n,,
How,how,s,,
can,can,s,,
he,he,s,considrd,0
show,show,s,,
his,his,s,considrd,0
Manhood,manhood,c,,
",",",",s,,
if,if,s,,
you,you,s,considrd,0
bind,bind,s,,
him,him,n,,
To,to,s,considrd,0
box,box,c,,
",",",",s,,
like,like,s,,
Boys,boys,c,,
",",",",s,,
with,with,s,considrd,0
one,one,s,,
Hand,hand,s,,
tied,tied,s,strd,0
behind,behind,s,,
him,him,c,,
?,?,n,,
This,this,s,considrd,0
is,is,s,considrd,0
plain,plain,s,,
levelling,levelling,s,,
of,of,s,considrd,0
Wit,wit,c,,
;,;,s,,
in,in,s,considrd,0
which,which,n,considrd,0
The,the,s,considrd,0
Poor,poor,s,,
has,has,s,considrd,0
all,all,s,,
the,the,s,strd,0
advantage,advantage,c,,
",",",",s,,
not,not,s,,
the,the,s,considrd,0
Rich,rich,c,,
.,.,n,,
The,the,s,considrd,0
Blockhead,blockhead,s,,
stands,stands,s,,
excused,excused,c,strd,0
",",",",s,,
for,for,s,considrd,0
wanting,wanting,s,,
Sense,sense,c,,
;,;,n,,
And,and,s,,
Wits,wits,s,,
turn,turn,s,,
Blockheads,blockheads,s,,
in,in,s,considrd,0
their,their,s,considrd,0
own,own,s,,
defense,defense,c,strd,0
.,.,n,,
Yet,yet,c,,
",",",",s,,
though,though,s,,
the,the,s,considrd,0
Stages,stages,s,,
Traffic,traffic,s,strd,0
is,is,s,considrd,0
undone,undone,c,,
",",",",n,,
Still,still,s,,
Julian's,julian's,s,,
interloping,interloping,s,,
Trade,trade,s,,
goes,goes,s,,
on,on,c,,
:,:,n,,
Though,though,s,,
Satyr,satyr,s,,
on,on,s,,
the,the,s,considrd,0
Theater,theater,s,strd,0
you,you,s,considrd,0
smother,smother,c,,
",",",",n,,
Yet,yet,s,,
in,in,s,considrd,0
Lampoons,lampoons,c,,
",",",",s,,
you,you,s,considrd,0
Libel,libel,s,,
one,one,s,,
another,another,c,,
.,.,n,,
The,the,s,considrd,0
first,first,s,,
produces,produces,s,,
still,still,c,,
",",",",s,,
a,a,s,considrd,0
second,second,s,,
Jig,jig,c,,
;,;,n,,
You,you,s,considrd,0
whip,whip,s,,
'em,'em,s,,
out,out,c,,
",",",",s,,
like,like,s,,
Schoolboys,schoolboys,c,strd,0
",",",",s,,
till,till,s,,
they,they,s,considrd,0
gig,gig,c,,
:,:,n,,
And,and,c,,
",",",",s,,
with,with,s,considrd,0
the,the,s,considrd,0
same,same,s,,
success,success,c,,
",",",",s,,
we,we,s,considrd,0
Readers,readers,s,,
guess,guess,c,,
;,;,n,,
For,for,c,considrd,0
",",",",s,,
every,every,s,strd,0
one,one,c,,
",",",",s,,
still,still,s,,
dwindles,dwindles,s,,
to,to,s,considrd,0
a,a,s,considrd,0
less,less,c,,
.,.,n,,
And,and,s,,
much,much,s,,
good,good,s,,
Malice,malice,c,,
",",",",s,,
is,is,s,considrd,0
so,so,s,,
meanly,meanly,s,,
dressed,dressed,c,strd,0
",",",",n,,
That,that,s,considrd,0
we,we,s,considrd,0
would,would,s,strd,0
laugh,laugh,c,,
",",",",s,,
but,but,s,,
