tokenIndex,original
1,honour'd
46,us'd
52,subdu'd
69,you'l
70,you'l
79,Granadoes
91,perswade
143,hath
148,perswasion
199,we'l
200,we'l
256,they'l
257,they'l
272,ne're
276,doth
296,ne're
302,Collonels
304,Coblers
320,pitty
329,keyes
350,lyes
367,ne're
375,agen
404,hath
423,he's
424,he's
438,hee's
439,hee's
448,'tis
449,'tis
487,doth
500,Boyes
507,Sword-men
514,crums
520,Valour
555,ne're
556,ventur'd
567,publick
591,endeavour
611,skill'd
638,'tis
639,'tis
644,hath
660,shrew'd
718,shews
749,doth
766,doth
788,spight
