token,tokenToMatch,endReason,tag,tagIndex
THe,the,s,considrd,0
New,new,s,considrd,0
Utopia,utopia,c,,
!,!,s,,
Is,is,s,strd,0
It,it,s,strd,1
not,not,s,,
pretty,pretty,s,,
too,too,n,,
If,if,s,,
this,this,s,considrd,0
our,our,s,,
Comedy,comedy,s,,
more,more,s,,
strange,strange,s,,
things,things,s,,
show,show,n,strd,0
Than,than,s,,
all,all,s,,
Romantic,romantic,s,strd,0
Tales,tales,s,,
you,you,s,strd,0
have,have,s,strd,1
heard,heard,s,,
of,of,s,considrd,0
old,old,n,,
Of,of,s,considrd,0
love,love,s,,
and,and,s,,
honor,honor,c,strd,0
?,?,s,,
(,(,c,,
though,though,s,,
more,more,s,,
lately,lately,s,,
told,told,c,,
.),.),n,,
And,and,s,,
that,that,s,considrd,0
you,you,s,considrd,0
Ladies,ladies,c,,
",",",",s,,
see,see,s,,
your,your,s,,
Sex,sex,s,,
above,above,n,,
The,the,s,considrd,0
power,power,s,,
of,of,s,considrd,0
men,men,c,,
",",",",s,,
and,and,s,,
so,so,s,,
command,command,s,,
their,their,s,considrd,0
love,love,c,,
?,?,n,,
But,but,s,,
where,where,s,strd,0
is,is,s,strd,1
the,the,s,considrd,0
Art,art,s,,
to,to,s,considrd,0
form,form,s,,
these,these,s,,
gay,gay,s,,
things,things,s,,
here,here,c,,
",",",",n,,
Led,led,s,,
by,by,s,considrd,0
that,that,s,considrd,0
Angel,angel,s,,
Wit,wit,c,,
",",",",s,,
you,you,s,considrd,0
Critics,critics,s,strd,0
fear,fear,c,,
?,?,n,,
Who,who,s,considrd,0
(,(,c,,
Devil-like,devil-like,c,,
),),s,,
to,to,s,considrd,0
Poets,poets,s,,
teach,teach,s,,
despair,despair,c,,
:,:,n,,
Nay,nay,s,,
more,more,c,,
;,;,s,,
I,i,s,strd,0
Will,will,s,strd,1
thus,thus,s,,
of,of,s,considrd,0
our,our,s,,
men,men,s,,
Actors,actors,s,,
say,say,c,,
",",",",n,,
They,they,s,considrd,0
slight,slight,s,strd,0
perhaps,perhaps,s,,
how,how,s,,
you,you,s,strd,0
will,will,s,strd,1
receive,receive,s,,
this,this,s,considrd,0
Play,play,c,,
",",",",n,,
Like,like,s,,
lazy,lazy,s,,
Hirelings,hirelings,s,,
having,having,s,,
shared,shared,s,strd,0
their,their,s,considrd,0
Pay,pay,c,,
:,:,n,,
But,but,s,,
for,for,s,considrd,0
us,us,s,,
Women,women,c,,
",",",",s,,
we,we,s,considrd,0
protest,protest,s,,
to,to,s,considrd,0
Act,act,n,,
Above,above,s,,
the,the,s,considrd,0
men,men,s,,
(,(,c,,
who,who,s,considrd,0
are,are,s,,
obliged,obliged,s,strd,0
by,by,s,considrd,0
pact,pact,c,,
),),n,,
And,and,s,,
with,with,s,considrd,0
that,that,s,considrd,0
vigor,vigor,s,strd,0
will,will,s,,
perform,perform,s,,
it,it,s,,
too,too,c,,
",",",",n,,
You,you,s,strd,0
Will,will,s,strd,1
wish,wish,s,,
your,your,s,,
own,own,s,,
Amors,amors,s,strd,0
were,were,s,,
acted,acted,s,,
so,so,c,,
:,:,n,,
Though,though,s,strd,0
it,it,s,strd,0
is,is,s,strd,1
your,your,s,,
interest,interest,s,strd,0
to,to,s,considrd,0
be,be,s,considrd,0
pleased,pleased,s,strd,0
to,to,s,considrd,0
day,day,n,,
TO,to,s,strd,0
encourage,encourage,s,strd,0
Poets,poets,s,,
(,(,c,,
after,after,s,,
him,him,c,,
),),s,,
to,to,s,considrd,0
pay,pay,n,,
As,as,s,considrd,0
much,much,s,,
beforehand,beforehand,s,,
ere,ere,s,,
we,we,s,considrd,0
act,act,s,,
new,new,s,considrd,0
Play,play,c,,
.,.,n,,
And,and,s,,
then,then,s,,
it,it,s,strd,0
is,is,s,strd,1
Odds,odds,s,,
you,you,s,strd,0
will,will,s,strd,1
find,find,s,,
such,such,s,,
cautious,cautious,s,,
wit,wit,n,,
That,that,s,considrd,0
few,few,s,,
will,will,s,,
venture,venture,s,,
who,who,s,considrd,0
have,have,s,considrd,0
ill,ill,s,,
ones,ones,s,,
writ,writ,c,,
",",",",n,,
To,to,s,considrd,0
be,be,s,considrd,0
by,by,s,considrd,0
Critics,critics,s,strd,0
and,and,s,,
themselves,themselves,s,,
cross-bit,cross-bit,c,,
;,;,n,,
The,the,s,strd,0
excuse,excuse,s,,
the,the,s,considrd,0
Poet,poet,s,,
gives,gives,c,,
",",",",s,,
it,it,s,,
was,was,s,,
wit,wit,s,,
him,him,n,,
Perhaps,perhaps,s,,
like,like,s,,
such,such,s,,
who,who,s,considrd,0
in,in,s,considrd,0
discourse,discourse,s,,
and,and,s,,
Wine,wine,c,,
",",",",n,,
Think,think,s,,
all,all,s,,
they,they,s,considrd,0
write,write,s,,
and,and,s,,
say,say,s,,
is,is,s,considrd,0
fine,fine,c,,
",",",",n,,
Till,till,s,,
wiser,wiser,s,,
thoughts,thoughts,s,,
the,the,s,considrd,0
past,past,s,,
condemn^,condemn^,n,,
Yet,yet,s,,
he,he,s,considrd,0
presumes,presumes,s,,
that,that,s,considrd,0
most,most,s,,
of,of,s,considrd,0
all,all,s,,
you,you,s,considrd,0
here,here,n,,
Have,have,s,considrd,0
been,been,s,,
content,content,s,,
to,to,s,considrd,0
pay,pay,s,,
Six,six,s,,
days,days,s,,
as,as,s,considrd,0
dear,dear,c,,
",",",",n,,
When,when,s,,
but,but,s,,
a,a,s,considrd,0
petty,petty,s,,
farce,farce,s,,
has,has,s,considrd,0
been,been,s,,
your,your,s,,
Cheer,cheer,c,strd,0
;,;,n,,
But,but,s,,
I,i,s,strd,0
Would,would,s,strd,1
almost,almost,s,,
forgot,forgot,s,,
that,that,s,considrd,0
you,you,s,considrd,0
may,may,s,,
take,take,n,considrd,0
A,a,s,considrd,0
forfeit,forfeit,s,,
for,for,s,considrd,0
each,each,s,,
bolder,bolder,s,,
word,word,s,,
I,i,s,considrd,0
speak,speak,c,,
.,.,n,,
Though,though,s,strd,0
it,it,s,,
has,has,s,considrd,0
past,past,c,,
",",",",s,,
nay,nay,s,,
held,held,s,,
good,good,s,,
Prologue,prologue,s,,
sense,sense,c,strd,0
",",",",n,,
TO,to,s,strd,0
have,have,s,considrd,0
dared,dared,s,strd,0
you,you,s,considrd,0
with,with,s,considrd,0
less,less,s,,
wit,wit,s,,
than,than,s,,
confidence,confidence,c,,
",",",",n,,
Like,like,s,,
those,those,s,,
Romantic,romantic,s,strd,0
favors,favors,s,strd,0
some,some,s,,
dispense,dispense,c,strd,0
:,:,n,,
It,it,s,strd,0
Is,is,s,strd,1
here,here,s,,
with,with,s,considrd,0
Writers,writers,s,,
as,as,s,considrd,0
with,with,s,considrd,0
other,other,s,,
men,men,c,,
",",",",n,,
Suppose,suppose,s,,
them,them,s,,
rich,rich,c,,
",",",",s,,
their,their,s,considrd,0
wit,wit,s,,
you,you,s,considrd,0
make,make,s,,
so,so,s,,
then,then,c,,
:,:,n,,
Do,do,s,,
the,the,s,considrd,0
like,like,s,,
now,now,c,,
;,;,s,,
and,and,s,,
you,you,s,considrd,0
perhaps,perhaps,s,,
may,may,s,,
find,find,n,,
You',you',s,,
are,are,s,,
not,not,s,,
Cozened,cozened,s,strd,0
more,more,s,,
in,in,s,considrd,0
being,being,s,,
kind,kind,c,,
.,.,nn,,
BOy,boy,c,,
!,!,s,,
Fetch,fetch,s,,
me,me,s,,
a,a,s,considrd,0
glass,glass,s,,
of,of,s,considrd,0
Sack,sack,c,,
;,;,s,,
Or,or,s,considrd,0
no,no,s,considrd,0
matter,matter,s,,
--,--,nn,,
I,i,s,considrd,0
do,do,s,,
not,not,s,,
feel,feel,s,,
I,i,s,considrd,0
want,want,s,,
it,it,c,,
",",",",s,,
besides,besides,s,,
I,i,s,considrd,0
scorn,scorn,s,,
That,that,s,considrd,0
these,these,s,,
gray-hairs,gray-hairs,s,,
shall,shall,s,considrd,0
be,be,n,considrd,0
beholding,beholding,s,,
to,to,s,considrd,0
A,a,s,considrd,0
dram,dram,s,,
of,of,s,considrd,0
artificial,artificial,s,,
mirth,mirth,c,,
",",",",s,,
I,i,s,strd,0
Will,will,s,strd,1
keep,keep,s,,
a,a,s,considrd,0
Cordial,cordial,s,,
still,still,s,,
within,within,s,,
me,me,c,,
",",",",n,,
here,here,nnn,,
What,what,s,,
mean,mean,s,,
you,you,s,considrd,0
Sir,sir,c,,
?,?,nnn,,
To,to,s,considrd,0
be,be,s,considrd,0
from,from,s,,
this,this,s,considrd,0
day,day,s,,
young,young,s,,
again,again,c,,
.,.,nnn,,
That,that,s,strd,0
Is,is,s,strd,1
impossible,impossible,c,,
",",",",s,,
Sir,sir,c,,
.,.,nnn,,
It,it,s,strd,0
Is,is,s,strd,1
in,in,s,considrd,0
my,my,s,considrd,0
power,power,c,,
",",",",s,,
Boy,boy,c,,
;,;,s,,
I,i,s,considrd,0
find,find,s,,
that,that,s,considrd,0
Age,age,s,,
Is,is,s,considrd,0
partly,partly,s,,
affectation,affectation,c,,
",",",",s,,
a,a,s,considrd,0
ridiculous,ridiculous,n,,
gravity,gravity,c,,
",",",",s,,
Worse,worse,s,,
than,than,s,,
folly,folly,c,,
",",",",s,,
or,or,s,considrd,0
dotage,dotage,c,,
.,.,s,,
Have,have,s,strd,0
thou,thou,s,considrd,0
writ,writ,s,,
the,the,s,considrd,0
song,song,s,,
out,out,s,,
fair,fair,s,,
I,i,s,considrd,0
gave,gave,n,,
thee,thee,nnn,,
I,i,s,considrd,0
have,have,s,considrd,0
writ,writ,s,,
the,the,s,considrd,0
Rhyme,rhyme,s,strd,0
true,true,s,,
at,at,s,considrd,0
least,least,c,,
",",",",s,,
Sir,sir,c,,
;,;,s,,
And,and,s,,
that,that,s,strd,0
is,is,s,strd,1
it,it,s,,
which,which,s,considrd,0
makes,makes,s,,
the,the,s,considrd,0
music,music,c,strd,0
.,.,nnn,,
Away,away,c,,
",",",",s,,
away,away,c,,
;,;,s,,
I,i,s,considrd,0
should,should,s,,
be,be,s,considrd,0
loath,loath,s,,
To,to,s,considrd,0
make,make,s,,
such,such,s,,
a,a,s,considrd,0
Satirical,satirical,s,strd,0
repartee,repartee,s,,
to,to,s,considrd,0
any,any,s,,
of,of,s,considrd,0
our,our,n,,
Poets,poets,c,,
:,:,s,,
Give,give,s,,
me,me,s,,
the,the,s,considrd,0
song,song,nnn,,
Shall,shall,s,considrd,0
I,i,s,considrd,0
sing,sing,s,,
it,it,c,,
?,?,nnn,,
No,no,s,considrd,0
Boy,boy,c,,
",",",",s,,
I,i,s,strd,0
Will,will,s,strd,1
not,not,s,,
entertain,entertain,s,,
my,my,s,considrd,0
self,self,s,,
at,at,s,considrd,0
The,the,s,considrd,0
Second,second,s,,
hand,hand,c,,
;,;,s,,
should,should,s,,
a,a,s,considrd,0
Lady,lady,s,,
offer,offer,s,,
her,her,n,,
voice,voice,s,,
As,as,s,considrd,0
amorous,amorous,s,,
as,as,s,considrd,0
I,i,s,considrd,0
feel,feel,s,,
my,my,s,considrd,0
self,self,s,,
to,to,s,considrd,0
be,be,c,considrd,0
",",",",s,,
I,i,s,strd,0
Would,would,s,strd,1
Rather,rather,s,,
desire,desire,s,,
her,her,s,,
pardon,pardon,c,,
",",",",s,,
and,and,n,,
make,make,s,,
use,use,s,,
of,of,s,considrd,0
my,my,s,considrd,0
natural,natural,s,,
Ai,ai,nnn,,
This,this,s,considrd,0
master,master,s,,
of,of,s,considrd,0
mine,mine,s,,
was,was,s,,
ever,ever,s,,
inclined,inclined,s,strd,0
to,to,s,considrd,0
mirth,mirth,c,,
;,;,nn,,
But,but,s,,
this,this,s,considrd,0
has,has,s,considrd,0
so,so,s,,
much,much,s,,
of,of,s,considrd,0
the,the,s,considrd,0
extreme,extreme,c,,
",",",",s,,
that,that,s,considrd,0
did,did,s,,
I,i,s,considrd,0
but,but,s,,
Observe,observe,s,,
such,such,s,,
another,another,n,,
Example,example,c,,
",",",",s,,
and,and,s,,
were,were,s,,
old,old,s,,
enough,enough,s,,
To,to,s,considrd,0
be,be,s,considrd,0
skilled,skilled,s,strd,0
in,in,s,considrd,0
the,the,s,considrd,0
Stars,stars,c,,
",",",",s,,
I,i,s,considrd,0
should,should,s,,
judge,judge,s,,
We,we,s,considrd,0
had,had,n,considrd,0
a,a,s,considrd,0
various,various,s,,
world,world,s,,
toward,toward,nn,strd,0
THough,though,s,,
Nature,nature,c,,
",",",",s,,
some,some,s,,
tell,tell,c,,
",",",",s,,
grows,grows,s,,
old,old,c,,
",",",",s,,
grows,grows,s,,
old,old,c,,
",",",",n,,
And,and,s,,
youth,youth,s,,
and,and,s,,
age,age,s,,
decay,decay,c,,
;,;,n,,
In,in,s,considrd,0
spigbt,spigbt,s,,
of,of,s,considrd,0
all,all,s,,
her,her,s,,
winters,winters,s,,
cold,cold,n,,
I,i,s,considrd,0
merrily,merrily,s,,
sing,sing,n,,
My,my,s,considrd,0
ages,ages,s,,
spring,spring,c,,
:,:,n,,
And,and,s,,
can,can,s,,
love,love,s,,
at,at,s,considrd,0
this,this,s,considrd,0
day,day,c,,
",",",",n,,
And,and,s,,
can,can,s,,
love,love,s,,
at,at,s,considrd,0
this,this,s,considrd,0
day,day,c,,
.,.,n,,
Whilst,whilst,s,,
on,on,s,,
my,my,s,considrd,0
head,head,s,,
these,these,s,,
hairs,hairs,s,,
do,do,s,,
show,show,c,,
",",",",n,,
That,that,s,considrd,0
time,time,s,,
is,is,s,considrd,0
old,old,c,,
",",",",s,,
not,not,s,,
I,i,n,considrd,0
Unless,unless,s,,
his,his,s,considrd,0
hours,hours,s,,
more,more,s,,
youthful,youthful,s,,
slow,slow,n,,
And,and,s,,
Autumn,autumn,s,,
meet,meet,n,,
With,with,s,considrd,0
Summers,summers,s,,
heat,heat,c,,
;,;,n,,
Who,who,s,considrd,0
else,else,s,,
must,must,s,,
live,live,s,,
and,and,s,,
die,die,n,,
Less,less,s,,
pleasantly,pleasantly,s,,
than,than,s,,
I,i,c,considrd,0
.,.,nn,,
Away,away,s,,
boy,boy,s,,
and,and,s,,
set,set,s,,
my,my,s,considrd,0
Lute,lute,s,,
and,and,s,,
Viol,viol,s,,
in,in,s,considrd,0
order,order,s,,
--,--,nn,,
I,i,s,considrd,0
would,would,s,,
be,be,s,considrd,0
yet,yet,s,,
merrier,merrier,s,,
did,did,s,,
I,i,s,considrd,0
know,know,s,,
how,how,s,,
--,--,s,,
And,and,s,,
teach,teach,s,,
time,time,s,,
to,to,s,considrd,0
grow,grow,s,,
young,young,s,,
again,again,c,,
.,.,n,,
My,my,s,considrd,0
joints,joints,s,,
I,i,s,considrd,0
feel,feel,s,,
can,can,s,,
spring,spring,s,,
a,a,s,considrd,0
caper,caper,s,,
yet,yet,s,,
--,--,nnn,,
Fie,fie,s,,
Sir,sir,s,,
Adam,adam,s,,
Meredith,meredith,c,,
!,!,s,,
What,what,s,,
so,so,s,,
vain,vain,c,,
?,?,s,,
I,i,s,considrd,0
am,am,s,,
Sorry,sorry,s,,
I,i,s,considrd,0
find,find,s,,
cause,cause,s,,
to,to,s,considrd,0
rebuke,rebuke,s,,
it,it,c,,
",",",",s,,
in,in,n,considrd,0
a,a,s,considrd,0
man,man,s,,
Of,of,s,considrd,0
your,your,s,,
years,years,nnn,,
Good,good,s,,
Sir,sir,s,,
Grave,grave,s,,
Solymour,solymour,s,,
do,do,s,,
not,not,s,,
infect,infect,s,,
me,me,s,,
With,with,s,considrd,0
your,your,s,,
austerity,austerity,c,,
:,:,s,,
as,as,s,considrd,0
I,i,s,considrd,0
bear,bear,s,,
the,the,n,considrd,0
name,name,s,,
of,of,s,considrd,0
Adam,adam,s,,
So,so,s,,
