tokenIndex,original
17,Posthumius
49,Compos'd
51,Musick
55,perform'd
124,Country-man
149,begg'd
172,pick'd
175,VVife
192,VVhat
196,tis
197,tis
236,scrap'd
293,'tis
294,'tis
310,'tis
311,'tis
320,isn't
321,isn't
327,he's
328,he's
377,i'll
378,i'll
383,'tis
384,'tis
409,concern'd
423,i'm
424,i'm
437,Secresie
580,Ne'r
584,'tis
585,'tis
587,humour
596,'tis
597,'tis
599,wasn't
600,wasn't
636,woful
712,they'd
713,they'd
714,ha'
744,pick'd
782,Mens
785,low-water
786,low-water
793,cou'd
807,th'
909,Ha^d
970,griev'd
1000,cry'd
1017,let's
1018,let's
1044,i'faith
1045,i'faith
1050,whats
1051,whats
1095,hadn't
1096,hadn't
1123,she's
1124,she's
1145,on't
1146,on't
1175,deny'd
1206,wou'd
1222,in't
1223,in't
1245,Non-plus
1264,wou'dn't
1265,wou'dn't
1269,allow'd
1270,on't
1271,on't
1291,^either
1294,Honour
1307,on't
1308,on't
1344,damn'd
1352,i'm
1353,i'm
1362,'tis
1363,'tis
1398,i'll
1399,i'll
1411,agai^st
1428,Tryal
1470,shal^
1480,he'll
1481,he'll
1509,perswaded
1525,what's
1526,what's
1532,tis
1533,tis
1534,ev'n
1552,can't
1582,i've
1583,i've
1631,i'll
1632,i'll
1661,gentleman-usher
1662,gentleman-usher
1712,d'ye
1713,d'ye
1721,can't
1748,for't
1749,for't
1750,d'ye
1751,d'ye
1766,t'ye
1767,t'ye
1825,d'ye
1826,d'ye
1868,press'd
1886,hadn't
1887,hadn't
1888,enjoy'd
1895,ha'
1932,o'my
1933,o'my
1947,griev'd
1979,your's
1983,i'd
1984,i'd
2014,you've
2015,you've
2017,blest
2021,wou'd
2041,debarr'd
2059,i'll
2060,i'll
2093,'tis
2094,'tis
2123,you'd
2124,you'd
2127,'tis
2128,'tis
2132,'tis
2133,'tis
2135,humour
2145,tis
2146,tis
2185,i've
2186,i've
2214,'tis
2215,'tis
2228,he's
2229,he's
2240,thou'rt
2241,thou'rt
2248,dost
2310,doesn't
2311,doesn't
2326,for't
2327,for't
2385,'tis
2386,'tis
2396,concern'd
2399,'tis
2400,'tis
2408,i'd
2409,i'd
2410,ha'
2421,reveng'd
2429,i'd
2430,i'd
2431,ha'
2432,finger'd
2437,shewn
2444,for't
2445,for't
2462,shrew'd
2473,o'
2492,what's
2493,what's
2519,Water-side
2526,you've
2527,you've
2532,i'm
2533,i'm
2538,s'death
2539,s'death
2604,you've
2605,you've
2621,i'th'
2622,i'th'
2625,he'll
2626,he'll
2633,he's
2634,he's
2635,i'th'
2636,i'th'
2638,on't
2639,on't
2642,can't
2666,shou'd
2667,ne'r
2673,he's
2674,he's
2683,Condemn'd
2697,i'll
2698,i'll
2699,ev'n
2732,d'ye
2733,d'ye
2735,o'this
2736,o'this
2743,to't
2744,to't
2755,do't
2756,do't
2788,to't
2789,to't
2800,d'ye
2801,d'ye
2860,VVhy
2881,truss'd
2892,ev'n
2907,VVhat
2908,you'd
2909,you'd
2910,ha'
2926,Enterprize
2958,VVhy
2979,i'll
2980,i'll
2991,on-set
2993,i'll
2994,i'll
3051,ha'
3078,twas
3079,twas
3089,to't
3090,to't
3100,that's
3101,that's
3130,whipp'd
3161,upon't
3162,upon't
3167,introth
3168,introth
3196,i'm
3197,i'm
3206,where's
3207,where's
3227,he's
3228,he's
3251,what's
3252,what's
3261,you've
3262,you've
3273,han't ye
3274,han't ye
3275,han't ye
3281,is't
3282,is't
3295,i'faith
3296,i'faith
3299,han't i
3300,han't i
3301,han't i
3326,'tis
3327,'tis
3331,good-natur'd
3350,they're
3351,they're
3391,in't
3392,in't
3400,that's
3401,that's
3424,Humours
3427,he's
3428,he's
3434,wasn't
3435,wasn't
3442,wou'dn't
3443,wou'dn't
3459,committe
3468,Honour
3495,o'th'
3496,o'th'
3513,t'
3561,shou'd
3613,surpriz'd
3618,cou'dn't
3619,cou'dn't
3635,Governour
3653,i'm
3654,i'm
3664,pleas'd
3684,wou'd
3688,ha'
3701,won't
3702,won't
3743,a-kin
3800,borrow'd
3834,tho'
3837,wou'd
3875,wou'dn't
3876,wou'dn't
3877,do't
3878,do't
3885,i'd
3886,i'd
3919,i'll
3920,i'll
3928,where's
3929,where's
3956,i'm
3957,i'm
3968,i'll
3969,i'll
3984,i'll
3985,i'll
4004,mayn't
4005,mayn't
4037,Ev'n
4045,th'
4059,on't
4060,on't
4063,ev'n
4067,hast
4082,'tis
4083,'tis
4094,upon't
4095,upon't
4131,o'
4132,th'
4142,couragious
4151,i'faith
4152,i'faith
4157,i'm
4158,i'm
4172,thro'
4203,d'ye
4204,d'ye
4218,Towns-men
4225,oftner
4227,exercis'd
4249,clapp'd
4274,'tis
4275,'tis
4285,there's
4286,there's
4314,'tis
4315,'tis
4318,i've
4319,i've
4327,you'll
4328,you'll
4338,they'd
4339,they'd
4341,hang'd
4343,they'd
4344,they'd
4362,i'th'
4363,i'th'
4365,on't
4366,on't
4398,'tis
4399,'tis
4411,Favours
4416,isn't
4417,isn't
4476,honour'd
4499,d'ye
4500,d'ye
4508,there's
4509,there's
4520,chuse
4589,afterwards
4622,yonder's
4623,yonder's
4630,Neighbours
4641,doesn't
4642,doesn't
4645,you'd
4646,you'd
4649,hang'd
4673,Labour
4681,i'th
4682,i'th
4693,o'
4702,oft
4703,complain'd
4749,hang'd
4753,hadn't
4754,hadn't
4764,wou'd
4799,mouth'd
4802,'tis
4803,'tis
4839,wou'd
4849,on't
4850,on't
4858,tho'
4907,Can't
4926,with't
4927,with't
4931,on't
4932,on't
4934,'tis
4935,'tis
4936,slipt
4944,what's
4945,what's
5009,a-kin
5015,is't
5016,is't
5021,asham'd
5042,you'd
5043,you'd
5044,ha'
5050,ha'
5051,trac'd
5098,she's
5099,she's
5105,urg'd
5150,behav'd
5165,wond'rous
5203,Tho'
5204,i've
5205,i've
5208,abus'd
5217,plagu'd
5219,Law-Suits
5233,i'll
5234,i'll
5267,i'faith
5268,i'faith
5271,wou'd
5282,Can't
5286,Priviledge
5299,you've
5300,you've
5326,doesn't
5327,doesn't
5332,shou'd
5349,shou'd
5385,a-kin
5415,i've
5416,i've
5420,on't
5421,on't
5423,you'd
5424,you'd
5435,do't
5436,do't
5442,'tis
5443,'tis
5449,'tis
5450,'tis
5471,'tis
5472,'tis
5484,i'll
5485,i'll
5499,you'd
5500,you'd
5503,advis'd
5512,resolv'd
5522,he's
5523,he's
5539,Can't
5545,can't
5547,cur'd
5594,upon't
5595,upon't
5597,you'll
5598,you'll
5613,'tis
5614,'tis
5664,i'll
5665,i'll
5674,that's
5675,that's
5695,i'll
5696,i'll
5705,that's
5706,that's
5725,you'll
5726,you'll
5763,can't
5824,Counsellor
5865,i'd
5866,i'd
5898,null'd
5958,determin'd
5961,cancell'd
5988,on't
5989,on't
5991,tis
5992,tis
6005,you've
6006,you've
6010,on't
6011,on't
6027,i'm
6028,i'm
6042,isn't
6043,isn't
6048,i'll
6049,i'll
6067,i'll
6068,i'll
6071,i'll
6072,i'll
6076,Water-side
6083,i'll
6084,i'll
6121,blam'd
6141,Cou'dst
6143,they'd
6144,they'd
6158,ha'
6162,wou'd
6171,ha'
6173,look'd
6194,shou'd
6206,twas
6207,twas
6266,can't
6279,Counsellor
6304,behav'd
6378,he'll
6379,he'll
6381,advis'd
6401,'tis
6402,'tis
6414,yonder's
6415,yonder's
6425,he's
6426,he's
6464,i've
6465,i've
6469,i'm
6470,i'm
6484,ha'
6490,you'll
6491,you'll
6500,let's
6501,let's
6506,is't
6507,is't
6524,i'd
6525,i'd
6526,ha'
6544,won't
6545,won't
6550,that's
6551,that's
6553,guess'd
6561,Meer
6564,you'd
6565,you'd
6591,shan't
6592,shan't
6596,you'll
6597,you'll
6616,isn't
6617,isn't
6657,Intreaties
6659,mollifie
6688,what's
6689,what's
6698,convinc'd
6699,he's
6700,he's
6701,i'th'
6702,i'th'
6704,on't
6705,on't
6799,can't
6863,can't
6894,promis'd
6900,you'll
6901,you'll
6923,favour
6934,for't
6935,for't
6936,Meer
6939,that's
6940,that's
6994,i've
6995,i've
7061,asham'd
7073,by't
7074,by't
7085,'tis
7086,'tis
