token,tokenToMatch,endReason,tag,tagIndex
AS,as,s,considrd,0
a,a,s,considrd,0
young,young,s,,
Wanton,wanton,s,,
when,when,s,,
she,she,s,considrd,0
first,first,s,,
begins,begins,c,,
",",",",n,,
With,with,s,considrd,0
shame,shame,s,,
and,and,s,,
with,with,s,considrd,0
regret,regret,s,,
of,of,s,considrd,0
Conscience,conscience,s,,
sins,sins,c,,
;,;,n,,
So,so,s,,
fares,fares,s,,
our,our,s,,
trembling,trembling,s,,
Poet,poet,c,,
",",",",s,,
the,the,s,considrd,0
first,first,s,,
time,time,c,,
",",",",n,,
He,he,s,considrd,0
has,has,s,considrd,0
committed,committed,s,,
the,the,s,considrd,0
lewd,lewd,s,,
sin,sin,s,,
of,of,s,considrd,0
Rhyme,rhyme,c,strd,0
",",",",n,,
While,while,s,,
Custom,custom,s,,
hardens,hardens,s,,
others,others,s,,
in,in,s,considrd,0
the,the,s,considrd,0
Crime,crime,c,,
.,.,n,,
It,it,s,,
might,might,s,,
in,in,s,considrd,0
him,him,s,,
that,that,s,considrd,0
boldness,boldness,s,,
too,too,s,,
beget,beget,c,,
",",",",n,,
To,to,s,considrd,0
lay,lay,s,,
about,about,s,,
him,him,s,,
without,without,s,,
fear,fear,s,,
or,or,s,considrd,0
wit,wit,c,,
:,:,n,,
But,but,s,,
humbly,humbly,s,considrd,0
he,he,s,considrd,0
your,your,s,,
pardon,pardon,s,,
does,does,s,,
implore,implore,c,,
;,;,n,,
Already,already,s,,
he,he,s,considrd,0
repents,repents,c,,
",",",",s,,
and,and,s,,
says,says,s,,
he,he,s,strd,0
will,will,s,strd,1
sin,sin,s,,
no,no,s,considrd,0
more,more,c,,
.,.,n,,
His,his,s,considrd,0
business,business,s,strd,0
now,now,s,,
is,is,s,considrd,0
to,to,s,considrd,0
show,show,s,strd,0
splendid,splendid,s,,
Scenes,scenes,c,,
",",",",n,,
T'interpret,t'interpret,s,,
'twixt,'twixt,s,,
the,the,s,considrd,0
Audience,audience,s,,
and,and,s,,
Machines,machines,c,,
.,.,n,,
You,you,s,considrd,0
must,must,s,,
not,not,s,,
here,here,s,,
expect,expect,s,,
exalted,exalted,s,,
Thought,thought,c,,
",",",",n,,
Nor,nor,s,,
lofty,lofty,s,,
Verse,verse,c,,
",",",",s,,
nor,nor,s,,
Scenes,scenes,s,,
with,with,s,considrd,0
