token,tokenToMatch,endReason,tag,tagIndex
I,i,s,considrd,0
Will,will,s,,
not,not,s,,
forth,forth,s,,
with,with,s,considrd,0
thee,thee,s,,
(,(,c,,
that,that,s,strd,0
is,is,s,strd,1
plain,plain,c,,
),),n,,
Child,child,c,,
",",",",s,,
thou,thou,s,considrd,0
tir'st,tir'st,s,,
thy,thy,s,considrd,0
self,self,s,,
in,in,s,considrd,0
vain,vain,c,,
.,.,nn,,
Isabel,isabel,c,,
",",",",s,,
thy,thy,s,considrd,0
Face,face,c,,
",",",",s,,
Life,life,c,,
",",",",s,,
Mien,mien,c,strd,0
",",",",n,,
Be,be,s,considrd,0
now,now,s,,
my,my,s,considrd,0
Second,second,c,,
",",",",s,,
now,now,s,,
my,my,s,considrd,0
Skreen,skreen,c,,
.,.,nn,,
I,i,s,considrd,0
Garb,garb,c,,
?,?,s,,
I,i,s,considrd,0
Spirit,spirit,c,,
?,?,s,,
Beauty,beauty,s,,
I,i,c,considrd,0
?,?,n,,
What,what,c,,
",",",",s,,
oblige,oblige,s,,
me,me,s,,
with,with,s,considrd,0
a,a,s,considrd,0
Lie,lie,c,strd,0
?,?,n,,
Skreen,skreen,s,,
thee,thee,s,,
that,that,s,considrd,0
Face,face,c,,
",",",",s,,
thy,thy,s,considrd,0
Mettle,mettle,s,,
fine,fine,c,,
",",",",n,,
Which,which,s,considrd,0
second,second,s,,
is,is,s,considrd,0
to,to,s,considrd,0
none,none,c,,
",",",",s,,
be,be,s,considrd,0
thine,thine,c,,
.,.,n,,
I,i,s,considrd,0
join,join,s,strd,0
with,with,s,considrd,0
thee,thee,s,,
in,in,s,considrd,0
the,the,s,considrd,0
Prologue,prologue,c,,
?,?,n,,
I,i,s,considrd,0
with,with,s,considrd,0
the,the,s,considrd,0
Audience,audience,s,,
to,to,s,considrd,0
collogue,collogue,c,,
",",",",n,,
Stiling,stiling,s,,
them,them,s,,
Senate,senate,c,,
?,?,s,,
Was,was,s,,
I,i,s,considrd,0
Born,born,n,,
To,to,s,considrd,0
Lead,lead,s,,
of,of,s,considrd,0
Pigmies,pigmies,s,,
the,the,s,considrd,0
Forelorn,forelorn,c,,
?,?,n,,
There,there,s,strd,0
Is,is,s,strd,1
Lady's,lady's,s,,
work,work,s,,
with,with,s,considrd,0
all,all,s,,
my,my,s,considrd,0
heart,heart,c,,
!,!,nn,,
I,i,c,considrd,0
",",",",s,,
but,but,c,,
",",",",s,,
Velasco,velasco,c,,
",",",",s,,
take,take,s,considrd,0
her,her,s,,
part,part,c,,
",",",",n,,
Who,who,s,considrd,0
of,of,s,considrd,0
the,the,s,considrd,0
Minikin,minikin,s,,
Brigade,brigade,n,,
The,the,s,considrd,0
youngest,youngest,s,,
is,is,c,considrd,0
",",",",s,,
the,the,s,considrd,0
Lanspresade,lanspresade,c,,
.,.,nn,,
Marry,marry,c,,
",",",",s,,
a,a,s,considrd,0
good,good,c,,
",",",",s,,
and,and,s,,
mending,mending,s,,
Fault,fault,c,,
",",",",n,,
But,but,s,,
who,who,s,considrd,0
must,must,s,,
afterward,afterward,s,strd,0
be,be,s,considrd,0
sought,sought,n,,
To,to,s,considrd,0
make,make,s,,
me,me,s,,
confident,confident,s,,
and,and,s,,
bold,bold,c,,
?,?,n,,
For,for,c,considrd,0
",",",",s,,
Guzman,guzman,c,,
",",",",s,,
neither,neither,s,,
am,am,s,,
I,i,s,considrd,0
old,old,c,,
.,.,nn,,
Well,well,c,,
",",",",s,,
of,of,s,considrd,0
the,the,s,considrd,0
Play,play,s,,
then,then,s,,
I,i,s,considrd,0
despair,despair,c,,
",",",",n,,
Since,since,s,,
with,with,s,considrd,0
the,the,s,considrd,0
Dames,dames,s,,
whatever's,whatever's,s,,
rare,rare,c,,
",",",",n,,
Sprightful,sprightful,c,,
",",",",s,,
Divine,divine,c,,
",",",",s,,
is,is,s,considrd,0
wanting,wanting,s,,
all,all,c,,
:,:,n,,
For,for,c,considrd,0
",",",",s,,
no,no,s,considrd,0
Dames,dames,c,,
",",",",s,,
no,no,s,considrd,0
Festival,festival,c,strd,0
.,.,n,,
Unto,unto,s,,
whose,whose,s,,
Top-top-gallant,top-top-gallant,s,,
Beauty,beauty,n,,
To,to,s,considrd,0
strike,strike,c,,
",",",",s,,
is,is,s,considrd,0
little,little,s,,
Fly-boats,fly-boats,s,,
Duty,duty,c,,
:,:,n,,
Superlatives,superlatives,s,,
have,have,s,considrd,0
there,there,s,considrd,0
a,a,s,considrd,0
Rise,rise,c,,
:,:,n,,
Comparisons,comparisons,s,,
are,are,s,,
odious,odious,s,,
twice,twice,c,,
.,.,nn,,
That,that,s,considrd,0
Fear,fear,s,,
has,has,s,strd,0
