token,tokenToMatch,endReason,tag,tagIndex
THe,the,s,considrd,0
hardy,hardy,s,,
Romans,romans,c,strd,0
?,?,s,,
O,o,s,,
ye,ye,s,,
gods,gods,s,considrd,0
of,of,s,considrd,0
Britain,britain,c,,
",",",",n,,
the,the,s,considrd,0
rust,rust,s,,
of,of,s,considrd,0
Arms,arms,c,,
",",",",s,,
the,the,s,considrd,0
blushing,blushing,s,,
shame,shame,s,,
of,of,s,considrd,0
soldiers,soldiers,c,strd,0
;,;,n,,
are,are,s,,
these,these,s,,
the,the,s,considrd,0
men,men,s,,
that,that,s,considrd,0
conquer,conquer,s,,
by,by,s,considrd,0
inheritance,inheritance,c,,
?,?,n,,
the,the,s,considrd,0
Fortune-makers,fortune-makers,c,,
?,?,s,,
these,these,s,,
the,the,s,considrd,0
Julians,julians,c,,
",",",",n,,
that,that,s,considrd,0
with,with,s,considrd,0
the,the,s,considrd,0
Sun,sun,s,,
measure,measure,s,,
the,the,s,considrd,0
end,end,s,,
of,of,s,considrd,0
Nature,nature,c,,
",",",",n,,
making,making,s,,
the,the,s,considrd,0
world,world,s,,
but,but,s,,
one,one,s,,
Rome,rome,s,,
and,and,s,,
one,one,s,,
Caesar,caesar,c,,
?,?,n,,
Shame,shame,c,,
",",",",s,,
how,how,s,,
they,they,s,considrd,0
flee,flee,c,,
!,!,s,,
Caesar's,caesar's,s,strd,0
soft,soft,s,,
soul,soul,s,,
dwells,dwells,s,,
in,in,s,considrd,0
'em,'em,c,,
;,;,n,,
their,their,s,considrd,0
mothers,mothers,s,,
got,got,s,,
'em,'em,s,,
sleeping,sleeping,c,,
",",",",s,,
pleasure,pleasure,s,,
nursed,nursed,s,strd,0
'em,'em,c,,
",",",",n,,
their,their,s,considrd,0
bodies,bodies,s,,
sweat,sweat,s,,
with,with,s,considrd,0
sweet,sweet,s,,
oils,oils,c,,
",",",",s,,
loves,loves,s,,
allurements,allurements,c,,
",",",",n,,
not,not,s,,
lusty,lusty,s,strd,0
Arms,arms,c,,
.,.,s,,
Dare,dare,s,,
they,they,s,considrd,0
send,send,s,,
these,these,s,,
to,to,s,considrd,0
seek,seek,s,,
us,us,c,,
",",",",n,,
these,these,s,,
Roman,roman,s,strd,0
Girls,girls,c,,
?,?,s,,
Is,is,s,considrd,0
Britain,britain,s,,
grown,grown,s,,
so,so,s,,
wanton,wanton,c,,
?,?,n,,
Twice,twice,s,,
we,we,s,considrd,0
have,have,s,considrd,0
beat,beat,s,,
'em,'em,c,,
",",",",s,,
Nennius,nennius,c,,
",",",",s,,
scattered,scattered,s,strd,0
'em,'em,c,,
",",",",n,,
and,and,s,,
through,through,s,,
their,their,s,considrd,0
big-bon'd,big-bon'd,s,,
Germans,germans,c,,
",",",",s,,
on,on,s,,
whose,whose,s,,
Pikes,pikes,n,,
the,the,s,considrd,0
honor,honor,s,strd,0
of,of,s,considrd,0
their,their,s,considrd,0
actions,actions,s,,
sit,sit,s,,
in,in,s,considrd,0
triumph,triumph,c,,
",",",",n,,
made,made,s,,
Themes,themes,s,,
for,for,s,considrd,0
songs,songs,s,,
to,to,s,considrd,0
shame,shame,s,,
'em,'em,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
woman,woman,c,,
",",",",n,,
a,a,s,considrd,0
woman,woman,s,,
beat'em,beat'em,c,,
",",",",s,,
Nennius,nennius,c,,
;,;,s,,
a,a,s,considrd,0
