tokenIndex,original
25,Aske
68,hast
85,discolour'd
98,mistris
105,forbeare
136,armes
145,onely
151,wisht
167,mixt
195,lowd
222,joyne
225,hath
237,goe
256,voyce
263,aiery
284,hath
287,doe
289,Nuptiall
295,pleasd
303,poore
307,Thunder-bolts
313,mutuall
322,offer'd
324,t'
331,onely
341,generall
344,Hath
353,joyes
367,licence
381,linke
394,himselfe
395,reserv'd
397,honour
403,shalt
413,blesse
426,Fountaines
430,watry
477,ayre
484,Flowres
496,Performe
502,paire
507,plaines
525,favour
559,maides
584,shalt
591,onely
599,fixt
629,deceitfull
633,maides
635,yeerly
642,teares
647,Discend
650,poure
662,hils
669,fruitfull
672,Beare
677,ravisht
696,hath
711,poore
715,hath
724,boyes
739,equall
748,joyn
753,honour
766,plac'd
779,artificiall
807,doe
814,shew
819,faile
829,invok'd
846,ayre
850,exceld
864,Delightfull
873,sweetnesse
882,hornes
885,faire
893,rurall
922,doe
926,returne
934,mariages
946,honour
960,Meerely
962,honour
972,prov'd
977,satisfie
1023,doe
1037,pleas'd
1047,himselfe
1062,tooke
1073,yeelding
1096,wisht
1100,pleas'd
1103,renew'd
1110,gather'd
1146,voyces
1155,Musicke
1168,blest
1186,leape
1200,onely
1226,doth
1244,paire
1268,mov'd
1285,honour
1295,eare
1298,wil
1303,forsweare
1307,daies
1310,doth
1343,Ha's
1359,plaid
1364,paire
1368,layd
1380,sithe
1383,doth
1384,passe
1394,glasse
