token,tokenToMatch,endReason,tag,tagIndex
THere,there,s,considrd,0
were,were,s,,
two,two,s,,
brethren,brethren,s,,
Citizens,citizens,s,,
of,of,s,considrd,0
Athens,athens,c,,
",",",",s,,
the,the,s,considrd,0
one,one,s,,
called,called,s,,
Chremes,chremes,s,,
the,the,s,considrd,0
other,other,n,,
Phania,phania,c,,
.,.,s,,
Chremes,chremes,s,,
being,being,s,,
to,to,s,considrd,0
travel,travel,s,strd,0
into,into,s,considrd,0
Asia,asia,s,,
left,left,s,,
the,the,s,considrd,0
charge,charge,s,,
of,of,s,considrd,0
his,his,s,considrd,0
then,then,s,,
only,only,n,strd,0
daughter,daughter,s,,
Basibula,basibula,s,,
an,an,s,,
infant,infant,s,,
with,with,s,considrd,0
his,his,s,considrd,0
brother,brother,s,,
Phania,phania,c,,
.,.,s,,
Shortly,shortly,s,,
after,after,s,,
his,his,n,considrd,0
departure,departure,s,,
out,out,s,,
of,of,s,considrd,0
Attica,attica,c,,
",",",",s,,
Phania,phania,s,,
also,also,s,,
to,to,s,considrd,0
avoid,avoid,s,strd,0
the,the,s,considrd,0
rage,rage,s,,
of,of,s,considrd,0
war,war,s,strd,0
growing,growing,s,,
hot,hot,s,,
in,in,n,considrd,0
Greece,greece,c,,
",",",",s,,
shipped,shipped,s,,
himself,himself,s,strd,0
thence,thence,s,,
with,with,s,considrd,0
his,his,s,considrd,0
little,little,s,,
niece,niece,c,,
",",",",s,,
directing,directing,s,,
his,his,s,considrd,0
course,course,n,,
toward,toward,s,strd,0
the,the,s,considrd,0
place,place,s,,
where,where,s,,
he,he,s,considrd,0
supposed,supposed,s,,
Chremes,chremes,s,,
abode,abode,c,strd,0
:,:,s,,
but,but,s,,
suffering,suffering,s,,
shipwreck,shipwreck,s,strd,0
was,was,n,,
cast,cast,s,,
with,with,s,considrd,0
the,the,s,considrd,0
little,little,s,,
one,one,c,,
",",",",s,,
upon,upon,s,strd,0
the,the,s,considrd,0
shore,shore,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Isle,isle,s,,
of,of,s,considrd,0
Andros,andros,c,,
",",",",s,,
where,where,s,,
getting,getting,n,,
entertainment,entertainment,s,strd,0
of,of,s,considrd,0
a,a,s,considrd,0
poor,poor,s,strd,0
Islander,islander,s,,
he,he,s,considrd,0
shortly,shortly,s,,
after,after,s,,
died,died,c,,
.,.,s,,
His,his,s,considrd,0
host,host,s,,
after,after,s,,
his,his,n,considrd,0
decease,decease,c,,
",",",",s,,
changes,changes,s,strd,0
the,the,s,considrd,0
child's,child's,s,strd,0
name,name,s,,
from,from,s,,
Pasibula,pasibula,s,,
into,into,s,considrd,0
Glycerium,glycerium,c,,
;,;,s,,
and,and,s,,
having,having,s,strd,0
bred,bred,n,,
her,her,s,,
up,up,s,strd,0
for,for,s,considrd,0
some,some,s,,
years,years,s,strd,0
in,in,s,considrd,0
equal,equal,s,strd,0
education,education,s,,
with,with,s,considrd,0
his,his,s,considrd,0
own,own,s,strd,0
natural,natural,s,strd,0
child,child,s,,
called,called,n,,
Chrysis,chrysis,c,,
",",",",s,,
himself,himself,s,strd,0
also,also,s,,
dies,dies,c,strd,0
.,.,s,,
Chremes,chremes,s,,
in,in,s,considrd,0
the,the,s,considrd,0
Interim,interim,s,,
had,had,s,considrd,0
returned,returned,s,,
to,to,s,considrd,0
Athens,athens,c,,
",",",",n,,
and,and,s,,
there,there,s,considrd,0
had,had,s,considrd,0
another,another,s,,
daughter,daughter,s,,
named,named,s,,
Philumena,philumena,c,,
:,:,s,,
And,and,s,,
all,all,s,,
this,this,s,considrd,0
while,while,s,,
supposed,supposed,s,,
his,his,n,considrd,0
brother,brother,s,,
and,and,s,,
his,his,s,considrd,0
other,other,s,,
daughter,daughter,s,,
to,to,s,considrd,0
have,have,s,strd,0
long,long,s,,
since,since,s,,
perished,perished,s,,
at,at,s,considrd,0
sea,sea,c,,
.,.,s,,
Chrisis,chrisis,n,,
being,being,s,,
left,left,s,,
fatherless,fatherless,s,strd,0
and,and,s,,
poor,poor,s,strd,0
leaves,leaves,s,strd,0
Andros,andros,c,,
",",",",s,,
and,and,s,,
taking,taking,s,,
Glycerium,glycerium,s,,
with,with,s,considrd,0
her,her,n,,
sails,sails,s,strd,0
to,to,s,considrd,0
Athens,athens,c,,
;,;,s,,
where,where,s,,
they,they,s,considrd,0
dwell,dwell,s,,
together,together,s,,
as,as,s,considrd,0
reputed,reputed,s,,
sisters,sisters,c,,
.,.,s,,
Chrisis,chrisis,s,,
turns,turns,n,strd,0
harlot,harlot,c,,
:,:,s,,
her,her,s,,
lovers,lovers,s,strd,0
draw,draw,s,,
along,along,s,,
with,with,s,considrd,0
them,them,s,,
to,to,s,considrd,0
her,her,s,,
house,house,s,,
one,one,s,,
Pamphilus,pamphilus,s,,
son,son,s,strd,0
of,of,n,considrd,0
Simo,simo,s,,
an,an,s,,
ancient,ancient,s,strd,0
Athenian,athenian,s,,
Citizen,citizen,c,,
.,.,s,,
Pamphilus,pamphilus,s,,
falling,falling,s,,
in,in,s,considrd,0
love,love,s,strd,0
with,with,s,considrd,0
Glycerium,glycerium,s,,
gets,gets,n,,
her,her,s,,
with,with,s,considrd,0
child,child,c,,
",",",",s,,
and,and,s,,
affianceth,affianceth,s,,
himself,himself,s,strd,0
to,to,s,considrd,0
her,her,c,,
.,.,s,,
Chremes,chremes,s,,
upon,upon,s,strd,0
a,a,s,considrd,0
public,public,s,strd,0
fame,fame,s,,
of,of,n,considrd,0
Pamphilus,pamphilus,s,,
his,his,s,considrd,0
virtues,virtues,s,strd,0
treates,treates,s,,
with,with,s,considrd,0
Simo,simo,s,,
for,for,s,considrd,0
a,a,s,considrd,0
match,match,s,,
between,between,s,strd,0
their,their,s,considrd,0
children,children,n,,
Pamphilus,pamphilus,s,,
and,and,s,,
Philumena,philumena,c,,
:,:,s,,
and,and,s,,
a,a,s,considrd,0
marriage,marriage,s,,
is,is,s,considrd,0
agreed,agreed,s,,
upon,upon,s,strd,0
between,between,s,strd,0
the,the,s,considrd,0
two,two,s,,
old,old,n,,
fathers,fathers,c,,
",",",",s,,
Pamphilus,pamphilus,s,,
being,being,s,,
not,not,s,,
made,made,s,,
acquainted,acquainted,c,,
.,.,s,,
Chrysis,chrysis,s,,
soon,soon,s,strd,0
after,after,s,,
dies,dies,c,,
",",",",s,,
at,at,n,considrd,0
whose,whose,s,,
funerals,funerals,s,,
Pamphilus,pamphilus,s,,
occasionally,occasionally,s,,
discovered,discovered,s,strd,0
signs,signs,s,strd,0
of,of,s,considrd,0
very,very,s,,
ardent,ardent,n,,
affection,affection,s,,
to,to,s,considrd,0
Glycerium,glycerium,c,,
;,;,s,,
which,which,s,considrd,0
Chremes,chremes,s,,
hearing,hearing,s,,
of,of,c,considrd,0
",",",",s,,
renounceth,renounceth,s,,
him,him,s,,
for,for,s,considrd,0
son,son,s,strd,0
in,in,n,considrd,0
law,law,s,,
as,as,s,considrd,0
one,one,s,,
apparently,apparently,s,strd,0
besotted,besotted,s,,
and,and,s,,
entangled,entangled,s,strd,0
with,with,s,considrd,0
extraordinary,extraordinary,s,strd,0
love,love,s,strd,0
to,to,s,considrd,0
a,a,n,considrd,0
straggling,straggling,s,strd,0
strumpet,strumpet,s,,
(,(,c,,
so,so,s,,
ignorantly,ignorantly,s,,
he,he,s,considrd,0
styled,styled,s,strd,0
the,the,s,considrd,0
issue,issue,s,,
of,of,s,considrd,0
his,his,s,considrd,0
proper,proper,s,,
loins,loins,c,strd,0
),),n,,
Pamphilus,pamphilus,s,,
(,(,c,,
now,now,s,,
first,first,s,,
hearing,hearing,s,,
of,of,s,considrd,0
the,the,s,considrd,0
determined,determined,s,,
match,match,c,,
),),s,,
is,is,s,considrd,0
glad,glad,s,,
such,such,s,,
marriage,marriage,s,,
is,is,n,considrd,0
disappointed,disappointed,c,,
.,.,s,,
Simo,simo,s,,
frets,frets,s,,
at,at,s,considrd,0
it,it,c,,
.,.,s,,
And,and,s,,
now,now,s,,
is,is,s,considrd,0
the,the,s,considrd,0
prefixed,prefixed,s,,
day,day,s,,
of,of,s,considrd,0
marriage,marriage,s,,
come,come,c,,
",",",",n,,
being,being,s,,
the,the,s,considrd,0
day,day,s,,
containing,containing,s,,
the,the,s,considrd,0
argument,argument,s,,
of,of,s,considrd,0
this,this,s,considrd,0
Coinedie,coinedie,c,,
.,.,s,,
Simo,simo,s,,
makes,makes,s,,
show,show,s,strd,0
to,to,s,considrd,0
all,all,n,,
the,the,s,considrd,0
people,people,s,,
of,of,s,considrd,0
his,his,s,considrd,0
family,family,c,strd,0
",",",",s,,
as,as,s,considrd,0
if,if,s,,
the,the,s,considrd,0
marriage,marriage,s,,
were,were,s,,
on,on,s,,
this,this,s,considrd,0
day,day,s,,
to,to,s,considrd,0
be,be,n,considrd,0
solemnized,solemnized,c,,
",",",",s,,
and,and,s,,
this,this,s,considrd,0
he,he,s,considrd,0
did,did,s,,
out,out,s,,
of,of,s,considrd,0
a,a,s,considrd,0
foxlike,foxlike,s,,
subtlety,subtlety,s,strd,0
to,to,s,considrd,0
feel,feel,s,strd,0
his,his,s,considrd,0
sons,sons,n,strd,0
inclination,inclination,s,,
to,to,s,considrd,0
marriage,marriage,c,,
",",",",s,,
and,and,s,,
upon,upon,s,strd,0
his,his,s,considrd,0
refusal,refusal,s,strd,0
to,to,s,considrd,0
have,have,s,strd,0
just,just,s,strd,0
occasion,occasion,s,,
of,of,n,considrd,0
complaint,complaint,s,,
against,against,s,,
him,him,c,,
",",",",s,,
which,which,s,considrd,0
hitherto,hitherto,s,,
he,he,s,considrd,0
had,had,s,considrd,0
not,not,c,,
.,.,s,,
And,and,s,,
if,if,s,,
his,his,s,considrd,0
son,son,s,strd,0
should,should,n,,
declare,declare,s,,
readiness,readiness,s,strd,0
to,to,s,considrd,0
entertain,entertain,s,strd,0
the,the,s,considrd,0
match,match,c,,
",",",",s,,
he,he,s,considrd,0
then,then,s,,
thought,thought,s,,
it,it,s,,
would,would,s,,
prove,prove,s,strd,0
no,no,n,considrd,0
such,such,s,,
difficult,difficult,s,,
matter,matter,s,,
to,to,s,considrd,0
cuerrule,cuerrule,s,,
Chremes,chremes,c,,
;,;,s,,
and,and,s,,
so,so,s,,
the,the,s,considrd,0
business,business,s,strd,0
to,to,s,considrd,0
go,go,s,,
on,on,s,,
as,as,s,considrd,0
it,it,n,,
was,was,s,,
first,first,s,,
determined,determined,c,,
.,.,s,,
Simo,simo,s,,
having,having,s,strd,0
thus,thus,s,,
proiected,proiected,s,,
matters,matters,c,,
",",",",s,,
meets,meets,s,,
his,his,s,considrd,0
son,son,c,strd,0
;,;,s,,
and,and,n,,
wills,wills,s,strd,0
him,him,s,,
to,to,s,considrd,0
pray,pray,s,,
to,to,s,considrd,0
the,the,s,considrd,0
gods,gods,s,considrd,0
for,for,s,considrd,0
success,success,s,strd,0
upon,upon,s,strd,0
his,his,s,considrd,0
marriage,marriage,s,,
instantly,instantly,s,,
to,to,s,considrd,0
be,be,n,strd,0
acomplished,acomplished,c,,
.,.,s,,
The,the,s,considrd,0
son,son,s,strd,0
at,at,s,considrd,0
his,his,s,considrd,0
fathers,fathers,s,,
salutation,salutation,s,,
stands,stands,s,,
thunderstrucken,thunderstrucken,c,,
",",",",n,,
ignorant,ignorant,s,,
what,what,s,,
course,course,s,,
to,to,s,considrd,0
take,take,s,considrd,0
for,for,s,considrd,0
prevention,prevention,c,strd,0
.,.,s,,
Dauus,dauus,s,,
comes,comes,s,,
to,to,s,considrd,0
him,him,s,,
in,in,s,considrd,0
this,this,n,considrd,0
distraction,distraction,c,,
",",",",s,,
at,at,s,considrd,0
what,what,s,,
time,time,s,,
one,one,s,,
Charinus,charinus,s,,
was,was,s,,
with,with,s,considrd,0
him,him,c,,
.,.,s,,
This,this,s,considrd,0
Charinus,charinus,s,,
was,was,s,,
a,a,s,considrd,0
young,young,n,strd,0
man,man,s,,
inflamed,inflamed,s,,
with,with,s,considrd,0
the,the,s,considrd,0
love,love,s,strd,0
of,of,s,considrd,0
Philumena,philumena,c,,
",",",",s,,
the,the,s,considrd,0
intended,intended,s,,
bride,bride,c,,
;,;,s,,
and,and,s,,
was,was,s,,
now,now,s,,
in,in,s,considrd,0
a,a,n,considrd,0
manner,manner,s,,
desperate,desperate,c,,
",",",",s,,
when,when,s,,
he,he,s,considrd,0
understood,understood,s,strd,0
that,that,s,considrd,0
Pamphilus,pamphilus,s,,
was,was,s,,
that,that,s,considrd,0
day,day,s,,
to,to,s,considrd,0
marry,marry,s,strd,0
her,her,c,,
:,:,n,,
Pamphilus,pamphilus,s,,
assuers,assuers,s,,
him,him,s,,
of,of,s,considrd,0
his,his,s,considrd,0
purposed,purposed,s,,
resolution,resolution,s,,
to,to,s,considrd,0
the,the,s,considrd,0
contrary,contrary,c,strd,0
.,.,s,,
This,this,s,considrd,0
was,was,s,,
the,the,n,considrd,0
theme,theme,s,strd,0
of,of,s,considrd,0
their,their,s,considrd,0
discourse,discourse,s,,
when,when,s,,
Dauus,dauus,s,,
came,came,s,,
upon,upon,s,strd,0
them,them,c,,
.,.,s,,
Dauus,dauus,s,,
(,(,c,,
now,now,c,,
),),s,,
was,was,s,,
Simoes,simoes,n,,
servant,servant,c,strd,0
",",",",s,,
a,a,s,considrd,0
fellow,fellow,s,,
of,of,s,considrd,0
good,good,s,,
reach,reach,c,,
:,:,s,,
and,and,s,,
he,he,s,considrd,0
upon,upon,s,strd,0
grounds,grounds,s,,
reasonable,reasonable,s,,
had,had,s,considrd,0
conceived,conceived,n,strd,0
his,his,s,considrd,0
old,old,s,,
masters,masters,s,,
fetch,fetch,s,,
in,in,s,considrd,0
this,this,s,considrd,0
pretended,pretended,s,,
marriage,marriage,c,,
",",",",s,,
which,which,s,considrd,0
(,(,c,,
having,having,s,strd,0
sent,sent,s,,
away,away,n,,
Charinus,charinus,c,,
),),s,,
he,he,s,considrd,0
opens,opens,s,,
to,to,s,considrd,0
Pamphilus,pamphilus,c,,
:,:,s,,
resolving,resolving,s,strd,0
him,him,s,,
that,that,s,considrd,0
in,in,s,considrd,0
all,all,s,,
likelihood,likelihood,s,,
the,the,s,considrd,0
old,old,n,,
man,man,s,,
did,did,s,,
but,but,s,,
cast,cast,s,,
out,out,s,,
a,a,s,considrd,0
hook,hook,s,strd,0
to,to,s,considrd,0
catch,catch,s,,
at,at,s,considrd,0
his,his,s,considrd,0
inclination,inclination,s,,
to,to,s,considrd,0
Glycerium,glycerium,c,,
:,:,s,,
wishing,wishing,n,,
him,him,s,,
therefore,therefore,s,,
without,without,s,,
all,all,s,,
scruple,scruple,s,,
to,to,s,considrd,0
promise,promise,s,,
his,his,s,considrd,0
father,father,s,,
all,all,s,,
obedience,obedience,s,,
and,and,n,,
readiness,readiness,s,strd,0
in,in,s,considrd,0
embracing,embracing,s,strd,0
this,this,s,considrd,0
faced,faced,s,,
marriage,marriage,c,,
;,;,s,,
he,he,s,considrd,0
further,further,s,,
intimates,intimates,c,,
",",",",s,,
that,that,s,considrd,0
no,no,n,considrd,0
hazard,hazard,s,,
was,was,s,,
likely,likely,s,,
hereby,hereby,s,,
to,to,s,considrd,0
ensue,ensue,c,strd,0
:,:,s,,
for,for,s,considrd,0
that,that,s,considrd,0
Chremes,chremes,s,,
having,having,s,strd,0
once,once,s,,
openly,openly,s,,
refused,refused,n,,
him,him,c,,
",",",",s,,
would,would,s,,
not,not,s,,
(,(,c,,
at,at,s,considrd,0
least,least,s,,
so,so,s,,
suddenly,suddenly,c,,
),),s,,
intertaine,intertaine,s,,
him,him,s,,
for,for,s,considrd,0
a,a,s,considrd,0
son,son,s,strd,0
in,in,s,considrd,0
law,law,c,,
.,.,n,,
Pamphilus,pamphilus,s,,
puts,puts,s,,
the,the,s,considrd,0
advice,advice,s,strd,0
in,in,s,considrd,0
execution,execution,c,,
.,.,s,,
Simo,simo,s,,
and,and,s,,
Dauus,dauus,s,,
venture,venture,s,strd,0
either,either,s,,
of,of,s,considrd,0
them,them,n,,
upon,upon,s,strd,0
the,the,s,considrd,0
hazard,hazard,c,,
",",",",s,,
but,but,s,,
Simo,simo,s,,
his,his,s,considrd,0
luck,luck,s,strd,0
carries,carries,s,,
it,it,c,,
.,.,s,,
For,for,s,considrd,0
Chremes,chremes,s,,
is,is,s,considrd,0
won,won,s,strd,0
to,to,s,considrd,0
a,a,s,considrd,0
new,new,n,considrd,0
consent,consent,c,,
",",",",s,,
and,and,s,,
now,now,s,,
is,is,s,considrd,0
Pamphilus,pamphilus,s,,
in,in,s,considrd,0
danger,danger,s,,
to,to,s,considrd,0
be,be,s,strd,0
cast,cast,s,,
upon,upon,s,strd,0
a,a,s,considrd,0
present,present,s,,
marriage,marriage,c,,
",",",",n,,
where,where,s,,
he,he,s,strd,0
never,never,s,strd,0
intended,intended,c,,
