token,tokenToMatch,endReason,tag,tagIndex
COme,come,s,,
gentle,gentle,s,,
Ganimed,ganimed,s,,
and,and,s,,
play,play,s,,
with,with,s,considrd,0
me,me,c,,
",",",",n,,
I,i,s,considrd,0
love,love,s,strd,0
thee,thee,s,,
well,well,c,,
",",",",s,,
say,say,s,,
Juno,juno,s,strd,0
what,what,s,,
she,she,s,considrd,0
will,will,c,,
.,.,nn,,
I,i,s,considrd,0
am,am,s,,
much,much,s,,
better,better,s,,
for,for,s,considrd,0
your,your,s,,
worthles,worthles,s,,
love,love,c,strd,0
",",",",n,,
That,that,s,considrd,0
will,will,s,,
not,not,s,,
shield,shield,s,,
me,me,s,,
from,from,s,,
her,her,s,,
shrewish,shrewish,s,,
blows,blows,c,strd,0
:,:,n,,
To,to,s,considrd,0
day,day,s,,
when,when,s,,
as,as,s,considrd,0
I,i,s,considrd,0
filled,filled,s,strd,0
into,into,s,considrd,0
your,your,s,,
cups,cups,c,,
",",",",n,,
And,and,s,,
held,held,s,,
the,the,s,considrd,0
cloth,cloth,s,strd,0
of,of,s,considrd,0
pleasance,pleasance,s,,
whiles,whiles,s,,
you,you,s,considrd,0
drank,drank,c,strd,0
",",",",n,,
She,she,s,considrd,0
reached,reached,s,strd,0
me,me,s,,
such,such,s,,
a,a,s,considrd,0
rap,rap,s,,
for,for,s,considrd,0
that,that,s,considrd,0
I,i,s,considrd,0
spilde,spilde,c,,
",",",",n,,
As,as,s,considrd,0
made,made,s,,
the,the,s,considrd,0
blood,blood,s,strd,0
run,run,s,,
down,down,s,strd,0
about,about,s,,
mine,mine,s,,
ears,ears,c,strd,0
.,.,nn,,
What,what,c,,
?,?,s,,
dares,dares,s,,
she,she,s,considrd,0
strike,strike,s,,
the,the,s,considrd,0
darling,darling,s,,
of,of,s,considrd,0
my,my,s,considrd,0
thoughts,thoughts,c,,
?,?,n,,
By,by,s,considrd,0
Saturnes,saturnes,s,,
soul,soul,c,strd,0
",",",",s,,
and,and,s,,
this,this,s,considrd,0
earth,earth,s,,
threatening,threatening,s,strd,0
air,air,c,strd,0
",",",",n,,
That,that,s,considrd,0
shaken,shaken,s,,
thrice,thrice,c,strd,0
",",",",s,,
makes,makes,s,,
Natures,natures,s,,
buildings,buildings,s,,
quake,quake,c,,
",",",",n,,
I,i,s,considrd,0
vow,vow,c,,
",",",",s,,
if,if,s,,
she,she,s,considrd,0
but,but,s,,
once,once,s,,
frown,frown,s,strd,0
on,on,s,,
thee,thee,s,,
more,more,c,,
",",",",n,,
To,to,s,considrd,0
hang,hang,s,,
her,her,s,,
meteor,meteor,s,,
like,like,s,,
twixt,twixt,s,,
heaven,heaven,s,strd,0
and,and,s,,
earth,earth,c,,
",",",",n,,
And,and,s,,
bind,bind,s,,
her,her,s,,
hand,hand,s,,
and,and,s,,
foot,foot,s,strd,0
with,with,s,considrd,0
golden,golden,s,,
cords,cords,c,strd,0
",",",",n,,
As,as,s,considrd,0
once,once,s,,
I,i,s,considrd,0
did,did,s,,
for,for,s,considrd,0
harming,harming,s,,
Hercules,hercules,c,,
.,.,nn,,
Might,might,s,,
I,i,s,considrd,0
but,but,s,,
see,see,s,,
that,that,s,considrd,0
pretty,pretty,s,strd,0
sport,sport,s,,
a,a,s,considrd,0
foot,foot,c,strd,0
",",",",n,,
O,o,s,,
how,how,s,,
would,would,s,,
I,i,s,considrd,0
with,with,s,considrd,0
Helens,helens,s,,
brother,brother,s,,
laugh,laugh,c,,
",",",",n,,
And,and,s,,
bring,bring,s,,
the,the,s,considrd,0
Gods,gods,s,considrd,0
to,to,s,considrd,0
wonder,wonder,s,,
at,at,s,considrd,0
the,the,s,considrd,0
game,game,c,,
:,:,n,,
Sweet,sweet,s,,
Jupiter,jupiter,c,strd,0
",",",",s,,
if,if,s,,
ere,ere,s,,
I,i,s,considrd,0
pleased,pleased,s,strd,0
thine,thine,s,,
eye,eye,c,,
",",",",n,,
Or,or,s,considrd,0
seemed,seemed,s,,
fair,fair,s,strd,0
walde,walde,s,,
in,in,s,considrd,0
with,with,s,considrd,0
Egles,egles,s,,
wings,wings,c,,
",",",",n,,
Grace,grace,s,,
my,my,s,considrd,0
immortal,immortal,s,strd,0
beauty,beauty,s,strd,0
with,with,s,considrd,0
this,this,s,considrd,0
boon,boon,c,strd,0
",",",",n,,
And,and,s,,
I,i,s,considrd,0
will,will,s,,
spend,spend,s,,
my,my,s,considrd,0
time,time,s,,
in,in,s,considrd,0
thy,thy,s,considrd,0
bright,bright,s,,
arms,arms,c,strd,0
.,.,nn,,
What,what,s,,
is,is,s,strd,0
it,it,s,strd,1
sweet,sweet,s,,
wagge,wagge,s,,
I,i,s,considrd,0
should,should,s,,
deny,deny,s,,
thy,thy,s,considrd,0
youth,youth,c,,
?,?,n,,
Whose,whose,s,,
face,face,s,,
reflects,reflects,s,,
such,such,s,,
pleasure,pleasure,s,,
to,to,s,considrd,0
mine,mine,s,,
eyes,eyes,c,,
",",",",n,,
As,as,s,considrd,0
I,i,s,considrd,0
exhaled,exhaled,s,strd,0
with,with,s,considrd,0
thy,thy,s,considrd,0
fire,fire,s,considrd,0
darting,darting,s,,
beams,beams,c,strd,0
",",",",n,,
Have,have,s,strd,0
often,often,s,strd,0
driven,driven,s,strd,0
back,back,s,strd,0
the,the,s,considrd,0
horses,horses,s,,
of,of,s,considrd,0
the,the,s,considrd,0
night,night,c,,
",",",",n,,
When,when,s,,
as,as,s,considrd,0
they,they,s,considrd,0
would,would,s,,
have,have,s,strd,0
haled,haled,s,strd,0
thee,thee,s,,
from,from,s,,
my,my,s,considrd,0
sight,sight,c,,
:,:,n,,
Sit,sit,s,,
on,on,s,,
my,my,s,considrd,0
knee,knee,c,,
",",",",s,,
and,and,s,,
call,call,s,,
for,for,s,considrd,0
thy,thy,s,considrd,0
content,content,c,,
",",",",n,,
Control,control,s,strd,0
proud,proud,s,,
Fate,fate,c,,
",",",",s,,
and,and,s,,
cut,cut,s,,
the,the,s,considrd,0
