token,tokenToMatch,endReason,tag,tagIndex
SEE,see,s,,
lovely,lovely,s,strd,0
Lords,lords,c,considrd,0
",",",",s,,
and,and,s,,
you,you,s,considrd,0
my,my,s,considrd,0
Lord,lord,s,,
behold,behold,n,,
How,how,s,,
Time,time,s,,
has,has,s,strd,0
turned,turned,s,strd,0
his,his,s,considrd,0
restles,restles,s,,
wheel,wheel,s,strd,0
about,about,n,,
And,and,s,,
made,made,s,,
the,the,s,considrd,0
silver,silver,s,strd,0
moon,moon,c,strd,0
:,:,s,,
and,and,s,,
heavens,heavens,s,strd,0
bright,bright,s,,
eye,eye,n,strd,0
Gallop,gallop,s,,
the,the,s,considrd,0
Zodiac,zodiac,s,strd,0
and,and,s,,
end,end,s,,
the,the,s,considrd,0
year,year,n,strd,0
Whose,whose,s,,
revolution,revolution,s,strd,0
now,now,s,,
begets,begets,s,,
a,a,s,considrd,0
new,new,n,considrd,0
The,the,s,considrd,0
days,days,s,strd,0
that,that,s,considrd,0
have,have,s,strd,0
created,created,s,,
and,and,s,,
confirmd,confirmd,n,,
A,a,s,considrd,0
worthy,worthy,s,strd,0
Governor,governor,s,strd,0
for,for,s,considrd,0
Londons,londons,s,,
good,good,c,,
",",",",n,,
To,to,s,considrd,0
vnderbeare,vnderbeare,s,,
under,under,s,strd,0
his,his,s,considrd,0
Sovereigns,sovereigns,s,strd,0
swaie,swaie,n,,
Impartial,impartial,s,strd,0
Justice,justice,s,strd,0
beam,beam,c,strd,0
",",",",s,,
and,and,s,,
weau'd,weau'd,s,,
a,a,s,considrd,0
Web,web,n,,
For,for,s,considrd,0
your,your,s,,
content,content,c,,
",",",",s,,
and,and,s,,
her,her,s,,
command,command,s,,
in,in,s,considrd,0
all,all,c,,
",",",",n,,
You,you,s,considrd,0
Citizens,citizens,s,,
of,of,s,considrd,0
this,this,s,considrd,0
Metapolis,metapolis,n,,
Whose,whose,s,,
honor,honor,s,,
and,and,s,,
whose,whose,s,,
oath,oath,s,,
to,to,s,considrd,0
gratulate,gratulate,n,,
Lordings,lordings,s,,
behold,behold,s,,
what,what,s,,
Emblem,emblem,s,,
I,i,s,considrd,0
present,present,c,,
.,.,n,,
Astraea,astraea,s,,
daughter,daughter,s,,
of,of,s,considrd,0
the,the,s,considrd,0
immortal,immortal,s,strd,0
Jove,jove,c,strd,0
",",",",n,,
Great,great,s,considrd,0
Jove,jove,s,strd,0
defender,defender,s,,
of,of,s,considrd,0
this,this,s,considrd,0
ancient,ancient,s,strd,0
town,town,c,strd,0
",",",",n,,
Descended,descended,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Trojan,trojan,s,strd,0
Brutus,brutus,s,,
line,line,c,,
:,:,n,,
Offspring,offspring,s,strd,0
of,of,s,considrd,0
that,that,s,considrd,0
courageous,courageous,s,strd,0
conquering,conquering,s,,
king,king,c,,
.,.,n,,
Whose,whose,s,,
pure,pure,s,,
renown,renown,c,,
",",",",s,,
has,has,s,strd,0
pierced,pierced,s,,
the,the,s,considrd,0
worlds,worlds,s,,
large,large,s,,
ears,ears,c,strd,0
",",",",n,,
In,in,s,considrd,0
golden,golden,s,,
scrolls,scrolls,c,,
",",",",s,,
rolling,rolling,s,strd,0
about,about,s,,
the,the,s,considrd,0
heavens,heavens,n,strd,0
Celestial,celestial,s,strd,0
sacred,sacred,s,,
Nymph,nymph,c,,
",",",",s,,
that,that,s,considrd,0
tendes,tendes,s,,
her,her,s,,
flock,flock,n,strd,0
With,with,s,considrd,0
watchful,watchful,s,strd,0
eyes,eyes,c,,
",",",",s,,
and,and,s,,
keep,keep,s,,
this,this,s,considrd,0
fount,fount,s,,
in,in,s,considrd,0
peace,peace,c,,
:,:,n,,
Guarded,guarded,s,strd,0
with,with,s,considrd,0
Graces,graces,c,,
",",",",s,,
and,and,s,,
with,with,s,considrd,0
gracious,gracious,s,strd,0
trains,trains,c,strd,0
",",",",n,,
Virtues,virtues,s,strd,0
divine,divine,c,strd,0
",",",",s,,
and,and,s,,
gifts,gifts,s,strd,0
incomparable,incomparable,c,,
.,.,n,,
Nor,nor,s,,
lets,lets,s,,
blind,blind,s,,
superstitious,superstitious,s,,
ignorance,ignorance,c,,
