token,tokenToMatch,endReason,tag,tagIndex
THe,the,s,considrd,0
Duke,duke,s,,
is,is,s,considrd,0
moved,moved,c,strd,0
.,.,nnn,,
The,the,s,considrd,0
news,news,s,strd,0
displeased,displeased,s,strd,0
him,him,s,,
much,much,c,,
.,.,nnn,,
And,and,s,,
yet,yet,s,,
I,i,s,considrd,0
see,see,s,,
no,no,s,considrd,0
reason,reason,c,,
",",",",s,,
why,why,s,,
he,he,s,considrd,0
should,should,n,,
Engage,engage,s,,
so,so,s,,
great,great,s,considrd,0
affection,affection,s,,
to,to,s,considrd,0
th,th,c,,
*,*,s,,
Daughter,daughter,n,,
Of,of,s,considrd,0
Millan,millan,c,,
",",",",s,,
he,he,s,considrd,0
nere,nere,s,,
saw,saw,s,,
her,her,c,,
.,.,nn,,
Fame,fame,s,,
does,does,s,strd,0
paint,paint,n,,
Great,great,s,considrd,0
beauties,beauties,c,,
",",",",s,,
and,and,s,,
her,her,s,,
picture,picture,s,,
(,(,c,,
by,by,s,considrd,0
which,which,s,considrd,0
Princes,princes,n,,
Court,court,s,,
one,one,s,,
another,another,c,,
),),s,,
may,may,s,,
beget,beget,s,,
a,a,s,considrd,0
flame,flame,n,,
In,in,s,considrd,0
him,him,s,,
to,to,s,considrd,0
raise,raise,s,,
this,this,s,considrd,0
passion,passion,c,,
.,.,nn,,
Trust,trust,s,,
a,a,s,considrd,0
pencill,pencill,c,,
",",",",n,,
I,i,s,considrd,0
like,like,s,,
not,not,s,,
that,that,s,considrd,0
State,state,c,,
*,*,s,,
woing,woing,c,,
",",",",s,,
see,see,s,,
his,his,s,considrd,0
Brother,brother,n,,
Has,has,s,considrd,0
left,left,s,,
him,him,c,,
",",",",s,,
pray,pray,s,,
my,my,s,considrd,0
Lord,lord,s,,
how,how,s,,
is,is,s,considrd,0
it,it,s,,
with,with,n,considrd,0
His,his,s,considrd,0
Highness,highness,c,strd,0
?,?,nn,,
Somewhat,somewhat,s,,
calmer,calmer,c,,
",",",",s,,
Love,love,s,strd,0
I,i,s,considrd,0
think,think,n,strd,0
Will,will,s,,
kill,kill,s,,
neither,neither,s,,
of,of,s,considrd,0
us,us,c,strd,0
",",",",s,,
although,although,s,,
I,i,s,considrd,0
be,be,n,strd,0
No,no,s,considrd,0
Stoicke,stoicke,c,,
",",",",s,,
yet,yet,s,strd,0
I,i,s,considrd,0
thank^,thank^,s,,
my,my,s,considrd,0
^tarres,^tarres,s,,
I,i,s,considrd,0
have,have,n,strd,0
A,a,s,considrd,0
power,power,s,,
over,over,s,strd,0
my,my,s,considrd,0
a^fection,a^fection,c,,
",",",",s,,
if,if,s,,
he,he,s,strd,0
will,will,s,strd,1
not,not,n,,
Tame,tame,s,,
his,his,c,considrd,0
",",",",s,,
let,let,s,,
it,it,s,,
melt,melt,s,,
him,him,s,,
into,into,s,considrd,0
Sonnets,sonnets,n,,
He,he,s,strd,0
will,will,s,,
prove,prove,s,strd,0
the,the,s,considrd,0
more,more,s,,
