token,tokenToMatch,endReason,tag,tagIndex
THE,the,s,considrd,0
Poetress,poetress,s,,
says,says,c,strd,0
",",",",s,,
that,that,s,considrd,0
if,if,s,,
the,the,s,considrd,0
Play,play,s,,
be,be,s,considrd,0
bad,bad,c,,
",",",",n,,
She,she,s,strd,0
Is,is,s,strd,1
very,very,s,,
sorry,sorry,c,,
",",",",s,,
and,and,s,,
could,could,s,,
wish,wish,s,,
she,she,s,considrd,0
had,had,n,considrd,0
A,a,s,considrd,0
better,better,s,,
plot,plot,c,,
",",",",s,,
more,more,s,,
wit,wit,s,,
and,and,s,,
skill,skill,s,,
to,to,s,considrd,0
make,make,n,,
A,a,s,considrd,0
Play,play,s,,
that,that,s,considrd,0
might,might,s,,
each,each,s,,
several,several,s,,
humor,humor,s,strd,0
take,take,c,considrd,0
;,;,n,,
But,but,s,,
she,she,s,considrd,0
says,says,c,strd,0
",",",",s,,
if,if,s,,
your,your,s,,
humors,humors,s,strd,0
are,are,s,,
not,not,s,,
fixed,fixed,c,strd,0
",",",",n,,
Or,or,s,considrd,0
that,that,s,considrd,0
they,they,s,considrd,0
are,are,s,,
extravagantly,extravagantly,s,,
mixed,mixed,c,strd,0
;,;,n,,
Impossible,impossible,s,,
a,a,s,considrd,0
Play,play,s,,
for,for,s,considrd,0
to,to,s,considrd,0
present,present,n,,
With,with,s,considrd,0
such,such,s,,
variety,variety,c,,
",",",",s,,
and,and,s,,
temperiment,temperiment,c,,
;,;,n,,
But,but,s,,
some,some,s,,
will,will,s,,
think,think,s,,
it,it,s,,
tedious,tedious,c,,
",",",",s,,
or,or,s,considrd,0
find,find,s,,
fault,fault,c,,
",",",",n,,
Say,say,s,,
the,the,s,considrd,0
Design,design,s,,
or,or,s,considrd,0
Language,language,s,,
is,is,s,considrd,0
stark,stark,s,,
naught,naught,c,,
;,;,n,,
Besides,besides,c,,
",",",",s,,
the,the,s,considrd,0
loose,loose,s,,
unsettled,unsettled,s,strd,0
brains,brains,c,,
",",",",s,,
she,she,s,considrd,0
