token,tokenToMatch,endReason,tag,tagIndex
YOu,you,s,considrd,0
buz,buz,s,,
into,into,s,considrd,0
my,my,s,considrd,0
head,head,s,,
strange,strange,s,,
likelihoods,likelihoods,c,,
",",",",n,,
and,and,s,,
fill,fill,s,,
me,me,s,strd,0
full,full,s,,
of,of,s,considrd,0
doubts,doubts,c,,
;,;,s,,
But,but,s,,
what,what,s,,
proofs,proofs,s,strd,0
(,(,c,,
Niger,niger,c,,
",)",",)",n,,
what,what,s,,
certainties,certainties,c,,
",",",",s,,
that,that,s,considrd,0
my,my,s,considrd,0
most,most,s,,
noble,noble,s,,
Brother,brother,n,,
came,came,s,,
to,to,s,considrd,0
his,his,s,considrd,0
end,end,s,,
by,by,s,considrd,0
murder,murder,c,strd,0
?,?,s,,
Tell,tell,s,strd,0
me,me,s,,
that,that,c,considrd,0
",",",",n,,
assure,assure,s,,
me,me,s,,
by,by,s,considrd,0
some,some,s,,
circumstance,circumstance,c,,
.,.,nn,,
I,i,s,considrd,0
will,will,s,,
Sir,sir,c,,
.,.,n,,
And,and,s,,
as,as,s,considrd,0
I,i,s,considrd,0
tell,tell,s,,
you,you,s,considrd,0
truth,truth,c,,
",",",",s,,
so,so,s,,
the,the,s,considrd,0
gods,gods,s,considrd,0
prosper,prosper,s,,
me,me,c,,
.,.,n,,
I,i,s,considrd,0
have,have,s,considrd,0
often,often,s,,
named,named,s,strd,0
this,this,s,considrd,0
Aper,aper,c,,
.,.,nn,,
True,true,c,,
",",",",s,,
ye,ye,s,,
have,have,s,considrd,0
done,done,c,,
:,:,n,,
and,and,s,,
in,in,s,considrd,0
mysterious,mysterious,s,,
senses,senses,s,,
I,i,s,considrd,0
have,have,s,considrd,0
heard,heard,s,,
ye,ye,n,,
break,break,s,,
out,out,s,,
of,of,s,strd,0
the,the,s,strd,1
sudden,sudden,c,,
",",",",s,,
and,and,s,,
abruptly,abruptly,c,,
.,.,nn,,
True,true,c,,
",",",",s,,
Sir,sir,c,,
.,.,n,,
Fear,fear,s,,
of,of,s,considrd,0
your,your,s,,
unbelief,unbelief,c,strd,0
",",",",s,,
and,and,s,,
the,the,s,considrd,0
Times,times,s,,
giddiness,giddiness,n,strd,0
made,made,s,,
me,me,s,,
I,i,s,considrd,0
durst,durst,s,,
not,not,s,,
then,then,s,,
go,go,s,,
farther,farther,c,,
.,.,s,,
So,so,s,,
your,your,s,,
Grace,grace,s,,
please,please,n,,
out,out,s,,
of,of,s,considrd,0
your,your,s,,
wonted,wonted,s,,
goodness,goodness,s,strd,0
to,to,s,considrd,0
give,give,s,,
credit,credit,c,,
",",",",n,,
I,i,s,considrd,0
shall,shall,s,considrd,0
unfold,unfold,s,,
the,the,s,considrd,0
wonder,wonder,c,,
.,.,nn,,
Do,do,s,,
it,it,s,,
boldly,boldly,c,,
:,:,n,,
you,you,s,considrd,0
shall,shall,s,considrd,0
have,have,s,considrd,0
both,both,s,,
our,our,s,,
hearty,hearty,s,,
loves,loves,c,,
",",",",s,,
and,and,s,,
hearings,hearings,c,,
.,.,nn,,
This,this,s,considrd,0
Aper,aper,s,,
then,then,c,,
",",",",s,,
this,this,s,considrd,0
too,too,s,,
much,much,s,,
honored,honored,s,strd,0
villain,villain,c,,
",",",",n,,
(,(,c,,
for,for,s,considrd,0
he,he,s,considrd,0
deserves,deserves,s,,
no,no,s,considrd,0
mention,mention,s,,
of,of,s,considrd,0
a,a,s,considrd,0
good,good,s,,
man,man,c,,
),),n,,
great,great,s,considrd,0
Sir,sir,c,,
",",",",s,,
give,give,s,,
ear,ear,c,,
:,:,s,,
This,this,s,considrd,0
most,most,s,,
ungrateful,ungrateful,c,strd,0
",",",",s,,
spightfull,spightfull,c,,
",",",",n,,
above,above,s,,
the,the,s,considrd,0
memory,memory,s,,
of,of,s,considrd,0
mankind,mankind,s,,
mischievous,mischievous,c,,
",",",",n,,
with,with,s,considrd,0
his,his,s,considrd,0
own,own,s,strd,0
bloody,bloody,s,,
hands,hands,c,,
.,.,nn,,
Take,take,s,considrd,0
heed,heed,c,,
.,.,nn,,
I,i,s,considrd,0
am,am,s,,
in,in,c,considrd,0
",",",",s,,
Sir,sir,c,,
;,;,n,,
and,and,s,,
if,if,s,,
I,i,s,considrd,0
make,make,s,,
not,not,s,,
good,good,s,,
my,my,s,considrd,0
Story,story,c,strd,0
.,.,nn,,
Forward,forward,c,,
:,:,n,,
I,i,s,considrd,0
see,see,s,,
a,a,s,considrd,0
Truth,truth,s,,
would,would,s,,
break,break,s,,
out,out,c,,
:,:,s,,
be,be,s,considrd,0
not,not,s,,
fearful,fearful,c,strd,0
.,.,nn,,
I,i,s,considrd,0
say,say,c,,
",",",",s,,
this,this,s,considrd,0
Aper,aper,c,,
",",",",s,,
and,and,s,,
his,his,s,considrd,0
damned,damned,s,strd,0
Ambition,ambition,c,,
",",",",n,,
cut,cut,s,,
off,off,s,,
your,your,s,,
Brothers,brothers,s,,
hopes,hopes,c,,
",",",",s,,
his,his,s,considrd,0
life,life,c,,
",",",",s,,
and,and,s,,
fortunes,fortunes,c,,
:,:,n,,
the,the,s,considrd,0
honored,honored,s,strd,0
Numerianus,numerianus,s,,
fell,fell,s,,
by,by,s,considrd,0
him,him,c,,
",",",",n,,
fell,fell,s,,
basely,basely,c,,
",",",",s,,
most,most,s,,
untimely,untimely,c,,
",",",",s,,
and,and,s,,
most,most,s,,
treacherously,treacherously,c,,
:,:,n,,
For,for,s,considrd,0
in,in,s,considrd,0
his,his,s,considrd,0
Litter,litter,c,,
",",",",s,,
as,as,s,considrd,0
he,he,s,considrd,0
bore,bore,s,,
him,him,s,,
company,company,c,,
",",",",n,,
most,most,s,,
privately,privately,s,,
and,and,s,,
cunningly,cunningly,s,,
he,he,s,considrd,0
killed,killed,s,strd,0
him,him,c,,
;,;,n,,
yet,yet,s,,
still,still,s,,
he,he,s,strd,0
fills,fills,s,strd,0
the,the,s,considrd,0
faithful,faithful,s,strd,0
Soldiers,soldiers,s,strd,0
ears,ears,n,,
with,with,s,considrd,0
stories,stories,s,,
of,of,s,considrd,0
his,his,s,considrd,0
weakness,weakness,c,strd,0
;,;,s,,
of,of,s,considrd,0
his,his,s,considrd,0
life,life,c,,
;,;,n,,
that,that,s,considrd,0
he,he,s,considrd,0
dare,dare,s,,
not,not,s,,
venture,venture,s,,
to,to,s,considrd,0
appear,appear,s,,
in,in,s,considrd,0
open,open,c,,
",",",",n,,
and,and,s,,
show,show,s,strd,0
his,his,s,considrd,0
warlike,warlike,s,,
face,face,s,,
among,among,s,,
the,the,s,considrd,0
soldiers,soldiers,c,strd,0
;,;,n,,
the,the,s,considrd,0
tenderness,tenderness,s,strd,0
and,and,s,,
weakness,weakness,s,strd,0
of,of,s,considrd,0
his,his,s,considrd,0
eyes,eyes,c,,
",",",",n,,
being,being,s,,
not,not,s,,
