tokenIndex,original
1,Lorde
12,doth
15,Doth
20,twayne
29,nowe
32,euery
38,haue
39,Aloofe
42,lockes
43,vp
44,lande
48,Waue
58,rebell
59,kinges
60,bee
61,downe
64,rauening
72,crowne
75,mee
84,shouldst
85,bestowe
94,Heauens
98,mee
105,serue
112,Ioue
121,mee
126,doth
127,proue
130,dost
137,Heauen
139,vs
140,afraide
142,Seeme
143,wee
145,awfull
155,wee
162,backe
168,Vpholde
175,heauen
177,inough
187,Ioue
198,keepe
199,backe
201,sonne
206,Starres
209,hath
212,passe
213,againe
216,darke
221,mischiefes
228,spoyled
229,bee
231,eyther
232,Lande
238,Ayre
243,coulde
256,Foule
257,hath
261,Bowe
272,doth
273,lye
283,bloud
284,hath
288,groue
292,hath
299,droue
308,straungers
309,bloud
316,bankes
318,cruell
320,floud
333,bee
334,seene
343,prowde
345,Queene
354,dreadfull
366,sonne
378,hath
380,vpon
382,soone
395,doone
404,knockt
405,vnto
407,grounde
412,hande
413,gaue
416,deepe
419,wounde
429,heartes
431,dreade
437,spoyled
438,haue
440,euer
450,lye
455,neede
460,worlde
462,aunswere
464,yre
473,shew
475,valiaunt
476,sonne
485,clowdes
488,shalt
490,neede
492,bee
497,selfe
499,climbe
503,Doe
513,finde
519,dreade
529,Hast
531,eache
536,shew
538,selfe
542,Whyle
544,hath
549,heauenly
560,ist
561,ist
564,hath
569,meete
581,prayse
589,doth
600,doth
602,mee
606,northerne
607,beare
608,doth
619,sunne
628,cleare
630,Tropick
632,doth
636,euery
642,dost
644,selfe
645,reueale
649,haue
659,doe
660,appeale
662,Aloofe
663,beyonde
665,compasse
672,foote
675,neuer
676,coulde
680,farre
684,shoote
688,haue
689,forst
691,honour
694,triumphes
702,selfe
703,hath
717,worlde
743,encountred
744,mee
750,deepe
758,returnes
759,agayne
761,Wee
766,stormes
775,waight
779,waues
782,co^pell
787,heapes
796,ayre
804,mischiefe
806,repayre
827,founde
831,doe
842,agaynst
844,selfe
850,curst
855,arme
856,asswage
859,euer
865,vpon
871,mee
883,hether
887,vyle
890,feare
895,yeares
903,layde
907,Eache
911,commaunded
918,obay
924,toyle
928,neuer
935,haue
941,commaunding
959,auayleth
963,mankinde
966,feare
977,vp
980,doth
981,peare
997,cruell
1002,earst
1010,Iuno
1011,hath
1018,doth
1019,creepe
1028,Affrica
1029,doth
1030,keepe
1032,Tropick
1036,Haruest
1039,feedes
1042,heate
1048,turnes
1056,sweate
1060,vp
1065,doth
1072,swallowes
1073,vp
1076,cloudes
1091,haue
1092,preuented
1093,mee
1100,Heauen
1113,heauen
1116,Iuno
1125,terrour
1138,Skyes
1143,Heauens
1144,forlorne
1155,wherby
1159,sworne
1162,roome
1165,shalbe
1166,shalbe
1175,battells
1182,Chaynes
1184,captiue
1185,helde
1191,preuayle
1198,gayne
1202,vp
1203,bee
1208,Barbarie
1211,Spayne
1214,eyther
1217,ioyne
1222,channell
1224,betweene
1231,streame
1238,seene
1251,doth
1252,lye
1256,giue
1260,streame
1275,haue
1278,Fleete
1281,towne
1285,Channell
1292,turne
1297,turne
1299,streame
1307,Graunt
1308,Ioue
1312,graunt
1317,vpholde
1329,keepe
1334,warde
1337,eyther
1344,mee
1345,haue
1346,regarde
1352,heere
1362,Prynce
1364,purchast
1365,hath
1375,deserued
1391,oft
1392,recouering
1396,poyson
1405,lesse
1410,haue
1434,Iuno
1452,betweene
1460,praysed
1461,paynes
1462,haue
1468,heauen
1473,heauen
1479,haue
1481,vp
1483,craue
1492,paynes
1497,braue
1509,Crowne
1516,speede
1521,downe
1529,doth
1535,Ioue
1537,Lyes
1545,waue
1546,doth
1547,moue
1552,blisse
1555,doth
1563,Graue
1567,gayne
1570,vpon
1574,doth
1576,assaile
1581,lingred
1584,payne
1603,nought
1609,captiue
1610,handes
1612,giues
1617,dishonour
1621,bee
1625,carefull
1627,hee
1629,neuer
1640,stomacke
1641,scornes
1647,stoupe
1653,deepe
1657,Driue
1659,aloofe
1666,Beates
1672,puffe
1673,agayne
1677,winde
1680,seemes
1685,sandes
1688,torne
1690,twayne
1696,catche
1697,hee
1702,barke
1709,haue
1712,Channell
1713,deepe
1719,dismall
1721,appeares
1723,euery
1724,waue
1725,Hee
1728,shipwracke
1738,streames
1740,teares
1745,countrey
1748,heades
1749,vpon
1753,lockes
1755,wee
1759,yeares
1761,Neyther
1768,cracke
1772,vs
1777,dost
1786,shee
1787,worketh
1788,wracke
1795,woulde
1800,Wee
1806,countrey
1813,bee
1843,Greeke
1856,droue
1858,Neate
1865,passe
1874,heate
1889,countrey
1893,wyth
1894,sighes
1895,alacke
1902,bewayle
1904,sorrowes
1910,tyme
1918,yeare
1923,askt
1926,earst
1928,towne
1940,liued
1973,mee
1974,driues
1978,toppes
1982,Oxe
1988,lesse
1993,comfortlesse
2000,Needes
2008,abhorre
2011,beastes
2016,mountaynes
2026,haue
2029,ouer
2032,streame
2037,shrowd
2040,Walles
2044,waue
2051,doth
2058,heere
2068,engendred
2073,mountayne
2098,vnkinde
2102,rocke
2115,hande
2123,deare
2125,groane
2128,lingring
2129,starres
2138,starre
2145,loade
2146,starre
2149,vp
2151,Moone
2152,doth
2165,Launce
2176,tryed
2183,Steele
2207,vtterly
2218,Hee
2219,doth
2223,quarrells
2230,proue
2238,coulde
2248,bowe
2253,deepe
2260,vvith
2261,vvhich
2270,doe
2271,keepe
2279,farre
2291,Vnder
2293,Equinoctiall
2298,th'
2304,Hee
2310,downe
2320,withstande
2323,valiaunt
2324,prowesse
2325,hee
2326,hath
2327,conquerd
2330,tis
2331,tis
2332,woon
2336,hee
2337,doth
2340,hande
2355,armes
2360,vp
2364,Gyant
2368,rebells
2370,woulde
2373,loue
2375,skyes
2382,gastly
2384,foule
2399,doth
2406,playnely
2411,blisse
2423,wee
2424,haue
2427,Wee
2430,haue
2435,BVt
2436,carefull
2439,doe
2441,bewayle
2442,forlorne
2450,wyth
2454,torne
2460,burne
2463,theyr
2464,Sonnes
2473,tombes
2481,runnes
2483,Vpon
2488,doe
2490,powre
2497,vs
2498,turne
2500,teares
2512,vnto
2513,mee
2515,kinde
2517,wretchednes
2522,bee
2533,complayne
2537,bewayle
2543,woulde
2546,payne
2556,mee
2560,blowes
2564,griefe
2567,vpon
2574,rocke
2577,yee
2588,sorrowes
2590,wee
2597,troupe
2599,Nymphes
2600,doe
2602,theyr
2603,heares
2613,showres
2616,teares
2619,els
2622,rocke
2624,mee
2634,noyse
2639,doth
2655,weepe
2670,recordes
2680,vpon
2687,sighes
2689,griefe
2695,mee
2713,moane
2717,sounde
2719,Sith
2721,sawe
2723,teares
2733,shee
2738,sighes
2749,louing
2759,weepe
2765,chaunge
2772,moue
2787,Fethers
2790,wynges
2794,armes
2801,bee
2805,bee
2826,birde
2827,vpon
2829,countrey
2830,grounde
2832,dolefull
2841,confounde
2849,talke
2852,haue
2853,seene
2856,likenesse
2859,Byrde
2865,Queene
2868,carefull
2873,behelde
2881,Courte
2896,floore
2898,braynes
2901,hee
2902,laye
2919,teares
2928,bestowe
2931,coulde
2933,brooke
2945,wert
2948,yeares
2956,Vpon
2959,Cheekes
2971,deare
2975,teares
2983,hath
2991,seekes
2993,teares
2997,myne
2998,owne
2999,distresse
3004,captiue
3011,lesse
3013,Vpon
3015,Ladyes
3046,hath
3049,lyfe
3051,Whyle
3055,Denyeth
3061,wyfe
3065,feare
3070,bee
3079,Captiues
3081,goe
3082,wee
3090,doth
3091,boyle
3093,Womens
3094,brayne
3099,roofe
3102,wyfe
3105,doe
3106,remayne
3113,gulfe
3115,daunger
3118,haue
