token,tokenToMatch,endReason,tag,tagIndex
My,my,s,considrd,0
Dear,dear,s,,
Gadder,gadder,c,,
.,.,nnn,,
My,my,s,considrd,0
sweet,sweet,s,,
Kindeling,kindeling,c,,
.,.,nnn,,
Faith,faith,s,,
Ladies,ladies,s,strd,0
Nature,nature,s,,
never,never,s,considrd,0
made,made,s,,
women,women,s,,
to,to,s,considrd,0
kiss,kiss,s,,
each,each,s,,
other,other,c,,
",",",",s,,
and,and,s,,
therefore,therefore,s,,
it,it,n,strd,0
is,is,n,strd,1
unnatural,unnatural,c,,
",",",",s,,
and,and,s,,
being,being,s,,
unnatural,unnatural,s,,
it,it,s,,
is,is,s,considrd,0
unlawful,unlawful,c,strd,0
",",",",s,,
and,and,s,,
being,being,s,,
unlawful,unlawful,s,strd,0
it,it,s,,
ought,ought,s,,
to,to,n,considrd,0
be,be,s,considrd,0
forbidden,forbidden,nnn,,
Yes,yes,c,,
",",",",s,,
you,you,s,considrd,0
would,would,s,,
have,have,s,considrd,0
us,us,s,,
kiss,kiss,s,,
you,you,s,considrd,0
men,men,c,,
.,.,nnn,,
No,no,s,considrd,0
Ladies,ladies,c,,
",",",",s,,
we,we,s,considrd,0
men,men,s,,
will,will,s,,
kiss,kiss,s,,
you,you,s,considrd,0
women,women,c,,
",",",",s,,
if,if,s,,
you,you,s,considrd,0
please,please,s,,
to,to,s,considrd,0
give,give,s,,
us,us,s,,
leave,leave,c,,
.,.,nnn,,
You,you,s,considrd,0
will,will,s,,
take,take,s,considrd,0
leave,leave,s,,
sometimes,sometimes,c,,
.,.,nnn,,
It,it,s,strd,0
Is,is,s,strd,1
when,when,s,,
we,we,s,considrd,0
think,think,s,,
we,we,s,considrd,0
shall,shall,s,considrd,0
not,not,s,,
be,be,s,considrd,0
refused,refused,c,strd,0
",",",",s,,
or,or,s,considrd,0
at,at,s,considrd,0
least,least,s,,
not,not,s,,
to,to,s,considrd,0
be,be,s,considrd,0
disfavour'd,disfavour'd,n,,
for,for,s,considrd,0
it,it,nnn,,
What,what,c,strd,0
",",",",s,,
kissing,kissing,s,,
again,again,c,,
?,?,s,,
faith,faith,s,,
Ladies,ladies,s,,
you,you,s,considrd,0
will,will,s,,
make,make,s,,
us,us,s,,
believe,believe,s,,
by,by,s,considrd,0
your,your,s,,
often,often,n,,
kissing,kissing,c,,
",",",",s,,
that,that,s,considrd,0
you,you,s,considrd,0
desire,desire,s,,
we,we,s,considrd,0
should,should,s,,
kiss,kiss,s,,
you,you,c,considrd,0
",",",",s,,
and,and,s,,
with,with,s,considrd,0
that,that,s,considrd,0
belief,belief,s,,
we,we,s,considrd,0
may,may,s,,
run,run,n,,
into,into,s,considrd,0
an,an,s,,
error,error,c,,
",",",",s,,
if,if,s,,
it,it,s,,
be,be,s,considrd,0
an,an,s,,
error,error,s,,
to,to,s,considrd,0
kiss,kiss,s,,
a,a,s,considrd,0
fair,fair,s,,
Lady,lady,nnn,,
Fie,fie,c,strd,0
",",",",s,,
fie,fie,c,strd,0
",",",",s,,
you,you,s,considrd,0
men,men,s,,
are,are,s,,
odd,odd,s,,
Creatures,creatures,c,,
.,.,nnn,,
No,no,c,considrd,0
",",",",s,,
you,you,s,considrd,0
women,women,s,,
are,are,s,,
odd,odd,s,,
Creatures,creatures,c,,
",",",",s,,
when,when,s,,
you,you,s,considrd,0
are,are,s,,
not,not,s,,
with,with,s,considrd,0
us,us,s,,
men,men,c,,
.,.,nnn,,
Preethy,preethy,s,,
Gadder,gadder,s,,
and,and,s,,
Bridlehead,bridlehead,s,,
let,let,s,,
us,us,s,,
go,go,s,,
do,do,s,,
something,something,s,,
to,to,s,considrd,0
pass,pass,s,,
away,away,s,,
our,our,s,,
time,time,c,,
.,.,nnn,,
What,what,s,strd,0
shall,shall,s,considrd,0
we,we,s,considrd,0
do,do,c,,
?,?,nnn,,
Let,let,s,,
us,us,s,,
go,go,s,,
to,to,s,considrd,0
Cards,cards,c,,
.,.,nnn,,
Faith,faith,s,,
I,i,s,considrd,0
have,have,s,considrd,0
made,made,s,,
a,a,s,considrd,0
Vow,vow,s,,
not,not,s,,
to,to,s,considrd,0
play,play,s,,
for,for,s,considrd,0
money,money,c,,
.,.,nnn,,
We,we,s,strd,0
will,will,s,,
play,play,s,,
for,for,s,considrd,0
Sweetmeats,sweetmeats,c,strd,0
.,.,nnn,,
No,no,c,considrd,0
",",",",s,,
preethy,preethy,s,,
let,let,s,,
us,us,s,,
play,play,s,,
for,for,s,considrd,0
a,a,s,considrd,0
Sack,sack,s,,
Possit,possit,c,,
.,.,nnn,,
O,o,s,,
no,no,c,considrd,0
",",",",s,,
we,we,s,considrd,0
will,will,s,,
play,play,s,,
for,for,s,considrd,0
Sweetmeats,sweetmeats,c,strd,0
.,.,nnn,,
I,i,s,considrd,0
say,say,s,,
a,a,s,considrd,0
Sack,sack,s,,
Possit,possit,c,,
.,.,nnn,,
Let,let,s,,
the,the,s,considrd,0
most,most,s,,
voices,voices,s,,
carry,carry,s,,
it,it,c,,
.,.,nnn,,
I,i,s,considrd,0
will,will,s,,
speak,speak,s,,
for,for,s,considrd,0
the,the,s,considrd,0
men,men,c,,
",",",",s,,
we,we,s,considrd,0
say,say,s,,
a,a,s,considrd,0
Sack,sack,s,,
Possit,possit,c,,
",",",",s,,
for,for,s,considrd,0
that,that,s,considrd,0
will,will,s,,
make,make,s,,
us,us,s,,
both,both,n,,
good,good,s,,
Company,company,s,,
in,in,s,considrd,0
the,the,s,considrd,0
eating,eating,s,,
the,the,s,considrd,0
Possit,possit,c,,
",",",",s,,
and,and,s,,
after,after,s,,
it,it,s,strd,0
is,is,s,strd,1
eaten,eaten,c,,
",",",",s,,
whereas,whereas,n,,
Sweetmeats,sweetmeats,s,strd,0
will,will,s,,
make,make,s,,
us,us,s,,
heavy,heavy,s,,
and,and,s,,
dull,dull,nnn,,
Well,well,s,,
then,then,s,,
let,let,s,,
us,us,s,,
go,go,s,,
play,play,s,,
for,for,s,considrd,0
a,a,s,considrd,0
Sack,sack,s,,
Possit,possit,c,,
.,.,nnn,,
Faith,faith,s,,
a,a,s,considrd,0
Sack,sack,s,,
Possit,possit,s,,
will,will,s,,
make,make,s,,
me,me,s,,
drunk,drunk,c,,
.,.,nnn,,
You,you,s,considrd,0
will,will,s,,
be,be,s,considrd,0
the,the,s,considrd,0
better,better,s,,
Company,company,s,,
Lady,lady,c,,
.,.,nnn,,
Fie,fie,s,strd,0
Bridlehead,bridlehead,c,,
",",",",s,,
you,you,s,considrd,0
should,should,s,,
not,not,s,,
say,say,s,,
drunk,drunk,c,,
",",",",s,,
but,but,s,,
your,your,s,,
head,head,s,,
giddy,giddy,c,,
.,.,nnn,,
That,that,s,considrd,0
is,is,s,considrd,0
better,better,s,,
than,than,s,,
to,to,s,considrd,0
be,be,s,considrd,0
drunk,drunk,c,,
:,:,s,,
for,for,s,considrd,0
a,a,s,considrd,0
giddy,giddy,s,,
head,head,s,,
has,has,s,strd,0
a,a,s,considrd,0
light,light,s,,
heel,heel,c,,
.,.,nnn,,
The,the,s,considrd,0
Lord,lord,s,,
Poverty,poverty,s,,
is,is,s,considrd,0
a,a,s,considrd,0
gallant,gallant,s,,
Noble,noble,s,,
person,person,c,,
.,.,nnn,,
They,they,s,considrd,0
are,are,s,,
gallant,gallant,s,,
and,and,s,,
Noble,noble,s,,
that,that,s,considrd,0
are,are,s,,
Rich,rich,c,,
",",",",s,,
and,and,s,,
titled,titled,s,,
Honor,honor,s,strd,0
without,without,s,,
Means,means,c,,
",",",",s,,
is,is,n,considrd,0
like,like,s,,
a,a,s,considrd,0
Body,body,s,,
without,without,s,,
a,a,s,considrd,0
Soul,soul,nnn,,
You,you,s,considrd,0
are,are,s,,
mistaken,mistaken,s,,
friend,friend,c,,
",",",",s,,
it,it,s,,
is,is,s,considrd,0
rather,rather,s,,
a,a,s,considrd,0
Soul,soul,s,,
without,without,s,,
a,a,s,considrd,0
Body,body,c,,
.,.,nnn,,
Alas,alas,s,,
titled,titled,s,,
Honor,honor,s,strd,0
without,without,s,,
Means,means,s,,
to,to,s,considrd,0
maintain,maintain,s,,
it,it,c,,
",",",",s,,
is,is,s,considrd,0
despised,despised,c,,
.,.,nnn,,
If,if,s,,
the,the,s,considrd,0
person,person,s,,
has,has,s,strd,0
Merit,merit,s,,
worthy,worthy,s,,
of,of,s,considrd,0
his,his,s,considrd,0
titled,titled,s,,
Honor,honor,c,strd,0
",",",",s,,
that,that,s,considrd,0
titled,titled,s,,
Honor,honor,s,strd,0
is,is,n,considrd,0
worthy,worthy,s,,
to,to,s,considrd,0
be,be,s,considrd,0
respected,respected,s,,
and,and,s,,
bowed,bowed,s,,
to,to,s,considrd,0
by,by,s,considrd,0
all,all,s,,
inferior,inferior,s,strd,0
persons,persons,c,,
;,;,s,,
nay,nay,s,,
put,put,s,,
the,the,s,considrd,0
case,case,n,,
that,that,s,considrd,0
Honorable,honorable,s,strd,0
titles,titles,s,,
are,are,s,,
placed,placed,s,,
upon,upon,s,,
Unworthy,unworthy,s,,
persons,persons,c,,
",",",",s,,
yet,yet,s,,
all,all,s,,
ought,ought,s,,
to,to,s,considrd,0
give,give,n,,
respect,respect,s,,
to,to,s,considrd,0
those,those,s,,
Titles,titles,c,,
",",",",s,,
and,and,s,,
to,to,s,considrd,0
do,do,s,,
homage,homage,s,,
thereunto,thereunto,c,,
",",",",s,,
though,though,s,,
not,not,s,,
unto,unto,s,,
the,the,n,considrd,0
Person,person,c,,
",",",",s,,
yet,yet,s,,
because,because,s,,
it,it,s,,
comes,comes,s,,
from,from,s,,
a,a,s,considrd,0
lawful,lawful,s,strd,0
and,and,s,,
Supreme,supreme,s,,
power,power,c,,
;,;,s,,
as,as,s,considrd,0
Natural,natural,s,,
rays,rays,n,,
of,of,s,considrd,0
light,light,s,,
do,do,s,,
from,from,s,,
the,the,s,considrd,0
Sun,sun,c,,
;,;,s,,
and,and,s,,
those,those,s,,
that,that,s,considrd,0
strive,strive,s,,
through,through,s,,
envy,envy,s,,
and,and,s,,
through,through,s,,
spite,spite,c,,
",",",",n,,
for,for,s,considrd,0
to,to,s,considrd,0
Eclipse,eclipse,s,,
the,the,s,considrd,0
light,light,c,,
",",",",s,,
deserve,deserve,s,,
to,to,s,considrd,0
be,be,s,considrd,0
in,in,s,considrd,0
a,a,s,considrd,0
perpetual,perpetual,s,,
darkness,darkness,c,,
;,;,s,,
so,so,s,,
those,those,s,,
that,that,n,considrd,0
do,do,s,,
detract,detract,s,,
from,from,s,,
titled,titled,s,,
Honors,honors,c,strd,0
",",",",s,,
ought,ought,s,,
never,never,s,considrd,0
to,to,s,considrd,0
be,be,s,considrd,0
honored,honored,s,strd,0
with,with,s,considrd,0
Titles,titles,s,,
or,or,n,considrd,0
respect,respect,nnn,,
Why,why,c,,
",",",",s,,
it,it,s,strd,0
is,is,s,strd,1
not,not,s,,
only,only,s,,
I,i,s,considrd,0
that,that,s,considrd,0
have,have,s,considrd,0
no,no,s,considrd,0
such,such,s,,
titles,titles,s,,
of,of,s,considrd,0
Honor,honor,s,strd,0
that,that,s,considrd,0
speaks,speaks,s,,
against,against,n,,
them,them,c,,
",",",",s,,
but,but,s,,
those,those,s,,
that,that,s,considrd,0
do,do,s,,
possess,possess,s,,
them,them,c,,
",",",",s,,
and,and,s,,
their,their,s,considrd,0
forefathers,forefathers,s,strd,0
long,long,s,,
before,before,s,,
them,them,nnn,,
They,they,s,considrd,0
that,that,s,considrd,0
do,do,s,,
so,so,s,,
ought,ought,s,,
to,to,s,considrd,0
be,be,s,considrd,0
degraded,degraded,c,,
",",",",s,,
as,as,s,considrd,0
being,being,s,,
unworthy,unworthy,s,,
to,to,s,considrd,0
wear,wear,s,,
the,the,s,considrd,0
badge,badge,s,,
or,or,n,considrd,0
mark,mark,s,,
of,of,s,considrd,0
their,their,s,considrd,0
forefathers,forefathers,s,strd,0
Merits,merits,c,,
",",",",s,,
or,or,s,considrd,0
heroic,heroic,s,strd,0
Acts,acts,c,,
",",",",s,,
for,for,s,considrd,0
they,they,s,considrd,0
do,do,s,,
show,show,s,strd,0
they,they,s,considrd,0
have,have,n,considrd,0
none,none,s,,
of,of,s,considrd,0
their,their,s,considrd,0
own,own,c,,
;,;,s,,
