token,tokenToMatch,endReason,tag,tagIndex
YOu,you,s,considrd,0
bring,bring,s,,
your,your,s,,
welcome,welcome,s,,
with,with,s,considrd,0
you,you,c,considrd,0
.,.,nn,,
Sir,sir,c,,
",",",",s,,
I,i,s,considrd,0
find,find,s,strd,0
it,it,n,,
In,in,s,considrd,0
every,every,s,,
circumstance,circumstance,c,,
.,.,nn,,
Again,again,s,strd,0
most,most,s,,
welcome,welcome,c,,
.,.,n,,
Yet,yet,s,,
give,give,s,,
me,me,s,,
leave,leave,s,,
to,to,s,considrd,0
wish,wish,s,,
(,(,c,,
and,and,s,,
pray,pray,s,,
you,you,s,considrd,0
excuse,excuse,s,,
me,me,c,strd,0
),),n,,
For,for,s,considrd,0
I,i,s,considrd,0
must,must,s,,
use,use,s,,
the,the,s,considrd,0
freedom,freedom,s,strd,0
I,i,s,considrd,0
was,was,s,,
borne,borne,s,,
with,with,c,considrd,0
),),n,,
The,the,s,considrd,0
great,great,s,considrd,0
Dukes,dukes,s,,
pleasure,pleasure,s,,
had,had,s,considrd,0
commanded,commanded,s,,
you,you,n,considrd,0
To,to,s,considrd,0
my,my,s,considrd,0
poor,poor,s,strd,0
house,house,s,,
upon,upon,s,,
some,some,s,,
other,other,s,,
service,service,c,,
",",",",n,,
Not,not,s,,
this,this,s,considrd,0
you,you,s,considrd,0
are,are,s,,
designde,designde,s,,
to,to,c,considrd,0
;,;,s,,
but,but,s,,
his,his,s,considrd,0
will,will,n,,
Must,must,s,,
be,be,s,considrd,0
obeyde,obeyde,c,,
",",",",s,,
how,how,s,,
ere,ere,s,,
it,it,s,,
ravish,ravish,s,,
from,from,s,,
me,me,n,,
The,the,s,considrd,0
happy,happy,s,,
conversation,conversation,s,,
of,of,s,considrd,0
one,one,n,,
As,as,s,considrd,0
dear,dear,s,strd,0
to,to,s,considrd,0
me,me,s,,
as,as,s,considrd,0
the,the,s,considrd,0
old,old,s,,
Romans,romans,s,,
held,held,n,,
Their,their,s,considrd,0
household,household,s,strd,0
Lars,lars,c,,
",",",",s,,
whom,whom,s,,
they,they,s,considrd,0
believed,believed,s,strd,0
had,had,s,considrd,0
power,power,n,,
To,to,s,considrd,0
bless,bless,s,strd,0
and,and,s,,
guard,guard,s,,
their,their,s,considrd,0
Families,families,c,,
.,.,nn,,
It,it,s,strd,0
Is,is,s,strd,1
received,received,s,strd,0
so,so,c,,
:,:,n,,
On,on,s,,
my,my,s,considrd,0
part,part,s,,
Signior,signior,c,,
;,;,s,,
nor,nor,s,,
can,can,s,,
the,the,s,considrd,0
Duke,duke,n,,
But,but,s,,
promise,promise,s,,
to,to,s,considrd,0
himself,himself,s,strd,0
as,as,s,considrd,0
much,much,s,,
as,as,s,considrd,0
may,may,n,,
Be,be,s,considrd,0
hoped,hoped,s,strd,0
for,for,s,considrd,0
from,from,s,,
a,a,s,considrd,0
Nephew,nephew,c,,
.,.,s,,
And,and,s,,
it,it,s,strd,0
were,were,s,strd,1
weakness,weakness,n,strd,0
In,in,s,considrd,0
any,any,s,,
man,man,s,,
to,to,s,considrd,0
doubt,doubt,c,,
",",",",s,,
that,that,s,considrd,0
Giovanni,giovanni,n,,
Trained,trained,s,strd,0
up,up,s,,
by,by,s,considrd,0
your,your,s,,
experience,experience,s,,
and,and,s,,
care,care,n,,
In,in,s,considrd,0
all,all,s,,
those,those,s,,
Arts,arts,s,,
peculiar,peculiar,c,,
",",",",s,,
and,and,s,,
proper,proper,n,,
To,to,s,considrd,0
future,future,s,,
Greatness,greatness,c,strd,0
",",",",s,,
of,of,s,considrd,0
necessity,necessity,n,,
Must,must,s,,
in,in,s,considrd,0
his,his,s,considrd,0
actions,actions,s,,
being,being,s,,
grown,grown,s,strd,0
a,a,s,considrd,0
man,man,n,,
Make,make,s,,
good,good,s,,
the,the,s,considrd,0
Princely,princely,s,,
education,education,n,,
Which,which,s,considrd,0
He,he,s,strd,0
derived,derived,s,strd,0
from,from,s,,
you,you,c,considrd,0
.,.,nn,,
I,i,s,considrd,0
have,have,s,considrd,0
discharged,discharged,c,strd,0
",",",",n,,
To,to,s,considrd,0
the,the,s,considrd,0
utmost,utmost,s,,
of,of,s,considrd,0
my,my,s,considrd,0
power,power,c,,
",",",",s,,
the,the,s,considrd,0
trust,trust,s,,
the,the,s,considrd,0
Duke,duke,n,,
Committed,committed,s,,
to,to,s,considrd,0
me,me,c,,
",",",",s,,
and,and,s,,
with,with,s,considrd,0
joy,joy,s,,
perceive,perceive,n,,
The,the,s,considrd,0
seed,seed,s,,
of,of,s,considrd,0
my,my,s,considrd,0
endeavors,endeavors,s,strd,0
was,was,s,,
not,not,s,,
sown,sown,n,strd,0
Upon,upon,s,,
the,the,s,considrd,0
barren,barren,s,,
sands,sands,c,,
",",",",s,,
but,but,s,,
fruitful,fruitful,s,strd,0
glebe,glebe,c,,
",",",",n,,
Which,which,s,considrd,0
yields,yields,s,strd,0
a,a,s,considrd,0
large,large,s,,
increase,increase,c,strd,0
;,;,s,,
my,my,s,considrd,0
noble,noble,s,,
Charge,charge,c,,
",",",",n,,
By,by,s,considrd,0
his,his,s,considrd,0
sharp,sharp,s,,
wit,wit,c,,
",",",",s,,
and,and,s,,
pregnant,pregnant,s,,
apprehension,apprehension,n,,
Instructing,instructing,s,,
those,those,s,,
that,that,s,considrd,0
teach,teach,s,,
him,him,c,,
;,;,s,,
making,making,s,,
use,use,n,,
Not,not,s,,
in,in,s,considrd,0
a,a,s,considrd,0
vulgar,vulgar,s,,
and,and,s,,
pedantique,pedantique,s,,
form,form,n,strd,0
Of,of,s,considrd,0
what,what,s,strd,0
is,is,s,strd,1
read,read,s,,
to,to,s,considrd,0
him,him,c,,
",",",",s,,
but,but,s,,
it,it,s,strd,0
is,is,s,strd,1
straight,straight,s,strd,0
digested,digested,n,,
And,and,s,,
truly,truly,s,,
made,made,s,,
his,his,s,considrd,0
own,own,c,strd,0
.,.,s,,
His,his,s,considrd,0
grave,grave,s,,
discourse,discourse,c,,
",",",",n,,
In,in,s,considrd,0
one,one,s,,
no,no,s,considrd,0
more,more,s,,
indebted,indebted,s,,
unto,unto,s,,
years,years,c,strd,0
",",",",n,,
Amazes,amazes,s,,
such,such,s,,
as,as,s,considrd,0
hear,hear,s,strd,0
him,him,c,,
;,;,s,,
horsmanship,horsmanship,n,,
And,and,s,,
skill,skill,s,,
to,to,s,considrd,0
use,use,s,,
his,his,s,considrd,0
weapon,weapon,s,,
are,are,s,,
by,by,s,considrd,0
practice,practice,n,strd,0
Familiar,familiar,s,,
to,to,s,considrd,0
him,him,c,,
;,;,s,,
as,as,s,considrd,0
for,for,s,considrd,0
Knowledge,knowledge,s,,
in,in,n,considrd,0
Music,music,c,strd,0
",",",",s,,
He,he,s,considrd,0
needs,needs,s,,
it,it,s,,
not,not,c,,
",",",",s,,
it,it,s,,
being,being,s,,
borne,borne,s,,
with,with,s,considrd,0
him,him,c,,
",",",",n,,
All,all,s,,
that,that,s,considrd,0
He,he,s,considrd,0
speaks,speaks,s,,
being,being,s,,
with,with,s,considrd,0
such,such,s,,
grace,grace,s,,
delivered,delivered,n,strd,0
That,that,s,considrd,0
it,it,s,,
makes,makes,s,,
perfect,perfect,s,strd,0
harmony,harmony,c,,
.,.,nn,,
You,you,s,considrd,0
describe,describe,n,,
A,a,s,considrd,0
wonder,wonder,s,,
to,to,s,considrd,0
me,me,c,,
.,.,nn,,
Sir,sir,c,,
",",",",s,,
he,he,s,considrd,0
is,is,s,considrd,0
no,no,s,considrd,0
less,less,c,strd,0
",",",",n,,
And,and,s,,
that,that,s,considrd,0
there,there,s,considrd,0
may,may,s,,
be,be,s,considrd,0
nothing,nothing,s,,
wanting,wanting,s,,
that,that,n,considrd,0
May,may,s,,
render,render,s,,
him,him,s,,
complete,complete,c,strd,0
",",",",s,,
the,the,s,considrd,0
sweetness,sweetness,s,strd,0
of,of,n,considrd,0
His,his,s,considrd,0
disposition,disposition,s,,
so,so,s,,
winnes,winnes,s,,
on,on,s,,
all,all,n,,
Appointed,appointed,s,,
to,to,s,considrd,0
attend,attend,s,,
him,him,c,,
",",",",s,,
that,that,s,considrd,0
they,they,s,considrd,0
are,are,n,,
Rivalls,rivalls,s,,
even,even,s,strd,0
in,in,s,considrd,0
the,the,s,considrd,0
coursest,coursest,s,,
office,office,c,,
",",",",s,,
who,who,n,considrd,0
Shall,shall,s,considrd,0
get,get,s,,
praecedencie,praecedencie,s,,
to,to,s,considrd,0
do,do,s,strd,0
him,him,s,,
service,service,c,,
.,.,n,,
Which,which,s,considrd,0
they,they,s,considrd,0
esteem,esteem,s,strd,0
a,a,s,considrd,0
greater,greater,s,,
happiness,happiness,n,strd,0
Then,then,s,,
if,if,s,,
they,they,s,considrd,0
had,had,s,considrd,0
been,been,s,strd,0
fashioned,fashioned,c,strd,0
",",",",s,,
and,and,s,,
built,built,s,,
up,up,n,,
To,to,s,considrd,0
hold,hold,s,,
command,command,s,,
over,over,s,strd,0
others,others,c,,
.,.,nn,,
And,and,s,,
what,what,s,,
place,place,n,,
Does,does,s,,
he,he,s,considrd,0
now,now,s,,
bless,bless,s,strd,0
with,with,s,considrd,0
his,his,s,considrd,0
presence,presence,c,,
?,?,nn,,
He,he,s,considrd,0
is,is,s,considrd,0
now,now,n,,
Running,running,s,,
at,at,s,considrd,0
the,the,s,considrd,0
ring,ring,c,,
",",",",s,,
at,at,s,considrd,0
which,which,s,considrd,0
he,he,s,strd,0
is,is,s,strd,1
excellent,excellent,c,,
.,.,n,,
He,he,s,considrd,0
does,does,s,,
alott,alott,s,,
for,for,s,considrd,0
every,every,s,,
exercise,exercise,n,,
A,a,s,considrd,0
several,several,s,strd,0
hour,hour,c,strd,0
",",",",s,,
for,for,s,considrd,0
Sloth,sloth,s,strd,0
the,the,s,considrd,0
Nurse,nurse,s,,
of,of,s,considrd,0
vices,vices,n,,
And,and,s,,
rust,rust,s,,
of,of,s,considrd,0
action,action,c,,
",",",",s,,
is,is,s,considrd,0
a,a,s,considrd,0
stranger,stranger,s,,
to,to,s,considrd,0
him,him,c,,
.,.,n,,
But,but,s,,
I,i,s,considrd,0
fear,fear,s,strd,0
I,i,s,considrd,0
am,am,s,,
tedious,tedious,c,,
",",",",s,,
let,let,s,,
us,us,s,,
