token,tokenToMatch,endReason,tag,tagIndex
After,after,s,,
several,several,s,,
Loud,loud,s,,
Shouts,shouts,s,,
and,and,s,,
Acclamations,acclamations,s,,
of,of,s,considrd,0
Joy,joy,c,,
",",",",s,,
Enter,enter,s,,
the,the,s,considrd,0
Rabble,rabble,c,,
",",",",s,,
with,with,n,considrd,0
Torches,torches,s,,
in,in,s,considrd,0
their,their,s,considrd,0
Hands,hands,c,,
",",",",s,,
and,and,s,,
Faggots,faggots,s,,
on,on,s,,
their,their,s,considrd,0
Shoulders,shoulders,c,,
",",",",s,,
going,going,s,,
to,to,s,considrd,0
make,make,s,,
Bonfires,bonfires,nn,,
COme,come,s,,
Boys,boys,c,,
!,!,s,,
come,come,c,,
!,!,s,,
we,we,s,strd,0
will,will,s,strd,1
make,make,s,,
the,the,s,considrd,0
Fire,fire,s,considrd,0
before,before,s,,
Alderman,alderman,s,,
Trueman's,trueman's,s,,
door,door,c,,
",",",",s,,
he,he,s,strd,0
is,is,s,strd,1
an,an,n,,
honest,honest,s,,
Cavalier,cavalier,nnn,,
Let,let,s,,
him,him,s,,
be,be,s,considrd,0
as,as,s,considrd,0
true,true,s,,
as,as,s,considrd,0
he,he,s,considrd,0
will,will,c,,
",",",",s,,
we,we,s,strd,0
will,will,s,strd,1
burn,burn,s,,
him,him,s,,
for,for,s,considrd,0
a,a,s,considrd,0
Roundhead,roundhead,c,,
",",",",s,,
without,without,s,,
he,he,n,considrd,0
gives,gives,s,,
us,us,s,,
some,some,s,,
Drink,drink,c,,
;,;,s,,
believe,believe,s,,
me,me,s,,
Neighbor,neighbor,c,strd,0
",",",",s,,
I,i,s,considrd,0
am,am,s,,
so,so,s,,
scorched,scorched,s,strd,0
up,up,s,,
with,with,s,considrd,0
running,running,s,,
and,and,n,,
bawling,bawling,c,,
",",",",s,,
I,i,s,considrd,0
am,am,s,,
all,all,s,,
over,over,s,considrd,0
as,as,s,considrd,0
dry,dry,s,,
as,as,s,considrd,0
a,a,s,considrd,0
Kix,kix,c,,
",",",",s,,
Heaven,heaven,s,,
send,send,s,,
some,some,s,,
Fellow,fellow,s,,
or,or,s,considrd,0
other,other,s,,
does,does,n,,
not,not,s,,
mistake,mistake,s,,
me,me,s,,
for,for,s,considrd,0
a,a,s,considrd,0
