tokenIndex,original
0,GIue
1,eare
6,heare
9,proclaimes
15,i'st
16,i'st
19,eares
22,eies
42,spie
54,vnderstand
75,goe
80,vs
85,spie
92,neuer
93,mean't
105,whe^ce
112,Saturne
114,Saturne
132,selfe
137,neere
147,selfe
156,Saturne
164,selfe
170,inough
183,eates
184,vp
186,owne
193,do's
194,trauaile
197,sith
204,Hath
206,oft
207,call'd
232,Wee
245,hath
267,meanes
273,exhibite
284,haue
289,dayes
295,agen
303,talke
309,Slaues
315,seruants
321,subiects
328,lauish
333,braue
343,spie
345,comming
374,heare
379,seuerall
403,pleas'd
415,haue
434,loue
442,mee
445,foure
446,eies
453,eares
463,roome
466,receaue
469,that's
470,that's
472,feare
484,roome
485,receaue
494,shew
495,vs
513,loue
525,doe
526,speake
535,Doe
543,selfe
546,who's
547,who's
550,'tis
551,'tis
555,braue
556,Satyre
560,Satyre
567,fore-head
570,bayes
572,doe
586,Towne
601,vs
610,belou'd
628,promiseth
633,licence
637,doe
642,Talke
661,looke
666,loue
675,who's
676,who's
680,Mistris
694,lucke
711,accurst
716,spie
718,Ladiship
723,haue
724,giu'n
750,reuell
753,rime
755,Deare
756,Mistris
762,haue
766,growe
773,serue
783,selfe
802,witt
808,doth
814,vaine
817,fooles
819,'tis
820,'tis
828,scorne
834,Goe
835,reuell
859,iniurious
863,despight
870,'Gainst
878,freind
890,hath
900,euery
910,weake
922,loues
934,immortall
936,Haue
937,scourg'd
953,haue
961,selfe
962,torne
966,bayes
992,talkes
996,iust
1002,haue
1004,walk't
1006,streetes
1019,mee
1028,doth
1036,maior
1043,hath
1044,sate
1048,pass'd
1052,dropt
1077,workes
1090,Hath
1108,Chamber-maid
1111,shee
1112,vnto
1115,hath
1122,hath
1133,inuentions
1144,haue
1149,freinds
1166,loue
1173,neuer
1179,approue
1185,what's
1186,what's
1194,you'l
1195,you'l
1200,ha's
1201,fauourers
1211,vnctuous
1231,Growes
1244,labours
1251,inuentions
1253,Ha's
1282,sulphure
1289,Iustice
1294,Hath
1301,o'the
1302,o'the
1316,loues
1320,dayes
1325,vs'd
1327,giue
1347,Sonne
1375,subiect
1380,paire
1384,rascalls
1388,Meere
1409,keepes
1411,presse
1419,conceale
1449,inhabite
1456,Labours
1460,curl'd
1462,dayes
1468,worke
1478,loue
1483,Schoole
1489,workes
1493,Latine
1498,Latine
1502,Boyes
1504,learne
1516,Schoole
1519,sharpe
1523,o're
1527,hath
1530,whipt
1541,i'the
1542,i'the
1560,Ha's
1573,doth
1574,gouern
1576,sweares
1581,Vpon
1596,Poetick
1602,vs
1613,vses
1630,you'l
1631,you'l
1634,haue
1654,this fals
1655,this fals
1656,vpon
1663,scornes
1675,owne
1694,enuy
1699,prooue
1715,exhibite
1721,deuises
1728,promis'd
1729,vs
1733,haue
1740,giue
1741,vs
1753,neuer
1754,promis'd
1760,'tis
1761,'tis
1771,haue
1772,talk'd
1773,o'
1785,Censur'd
1787,Counsell
1792,vs
1798,Paules
1810,licence
1819,reuerence
1821,meete
1833,feele
1834,eternall
1837,ther's
1838,ther's
1844,licence
1862,graunt
1863,vs
1864,freedome
1871,let's
1872,let's
1873,haue
1877,turn'd
1879,heeles
1880,vpward
1904,I'
1906,moone
1926,let's
1927,let's
1928,haue
1934,vprore
1949,mid'st
1954,vp
1967,i'ld
1968,i'ld
1969,ha'
1982,Inough
1985,meane
2010,neuer
2019,eares
2020,o'
2022,suddaine
2037,sleepe
2042,selues
2049,haue
2051,i'le
2052,i'le
2059,wee
2061,neuer
2062,doe
2066,neuer
2070,vpon
2076,vnlawfull
2081,vnreasonable
2089,vnciuill
2090,inough
2094,vs
2100,noyse
2136,meere
2146,doe
2154,freedomes
2156,lawlesse
2165,compell
2169,serue
2182,sauor
2186,owne
2201,Wee
2210,i'le
2211,i'le
2227,vs'd
2239,haue
2247,natur'd
2253,Seeke
2259,vpon
2266,liue
2271,honour
2301,doth
2308,reuerence
2312,Saturne
2314,vrged
2318,Loue
2322,obiect
2331,darkenesse
2343,Queene
2347,Keepes
2348,certaine
2353,obscur'd
2359,selfe
2363,vpon
2370,faire
2376,hath
2377,promis'd
2379,Loues
2388,adorne
2394,restor'd
2401,owne
2408,beautie
2437,enioy
2438,th'
2441,Harke
2445,Loue
2459,Loue
2464,worke
2470,proue
2475,mens
2477,aboue
2480,Loue
2491,neuer
2495,Loue
2497,aske
2500,Loue
2508,hath
2509,exprest
2515,doth
2516,euery
2517,publike
2525,waites
2540,foorth
2547,Looke
2549,haue
2551,seene
2571,'tis
2572,'tis
2575,Mens
2581,Loue
2585,griefe
2588,enuy
2591,beene
2601,seene
2605,obscur'd
2660,neerer
2661,seene
2664,view'd
2669,Loue
2670,haue
2676,haue
2687,misse
2696,ta'ne
2705,I'
2708,Loue
2711,Betweene
2712,vs
2721,'tis
2722,'tis
2723,Loue
2725,giues
2735,Loue
2749,arm'd
2777,crown'd
2780,soone
2785,CVPID
2790,doth
2791,inuade
2798,proue
2803,neuer
2804,labour
2808,Loue
2815,yong
2822,vp
2826,goe
2843,doe
2845,feare
2851,arm'd
2866,yeeld
2876,they'l
2877,they'l
2878,neuer
2879,doe
2881,they'l
2882,they'l
2885,vpon
2907,ne're
2922,Receiue
2928,'Gainst
2929,Maiesty
2932,Loue
2937,haue
2938,entred
2951,Vpon
2953,selfe
2956,hath
2964,obiect
2968,'tis
2969,'tis
2974,feare
2979,Ladyes
2983,giue
2985,braue
2990,Loue
2991,liue
3006,looke
3008,euery
3026,Crowne
3035,frowne
3042,businesse
3051,dispence
3065,hath
3067,vpon
3073,vnto
3075,wiues
3078,keepe
3082,giues
3108,heare
3110,Logicke
3114,proue
3118,busines
3124,loue
3143,thinke
3146,loue
3154,Bowe
3157,Quiuer
3176,seruice
3184,hath
3200,poore
3201,quiuer
3209,Loue's
3236,liue
3246,learn'd
3269,downe
3271,shee
3274,Arme
3276,arme
3289,euery
3301,faire
3302,warres
3312,ioyning
3327,Loue
3333,doe
3335,gloues
3340,tast
3359,yee
3360,sucke
3372,appeare
3374,Betweene
3382,yeare
3396,striue
3400,euer
3409,mooue
3411,th'eye
3412,th'eye
3417,orbes
3419,Loue
3427,Shee
3437,waite
3441,Wee
3442,euer
3443,bee
3446,Goddesse
3447,hath
3449,wrong'd
3454,Loues
3456,vnto
3461,iniury
3463,selfe
3469,hath
3480,hath
3482,eares
3489,who's
3490,who's
3501,troope
3503,hath
3506,misse
3508,let's
3509,let's
3519,Shee
3521,preuent
3524,Saturne
3527,t'
3530,vnto
3535,complaine
3574,honour
3582,hath
3592,call'd
3621,serue
3625,labour
3638,vnto
3640,warres
3643,furnish'd
3644,Heauen
3648,Starres
3676,remayne
3679,groues
