token,tokenToMatch,endReason,tag,tagIndex
IN,in,s,considrd,0
this,this,s,considrd,0
disguise,disguise,s,,
and,and,s,,
Pastoral,pastoral,s,strd,0
attire,attire,c,,
",",",",n,,
Without,without,s,,
my,my,s,considrd,0
saffron,saffron,s,,
robe,robe,c,,
",",",",s,,
without,without,s,,
my,my,s,considrd,0
torch,torch,c,,
",",",",n,,
Or,or,s,considrd,0
other,other,s,,
ensigns,ensigns,s,strd,0
of,of,s,considrd,0
my,my,s,considrd,0
duty,duty,c,,
:,:,n,,
I,i,s,considrd,0
Hymen,hymen,s,,
am,am,s,,
come,come,s,,
hither,hither,s,,
secretly,secretly,c,,
",",",",n,,
To,to,s,considrd,0
make,make,s,,
Arcadia,arcadia,s,,
see,see,s,,
a,a,s,considrd,0
work,work,s,strd,0
of,of,s,considrd,0
glory,glory,c,strd,0
",",",",n,,
That,that,s,considrd,0
shall,shall,s,considrd,0
deserve,deserve,s,strd,0
an,an,s,,
everlasting,everlasting,s,strd,0
story,story,c,strd,0
.,.,n,,
Here,here,c,,
",",",",s,,
shall,shall,s,considrd,0
I,i,s,considrd,0
bring,bring,s,,
you,you,s,considrd,0
two,two,s,,
the,the,s,considrd,0
most,most,s,,
entire,entire,n,,
And,and,s,,
constant,constant,s,,
lovers,lovers,s,strd,0
that,that,s,considrd,0
were,were,s,,
ever,ever,s,strd,0
seen,seen,c,strd,0
",",",",n,,
From,from,s,,
out,out,s,,
the,the,s,considrd,0
greatest,greatest,s,,
sufferings,sufferings,s,strd,0
of,of,s,considrd,0
anoy,anoy,n,,
That,that,s,considrd,0
fortune,fortune,s,,
could,could,s,,
inflict,inflict,c,,
",",",",s,,
to,to,s,considrd,0
their,their,s,considrd,0
full,full,s,,
joy,joy,c,strd,0
:,:,n,,
Wherein,wherein,s,,
no,no,s,considrd,0
wild,wild,c,strd,0
",",",",s,,
no,no,s,considrd,0
rude,rude,c,,
",",",",s,,
no,no,s,considrd,0
antique,antique,s,,
sport,sport,c,,
",",",",n,,
But,but,s,,
tender,tender,s,,
passions,passions,c,,
",",",",s,,
motions,motions,s,,
soft,soft,c,,
",",",",s,,
and,and,s,,
grave,grave,c,strd,0
",",",",n,,
The,the,s,considrd,0
still,still,s,,
spectators,spectators,s,,
mast,mast,s,,
expect,expect,s,,
to,to,s,considrd,0
have,have,c,strd,0
.,.,n,,
For,for,c,considrd,0
",",",",s,,
these,these,s,,
are,are,s,,
only,only,s,strd,0
Cynthias,cynthias,s,,
recreatiues,recreatiues,n,,
Made,made,s,,
unto,unto,s,strd,0
Phoebus,phoebus,c,,
",",",",s,,
and,and,s,,
are,are,s,,
feminine,feminine,c,,
;,;,n,,
And,and,s,,
therefore,therefore,s,,
must,must,s,,
be,be,s,considrd,0
gentle,gentle,s,,
like,like,s,,
to,to,s,considrd,0
her,her,c,,
",",",",n,,
Whose,whose,s,,
sweet,sweet,s,,
affections,affections,s,,
mildely,mildely,s,,
move,move,s,strd,0
and,and,s,,
stir,stir,c,,
.,.,n,,
And,and,s,,
here,here,c,,
",",",",s,,
with,with,s,considrd,0
this,this,s,considrd,0
white,white,s,,
wand,wand,c,,
",",",",s,,
will,will,s,,
I,i,s,considrd,0
effect,effect,n,,
As,as,s,considrd,0
much,much,c,,
",",",",s,,
as,as,s,considrd,0
with,with,s,considrd,0
my,my,s,considrd,0
flaming,flaming,s,,
torch,torch,s,,
of,of,s,considrd,0
Love,love,c,strd,0
:,:,n,,
And,and,s,,
with,with,s,considrd,0
the,the,s,considrd,0
power,power,s,,
thereof,thereof,c,,
",",",",s,,
affections,affections,s,,
move,move,n,strd,0
In,in,s,considrd,0
these,these,s,,
fair,fair,s,strd,0
nymphs,nymphs,c,strd,0
",",",",s,,
and,and,s,,
shepherds,shepherds,s,strd,0
round,round,s,,
about,about,c,,
.,.,nn,,
Stay,stay,s,,
Hymen,hymen,c,,
",",",",s,,
stay,stay,c,,
;,;,n,,
you,you,s,considrd,0
shall,shall,s,considrd,0
not,not,s,,
have,have,s,strd,0
the,the,s,considrd,0
day,day,n,,
Of,of,s,considrd,0
this,this,s,considrd,0
great,great,s,considrd,0
glory,glory,c,strd,0
",",",",s,,
as,as,s,considrd,0
you,you,s,considrd,0
make,make,s,,
account,account,c,,
:,:,n,,
We,we,s,considrd,0
will,will,s,,
herein,herein,c,,
",",",",s,,
as,as,s,considrd,0
we,we,s,considrd,0
were,were,s,,
ever,ever,s,strd,0
wont,wont,c,,
",",",",n,,
Oppose,oppose,s,,
you,you,s,considrd,0
in,in,s,considrd,0
the,the,s,considrd,0
matches,matches,s,,
you,you,s,considrd,0
address,address,c,strd,0
",",",",n,,
And,and,s,,
undermine,undermine,s,strd,0
them,them,s,,
with,with,s,considrd,0
disturbances,disturbances,c,,
.,.,nn,,
Now,now,c,,
",",",",s,,
do,do,s,strd,0
thy,thy,s,considrd,0
worst,worst,c,,
",",",",s,,
base,base,s,,
Envy,envy,c,strd,0
",",",",s,,
thou,thou,s,considrd,0
can,can,s,strd,0
do,do,c,strd,0
",",",",n,,
Thou,thou,s,considrd,0
shall,shall,s,strd,0
not,not,s,,
disappoint,disappoint,s,,
my,my,s,considrd,0
purposes,purposes,c,,
.,.,nn,,
Then,then,s,,
will,will,s,,
I,i,c,considrd,0
",",",",s,,
Hymen,hymen,c,,
",",",",s,,
in,in,s,considrd,0
despite,despite,s,,
of,of,s,considrd,0
thee,thee,c,,
",",",",n,,
