tokenIndex,original
5,iust
6,aduantage
11,subiected
13,vnderstanding
14,haue
19,obiected
32,meerely
44,glorie
50,perish'd
77,soules
84,haue
91,preferr'd
95,afterwards
102,soules
103,liue
107,vtterly
113,hath
117,royall
134,onely
147,shew
163,heartie
164,inuentions
176,vpon
177,antiquitie
180,solide
187,voyce
200,doth
204,alwayes
209,remou'd
214,howsoeuer
218,crie
223,endeuour
228,sharpnesse
231,transitorie
232,deuices
251,braine
265,leaue
271,enioy
276,cleane
277,emptie
284,tasts
293,pick'd
294,vp
316,meates
322,mens
328,answere
348,runne
359,curtesie
362,doe
367,crie
369,againe
382,duely
383,priz'd
389,Maides
393,sexe
396,VNION
397,sacrific'd
400,honour
403,blest
431,Musique
445,foure
447,foure
454,distinguisht
458,seuerall
459,Ensignes
461,Colours
465,dauncing
473,returne
480,daunce
494,disturbe
504,spake
505,SAue
507,saue
511,keepe
513,hallow'd
515,Vntouch'd
526,foure
540,goe
543,rauish
560,Bodie
573,Looke
583,darknesse
597,haue
598,rebell'd
599,'gainst
602,FOrbeare
610,yeeld
613,prophane
617,aduance
638,soules
643,mixe
645,loue
655,IOVE
672,selfe
702,Haue
703,dar'd
715,zeale
718,gaue
725,vrge
730,disguis'd
731,pretence
734,sauing
735,bloud
747,begetteth
754,controll
756,starres
758,Informe
760,selues
764,reuerence
773,sence
783,selfe
788,cleare
789,vnto
797,Paire
800,doe
811,doth
813,diuide
816,happie
822,Blest
826,VNION
834,signe
842,diuine
850,keepes
852,solemne
857,sleepes
861,CVPID
870,louers
878,Thorne
883,encrease
908,eu'n
912,mixt
916,Helpes
917,euerie
918,naturall
930,ioyne
940,decke
952,gratefull
953,Hower
955,crownes
963,Paire
975,Othes
978,Vowes
987,Ioyes
991,Toyes
996,allowes
1008,downe
1009,bowes
1011,COnuey
1021,ranke
1026,seuerall
1036,Vnto
1038,Musique
1041,Howers
1047,ioyning
1069,vertues
1076,faire
1082,oyntments
1083,Faire
1102,beginne
1108,actiue
1109,heate
1122,feete
1130,meete
1136,beate
1138,Roofe
1139,doth
1150,voyce
1153,VNION
1154,doth
1155,reioyce
1160,Chaine
1162,downe
1164,Heauen
1171,euen
1178,temper'd
1181,combin'd
1183,VNION
1186,refin'd
1192,enuy
1194,griefe
1198,Feare
1200,iealousie
1201,haue
1210,loue
1216,blisse
1226,behinde
1231,throwne
1235,hath
1272,VENVS
1274,doe
1275,nought
1277,Saue
1287,himselfe
1316,THinke
1322,doth
1336,hast
1338,selues
1347,tast
1349,ioy
1353,doth
1359,euer
1379,starre
1382,lighteth
1383,louers
1386,warre
1405,bridegroome
1407,Shewes
1409,againe
1417,hath
1419,ayre
1426,repayre
1431,shee
1432,cleane
1443,giues
1456,Vpon
1465,loues
1473,doues
1482,flutt'ring
1489,Warme
1492,bowre
1518,prest
1522,vsurie
1527,Shee
1541,beginne
1545,losse
1548,loue
1551,sinne
1554,humours
1561,owne
1566,doe
1582,hath
1590,conceal'd
1597,reueal'd
1607,beginne
1611,losse
1614,loue
1617,sinne
1627,crown'd
1659,louers
1661,blisse
1677,Cheere
1678,vp
1701,IOVE
1706,shee
1710,loue
1717,doe
1720,dignitie
1725,Vp
1729,vp
1733,ayre
1739,moue
1740,vnited
1753,doe
1759,gratefull
1762,thanke
1766,hath
1780,Link'd
1796,remayne
1804,payne
1807,lesse
1808,hath
1812,realmes
1819,streames
1824,VNION
1833,hath
1834,deign'd
1844,arriu'd
1848,loues
1863,obiect
1883,alarme
1885,Shrinke
1893,loue
1900,feare
1902,proue
1908,warre
1917,fayre
1922,louers
1927,'tis
1928,'tis
1929,CVPID
1930,cryes
1932,arme
1938,alarme
1940,Helpe
1946,helpe
1955,doth
1975,shee
2001,starre
2004,deserue
2010,doth
2012,adorne
2020,morne
2023,farre
2038,chang'd
2054,couetous
2057,haue
2065,bee
2073,owne
2079,Aboue
2094,goe
2097,armes
2104,charmes
2109,lesse
2113,recouered
2132,vtterly
2142,drawne
2144,giue
2147,briefe
2152,leaue
2185,Greeke
2191,moderne
2198,gracefull
2209,crownes
2217,turn'd
2221,wreath'd
2227,siluer
2236,carelesly
2245,trick'd
2246,vp
2250,seuerall
2255,betweene
2263,iewels
2267,pearle
2276,siluer
2284,expresse
2292,Greeke
2296,vnder
2298,brests
2314,iewels
2323,siluer
2325,lac'd
2330,betweene
2332,sutable
2335,vpper
2336,halfe
2339,sleeues
2354,siluer
2358,ouer
2366,seuerall
2367,colour'd
2368,silkes
2384,skie
2385,colour
2390,pearle
2391,colour
2397,colour
2408,leaues
2412,subtilly
2413,tack'd
2414,vp
2422,betweene
2423,euerie
2424,ranke
2426,leaues
2430,siluer
2443,compasse
2444,downe
2453,againe
2454,tyed
2462,fastning
2467,Vpon
2469,legges
2472,siluer
2477,worke
2489,attyre
2496,inuention
2501,glorie
2504,hauing
2513,celestiall
2517,vpper
2523,siluer
2537,gather'd
2542,strip't
2544,siluer
2564,siluer
2566,lac'd
2592,preseruing
2594,sweetnesse
2601,selfe
2606,attyre
2618,haire
2620,carelesly
2634,vnder
2644,adorn'd
2647,varietie
2650,choise
2652,iewels
2660,flow'd
2663,veile
2665,downe
2674,vp
2687,shooes
2707,euerie
2713,lesse
2716,admir'd
2723,greatnesse
2750,fill'd
2752,Countreys
2762,exprest
2764,heightned
2766,siluer
2767,waues
2780,seene
2789,discouered
2795,wee
2796,haue
2812,faire
2819,seuerall
2835,seene
2842,onely
2847,splendor
2850,crowne
2852,illumin'd
2874,fayned
2885,HERCVLES
2892,vp
2917,ioyned
2920,reach'd
2924,roofe
2930,sodainely
2933,reueal'd
2938,Ayre
2946,sate
2961,fierie
