token,tokenToMatch,endReason,tag,tagIndex
SInce,since,s,,
with,with,s,considrd,0
Old,old,s,,
Plays,plays,s,,
you,you,s,considrd,0
have,have,s,considrd,0
so,so,s,,
long,long,s,,
been,been,s,,
cloyed,cloyed,c,strd,0
",",",",n,,
As,as,s,considrd,0
with,with,s,considrd,0
a,a,s,considrd,0
Mistress,mistress,s,,
many,many,s,,
Years,years,s,,
enjoyed,enjoyed,c,strd,0
:,:,n,,
How,how,s,,
briskly,briskly,s,,
dear,dear,s,,
Variety,variety,s,,
you,you,s,considrd,0
pursue,pursue,c,,
;,;,n,,
Nay,nay,s,,
though,though,s,,
for,for,s,considrd,0
worse,worse,s,,
ye,ye,s,,
change,change,c,,
",",",",s,,
ye,ye,s,,
will,will,s,,
have,have,s,considrd,0
New,new,c,considrd,0
.,.,n,,
Widows,widows,s,strd,0
take,take,s,considrd,0
heed,heed,c,,
",",",",s,,
some,some,s,,
of,of,s,considrd,0
you,you,s,considrd,0
in,in,s,considrd,0
fresh,fresh,s,,
Youth,youth,n,,
Have,have,s,considrd,0
been,been,s,,
the,the,s,strd,0
unpitied,unpitied,s,strd,0
Martyrs,martyrs,s,,
of,of,s,considrd,0
this,this,s,considrd,0
Truth,truth,c,,
.,.,n,,
When,when,s,,
for,for,s,considrd,0
a,a,s,considrd,0
drunken,drunken,s,,
Sot,sot,c,,
",",",",s,,
that,that,s,considrd,0
had,had,s,considrd,0
kind,kind,s,,
hours,hours,c,,
",",",",n,,
And,and,s,,
taking,taking,s,,
their,their,s,considrd,0
own,own,s,,
Freedoms,freedoms,c,,
",",",",s,,
left,left,s,,
you,you,s,considrd,0
yours,yours,c,,
;,;,n,,
'Twas,'twas,s,,
your,your,s,,
delib'rate,delib'rate,s,,
Choice,choice,s,,
your,your,s,,
Days,days,s,,
to,to,s,considrd,0
pass,pass,n,,
With,with,s,considrd,0
a,a,s,considrd,0
damned,damned,c,strd,0
",",",",s,,
sober,sober,s,,
self-admiring,self-admiring,s,,
Ass,ass,c,,
;,;,n,,
Who,who,s,considrd,0
thinks,thinks,s,,
good,good,s,,
usage,usage,s,,
for,for,s,considrd,0
the,the,s,considrd,0
Sex,sex,s,,
unfit,unfit,c,,
",",",",n,,
And,and,s,,
slights,slights,s,,
ye,ye,s,,
out,out,s,,
of,of,s,considrd,0
Sparkishness,sparkishness,s,,
and,and,s,,
Wit,wit,c,,
