token,tokenToMatch,endReason,tag,tagIndex
BEfore,before,s,,
we,we,s,considrd,0
proceed,proceed,s,,
any,any,s,,
further,further,c,,
",",",",s,,
hear,hear,s,strd,0
me,me,s,,
speak,speak,c,strd,0
.,.,nnn,,
Speak,speak,c,strd,0
",",",",s,,
speak,speak,c,strd,0
.,.,nnn,,
You,you,s,considrd,0
are,are,s,,
all,all,s,,
resolved,resolved,s,strd,0
rather,rather,s,,
to,to,s,considrd,0
die,die,s,strd,0
then,then,s,,
to,to,s,considrd,0
famish,famish,c,,
?,?,nnn,,
Resolved,resolved,c,strd,0
",",",",s,,
resolved,resolved,c,strd,0
.,.,nnn,,
First,first,s,,
you,you,s,considrd,0
know,know,c,,
",",",",s,,
Caius,caius,s,,
Martius,martius,s,,
is,is,s,considrd,0
chief,chief,s,strd,0
enemy,enemy,s,,
to,to,s,considrd,0
the,the,s,considrd,0
people,people,c,,
.,.,nnn,,
We,we,s,considrd,0
know,know,c,strd,0
it,it,c,strd,1
",",",",s,,
we,we,s,considrd,0
know,know,c,strd,0
it,it,c,strd,1
.,.,nnn,,
Let,let,s,,
us,us,s,strd,0
kill,kill,s,,
him,him,c,,
",",",",s,,
and,and,s,,
we,we,s,strd,0
will,will,s,strd,1
have,have,s,strd,0
Corn,corn,s,strd,0
at,at,s,considrd,0
our,our,s,,
own,own,s,,
price,price,c,,
.,.,s,,
Is,is,s,strd,0
It,it,s,strd,1
a,a,s,considrd,0
Verdict,verdict,c,,
?,?,nnn,,
No,no,s,considrd,0
more,more,s,,
talking,talking,s,,
on,on,c,strd,0
it,it,c,strd,1
;,;,s,,
Let,let,s,,
it,it,s,,
be,be,s,considrd,0
done,done,c,,
",",",",s,,
away,away,c,,
",",",",s,,
away,away,nnn,,
One,one,s,,
word,word,c,,
",",",",s,,
good,good,s,,
Citizens,citizens,c,,
.,.,nnn,,
We,we,s,considrd,0
are,are,s,,
accounted,accounted,s,,
poor,poor,s,strd,0
Citizens,citizens,c,,
",",",",s,,
the,the,s,considrd,0
Patricians,patricians,s,,
good,good,c,,
:,:,s,,
what,what,s,,
Authority,authority,s,,
surfets,surfets,n,,
one,one,c,,
",",",",s,,
would,would,s,,
relieve,relieve,s,strd,0
us,us,c,strd,0
.,.,s,,
If,if,s,,
they,they,s,considrd,0
would,would,s,,
yield,yield,s,strd,0
us,us,s,strd,0
but,but,s,,
the,the,s,considrd,0
superfluity,superfluity,s,strd,0
while,while,s,,
it,it,n,,
were,were,s,,
wholesome,wholesome,c,strd,0
",",",",s,,
we,we,s,strd,0
might,might,s,,
guess,guess,s,strd,0
they,they,s,considrd,0
relieved,relieved,s,strd,0
us,us,s,strd,0
humanely,humanely,c,,
:,:,s,,
But,but,s,,
they,they,s,considrd,0
think,think,s,strd,0
we,we,n,considrd,0
are,are,s,,
too,too,s,,
dear,dear,c,strd,0
",",",",s,,
the,the,s,considrd,0
leanness,leanness,s,strd,0
that,that,s,considrd,0
afflicts,afflicts,s,,
us,us,c,strd,0
",",",",s,,
the,the,s,considrd,0
object,object,s,strd,0
of,of,s,considrd,0
our,our,s,,
misery,misery,c,,
",",",",s,,
is,is,s,considrd,0
as,as,n,considrd,0
an,an,s,,
inuentory,inuentory,s,,
to,to,s,considrd,0
particularize,particularize,s,,
their,their,s,considrd,0
abundance,abundance,c,,
",",",",s,,
our,our,s,,
sufferance,sufferance,s,,
is,is,s,considrd,0
a,a,s,considrd,0
gain,gain,s,strd,0
to,to,n,considrd,0
them,them,c,,
.,.,s,,
Let,let,s,,
us,us,s,strd,0
revenge,revenge,s,strd,0
this,this,s,considrd,0
with,with,s,considrd,0
our,our,s,,
Pikes,pikes,c,,
",",",",s,,
ere,ere,s,,
we,we,s,considrd,0
become,become,s,,
Rakes,rakes,c,,
.,.,s,,
For,for,s,considrd,0
the,the,s,considrd,0
Gods,gods,n,considrd,0
know,know,c,,
",",",",s,,
I,i,s,considrd,0
speak,speak,s,strd,0
this,this,s,considrd,0
in,in,s,considrd,0
hunger,hunger,s,,
for,for,s,considrd,0
Bread,bread,c,,
",",",",s,,
not,not,s,,
in,in,s,considrd,0
thirst,thirst,s,,
for,for,s,considrd,0
Revenge,revenge,nnn,strd,0
Would,would,s,,
you,you,s,considrd,0
proceed,proceed,s,strd,0
especially,especially,s,,
against,against,s,,
Caius,caius,s,,
Martius,martius,c,,
.,.,nnn,,
Against,against,s,,
him,him,s,,
first,first,c,,
:,:,s,,
He,he,s,strd,0
Is,is,s,strd,1
a,a,s,considrd,0
very,very,s,,
dog,dog,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Commonalty,commonalty,c,,
.,.,nnn,,
Consider,consider,s,,
you,you,s,considrd,0
what,what,s,,
Services,services,s,strd,0
he,he,s,considrd,0
has,has,s,strd,0
done,done,s,,
for,for,s,considrd,0
his,his,s,considrd,0
Country,country,c,,
?,?,nnn,,
Very,very,s,,
well,well,c,,
",",",",s,,
and,and,s,,
could,could,s,,
be,be,s,strd,0
content,content,s,,
to,to,s,considrd,0
give,give,s,strd,0
him,him,s,,
good,good,s,,
report,report,s,,
for,for,c,strd,0
it,it,c,strd,1
",",",",s,,
but,but,s,,
that,that,s,considrd,0
he,he,n,strd,0
pays,pays,s,strd,0
himself,himself,s,strd,0
with,with,s,considrd,0
being,being,s,strd,0
proud,proud,nnn,,
Nay,nay,c,,
",",",",s,,
but,but,s,,
speak,speak,s,,
not,not,s,,
maliciously,maliciously,c,,
.,.,nnn,,
I,i,s,considrd,0
say,say,s,,
unto,unto,s,strd,0
you,you,c,considrd,0
",",",",s,,
what,what,s,,
he,he,s,considrd,0
has,has,s,strd,0
done,done,s,,
Famouslie,famouslie,c,,
",",",",s,,
he,he,s,considrd,0
did,did,s,,
it,it,s,,
to,to,s,considrd,0
that,that,s,considrd,0
end,end,c,,
:,:,s,,
though,though,n,,
soft,soft,s,,
conscienc'd,conscienc'd,s,,
men,men,s,,
can,can,s,,
be,be,s,considrd,0
content,content,s,,
to,to,s,considrd,0
say,say,s,,
it,it,s,,
was,was,s,,
for,for,s,considrd,0
his,his,s,considrd,0
Country,country,c,strd,0
",",",",s,,
he,he,s,considrd,0
did,did,s,,
it,it,n,,
to,to,s,considrd,0
please,please,s,,
his,his,s,considrd,0
Mother,mother,s,,
and,and,s,,
to,to,s,considrd,0
be,be,s,considrd,0
partly,partly,s,,
proud,proud,c,,
",",",",s,,
which,which,s,considrd,0
he,he,s,considrd,0
is,is,c,considrd,0
",",",",s,,
even,even,s,strd,0
to,to,s,considrd,0
the,the,s,considrd,0
altitude,altitude,n,,
of,of,s,considrd,0
his,his,s,considrd,0
virtue,virtue,nnn,strd,0
What,what,s,,
he,he,s,considrd,0
cannot,cannot,s,,
help,help,s,strd,0
in,in,s,considrd,0
his,his,s,considrd,0
Nature,nature,c,,
",",",",s,,
you,you,s,considrd,0
account,account,s,,
a,a,s,considrd,0
Vice,vice,s,,
in,in,s,considrd,0
him,him,c,,
:,:,s,,
You,you,s,considrd,0
must,must,s,,
in,in,s,considrd,0
no,no,n,considrd,0
way,way,s,,
say,say,s,,
he,he,s,considrd,0
is,is,s,considrd,0
covetous,covetous,nnn,strd,0
If,if,s,,
I,i,s,considrd,0
must,must,s,,
not,not,c,,
",",",",s,,
I,i,s,considrd,0
need,need,s,strd,0
not,not,s,,
be,be,s,considrd,0
barren,barren,s,,
of,of,s,considrd,0
Accusations,accusations,s,,
he,he,s,considrd,0
has,has,s,strd,0
faults,faults,s,,
(,(,c,,
with,with,n,considrd,0
surplus,surplus,c,,
),),s,,
to,to,s,considrd,0
tire,tire,s,strd,0
in,in,s,considrd,0
repetition,repetition,nn,,
What,what,s,,
showts,showts,s,,
are,are,s,,
these,these,c,,
?,?,s,,
The,the,s,considrd,0
other,other,s,,
side,side,s,,
a',a',s,,
th,th,s,,
City,city,s,,
is,is,s,considrd,0
risen,risen,c,,
:,:,s,,
why,why,s,,
stay,stay,s,,
we,we,s,considrd,0
prating,prating,n,,
here,here,c,strd,0
?,?,s,,
To,to,s,considrd,0
the,the,s,strd,0
Capitol,capitol,nnn,strd,0
Come,come,c,,
",",",",s,,
come,come,c,,
.,.,nnn,,
Soft,soft,c,,
",",",",s,,
who,who,s,considrd,0
comes,comes,s,,
here,here,c,strd,0
?,?,nnn,,
Worthy,worthy,s,,
Menenius,menenius,s,,
Agrippa,agrippa,c,,
",",",",s,,
one,one,s,,
that,that,s,considrd,0
has,has,s,strd,0
always,always,s,strd,0
loved,loved,s,strd,0
the,the,s,considrd,0
people,people,c,,
.,.,nnn,,
He,he,s,strd,0
