tokenIndex,original
9,Compasse
19,Sunne
24,Citties
35,Beames
42,neuer
49,yeare
52,Citty
65,Musicke
68,Brauery
77,Ciuill
97,inriched
112,Maior
115,tis
116,tis
124,vpon
142,Starres
146,seene
151,dranke
160,hee
167,spred
174,Kinges
177,vpon
180,Fauours
183,Home-spun
214,Ensignes
217,Honour
221,seuerall
225,Citty
237,chiefe
241,Citty
246,Greeue
258,Prouost
280,Iohn
286,gaue
291,yearely
294,themselues
297,Maior
301,Sheriffes
321,knowne
331,reigne
346,Chiefe
347,Iustice
362,ouer
364,Wardes
367,Citty
371,euerie
372,yeare
381,dayes
390,Maior
406,Chiefe
407,Iustice
411,euery
422,Iustice
437,reigne
450,Maior
459,guild-hall
460,guild-hall
488,returne
491,againe
494,guild-hall
495,guild-hall
541,Rootes
549,streames
552,riuers
558,Gouernment
563,Arme
566,Kingdome
574,meane
575,attyre
586,Pompe
592,vpon
595,Obiects
600,selfe
624,Vniuersall
645,Festiuall
649,shew
668,siluer
690,neckes
712,carelesly
713,spred
725,Bottome
736,ouer
743,siluer
751,faire
760,Pearle
781,stuffe
785,siluer
794,siluer
795,waues
807,siluer
826,waues
829,voyce
830,Charmes
834,slaues
837,Foote
840,downe
855,vp
858,Lowd
859,Ecchoes
860,cald
874,Sonne
878,Queene
883,Eare
884,Ne're
886,vp
888,Musick
905,sea-fights
906,sea-fights
909,Ouerthrowne
911,Ilands
914,Bloud
916,Pyrates
920,Turkes
921,slauish
923,Oares
944,giues
945,Heate
964,Thame
968,Beames
973,Citty
974,Addes
978,Ioues
1001,giuen
1006,Pearle
1011,Starres
1013,heauen
1020,trayne
1029,wylde
1030,Boare
1033,vp
1048,seauen
1066,theis
1082,walles
1092,neede
1093,theis
1094,calles
1103,weepe
1108,Madde
1119,Heauens
1120,Roofe
1122,Madde
1144,Graue
1149,Theis
1156,poore
1168,yeare
1170,Fleete
1172,bridall
1174,appeare
1184,Thats
1201,poore
1212,Goe
1214,vp
1220,clayme
1236,vp
1238,tyde
1241,ronne
1243,vp
1263,Capitoll
1266,Inuention
1275,Waues
1278,vp
1282,Lyon
1296,Triumphes
1333,imployed
1343,Maior
1348,Gouernour
1362,Lyon
1381,Queene
1392,waues
1398,progresse
1401,Queene
1412,themselues
1419,haire
1441,pearle
1459,siluer
1478,Maiors
1479,armes
1485,Lyon
1500,Armes
1507,seuerall
1520,hauing
1528,aduance
1529,themselues
1583,foure
1594,plac'd
1596,Turke
1628,seruants
1647,habite
1650,coates
1657,haire
1658,blacke
1668,seene
1673,Bellowes
1682,workes
1695,worke
1712,stroakes
1724,Musicke
1725,BRaue
1728,Braue
1738,Musicke
1770,sinewes
1781,barres
1787,shooe
1792,Sunne
1794,Harnesse
1799,Moone
1803,Quiuer
1808,Arrowes
1815,thats
1816,drawne
1825,Ioues
1834,beate
1845,Helme
1847,Speare
1876,naile
1878,starres
1892,Wee
1902,heate
1904,bedde
1914,serue
1918,Moone
1928,worke
1942,Pennes
1954,Tonges
1959,haue
1964,shee
1991,haire
2002,Quiuer
2005,armour
2010,backe
2016,colours
2020,silke
2027,siluer
2028,arrowes
2031,euer
2035,vp
2040,hee
2042,vpward
2045,aire
2060,Ioue
2066,habite
2071,reuerend
2072,hayre
2100,betweene
2103,Ioue
2112,ayles
2113,Ioue
2118,arrowes
2122,sonne
2145,Worke
2151,heare
2164,keepe
2174,slaues
2176,sweate
2178,th'
2186,beate
2189,stuffe
2192,Ioues
2202,heapes
2206,sinewes
2213,Ideot
2215,Stalkes
2216,vpon
2229,Starres
2231,breakes
2233,necke
2234,it'h
2235,it'h
2244,drinke
2245,oathes
2254,Auarice
2255,eates
2258,ne're
2260,fild
2267,Warre
2270,Fatall
2281,Iove
2283,beate
2284,downe
2288,ist
2289,ist
2294,ist
2295,ist
2298,Iustice
2311,heate
2327,euen
2333,Ioue
2335,tis
2336,tis
2343,helpes
2360,vp
2396,farre
2408,Mettals
2414,Hart
2425,fals
2426,Heauy
2436,Charmes
2438,lye
2442,Warre
2458,loue
2469,doth
2470,moue
2473,Kingdomes
2476,turne
2478,Euen
2522,siluer
2528,Nauigation
2545,Sunne
2561,tother
2562,tother
2571,barre
2579,Shop-keepers
2581,Locke
2588,Cours
2600,vp
2603,Eares
2613,labour
2614,beares
2620,Braue
2625,Deserues
2629,tis
2630,tis
2631,beate
2645,offence
2661,Iudging
2663,Vnited
2666,twelue
2672,farre
2681,inferiour
2693,Ioue
2708,Musicke
2712,fift
2723,Happinesse
2727,vpon
2739,faire
2753,Termes
2762,ouer
2764,Termes
2771,armes
2785,vpper
2788,seuerall
2789,fruites
2801,Kingdome
2805,Herbes
2809,Rootes
2825,Citty
2845,splendor
2871,Lyons
2877,Maiors
2900,heare
2902,speake
2905,beames
2907,Crowne
2914,Breake
2937,leaue
2940,owne
2952,Yeare
2957,Counsell
2970,Iust
3003,Neuer
3010,Sunne
3020,shaddow
3049,poore
3060,Doe
3063,Armes
3065,euer
3069,Roomes
3082,plucke
3084,beeing
3085,Queene
3090,dresse
3093,vp
3106,boord
3124,Sommer
3126,Driue
3137,i'th
3138,i'th
3159,pallace
3168,liberall
3175,Citty
3184,seuerall
3185,cullors
3204,euery
3211,worke
3216,siluer
3217,Columnes
3221,foure
3226,foure
3244,foure
3249,euery
3259,Emperour
3265,Monarches
3276,foure
3277,Kingdomes
3281,chiefe
3290,bayes
3304,aske
3307,hauing
3324,Sunne
3328,yongest
3339,Sunne
3344,heauen
3369,voyce
3371,neuer
3372,stucke
3393,vtter
3395,wisedome
3401,diuine
3413,Capitoll
3422,vp
3424,downe
3439,giues
3444,owne
3447,vpper
3451,Gowne
3475,Pretor
3477,grac'd
3495,Triumphes
3517,Honourable
3526,arriue
3547,pompe
3562,Trayne
3564,seruice
3577,Sunne
3583,dayes
3584,worke
3589,vp
3590,aboue
3592,houre
3599,keepe
3601,starres
3629,yeares
3633,fairely
3634,moue
3636,Shin'd
3641,blest
3643,goodnes
3644,loue
3650,owne
3653,cryes
3654,vp
3665,Inuention
3670,peeces
3677,liuely
3685,yeere
3687,giues
3689,Remarkeable
3703,euery
3719,Inuention
3728,Captaines
3731,Citty
