tokenIndex,original
3,louing
18,haue
24,chuse
29,darke
39,sate
45,themselues
49,thinke
64,hee
75,Th'
76,inraged
79,foule
80,scorne
86,horne
92,subtill
104,prevail'd
111,iust
112,reuenge
119,finde
123,custome
140,thred
150,spred
162,tooke
170,doth
186,jeer'd
194,wisht
195,himselfe
224,strugling
260,discover'd
269,proclaimes
277,aimes
281,vseth
287,that's
288,that's
310,houres
311,passe
319,Floure
324,cropt
328,Soone
332,stalke
343,vse
351,grand-children
371,discharg'd
387,firme
394,posteritie
404,choise
414,neere
422,Yong
436,barrennesse
441,hugge
443,foile
484,iudgement
494,amplifie
506,Mankinde
534,wonderfull
536,fabricke
562,vse
574,recall'd
580,moneth
583,moneth
589,houre
595,^herefore
599,opportunitie
601,throwes
603,selfe
604,vpon
609,streightned
625,redeem'd
644,courtesie
651,shew
662,scorne
681,^hat
698,encrease
700,^hat
701,Progenie
709,^nd
713,make't
714,make't
716,necessitie
724,admir'd
732,i'le
733,i'le
744,Heare
765,loue
768,vowes
770,tyes
772,easie
775,loos'd
790,arme
797,Mariage
803,enter'd
809,snatcht
821,vnknowne
834,feare
837,timerous
838,Girle
861,i'le
862,i'le
874,yeares
877,tutor'd
888,meere
889,vnnecessarie
906,equalitie
913,yeares
957,appeare
970,chuse
979,despis'd
997,lesse
1002,feare
1019,disgest
1034,offer'd
1077,confesse
1079,Weake
1084,vnworthy
1129,kinde
1153,Proclaimes
1161,retyre
1166,moneths
1173,mariage
1183,booke
1211,Maxime
1223,wee'l
1224,wee'l
1233,termes
1236,speake
1243,wee'l
1244,wee'l
1259,^hould
1260,reade
1262,o're
1264,o're
1277,pleas'd
1298,Childe
1306,ioyes
1342,'tis
1343,'tis
1356,hath
1360,Lesse
1368,resolv'd
1376,houres
1378,adde
1379,vnto
1381,yeares
1412,faire
1418,curtesie
1429,knowes
1431,do't
1432,do't
1449,Doth
1474,lookt
1488,entred
1490,farre
1517,childe
1540,t'
1554,expresse
1563,arrowes
1567,Inconstancie
1584,Howe're
1588,aim'd
1591,shewes
1598,eies
1601,blinde
1616,yeres
1645,layes
1650,comming
1663,Aboundant
1664,Autumne
1665,poure
1710,darknesse
1715,discerne
1717,lustre
1728,fertilitie
1730,adorn'd
1732,choise
1737,discolour'd
1738,floures
1743,cas'd
1745,Iewell
1757,brightnesse
1761,what's
1762,what's
1769,iudge
1775,faire
1777,foule
1815,'tis
1816,'tis
1839,selfe
1850,mayst
1859,hath
1863,chac'd
1867,i'le
1868,i'le
1882,i'le
1883,i'le
1889,whil'st
1890,'tis
1891,'tis
1903,finde
1905,hath
1911,blinde
1929,Darknesse
1930,vnto
1932,blacke
1937,progresse
1940,Signes
1945,what's
1946,what's
1953,arm'd
1975,'tis
1976,'tis
1984,fooles
1986,vow'd
1990,i'le
1991,i'le
2013,Weake
2015,resolue
2022,hast
2031,embleme
2036,is't
2037,is't
2044,toyes
2045,Canst
2054,fooles
2060,god-head
2062,meerly
2068,weare
2089,Ensignes
2098,styl'd
2107,aime
2117,neere
2126,bulke
2128,slaine
2133,spred
2150,childe
2160,hath
2162,strooke
2167,myne
2168,hath
2184,he's
2185,he's
2192,pierc'd
2203,myne
2210,ne're
2217,looke
2234,sicke
2238,Whil'st
2242,reioyce
2251,faire
2253,whil'st
2255,sleepes
2273,sicke
2281,let's
2282,let's
2305,feele
2308,heate
2310,myne
2311,owne
2316,myne
2324,darknesse
2328,soules
2332,eies
2345,tels
2351,Sayes
2359,looke
2379,Orbe
2396,finde
2425,hee
2430,yeare
2436,Fair'st
2463,darknesse
2478,appeare
2499,blindnesse
2503,raies
2505,myne
2523,Appeare
2525,fulnesse
2539,rayes
2541,colours
2542,finde
2582,sicke
2586,fatall
2602,what's
2603,what's
2608,observ'd
2624,roofe
2627,vertue
2640,equall
2650,eies
2679,greene
2696,Vniverse
2701,discern'd
2714,floures
2717,lustre
2718,beare
2728,faire
2730,foule
2732,darknesse
2738,darknesse
2739,doth
2744,let's
2745,let's
2758,hee'l
2759,hee'l
2766,Dost
2799,finde
2803,Th'
2809,rayes
2816,i'le
2817,i'le
2820,keepe
2850,halfe
2851,reveng'd
2875,somtimes
2888,th'
2897,th'
2910,complaine
2917,mans
2941,didst
2952,thanke
2954,for't
2955,for't
2958,kisse
2970,shal
2983,'tis
2984,'tis
2986,vaine
2994,feare
3004,tortur'd
3028,Harts
3034,Lambe
3041,hast
3050,shouldst
3057,selfe
3059,dammage
3065,Shouldst
3074,on't
3075,on't
3085,preuent
3091,hast
3103,breathlesse
3110,Satyre
3112,Shepheard
3124,myne
3132,know'st
3146,speakes
3150,Iove
3175,Poesie
3184,aime
3193,hath
3194,pierc't
3198,Physicke
3200,myne
3204,devis'd
3217,assur'd
3227,cur'd
3238,goddesse
3239,Iuno
3242,Queene
3255,vow'd
3269,scape
3290,iust
3295,fixt
3303,prodigie
3305,Lesse
3318,bodie's
3324,rinde
3334,haire
3338,vpward
3340,boughes
3343,milke
3348,armes
3349,advanc'd
3357,faire
3383,turn'd
3396,barke
3403,feele
3411,kisse
3441,shalt
3444,myne
3452,shewes
3459,browes
3464,thinke
3466,grac'd
3486,esteem'd
3496,it's
3497,it's
3514,shalt
3518,victorie
3523,youthfull
3527,haires
3529,Vnchanging
3541,boughes
3546,greene
3549,arme
3551,Ioves
3565,approv'd
3573,lov'd
3579,faire
3584,Houres
3587,disturb'd
3592,whilest
3593,th'
3597,Somtimes
3605,Somtimes
3616,distemper'd
3619,forc'd
3623,oft
3638,bed-rid
3649,all's
3650,all's
3675,complaines
3678,usurpe
3689,Autumne
3694,saith
3733,Hee
3765,hath
3769,cloath
3779,Ianuary
3781,Iune
3788,pretious
3794,what's
3795,what's
3801,'tis
3802,'tis
3825,Breake
3831,keepe
3837,Houres
3876,appeare
3880,saith
3892,saith
3894,doth
3906,houres
3920,mistresse
3922,hath
3935,brightnesse
3936,Hath
3941,darke
3950,counsell
3960,hath
3967,clocke
3982,murmure
3986,Deitie
4000,sailes
4007,steere
4009,helme
4024,rebell
4035,Soveraigne
4039,Hath
4041,calm'd
4056,turn'd
4063,ruin'd
4071,houre
4073,Houres
4084,Weekes
4086,Weekes
4088,Moneths
4090,Moneths
4098,yeare
4101,wee
4115,appeare
4119,vnseasonable
4126,where-ever
4129,finde
4143,teares
4148,boughes
4160,Houres
4165,vpon
4175,cheere
4188,Autumne
4194,spoile
4216,observ'd
4226,unitie
4233,yeres
4238,Hymne
4239,tun'd
4245,HOwsoe're
4252,houres
4266,Passe
4300,Autumne
4303,faire
4305,foule
