tokenIndex,original
7,hath
8,beene
36,busines
43,conuenient
47,generall
61,seate
66,fairely
69,bricke
77,Parke
86,seuered
122,Parke
135,vpon
137,Queenes
138,approch
148,drest
156,greene
160,thicke
162,leaues
164,boughes
167,nakednesse
173,leaues
182,haire
184,blacke
188,stucke
199,diuine
215,solitarie
231,heere
233,kingdome
235,enioy
240,selfe
244,selfe
249,Cooke
254,selfe
257,reape
272,skinne
275,coate
280,boughes
294,herbes
300,drinke
305,sleepe
311,enuie
316,enuied
319,feare
326,ioy
329,grieue
334,happinesse
337,haue
347,seruice
360,priuate
362,turne
363,Pallaces
372,felicitie
380,horse-back
386,troupe
390,wrapt
393,cloake
397,passe
398,vnknowne
407,beganne
409,discouer
410,himselfe
413,fantastick
414,Traueller
418,sute
424,vp
440,silke
444,colours
447,sute
456,spurres
463,trauels
471,shew
472,madnesse
475,nakednesse
476,pouertie
485,vndertake
490,mee
503,hath
506,eares
508,Traueller
512,giues
514,cloake
519,Foot-man
523,meane
527,speakes
537,plaine
542,honestie
545,feare
547,mans
553,deserues
564,pitie
580,answere
583,doest
585,thinke
588,happinesse
591,solitarinesse
593,doe
598,vnhappy
602,societie
607,Doest
609,esteeme
615,liue
622,Hadst
635,liue
637,societie
643,wert
649,societie
659,goe
662,speake
674,splene
679,goe
685,vaine-glorious
686,counterfait
695,happie
699,meanes
704,heau'ns
709,aboue
710,vs
712,Sunne
714,Moone
716,giuing
718,receiuing
726,Starres
731,beames
749,wouldst
762,vertue
764,crowne
772,vertue
778,societie
780,solitarinesse
787,yong
790,faire
793,wert
799,soule
800,poore
803,farre
810,musicall
818,learne
820,liue
829,aske
839,honour
840,greatnesse
843,loue
844,societie
846,leade
861,Traueller
867,horse-backe
878,receiued
886,greene
900,colour
901,sutable
903,hauing
908,horne
913,backes
921,greene
925,greene
948,greene
957,sutes
959,greene
962,blacke
964,drest
972,sleeues
990,greene
1002,greene
1004,crosse
1006,ouer
1010,greene
1011,Bowes
1017,greene
