token,tokenToMatch,endReason,tag,tagIndex
I,i,s,considrd,0
Thought,thought,s,,
the,the,s,considrd,0
King,king,s,,
had,had,s,considrd,0
more,more,s,,
affected,affected,s,,
the,the,s,considrd,0
Duke,duke,s,,
of,of,s,considrd,0
Albany,albany,c,,
",",",",s,,
then,then,s,,
Cornwall,cornwall,c,,
.,.,nnn,,
It,it,s,,
did,did,s,,
always,always,s,strd,0
seem,seem,s,strd,0
so,so,s,,
to,to,s,considrd,0
us,us,c,strd,0
:,:,s,,
But,but,s,,
now,now,s,,
in,in,s,considrd,0
the,the,s,considrd,0
division,division,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Kingdom,kingdom,c,strd,0
",",",",s,,
it,it,n,,
appears,appears,s,strd,0
not,not,s,,
which,which,s,considrd,0
of,of,s,considrd,0
the,the,s,considrd,0
Dukes,dukes,s,,
he,he,s,strd,0
valewes,valewes,s,,
most,most,c,,
",",",",s,,
for,for,s,considrd,0
qualities,qualities,s,,
are,are,s,,
so,so,s,,
weighed,weighed,c,strd,0
",",",",n,,
that,that,s,considrd,0
curiosity,curiosity,s,,
in,in,s,considrd,0
neither,neither,c,,
",",",",s,,
can,can,s,,
make,make,s,,
choice,choice,s,strd,0
of,of,s,considrd,0
eithers,eithers,s,,
moity,moity,nnn,,
Is,is,s,considrd,0
not,not,s,,
this,this,s,considrd,0
your,your,s,,
Son,son,c,,
",",",",s,,
my,my,s,considrd,0
Lord,lord,c,,
?,?,nnn,,
His,his,s,considrd,0
breeding,breeding,s,,
Sir,sir,c,,
",",",",s,,
has,has,s,strd,0
bin,bin,s,,
at,at,s,considrd,0
my,my,s,considrd,0
charge,charge,c,,
.,.,s,,
I,i,s,considrd,0
have,have,s,strd,0
so,so,s,,
often,often,s,,
blushed,blushed,s,strd,0
to,to,n,considrd,0
acknowledge,acknowledge,s,,
him,him,c,,
",",",",s,,
that,that,s,considrd,0
now,now,s,,
I,i,s,considrd,0
am,am,s,,
braz'd,braz'd,s,,
to,to,nnn,strd,0
it,it,nnn,strd,1
I,i,s,considrd,0
cannot,cannot,s,,
conceive,conceive,s,strd,0
you,you,c,considrd,0
.,.,nnn,,
Sir,sir,c,,
",",",",s,,
this,this,s,considrd,0
young,young,s,strd,0
Fellows,fellows,s,strd,0
mother,mother,s,,
could,could,c,,
;,;,s,,
whereupon,whereupon,s,strd,0
she,she,s,considrd,0
grew,grew,s,,
round,round,s,,
womb'd,womb'd,c,,
",",",",s,,
and,and,s,,
had,had,n,considrd,0
indeed,indeed,s,strd,0
(,(,c,,
Sir,sir,c,,
),),s,,
a,a,s,considrd,0
Son,son,s,strd,0
for,for,s,considrd,0
her,her,s,,
Cradle,cradle,c,,
",",",",s,,
ere,ere,s,,
she,she,s,considrd,0
had,had,s,considrd,0
a,a,s,considrd,0
husband,husband,s,,
for,for,s,considrd,0
her,her,s,,
bed,bed,c,,
.,.,s,,
Do,do,s,,
you,you,n,considrd,0
smell,smell,s,,
a,a,s,considrd,0
fault,fault,nnn,,
I,i,s,considrd,0
cannot,cannot,s,,
wish,wish,s,,
the,the,s,considrd,0
fault,fault,s,,
undone,undone,c,strd,0
",",",",s,,
the,the,s,considrd,0
issue,issue,s,,
of,of,s,considrd,0
it,it,c,,
",",",",s,,
being,being,s,,
so,so,s,,
proper,proper,c,,
.,.,nnn,,
But,but,s,,
I,i,s,considrd,0
have,have,s,strd,0
a,a,s,considrd,0
Son,son,c,strd,0
",",",",s,,
Sir,sir,c,,
",",",",s,,
by,by,s,considrd,0
order,order,s,,
of,of,s,considrd,0
Law,law,c,,
",",",",s,,
some,some,s,,
year,year,s,strd,0
elder,elder,s,,
then,then,s,,
this,this,c,considrd,0
;,;,s,,
who,who,c,considrd,0
",",",",s,,
yet,yet,n,,
is,is,s,considrd,0
no,no,s,considrd,0
deerer,deerer,s,,
in,in,s,considrd,0
my,my,s,considrd,0
account,account,c,,
",",",",s,,
though,though,s,,
this,this,s,considrd,0
Knave,knave,s,strd,0
came,came,s,,
something,something,s,strd,0
sawcily,sawcily,s,,
to,to,s,considrd,0
the,the,n,considrd,0
world,world,s,,
before,before,s,,
he,he,s,considrd,0
was,was,s,,
sent,sent,s,,
for,for,c,considrd,0
:,:,s,,
yet,yet,s,,
was,was,s,,
his,his,s,considrd,0
Mother,mother,s,,
fair,fair,c,strd,0
",",",",s,,
there,there,s,considrd,0
was,was,s,,
good,good,s,,
sport,sport,s,,
at,at,n,considrd,0
his,his,s,considrd,0
making,making,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
horson,horson,s,,
must,must,s,,
be,be,s,considrd,0
acknowledged,acknowledged,c,,
.,.,s,,
Do,do,s,strd,0
you,you,s,considrd,0
know,know,s,,
this,this,s,considrd,0
Noble,noble,n,,
Gentleman,gentleman,c,,
",",",",s,,
Edmond,edmond,nnn,,
No,no,c,considrd,0
",",",",s,,
my,my,s,considrd,0
Lord,lord,c,,
.,.,nnn,,
My,my,s,considrd,0
Lord,lord,s,,
of,of,s,considrd,0
Kent,kent,c,,
:,:,n,,
Remember,remember,s,,
him,him,s,,
hereafter,hereafter,c,strd,0
",",",",s,,
as,as,s,considrd,0
my,my,s,considrd,0
