tokenIndex,original
18,wilde
23,vttered
29,sounde
43,bee
44,ridde
48,vnusuall
56,feare
66,honour
69,runne
72,Caue
78,enuye
83,Shepheardesse
85,Enuie
92,pitty
98,chast
99,Nymphes
105,Honour
111,contemne
114,fearefull
116,Musicke
133,bee
150,shee
154,answere
162,Eccho
165,saide
166,Shee
169,Shee
176,Shee
181,dreames
183,yeares
184,wee
185,Satyres
186,haue
187,seene
192,neuer
193,finde
197,Euery
199,hath
200,tolde
202,dreame
215,downe
217,vertues
221,onely
223,wee
228,saide
233,drawen
236,saide
242,vertues
245,numbred
248,saide
276,vntamed
278,waxe
283,feele
286,selfe
295,knowen
298,vnknowen
307,Vertue
309,fiercenesse
313,madnesse
316,Maiesty
322,followe
335,beate
336,downe
346,sate
353,sheepe
363,Maiestye
368,PRety
369,soules
374,faire
378,sweete
379,Mistresse
386,loue
389,vertue
391,Musicke
403,sheepes
436,doe
438,burne
442,drowne
452,bee
463,sheepe
465,keepe
473,loue
486,scorne
508,vnderstand
509,loue
519,vnlesse
523,selues
533,Howe
535,haue
542,loue
551,fauour
556,knowe
563,huske
571,meate
572,sweete
581,vnkempt
589,louing
608,feede
609,vpon
611,hils
617,loue
625,sende
627,sheepe
629,wandring
635,Coynesse
638,reuenged
640,curstnesse
651,co^meth
654,vpon
658,Maiestye
662,affectio^
666,loue
668,Wil
671,poore
674,looke
677,looketh
682,drawe
685,Haruest
689,talke
691,loue
698,haue
699,vs
704,oft
706,haue
707,hearde
713,bee
717,beane
735,fooles
738,faire
739,worde
750,hath
755,hath
758,harts
783,poysoned
789,haue
791,manie
792,loues
796,haue
800,studie
815,maketh
820,crie
828,hath
829,prouided
830,vs
844,saie
849,speake
853,beleeue
863,knowe
881,beastes
892,honour
908,Mens
932,Queenes
940,neuer
944,betweene
945,mens
958,vnlesse
961,mee
977,harts
981,speake
984,thinke
986,Mens
987,harts
1025,sunne
1028,doth
1029,Iupiter
1032,waies
1041,Iupiter
1047,vnchast
1051,Iuno
1057,Maiesty
1062,hath
1064,tolde
1065,vs
1084,wil
1098,feare
1104,honour
1111,vertues
1114,sweete
1115,soule
1119,commeth
1121,Queene
1142,slaues
1147,Iustice
1149,Maiesties
1155,hath
1161,paynted
1165,whome
1167,hath
1174,labour
1176,labour
1179,wisedome
1199,seest
1203,vvith
1204,Corne
1213,vvith
1220,ledde
1221,vvith
1226,vvith
1228,Launce
1232,Riuers
1239,bloode
1242,cattel
1243,feede
1248,feede
1252,cattel
1255,hande
1257,stretcheth
1259,Fraunce
1281,vertues
1287,shee
1290,Enuie
1291,hath
1292,shott
1295,arrowes
1308,hath
1309,laide
1312,blessinges
1317,ioy
1324,goeth
1329,trechery
1330,restlesse
1332,Daunger
1333,looketh
1336,beholde
1338,Maiesty
1344,heare
1349,Iupiter
1355,poore
1360,vouchsafeth
1362,visite
1365,Farmes
1368,subiects
1371,vpo^
1375,wil
1395,hartes
1399,quietnes
1402,gouernement
1406,wee
1410,yeares
1414,fieldes
1415,haue
1416,eares
1418,corne
1435,hath
1436,leaues
1439,intollerable
1445,shee
1449,downe
1455,hast
1460,breake
1462,necke
1464,giue
1475,giue
1477,leaue
1481,wondring
1492,yeelde
1495,flockes
1501,highnes
1503,greene
1506,grasse
1509,treade
1511,calme
1516,rowe
1518,sweete
1520,aire
1531,liue
1538,loue
1553,shalbe
1554,shalbe
1561,fielde
1567,vallies
1572,selfe
1574,keepe
1586,heare
1588,breake
1595,neuer
1598,doe
1603,sounde
1605,followes
1609,bottome
1614,entring
1621,Nymphes
1624,haruest
1627,meete
1629,Maiesty
1631,hauing
1633,Crowne
1638,Iewell
1645,vttered
1661,Fruitlesse
1665,Faire
1667,shineth
1668,Onely
1670,mee
1672,Conceite
1673,doth
1683,euery
1685,doth
1691,euery
1698,heauens
1702,powreth
1707,leaues
1708,doe
1709,onely
1721,Queene
1723,heauen
1736,shineth
1741,cleare
1748,appeere
1753,ile
1754,ile
1755,shee
1756,raignes
1761,euery
1765,doth
1771,eares
1773,fonde
1778,shalbe
1779,shalbe
1791,Helpe
1793,helpe
1797,suddaine
1805,soueraigne
1811,receiue
1813,Crowne
1822,honour
1827,heere
1830,highnes
1831,feete
1835,downe
1842,haue
1843,honoured
1850,Maiesty
1851,whome
1853,heauens
1854,haue
1857,happines
1866,dignitie
1872,vve
1873,doe
1883,fro^
1888,muche
1897,farme
1902,hath
1905,daies
1914,shee
1923,highnesse
1930,praier
1935,hart
1939,daies
1943,happines
1946,happines
1947,haue
1955,daies
1958,Maiesties
1965,olde
1966,Shepheard
1967,spake
1973,heare
1986,highnes
1988,co^e
1994,cou^try
2003,thoughtes
2004,leuell
2009,lowe
2010,spirites
2014,harts
2016,vsing
2017,plaine
2023,Iewell
2024,nowe
2025,beggery
2041,highnes
2067,sheepe
2079,harts
2088,farre
2094,sheepe
2096,fiercenesse
2108,discouer
2113,wilbe
2114,wilbe
2116,ouer
2117,boldnesse
2125,fils
2127,harts
2129,ioye
2133,eies
2149,happines
2151,conceiue
2160,selues
2162,expresse
2167,Maiestie
2172,outwarde
2178,smoake
2190,seene
2195,hart
2212,wooll
2215,fruite
2219,poore
2226,highnes
2241,colour
2260,Shepheard
2262,vttering
2282,sorrowfull
2285,iust
2292,loued
2297,haue
2303,loued
2307,bindeth
2313,faire
2316,chast
2318,faire
2323,faire
2327,vnhappy
2331,calleth
2333,selfe
2346,iniuries
2348,tearme
2349,themselues
2357,loue
2363,endlesse
2371,faire
2372,wordes
2389,cruell
2390,threates
2395,weake
2396,damosels
2420,turne
2428,shepheard
2441,eies
2462,heare
2468,neuer
2471,faire
2485,sweete
2486,musicke
2509,selfe
2510,immortall
2512,euer
2519,vertue
2529,becommeth
2533,liued
2536,loue
2542,loue
2548,feare
2550,vertue
2560,feare
2564,ioyes
2596,loue
2604,sunne
2608,Diall
2611,goeth
2616,harts
2625,whe^
2628,fro^
2646,bene
2660,losse
2664,owne
2671,wonte
2684,owne
2689,haire
2694,heade
2698,lockes
2700,stampt
2703,feete
2706,sweete
2715,sitteth
2720,maie
2722,sorrowe
2724,wondring
2732,lawrell
2736,loue
2740,euer
2742,Pleaseth
2744,Maiestye
2746,viewe
2753,distresse
2767,perfectio^
2774,griefe
2782,returne
2785,olde
2798,shal
2803,haue
2804,reuealed
2806,griefes
2812,beholde
2819,Maiesty
2820,sawe
2826,hauing
2844,plaie
2860,sighes
2867,Lawrell
2868,leafe
2870,euer
2872,bee
2873,greene
2877,shalbe
2878,shalbe
2880,Queene
2884,maye
2890,tombe
2896,engrauen
2898,fonde
2912,hart
2916,twinnes
2920,conceaued
2926,hart
2929,dumbe
2940,sweete
2942,bereaued
2951,harts
2952,harmonie
2965,hart
2967,speake
2971,doeth
2973,discouer
2977,doth
2978,speake
2983,hart
2995,louer
2998,founde
3001,onely
3002,founde
3011,deedes
3014,deedes
3021,doe
3024,flie
3030,loue
3032,paine
3035,paine
3037,losse
3041,vpon
3072,ranne
3087,Faire
3089,staye
3095,faire
3101,eies
3115,despaire
3119,despaire
3122,yeelded
3123,haue
3127,Shepheard
3128,possesse
3130,loue
3135,cruell
3137,Possesse
3139,loue
3142,knowest
3151,doeth
3153,finde
3155,Iewell
3157,Enioying
3161,knowes
3172,sweepe
3180,necke
3184,hewen
3185,armes
3187,moue
3194,eies
3207,loue
3212,saie
3217,pittie
3228,bee
3234,Maiestie
3247,succour
3252,Queene
3267,crafte
3278,highnes
3283,vertue
3297,downe
3299,prayses
3309,Maiesty
3316,vertues
3333,drawen
3337,mappe
3355,cyphers
3374,betvvixt
3383,ouer
3389,vvhole
3394,ouer
3402,vvith
3406,poore
3422,endlesse
3426,soueraigne
3436,giuen
3439,Maiesty
3456,loue
3466,vertues
3478,Sufficeth
