token,tokenToMatch,endReason,tag,tagIndex
To,to,s,considrd,0
scourge,scourge,s,,
the,the,s,considrd,0
crime,crime,s,strd,0
of,of,s,considrd,0
wicked,wicked,s,strd,0
Laius,laius,c,,
",",",",n,,
And,and,s,,
vvrecke,vvrecke,s,,
the,the,s,considrd,0
foul,foul,s,strd,0
Incest,incest,s,,
of,of,s,considrd,0
Oedipus,oedipus,c,,
",",",",n,,
The,the,s,considrd,0
angry,angry,s,,
Gods,gods,s,considrd,0
styrred,styrred,s,,
up,up,s,strd,0
their,their,s,strd,0
sons,sons,c,strd,0
",",",",s,,
by,by,s,considrd,0
strife,strife,n,,
With,with,s,strd,0
blades,blades,s,,
embrevved,embrevved,s,,
to,to,s,considrd,0
reaue,reaue,s,,
each,each,s,strd,0
others,others,s,,
life,life,c,,
:,:,n,,
The,the,s,considrd,0
wife,wife,c,strd,0
",",",",s,,
the,the,s,considrd,0
mother,mother,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
concubyne,concubyne,c,,
",",",",n,,
Whose,whose,s,strd,0
fearful,fearful,s,strd,0
heart,heart,s,strd,0
foredrad,foredrad,s,,
their,their,s,strd,0
fatal,fatal,s,strd,0
fine,fine,c,,
",",",",n,,
Her,her,s,strd,0
sons,sons,s,strd,0
thus,thus,s,,
dead,dead,c,,
",",",",s,,
disdayneth,disdayneth,s,,
longer,longer,s,,
life,life,c,strd,0
",",",",n,,
And,and,s,,
slayes,slayes,s,,
hirself,hirself,s,,
with,with,s,strd,0
selfsame,selfsame,s,,
bloody,bloody,s,strd,0
knyfe,knyfe,c,,
:,:,n,,
The,the,s,considrd,0
daughter,daughter,s,,
she,she,c,considrd,0
",",",",s,,
surprisde,surprisde,s,,
with,with,s,strd,0
childish,childish,s,,
dread,dread,n,strd,0
(,(,c,,
That,that,s,considrd,0
durst,durst,s,,
not,not,s,,
dye,dye,c,,
),),s,,
a,a,s,considrd,0
loathsome,loathsome,s,strd,0
life,life,s,strd,0
does,does,s,strd,0
lead,lead,c,strd,0
",",",",n,,
Yet,yet,s,,
rather,rather,s,,
chose,chose,s,,
to,to,s,considrd,0
guide,guide,s,strd,0
her,her,s,strd,0
banysht,banysht,s,,
sire,sire,c,,
",",",",n,,
Than,than,s,,
cruel,cruel,s,strd,0
Creon,creon,s,,
should,should,s,,
have,have,s,strd,0
his,his,s,considrd,0
desire,desire,c,,
.,.,n,,
Creon,creon,s,,
is,is,s,considrd,0
King,king,c,,
",",",",s,,
the,the,s,considrd,0
type,type,s,,
of,of,s,considrd,0
Tyranny,tyranny,c,,
",",",",n,,
And,and,s,,
Oedipus,oedipus,c,,
",",",",s,,
myrrour,myrrour,s,,
of,of,s,considrd,0
misery,misery,c,,
.,.,n,,
Fortunatus,fortunatus,s,,
Infoelix,infoelix,c,,
.,.,n,,
FIrst,first,c,,
",",",",s,,
before,before,s,,
the,the,s,considrd,0
beginning,beginning,s,,
of,of,s,considrd,0
the,the,s,considrd,0
first,first,s,strd,0
Act,act,c,strd,0
",",",",s,,
did,did,s,,
sound,sound,s,strd,0
a,a,s,considrd,0
doleful,doleful,s,strd,0
and,and,n,,
strange,strange,s,strd,0
noise,noise,s,strd,0
of,of,s,considrd,0
violles,violles,c,,
",",",",s,,
Cythren,cythren,c,,
",",",",s,,
Bandurion,bandurion,c,,
",",",",s,,
and,and,s,,
such,such,s,strd,0
like,like,c,,
",",",",s,,
during,during,s,,
the,the,n,considrd,0
which,which,c,considrd,0
",",",",s,,
there,there,s,considrd,0
came,came,s,,
in,in,s,considrd,0
upon,upon,s,strd,0
the,the,s,considrd,0
Stage,stage,s,,
a,a,s,considrd,0
King,king,s,,
with,with,s,considrd,0
an,an,s,,
Imperial,imperial,s,strd,0
Crown,crown,s,strd,0
upon,upon,s,strd,0
his,his,n,considrd,0
head,head,c,,
",",",",s,,
very,very,s,,
richely,richely,s,,
apparelled,apparelled,c,,
",",",",s,,
a,a,s,considrd,0
Scepter,scepter,s,,
in,in,s,considrd,0
his,his,s,considrd,0
right,right,s,,
hand,hand,c,strd,0
",",",",s,,
a,a,s,considrd,0
Mounde,mounde,s,,
with,with,s,considrd,0
a,a,n,considrd,0
Cross,cross,s,strd,0
in,in,s,considrd,0
his,his,s,considrd,0
left,left,s,,
hand,hand,c,strd,0
",",",",s,,
sitting,sitting,s,,
in,in,s,considrd,0
a,a,s,considrd,0
Chariote,chariote,s,,
very,very,s,,
richely,richely,s,,
furnished,furnished,c,,
",",",",s,,
drawn,drawn,n,strd,0
in,in,s,considrd,0
by,by,s,considrd,0
four,four,s,strd,0
kings,kings,s,strd,0
in,in,s,considrd,0
their,their,s,considrd,0
Dublettes,dublettes,s,,
and,and,s,,
Hosen,hosen,c,,
",",",",s,,
with,with,s,considrd,0
Crowns,crowns,s,strd,0
also,also,s,,
upon,upon,s,strd,0
their,their,n,considrd,0
heads,heads,c,strd,0
:,:,s,,
Representing,representing,s,,
unto,unto,s,strd,0
us,us,s,strd,0
Ambition,ambition,c,,
",",",",s,,
by,by,s,considrd,0
the,the,s,considrd,0
history,history,s,strd,0
of,of,s,considrd,0
Sesostres,sesostres,s,,
king,king,s,,
of,of,n,considrd,0
Egypt,egypt,c,,
",",",",s,,
who,who,s,considrd,0
being,being,s,strd,0
in,in,s,considrd,0
his,his,s,considrd,0
time,time,s,,
and,and,s,,
reign,reign,s,strd,0
a,a,s,considrd,0
mighty,mighty,s,strd,0
Conqueror,conqueror,c,strd,0
",",",",s,,
yet,yet,s,,
not,not,s,,
content,content,n,,
to,to,s,considrd,0
have,have,s,strd,0
subdued,subdued,s,,
many,many,s,,
Princes,princes,c,,
",",",",s,,
and,and,s,,
taken,taken,s,,
from,from,s,,
them,them,s,,
their,their,s,considrd,0
kingdoms,kingdoms,s,strd,0
and,and,n,,
dominions,dominions,c,,
",",",",s,,
did,did,s,,
in,in,s,considrd,0
like,like,s,strd,0
manner,manner,s,strd,0
cause,cause,s,,
those,those,s,,
Kings,kings,s,strd,0
whom,whom,s,strd,0
he,he,s,considrd,0
had,had,s,considrd,0
so,so,s,,
overcome,overcome,c,strd,0
",",",",s,,
to,to,n,considrd,0
draw,draw,s,strd,0
in,in,s,considrd,0
his,his,s,considrd,0
Chariote,chariote,s,,
like,like,s,,
Beasts,beasts,s,strd,0
and,and,s,,
Oxen,oxen,c,,
",",",",s,,
thereby,thereby,s,,
to,to,s,considrd,0
content,content,s,,
his,his,s,considrd,0
unbridled,unbridled,n,strd,0
ambitious,ambitious,s,,
desire,desire,c,,
.,.,s,,
After,after,s,,
he,he,s,considrd,0
had,had,s,considrd,0
been,been,s,strd,0
drawn,drawn,s,strd,0
twyce,twyce,s,,
about,about,s,,
the,the,s,considrd,0
