token,tokenToMatch,endReason,tag,tagIndex
Heaven,heaven,s,strd,0
save,save,s,,
ye,ye,s,,
Gallants,gallants,c,,
:,:,s,,
and,and,s,,
this,this,s,considrd,0
hopeful,hopeful,s,strd,0
Age,age,c,,
",",",",n,,
Y',y',s,,
are,are,s,,
welcome,welcome,s,,
to,to,s,considrd,0
the,the,s,considrd,0
downfall,downfall,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Stage,stage,c,,
:,:,n,,
The,the,s,considrd,0
Fools,fools,s,,
have,have,s,considrd,0
labored,labored,s,strd,0
long,long,s,,
in,in,s,considrd,0
their,their,s,considrd,0
Vocation,vocation,c,,
;,;,n,,
And,and,s,,
Vice,vice,c,,
",",",",s,,
(,(,c,,
the,the,s,considrd,0
Manufacture,manufacture,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Nation,nation,c,,
),),n,,
O're-stocks,o're-stocks,s,,
the,the,s,considrd,0
Town,town,s,,
so,so,s,,
much,much,c,,
",",",",s,,
and,and,s,,
thrives,thrives,s,,
so,so,s,,
well,well,c,,
",",",",n,,
That,that,s,considrd,0
Fopps,fopps,s,,
and,and,s,,
Knaves,knaves,s,,
grow,grow,s,,
Druggs,druggs,s,,
and,and,s,,
will,will,s,,
not,not,s,,
sell,sell,c,,
*,*,n,,
In,in,s,considrd,0
vain,vain,s,,
our,our,s,,
Wares,wares,s,,
on,on,s,,
Theaters,theaters,s,strd,0
are,are,s,,
shown,shown,c,,
",",",",n,,
When,when,s,,
each,each,s,,
has,has,s,considrd,0
a,a,s,considrd,0
Plantation,plantation,s,,
of,of,s,considrd,0
his,his,s,considrd,0
own,own,c,,
.,.,n,,
His,his,s,considrd,0
Cause,cause,s,,
never,never,s,strd,0
fails,fails,c,,
;,;,s,,
for,for,s,considrd,0
whatsoever,whatsoever,s,strd,0
he,he,s,considrd,0
spends,spends,c,,
",",",",n,,
There,there,s,strd,0
Is,is,s,strd,1
still,still,s,,
Gods,gods,s,considrd,0
plenty,plenty,s,,
for,for,s,considrd,0
himself,himself,s,,
and,and,s,,
Friends,friends,c,,
.,.,n,,
Should,should,s,strd,0
Men,men,s,,
be,be,s,considrd,0
rated,rated,s,,
by,by,s,considrd,0
Poetic,poetic,s,strd,0
Rules,rules,c,,
",",",",n,,
Lord,lord,s,,
what,what,s,,
a,a,s,considrd,0
Pole,pole,s,,
would,would,s,,
there,there,s,considrd,0
be,be,s,considrd,0
raised,raised,s,strd,0
from,from,s,,
Fools,fools,c,,
!,!,n,,
Mean,mean,s,,
time,time,s,,
poor,poor,s,,
Wit,wit,s,,
prohibited,prohibited,s,,
must,must,s,,
lie,lie,c,strd,0
",",",",n,,
As,as,s,considrd,0
if'twere,if'twere,s,,
made,made,s,,
some,some,s,,
French,french,s,,
Commodity,commodity,c,,
.,.,n,,
Fools,fools,s,,
you,you,s,considrd,0
will,will,s,,
have,have,c,considrd,0
",",",",s,,
and,and,s,,
raised,raised,s,strd,0
at,at,s,considrd,0
vast,vast,s,,
expense,expense,c,strd,0
",",",",n,,
And,and,s,,
yet,yet,s,,
as,as,s,considrd,0
soon,soon,s,,
as,as,s,considrd,0
seen,seen,c,,
",",",",s,,
they,they,s,considrd,0
give,give,s,,
offense,offense,c,strd,0
.,.,n,,
Time,time,s,,
was,was,c,,
