tokenIndex,original
3,aide
5,Cosin
6,Burgundie
15,vs
17,Haue
39,poore
44,leaue
50,Wolues
68,thundring
82,towne
84,Haue
89,Burgundie
100,aide
102,weele
103,weele
114,weele
115,weele
122,walles
126,haue
146,maruaile
148,returnes
155,doe
158,heare
163,Soueraigne
175,Cosin
179,newes
181,Burgundie
193,succour
202,wil
228,Euen
233,compasse
241,firme
242,perswasions
274,vpon
290,euer
293,eies
298,wauering
300,vnsetled
308,subtile
310,trecherous
315,doth
330,wanteth
341,leaue
353,knowes
364,Haue
365,hindred
373,thinke
388,towne
395,towne
416,succour
420,saies
441,comming
450,crue
455,vs
477,slaue
487,Tauerne
507,Coate
510,tels
518,craues
522,worthie
540,Tauerne
546,filthie
547,rascall
548,greasie
557,worthie
558,iest
574,maiestie
576,Wil
581,slaue
593,neere
595,slaue
605,braines
610,highnes
617,weele
618,weele
619,plucke
629,cosin
632,weele
633,weele
634,reserue
636,valour
646,vs
649,selues
655,honour
671,Armie
679,haue
684,vnto
686,warre
691,leaue
697,Burgundie
711,Soueraigne
718,Lewes
724,sterne
725,warre
732,c^me
739,Realme
743,Defie
747,vs
760,soule
783,goe
785,Liedge
809,dreadfull
810,hower
819,downe
828,Crowne
838,heare
843,hast
845,vs
852,selfe
864,gratious
880,doe
885,Royall
886,Liedge
899,lawfull
916,iniuries
918,Offred
922,Lewes
932,crowne
967,realme
974,vpon
987,foote
989,Himselfe
994,martiall
995,troupes
1000,battell
1006,darst
1014,yearely
1024,iust
1025,conceiued
1032,answere
1037,peremptorie
1049,pleasde
1052,entertaine
1063,amitie
1073,heauen
1080,registred
1082,Beare
1087,deepe
1100,equitie
1108,haue
1114,Lewes
1116,neuer
1128,recompence
1139,milde
1142,neuer
1143,meane
1145,warres
1149,Burgundie
1168,subiect
1178,traytor
1181,Realme
1183,vs
1186,motiues
1190,vnto
1191,Armes
1194,hauing
1197,leaue
1212,scornes
1217,trecherous
1226,selfe
1244,warre
1249,yeeld
1258,couet
1272,demaund
1279,ioyne
