token,tokenToMatch,endReason,tag,tagIndex
AThens,athens,s,,
and,and,s,,
Rome,rome,c,,
",",",",s,,
from,from,s,,
whence,whence,s,,
this,this,s,considrd,0
Trade,trade,s,,
was,was,s,,
brought,brought,c,,
",",",",n,,
Who,who,s,considrd,0
best,best,s,,
knew,knew,s,,
how,how,s,,
to,to,s,considrd,0
Value,value,s,,
what,what,s,,
they,they,s,considrd,0
Taught,taught,c,,
",",",",n,,
With,with,s,considrd,0
that,that,s,considrd,0
true,true,s,,
Zeal,zeal,s,,
their,their,s,considrd,0
Poets,poets,s,,
did,did,s,,
Adore,adore,c,,
",",",",n,,
That,that,s,considrd,0
scarce,scarce,s,,
their,their,s,considrd,0
Conquerours,conquerours,s,,
themselves,themselves,s,,
had,had,s,considrd,0
more,more,c,,
.,.,n,,
And,and,s,,
the,the,s,considrd,0
same,same,s,,
Wreath,wreath,c,,
",",",",s,,
that,that,s,considrd,0
did,did,s,,
in,in,s,considrd,0
Peace,peace,s,,
adorn,adorn,n,,
The,the,s,considrd,0
Poets,poets,s,,
Brow,brow,c,,
",",",",n,,
Was,was,s,,
by,by,s,considrd,0
the,the,s,considrd,0
Victour,victour,s,,
in,in,s,considrd,0
his,his,s,considrd,0
Triumphs,triumphs,s,,
worn,worn,c,,
.,.,n,,
Wit,wit,s,,
then,then,s,,
was,was,s,,
Sacred,sacred,c,,
",",",",s,,
and,and,s,,
less,less,s,,
Awe,awe,s,,
was,was,s,,
paid,paid,n,,
To,to,s,considrd,0
Caesar,caesar,s,,
Living,living,c,,
",",",",s,,
than,than,s,,
to,to,s,considrd,0
Virgil,virgil,s,,
Dead,dead,c,,
.,.,n,,
But,but,s,,
the,the,s,considrd,0
Degenerate,degenerate,s,,
World,world,s,,
has,has,s,considrd,0
changed,changed,s,strd,0
the,the,s,considrd,0
Scene,scene,c,,
:,:,n,,
Wit,wit,s,,
never,never,s,strd,0
must,must,s,,
see,see,s,,
those,those,s,,
Golden,golden,s,,
Days,days,s,strd,0
again,again,c,strd,0
.,.,n,,
The,the,s,considrd,0
Reverend,reverend,s,,
Stage,stage,s,,
has,has,s,considrd,0
lost,lost,s,,
its,its,s,,
Native,native,s,,
Use,use,c,,
",",",",n,,
And,and,s,,
is,is,s,considrd,0
become,become,s,,
a,a,s,considrd,0
Bridewel,bridewel,s,,
to,to,s,considrd,0
a,a,s,considrd,0
Muse,muse,c,,
:,:,n,,
For,for,s,considrd,0
here,here,s,,
She,she,s,considrd,0
must,must,s,,
from,from,s,,
testy,testy,s,,
Critic,critic,s,strd,0
bear,bear,n,,
More,more,s,,
Lashes,lashes,c,,
",",",",s,,
than,than,s,,
poor,poor,s,,
Punck,punck,s,,
from,from,s,,
Beadle,beadle,s,,
there,there,c,considrd,0
.,.,n,,
Censure's,censure's,s,,
your,your,s,,
Game,game,c,,
",",",",s,,
and,and,s,,
when,when,s,,
you,you,s,strd,0
have,have,s,strd,1
rowz'd,rowz'd,s,,
a,a,s,considrd,0
Play,play,c,,
",",",",n,,
How,how,s,,
loud,loud,s,,
the,the,s,considrd,0
numerous,numerous,s,,
Pack,pack,s,,
of,of,s,considrd,0
Coxcombs,coxcombs,s,,
Bay,bay,c,,
.,.,n,,
The,the,s,considrd,0
grateful,grateful,s,,
Music,music,s,strd,0
echoes,echoes,s,strd,0
through,through,s,,
the,the,s,considrd,0
Town,town,c,,
;,;,n,,
And,and,c,,
",",",",s,,
open-mouthed,open-mouthed,c,strd,0
",",",",s,,
you,you,s,considrd,0
run,run,s,,
the,the,s,considrd,0
Poet,poet,s,,
down,down,c,,
.,.,n,,
So,so,s,,
snarlingly,snarlingly,s,,
to,to,s,considrd,0
your,your,s,,
Delights,delights,s,,
you,you,s,considrd,0
move,move,c,,
",",",",n,,
That,that,s,considrd,0
you,you,s,considrd,0
see,see,s,,
Plays,plays,s,,
e'n,e'n,s,,
just,just,s,,
as,as,s,considrd,0
Cats,cats,s,,
make,make,s,,
Love,love,c,,
.,.,n,,
Here,here,s,,
Three,three,s,,
dull,dull,s,,
Hours,hours,s,,
in,in,s,strd,0
the,the,s,strd,0
Afternoon,afternoon,s,,
you,you,s,considrd,0
pass,pass,c,,
",",",",n,,
With,with,s,considrd,0
those,those,s,,
crampt,crampt,s,,
Looks,looks,c,,
",",",",s,,
and,and,s,,
with,with,s,considrd,0
that,that,s,considrd,0
Damned,damned,s,strd,0
Grimace,grimace,c,,
",",",",n,,
In,in,s,considrd,0
so,so,s,,
much,much,s,,
Pain,pain,c,,
",",",",s,,
so,so,s,,
much,much,s,,
against,against,s,,
your,your,s,,
Will,will,c,,
",",",",n,,
As,as,s,considrd,0
if,if,s,,
your,your,s,,
Morning,morning,c,,
-,-,s,,
Bolus,bolus,s,,
grumbled,grumbled,s,,
still,still,c,,
.,.,n,,
The,the,s,considrd,0
Ladies,ladies,s,,
too,too,c,,
",",",",s,,
who,who,s,considrd,0
should,should,s,,
Relieve,relieve,s,,
the,the,s,considrd,0
Stage,stage,c,,
",",",",n,,
Will,will,s,,
Damn,damn,s,,
an,an,s,,
Author,author,c,,
",",",",s,,
as,as,s,considrd,0
they,they,s,considrd,0
chide,chide,s,,
a,a,s,considrd,0
Page,page,c,,
.,.,n,,
Severe,severe,s,,
to,to,s,considrd,0
Man,man,s,,
in,in,s,considrd,0
all,all,s,,
Respects,respects,s,,
they,they,s,considrd,0
prove,prove,c,,
:,:,n,,
Are,are,s,,
neither,neither,s,,
satisfied,satisfied,s,,
with,with,s,considrd,0
Wit,wit,c,,
",",",",s,,
nor,nor,s,,
Love,love,c,,
.,.,n,,
But,but,s,,
think,think,s,,
their,their,s,considrd,0
Drudges,drudges,s,,
in,in,s,considrd,0
both,both,s,,
Labors,labors,s,strd,0
dull,dull,c,,
",",",",n,,
Unless,unless,c,,
",",",",s,,
like,like,s,,
Misers,misers,s,,
Coffer's,coffer's,c,,
",",",",s,,
always,always,s,strd,0
full,full,c,,
.,.,n,,
But,but,s,,
be,be,s,considrd,0
ill-natured,ill-natured,s,strd,0
all,all,c,,
;,;,s,,
Hiss,hiss,c,,
",",",",s,,
Rail,rail,c,,
",",",",s,,
Exclaim,exclaim,c,,
;,;,n,,
Nay,nay,c,,
",",",",s,,
let,let,s,,
each,each,s,,
Fop,fop,s,,
against,against,s,,
his,his,s,considrd,0
Conscience,conscience,s,,
Damn,damn,c,,
:,:,n,,
Alas,alas,c,,
!,!,s,,
This,this,s,considrd,0
will,will,s,,
not,not,s,,
do,do,c,,
.,.,s,,
Your,your,s,,
Noise,noise,s,,
and,and,s,,
Rage,rage,c,,
",",",",n,,
Does,does,s,,
rather,rather,s,,
Cherish,cherish,c,,
",",",",s,,
than,than,s,,
Destroy,destroy,s,,
the,the,s,considrd,0
Stage,stage,c,,
.,.,n,,
Scriblers,scriblers,c,,
",",",",s,,
in,in,s,considrd,0
Spite,spite,c,strd,0
",",",",s,,
will,will,s,,
still,still,s,,
Write,write,s,,
on,on,c,,
:,:,s,,
For,for,s,considrd,0
know,know,c,,
",",",",n,,
Poets,poets,c,,
",",",",s,,
like,like,s,,
Mushrooms,mushrooms,c,,
",",",",s,,
by,by,s,considrd,0
your,your,s,,
Thunder,thunder,s,,
grow,grow,c,,
.,.,nn,,
OH,oh,c,,
!,!,s,,
Stop,stop,s,,
the,the,s,considrd,0
Rage,rage,s,,
of,of,s,considrd,0
your,your,s,,
unjust,unjust,s,,
Desires,desires,c,,
;,;,n,,
And,and,s,,
think,think,c,,
",",",",s,,
what,what,s,,
Sparks,sparks,s,,
of,of,s,considrd,0
Hell,hell,s,,
attend,attend,s,,
your,your,s,,
Lawless,lawless,s,,
Fires,fires,c,,
!,!,nn,,
Are,are,s,,
you,you,s,considrd,0
so,so,s,,
Coy,coy,c,,
?,?,s,,
Then,then,s,,
I,i,s,considrd,0
must,must,s,,
change,change,s,,
the,the,s,considrd,0
Scene,scene,c,,
",",",",n,,
And,and,s,,
call,call,s,,
my,my,s,considrd,0
Favors,favors,s,strd,0
to,to,s,considrd,0
your,your,s,,
lost,lost,s,,
Remembrance,remembrance,c,,
.,.,n,,
For,for,c,considrd,0
",",",",s,,
where,where,s,,
Good,good,s,,
Deeds,deeds,s,,
are,are,s,,
ill,ill,s,,
Rewarded,rewarded,c,,
",",",",s,,
there,there,n,considrd,0
It,it,s,strd,0
Is,is,s,strd,1
Justice,justice,c,,
",",",",s,,
not,not,s,,
Vainglory,vainglory,c,strd,0
",",",",s,,
to,to,s,considrd,0
Recite,recite,s,,
'em,'em,c,,
.,.,n,,
Did,did,s,,
I,i,s,considrd,0
for,for,s,considrd,0
this,this,c,considrd,0
",",",",s,,
stretch,stretch,s,,
out,out,s,,
my,my,s,considrd,0
Bounteous,bounteous,s,,
Hand,hand,c,,
",",",",n,,
To,to,s,considrd,0
free,free,s,,
you,you,s,considrd,0
from,from,s,,
the,the,s,considrd,0
Slavery,slavery,s,,
of,of,s,considrd,0
Pirates,pirates,c,strd,0
?,?,n,,
Nay,nay,c,,
",",",",s,,
bought,bought,s,,
you,you,s,considrd,0
underhand,underhand,s,strd,0
too,too,c,,
;,;,s,,
when,when,c,,
",",",",s,,
perhaps,perhaps,c,,
",",",",n,,
They,they,s,considrd,0
meant,meant,c,,
",",",",s,,
you,you,s,considrd,0
should,should,s,,
have,have,s,considrd,0
stalk't,stalk't,s,,
the,the,s,considrd,0
Marketplace,marketplace,c,strd,0
",",",",n,,
In,in,s,considrd,0
State,state,s,,
and,and,s,,
Pomp,pomp,c,,
",",",",s,,
with,with,s,considrd,0
your,your,s,,
Price,price,s,,
writ,writ,s,,
on,on,s,,
your,your,s,,
Forehead,forehead,c,strd,0
?,?,n,,
Did,did,s,,
I,i,s,considrd,0
(,(,c,,
I,i,s,considrd,0
say,say,c,,
),),s,,
free,free,s,,
you,you,s,considrd,0
from,from,s,,
all,all,s,,
this,this,s,considrd,0
Infamy,infamy,c,,
;,;,n,,
Here,here,s,,
sealed,sealed,c,,
",",",",s,,
and,and,s,,
protected,protected,s,,
you,you,c,considrd,0
?,?,nn,,
It,it,s,strd,0
Is,is,s,strd,1
true,true,c,,
;,;,n,,
You,you,s,considrd,0
powrd,powrd,s,,
your,your,s,,
larger,larger,s,,
Sums,sums,c,,
",",",",s,,
to,to,s,considrd,0
free,free,s,,
me,me,s,,
from,from,n,,
One,one,s,,
Slavery,slavery,c,,
",",",",s,,
but,but,s,,
to,to,s,considrd,0
impose,impose,s,,
a,a,s,considrd,0
Greater,greater,c,,
.,.,n,,
For,for,c,considrd,0
",",",",s,,
if,if,s,,
your,your,s,,
Words,words,s,,
interpret,interpret,s,,
your,your,s,,
Black,black,s,,
Thoughts,thoughts,c,,
",",",",n,,
I,i,s,considrd,0
am,am,s,,
your,your,s,,
Captive,captive,s,,
still,still,c,,
:,:,n,,
And,and,s,,
feel,feel,s,,
the,the,s,considrd,0
Weight,weight,s,,
and,and,s,,
Misery,misery,s,,
of,of,s,considrd,0
Bonds,bonds,c,,
",",",",n,,
In,in,s,considrd,0
that,that,s,considrd,0
which,which,s,considrd,0
you,you,s,considrd,0
style,style,s,,
Liberty,liberty,c,,
.,.,nn,,
Then,then,c,,
",",",",s,,
Chaste,chaste,s,strd,0
Diana,diana,c,,
",",",",s,,
take,take,s,considrd,0
your,your,s,,
own,own,s,,
Desire,desire,c,,
",",",",n,,
And,and,s,,
to,to,s,considrd,0
your,your,s,,
Native,native,s,,
dear,dear,s,,
Digrace,digrace,s,,
return,return,c,,
.,.,n,,
Your,your,s,,
Fortunes,fortunes,c,,
",",",",s,,
without,without,s,,
me,me,c,,
",",",",s,,
are,are,s,,
at,at,s,considrd,0
their,their,s,considrd,0
Ebbing,ebbing,c,,
;,;,n,,
And,and,s,,
you,you,s,considrd,0
may,may,s,,
Beg,beg,s,,
with,with,s,considrd,0
Virtue,virtue,c,strd,0
:,:,s,,
It,it,s,strd,0
Is,is,s,strd,1
within,within,n,,
My,my,s,considrd,0
Power,power,c,,
",",",",s,,
to,to,s,considrd,0
make,make,s,,
you,you,s,considrd,0
Rich,rich,c,,
.,.,s,,
The,the,s,considrd,0
Prince,prince,c,,
",",",",s,,
my,my,s,considrd,0
Master,master,c,,
",",",",n,,
Left,left,s,,
his,his,s,considrd,0
Dear,dear,s,,
Princess,princess,s,,
on,on,s,,
her,her,s,,
Nuptial-Day,nuptial-day,c,,
;,;,n,,
And,and,c,,
",",",",s,,
in,in,s,considrd,0
a,a,s,considrd,0
Freak,freak,s,,
of,of,s,considrd,0
Jealousy,jealousy,c,strd,0
",",",",s,,
went,went,s,,
to,to,s,considrd,0
Sea,sea,c,,
:,:,n,,
Where,where,c,,
",",",",s,,
(,(,c,,
rest,rest,s,,
his,his,s,considrd,0
Soul,soul,c,,
!),!),s,,
as,as,s,considrd,0
my,my,s,considrd,0
Two,two,s,,
Years,years,s,,
Intelligence,intelligence,n,,
Informs,informs,s,,
me,me,c,,
",",",",s,,
he,he,s,considrd,0
has,has,s,considrd,0
made,made,s,,
the,the,s,considrd,0
Fish,fish,s,,
