tokenIndex,original
0,GOe
9,euery
18,toyles
21,ru^ning
40,foote
43,Rockes
51,vnder
53,Soyle
58,doth
59,lurke
63,Riuers
69,waues
70,doe
71,worke
86,vp
98,falleth
102,Westerne
103,winde
104,fro^
107,doth
110,Heere
112,heere
125,Elme
129,armes
138,Meadowes
139,greene
140,doe
141,lye
146,milde
153,sweete
157,vp
168,Doth
169,fleete
170,vpon
184,stragling
185,streame
190,fruitlesse
194,waue
196,yee
205,Doth
207,vnto
218,Euening
219,forrage
220,goe
225,stalke
226,vnto
231,rascall
232,Deare
247,forst
248,warme
249,Southerne
250,windes
252,Doth
256,colde
258,vnto
264,litle
279,doe
280,beate
283,bankes
289,doth
290,fleete
296,Vnhaunted
312,braue
316,doth
331,doth
334,gastly
344,wel
354,woundes
362,ope
370,Houndes
377,keepe
378,vp
384,Keepe
391,doe
399,Dogges
405,couragious
406,kynd
416,wherto
421,Tye
423,vp
429,passe
430,tyme
439,noyse
441,houndes
444,rockes
445,shal
451,Houndes
452,goe
453,fynd
464,vnto
473,Whyle
480,pricke
483,doth
489,toyle
492,necke
497,nettes
498,ful
499,thicke
501,speede
510,paynted
512,by sleight
513,by sleight
516,subtill
522,Beastes
525,Loke
529,thi
535,trye
539,Shalt
548,lefte
556,shalt
568,sharpe
571,beyng
572,slayne
574,Graunt
576,successe
577,vnto
584,Diuyne
590,hast
594,thyne
598,Dartes
607,Bloud
611,lukewarme
616,Floud
625,selfe
633,Lyons
648,Hart
652,dost
659,launce
674,diuers
677,doth
684,turnes
688,backe
696,braunche
698,hornes
701,thinges
704,feare
713,doth
714,appeare
733,vnderstood
739,Beastes
745,groue
753,fieldes
766,standeth
785,feete
788,breake
804,houndes
812,haue
819,Countrey
823,repayre
825,rankes
834,Goddesse
835,graunt
836,vs
843,haue
855,paynes
857,saue
866,Countrey
869,beares
873,vpon
882,thicke
884,euery
889,doe
893,euer
896,farre
900,lande
901,doth
902,lye
906,doth
909,Stemme
919,mee
921,yeelded
934,Bridall
