token,tokenToMatch,endReason,tag,tagIndex
WHat,what,s,,
thundering,thundering,s,,
power,power,s,,
grow'n,grow'n,s,,
jealous,jealous,s,,
of,of,s,considrd,0
my,my,s,considrd,0
state,state,n,,
With,with,s,considrd,0
such,such,s,,
hostility,hostility,s,strd,0
my,my,s,considrd,0
troops,troops,s,strd,0
o're-throwes,o're-throwes,c,,
",",",",n,,
And,and,s,,
armed,armed,s,strd,0
with,with,s,considrd,0
lightning,lightning,c,,
",",",",s,,
breathing,breathing,s,,
flames,flames,s,,
of,of,s,considrd,0
hate,hate,c,,
",",",",n,,
Big,big,s,,
with,with,s,considrd,0
disdain,disdain,c,strd,0
",",",",s,,
high,high,s,,
indignation,indignation,s,,
shows,shows,n,strd,0
Whilst,whilst,s,strd,0
soothed,soothed,s,strd,0
with,with,s,considrd,0
self,self,s,strd,0
conceits,conceits,s,,
ashamed,ashamed,s,strd,0
to,to,s,considrd,0
doubt,doubt,c,,
",",",",n,,
In,in,s,considrd,0
greatness,greatness,s,strd,0
shadow,shadow,s,strd,0
I,i,s,considrd,0
securely,securely,s,strd,0
slept,slept,c,,
",",",",n,,
Lo,lo,s,,
change-affecting,change-affecting,s,,
Fortune,fortune,s,,
wheels,wheels,s,strd,0
about,about,c,,
",",",",n,,
And,and,s,,
ruins,ruins,s,strd,0
all,all,s,,
that,that,s,considrd,0
me,me,s,,
from,from,s,,
ruin,ruin,s,strd,0
kept,kept,c,,
.,.,n,,
Thus,thus,s,,
I,i,c,considrd,0
",",",",s,,
whose,whose,s,,
only,only,s,strd,0
name,name,s,,
amazed,amazed,s,strd,0
my,my,s,considrd,0
foes,foes,c,,
",",",",n,,
Whom,whom,s,,
the,the,s,strd,0
earth,earth,s,strd,1
adored,adored,c,strd,0
",",",",s,,
as,as,s,considrd,0
Monarche,monarche,c,,
",",",",s,,
once,once,s,,
over,over,s,strd,0
all,all,c,,
",",",",n,,
Am,am,s,,
so,so,s,,
degraded,degraded,s,,
now,now,c,,
",",",",s,,
and,and,s,,
sunk,sunk,s,strd,0
in,in,s,considrd,0
woes,woes,c,,
",",",",n,,
That,that,s,considrd,0
who,who,s,considrd,0
admired,admired,s,strd,0
my,my,s,considrd,0
might,might,c,,
",",",",s,,
admire,admire,s,,
my,my,s,considrd,0
fall,fall,c,,
.,.,n,,
Ah,ah,s,,
then,then,s,,
indeed,indeed,s,,
I,i,s,considrd,0
fell,fell,c,,
",",",",s,,
when,when,s,,
gallants,gallants,s,,
stood,stood,c,,
",",",",n,,
And,and,s,,
Phoenix-like,phoenix-like,s,,
renewed,renewed,s,strd,0
their,their,s,considrd,0
life,life,s,,
by,by,s,considrd,0
death,death,c,,
