token,tokenToMatch,endReason,tag,tagIndex
HOW,how,s,,
vain,vain,s,,
have,have,s,considrd,0
proved,proved,s,strd,0
the,the,s,considrd,0
Labors,labors,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Stage,stage,c,,
",",",",n,,
In,in,s,considrd,0
striving,striving,s,,
to,to,s,considrd,0
reclaim,reclaim,s,,
a,a,s,considrd,0
vicious,vicious,s,strd,0
Age,age,c,,
!,!,n,,
Poets,poets,s,,
may,may,s,,
write,write,s,,
the,the,s,considrd,0
Mischief,mischief,s,,
to,to,s,considrd,0
impeach,impeach,c,,
",",",",n,,
You,you,s,considrd,0
care,care,s,,
as,as,s,considrd,0
little,little,s,,
what,what,s,,
the,the,s,considrd,0
Poets,poets,s,,
teach,teach,c,,
",",",",n,,
As,as,s,considrd,0
you,you,s,considrd,0
regard,regard,s,,
at,at,s,considrd,0
Church,church,s,,
what,what,s,,
Parsons,parsons,s,,
preach,preach,c,,
.,.,n,,
But,but,s,,
where,where,s,,
such,such,s,,
Follies,follies,s,,
and,and,s,,
such,such,s,,
Vices,vices,s,,
reign,reign,c,,
",",",",n,,
What,what,s,,
honest,honest,s,,
Pen,pen,s,,
has,has,s,considrd,0
patience,patience,s,,
to,to,s,considrd,0
refrain,refrain,c,,
?,?,n,,
At,at,s,considrd,0
Church,church,c,,
",",",",s,,
in,in,s,considrd,0
Pews,pews,c,,
",",",",s,,
ye,ye,s,,
most,most,s,,
devoutly,devoutly,s,,
snore,snore,c,,
",",",",n,,
And,and,s,,
here,here,c,,
",",",",s,,
got,got,s,,
dully,dully,s,,
drunk,drunk,c,,
",",",",s,,
ye,ye,s,,
come,come,s,,
to,to,s,considrd,0
roar,roar,c,,
;,;,n,,
Ye,ye,s,,
go,go,s,,
to,to,s,considrd,0
Church,church,s,,
to,to,s,considrd,0
glout,glout,c,,
",",",",s,,
and,and,s,,
Ogle,ogle,s,,
there,there,c,considrd,0
",",",",n,,
And,and,s,,
come,come,s,,
to,to,s,considrd,0
meet,meet,s,,
more,more,s,,
lewd,lewd,s,,
convenient,convenient,s,,
here,here,c,,
:,:,n,,
With,with,s,considrd,0
equal,equal,s,,
Zeal,zeal,s,,
ye,ye,s,,
honor,honor,s,strd,0
either,either,s,,
place,place,c,,
",",",",n,,
And,and,s,,
run,run,s,,
so,so,s,,
very,very,s,,
evenly,evenly,s,,
your,your,s,,
Race,race,c,,
",",",",n,,
Y',y',s,,
improve,improve,s,,
in,in,s,considrd,0
Wit,wit,s,,
just,just,s,,
as,as,s,considrd,0
you,you,s,considrd,0
do,do,s,,
in,in,s,considrd,0
Grace,grace,c,,
.,.,n,,
It,it,s,,
must,must,s,,
be,be,s,considrd,0
so,so,c,,
",",",",s,,
some,some,s,,
Demon,demon,s,strd,0
has,has,s,considrd,0
possessed,possessed,n,strd,0
Our,our,s,,
Land,land,c,,
",",",",s,,
and,and,s,,
we,we,s,considrd,0
have,have,s,considrd,0
never,never,s,considrd,0
since,since,s,,
been,been,s,,
blessed,blessed,c,strd,0
.,.,n,,
Y',y',s,,
have,have,s,considrd,0
seen,seen,s,,
it,it,s,,
all,all,c,,
",",",",s,,
or,or,s,considrd,0
heard,heard,s,,
of,of,s,considrd,0
its,its,s,,
Renown,renown,c,,
",",",",n,,
In,in,s,considrd,0
reverend,reverend,s,,
shape,shape,s,,
it,it,s,,
stalked,stalked,s,strd,0
about,about,s,,
the,the,s,considrd,0
Town,town,c,,
",",",",n,,
Six,six,s,,
Yeomen,yeomen,s,,
tall,tall,s,,
attending,attending,s,,
on,on,s,,
its,its,s,,
frown,frown,c,,
.,.,n,,
Sometimes,sometimes,s,,
with,with,s,considrd,0
humble,humble,s,,
note,note,s,,
and,and,s,,
zealous,zealous,s,,
lore,lore,c,,
