token,tokenToMatch,endReason,tag,tagIndex
HEalth,health,s,,
to,to,s,considrd,0
my,my,s,considrd,0
Sovereign,sovereign,c,strd,0
.,.,nn,,
Eumenes,eumenes,c,,
",",",",s,,
welcome,welcome,c,,
:,:,n,,
Welcome,welcome,s,,
to,to,s,considrd,0
Paphos,paphos,s,,
soldier,soldier,s,strd,0
to,to,s,considrd,0
our,our,s,,
love,love,c,,
",",",",n,,
And,and,s,,
that,that,s,considrd,0
fair,fair,s,strd,0
health,health,s,,
ye,ye,s,,
wish,wish,s,,
us,us,s,,
through,through,s,,
the,the,s,considrd,0
Camp,camp,n,strd,0
May,may,s,,
it,it,s,,
disperse,disperse,s,,
it,it,s,,
self,self,c,strd,0
",",",",s,,
and,and,s,,
make,make,s,,
all,all,s,,
happy,happy,c,,
;,;,n,,
How,how,s,,
does,does,s,,
the,the,s,considrd,0
General,general,c,strd,0
",",",",s,,
the,the,s,considrd,0
valiant,valiant,s,,
Memnon,memnon,c,,
",",",",n,,
And,and,s,,
how,how,s,,
his,his,s,considrd,0
wars,wars,c,,
",",",",s,,
Eumenes,eumenes,c,,
?,?,nn,,
The,the,s,considrd,0
Gods,gods,s,considrd,0
have,have,s,considrd,0
given,given,s,strd,0
you,you,s,considrd,0
(,(,c,,
royal,royal,s,strd,0
Sir,sir,c,,
),),s,,
a,a,s,considrd,0
Soldier,soldier,n,strd,0
Better,better,s,,
never,never,s,strd,0
sought,sought,s,,
a,a,s,considrd,0
danger,danger,c,,
",",",",s,,
more,more,s,,
approved,approved,n,strd,0
In,in,s,considrd,0
way,way,s,,
of,of,s,considrd,0
war,war,c,,
",",",",s,,
more,more,s,,
master,master,s,,
of,of,s,considrd,0
his,his,s,considrd,0
fortunes,fortunes,c,,
",",",",n,,
Expert,expert,s,,
in,in,s,considrd,0
leading,leading,s,,
'em,'em,c,,
;,;,s,,
in,in,s,considrd,0
doing,doing,s,,
valiant,valiant,c,,
",",",",n,,
In,in,s,considrd,0
following,following,s,,
all,all,s,,
his,his,s,considrd,0
deeds,deeds,s,,
to,to,s,considrd,0
Victories,victories,c,,
",",",",n,,
And,and,s,,
holding,holding,s,,
fortune,fortune,s,,
certain,certain,s,strd,0
there,there,c,considrd,0
.,.,nn,,
O,o,s,,
Soldier,soldier,c,strd,0
",",",",n,,
Thou,thou,s,considrd,0
speak,speak,s,strd,0
a,a,s,considrd,0
man,man,s,,
indeed,indeed,c,,
;,;,s,,
a,a,s,considrd,0
General,general,s,strd,0
General,general,c,strd,0
",",",",n,,
A,a,s,considrd,0
soul,soul,s,strd,0
conceived,conceived,s,strd,0
a,a,s,considrd,0
Soldier,soldier,c,strd,0
.,.,nn,,
Ten,ten,s,,
set,set,s,,
Battles,battles,n,strd,0
Against,against,s,,
the,the,s,considrd,0
strong,strong,s,,
usurper,usurper,s,,
Diocles,diocles,n,,
Whom,whom,s,,
long,long,s,,
experience,experience,s,,
had,had,s,considrd,0
