token,tokenToMatch,endReason,tag,tagIndex
PRoceed,proceed,s,,
Solinus,solinus,s,,
to,to,s,considrd,0
procure,procure,s,,
my,my,s,considrd,0
fall,fall,c,,
",",",",n,,
And,and,s,,
by,by,s,considrd,0
the,the,s,considrd,0
doom,doom,s,strd,0
of,of,s,considrd,0
death,death,s,,
end,end,s,,
woes,woes,s,,
and,and,s,,
all,all,c,,
.,.,nn,,
Merchant,merchant,s,,
of,of,s,considrd,0
Siracusa,siracusa,c,,
",",",",s,,
plead,plead,s,,
no,no,s,considrd,0
more,more,c,,
.,.,n,,
I,i,s,considrd,0
am,am,s,,
not,not,s,,
partial,partial,s,strd,0
to,to,s,considrd,0
infringe,infringe,s,,
our,our,s,,
Laws,laws,c,strd,0
;,;,n,,
The,the,s,considrd,0
enmity,enmity,s,,
and,and,s,,
discord,discord,s,,
which,which,s,considrd,0
of,of,s,considrd,0
late,late,n,,
Sprung,sprung,s,,
from,from,s,,
the,the,s,considrd,0
rancorous,rancorous,s,,
outrage,outrage,s,,
of,of,s,considrd,0
your,your,s,,
Duke,duke,c,,
",",",",n,,
To,to,s,considrd,0
Merchants,merchants,s,,
our,our,s,,
well-dealing,well-dealing,s,,
Countrymen,countrymen,c,strd,0
",",",",n,,
Who,who,s,considrd,0
wanting,wanting,s,,
gilders,gilders,s,,
to,to,s,considrd,0
redeem,redeem,s,strd,0
their,their,s,considrd,0
lives,lives,c,strd,0
",",",",n,,
Have,have,s,strd,0
sealed,sealed,s,strd,0
his,his,s,considrd,0
rigorous,rigorous,s,,
statutes,statutes,s,,
with,with,s,considrd,0
their,their,s,considrd,0
bloods,bloods,c,strd,0
",",",",n,,
Excludes,excludes,s,,
all,all,s,,
pity,pity,s,strd,0
from,from,s,,
our,our,s,,
threatening,threatening,s,strd,0
looks,looks,c,strd,0
:,:,n,,
For,for,s,considrd,0
since,since,s,,
the,the,s,considrd,0
mortal,mortal,s,strd,0
and,and,s,,
intestine,intestine,s,,
iarres,iarres,n,,
Twixt,twixt,s,,
thy,thy,s,considrd,0
seditious,seditious,s,,
Countrymen,countrymen,s,strd,0
and,and,s,,
us,us,c,strd,0
",",",",n,,
It,it,s,,
has,has,s,strd,0
in,in,s,considrd,0
solemn,solemn,s,strd,0
Synodes,synodes,s,,
been,been,s,strd,0
decreed,decreed,c,,
",",",",n,,
Both,both,s,,
by,by,s,considrd,0
the,the,s,considrd,0
Siracusians,siracusians,s,,
and,and,s,,
our,our,s,,
selves,selves,c,strd,0
",",",",n,,
To,to,s,considrd,0
admit,admit,s,,
no,no,s,considrd,0
traffic,traffic,s,strd,0
to,to,s,considrd,0
our,our,s,,
adverse,adverse,s,strd,0
towns,towns,c,strd,0
:,:,n,,
Nay,nay,s,,
more,more,c,,
",",",",s,,
if,if,s,,
any,any,s,,
borne,borne,s,,
at,at,s,considrd,0
Ephesus,ephesus,n,,
Be,be,s,considrd,0
seen,seen,s,strd,0
at,at,s,considrd,0
any,any,s,,
Siracusian,siracusian,s,,
Marts,marts,s,,
and,and,s,,
Fayres,fayres,c,,
:,:,n,,
Again,again,c,strd,0
",",",",s,,
if,if,s,,
any,any,s,,
Siracusian,siracusian,s,,
borne,borne,n,,
Come,come,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Bay,bay,s,,
of,of,s,considrd,0
Ephesus,ephesus,c,,
",",",",s,,
he,he,s,considrd,0
dies,dies,c,,
:,:,n,,
His,his,s,considrd,0
goods,goods,s,,
confiscate,confiscate,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Dukes,dukes,s,,
dispose,dispose,c,,
",",",",n,,
Unless,unless,s,strd,0
a,a,s,considrd,0
thousand,thousand,s,,
marks,marks,s,strd,0
be,be,s,considrd,0
levied,levied,n,strd,0
To,to,s,considrd,0
quit,quit,s,,
the,the,s,considrd,0
penalty,penalty,c,,
",",",",s,,
and,and,s,,
to,to,s,considrd,0
ransom,ransom,s,strd,0
him,him,c,,
:,:,n,,
Thy,thy,s,considrd,0
substance,substance,c,,
",",",",s,,
valued,valued,s,,
at,at,s,considrd,0
the,the,s,considrd,0
highest,highest,s,,
rate,rate,c,,
",",",",n,,
Cannot,cannot,s,,
amount,amount,s,,
unto,unto,s,strd,0
a,a,s,considrd,0
hundred,hundred,s,,
Marks,marks,c,strd,0
",",",",n,,
Therefore,therefore,s,,
by,by,s,considrd,0
Law,law,s,,
thou,thou,s,considrd,0
art,art,s,,
condemned,condemned,s,strd,0
to,to,s,considrd,0
die,die,c,,
.,.,nn,,
Yet,yet,s,,
this,this,s,considrd,0
my,my,s,considrd,0
comfort,comfort,c,,
",",",",s,,
when,when,s,,
your,your,s,,
words,words,s,,
are,are,s,,
done,done,c,,
",",",",n,,
My,my,s,considrd,0
woes,woes,s,,
end,end,s,,
likewise,likewise,s,,
with,with,s,considrd,0
the,the,s,considrd,0
evening,evening,s,strd,0
Son,son,c,strd,0
.,.,nn,,
Well,well,s,,
Siracusian,siracusian,c,,
;,;,s,,
say,say,s,,
in,in,s,considrd,0
brief,brief,s,strd,0
the,the,s,considrd,0
cause,cause,n,,
Why,why,s,,
thou,thou,s,considrd,0
departedst,departedst,s,,
from,from,s,,
thy,thy,s,considrd,0
native,native,s,strd,0
home,home,c,,
?,?,n,,
And,and,s,,
for,for,s,considrd,0
what,what,s,,
cause,cause,s,,
thou,thou,s,considrd,0
came,came,s,strd,0
to,to,s,considrd,0
