token,tokenToMatch,endReason,tag,tagIndex
WHen,when,s,,
a,a,s,considrd,0
young,young,s,,
Writer,writer,s,,
Poetry,poetry,s,,
first,first,s,,
wooes,wooes,c,,
",",",",n,,
Oh,oh,c,,
!,!,s,,
how,how,s,,
he,he,s,strd,0
is,is,s,strd,1
charmed,charmed,s,strd,0
with,with,s,considrd,0
a,a,s,considrd,0
fond,fond,s,,
flattering,flattering,s,strd,0
Muse,muse,c,,
;,;,n,,
Scorns,scorns,s,,
Physic,physic,c,strd,0
",",",",s,,
Law,law,c,,
",",",",s,,
Divinity,divinity,c,,
;,;,s,,
he,he,s,considrd,0
climbs,climbs,n,,
To,to,s,considrd,0
Heaven,heaven,c,,
",",",",s,,
by,by,s,considrd,0
Ladders,ladders,s,,
made,made,s,,
of,of,s,strd,0
Ropes,ropes,s,,
of,of,s,strd,0
Rhimes,rhimes,c,,
.,.,n,,
Finds,finds,s,,
Heaven,heaven,s,,
and,and,s,,
Gold,gold,s,,
in,in,s,considrd,0
Verse,verse,c,,
",",",",s,,
and,and,s,,
while,while,s,,
he,he,s,considrd,0
pores,pores,c,,
",",",",n,,
He,he,s,considrd,0
pities,pities,s,,
Judges,judges,c,,
",",",",s,,
Bishops,bishops,c,,
",",",",s,,
Chancellors,chancellors,c,,
;,;,n,,
They,they,s,considrd,0
never,never,s,strd,0
attain,attain,s,,
his,his,s,considrd,0
Joys,joys,c,,
",",",",s,,
they,they,s,strd,0
are,are,s,strd,1
Rich,rich,c,,
",",",",s,,
and,and,s,,
Great,great,c,considrd,0
",",",",n,,
But,but,s,,
he,he,s,strd,0
is,is,s,strd,1
above,above,s,,
'em,'em,s,,
all,all,c,,
",",",",s,,
for,for,s,considrd,0
he,he,s,strd,0
is,is,s,strd,1
a,a,s,considrd,0
Wit,wit,c,,
;,;,n,,
A,a,s,considrd,0
Prince,prince,s,,
in,in,s,considrd,0
Verse,verse,c,,
",",",",s,,
and,and,s,,
Princes,princes,s,,
Titles,titles,s,,
give,give,c,,
.,.,n,,
His,his,s,considrd,0
Pen,pen,s,,
at,at,s,considrd,0
will,will,s,,
makes,makes,s,,
Honor,honor,s,strd,0
dye,dye,c,,
",",",",s,,
or,or,s,considrd,0
live,live,c,,
.,.,n,,
He,he,s,considrd,0
dubbs,dubbs,s,,
this,this,s,considrd,0
Man,man,s,,
a,a,s,considrd,0
Knave,knave,c,,
",",",",s,,
a,a,s,considrd,0
Coxcomb,coxcomb,s,,
that,that,c,considrd,0
;,;,n,,
Gives,gives,s,,
any,any,s,,
Brow,brow,s,,
a,a,s,considrd,0
horny,horny,s,,
Coronet,coronet,c,,
.,.,n,,
Orders,orders,s,,
some,some,s,,
famous,famous,s,,
Beauty,beauty,s,,
every,every,s,,
hour,hour,n,,
His,his,s,considrd,0
Letters,letters,s,,
Patents,patents,s,,
to,to,s,considrd,0
be,be,s,considrd,0
called,called,s,strd,0
a,a,s,considrd,0
Whore,whore,c,,
",",",",n,,
Deserved,deserved,c,strd,0
",",",",s,,
or,or,s,considrd,0
not,not,c,,
",",",",s,,
he,he,s,considrd,0
does,does,s,,
it,it,s,,
all,all,s,,
by,by,s,considrd,0
Power,power,c,,
.,.,n,,
Thus,thus,s,,
like,like,s,,
a,a,s,considrd,0
Beau,beau,c,,
",",",",s,,
and,and,s,,
Bully,bully,s,,
of,of,s,strd,0
the,the,s,considrd,0
Town,town,c,,
",",",",n,,
He,he,s,considrd,0
by,by,s,considrd,0
debauching,debauching,s,,
Beauties,beauties,s,,
gets,gets,s,,
Renown,renown,c,,
:,:,n,,
That,that,s,considrd,0
is,is,c,considrd,0
",",",",s,,
their,their,s,considrd,0
Names,names,c,,
",",",",s,,
