token,tokenToMatch,endReason,tag,tagIndex
THe,the,s,considrd,0
General,general,s,strd,0
is,is,s,considrd,0
returned,returned,s,,
then,then,c,,
?,?,nn,,
With,with,s,considrd,0
much,much,s,,
honor,honor,c,strd,0
.,.,nn,,
And,and,s,,
peace,peace,s,,
concluded,concluded,s,,
with,with,s,considrd,0
the,the,s,considrd,0
Prince,prince,s,,
of,of,s,considrd,0
Argos,argos,c,,
?,?,nn,,
To,to,s,considrd,0
the,the,s,considrd,0
Queens,queens,s,,
wishes,wishes,c,,
:,:,s,,
the,the,s,considrd,0
conditions,conditions,s,,
signed,signed,n,strd,0
So,so,s,,
far,far,s,strd,0
beyond,beyond,s,,
her,her,s,,
hopes,hopes,c,,
",",",",s,,
to,to,s,considrd,0
the,the,s,considrd,0
advantage,advantage,n,,
Of,of,s,considrd,0
Corinth,corinth,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
good,good,s,,
of,of,s,considrd,0
all,all,s,,
her,her,s,,
Subjects,subjects,c,,
;,;,n,,
That,that,s,considrd,0
though,though,s,,
Leonidas,leonidas,s,,
our,our,s,,
brave,brave,s,,
General,general,n,strd,0
Ever,ever,s,,
came,came,s,,
home,home,s,,
a,a,s,considrd,0
fair,fair,s,strd,0
and,and,s,,
great,great,s,considrd,0
example,example,c,,
",",",",n,,
He,he,s,considrd,0
never,never,s,considrd,0
yet,yet,s,,
returned,returned,c,strd,0
",",",",s,,
or,or,s,considrd,0
with,with,s,considrd,0
less,less,s,strd,0
loss,loss,n,strd,0
Or,or,s,considrd,0
more,more,s,,
deserved,deserved,s,,
honor,honor,c,strd,0
.,.,nn,,
Have,have,s,considrd,0
you,you,s,considrd,0
not,not,s,,
heard,heard,n,,
The,the,s,considrd,0
motives,motives,s,,
to,to,s,considrd,0
this,this,s,considrd,0
general,general,s,strd,0
good,good,c,,
?,?,nn,,
The,the,s,considrd,0
maine,maine,s,,
one,one,n,,
Was,was,s,,
admiration,admiration,s,,
first,first,s,,
in,in,s,considrd,0
young,young,s,,
Agenor,agenor,c,,
",",",",n,,
(,(,c,,
For,for,s,considrd,0
by,by,s,considrd,0
that,that,s,considrd,0
name,name,s,,
we,we,s,considrd,0
know,know,s,,
the,the,s,considrd,0
Prince,prince,s,,
of,of,s,considrd,0
Argos,argos,c,,
),),n,,
Of,of,s,considrd,0
our,our,s,,
Leonidas,leonidas,s,,
wisdom,wisdom,c,strd,0
",",",",s,,
and,and,s,,
his,his,s,considrd,0
valor,valor,c,strd,0
",",",",n,,
Which,which,s,considrd,0
though,though,s,,
an,an,s,,
enemy,enemy,c,,
",",",",s,,
first,first,s,,
in,in,s,considrd,0
him,him,s,,
bred,bred,s,,
wonder,wonder,c,,
;,;,n,,
That,that,s,considrd,0
liking,liking,c,,
",",",",s,,
Love,love,s,,
succeeded,succeeded,s,,
that,that,c,considrd,0
",",",",s,,
which,which,s,considrd,0
was,was,n,,
Followed,followed,s,,
by,by,s,considrd,0
a,a,s,considrd,0
desire,desire,s,,
to,to,s,considrd,0
be,be,s,considrd,0
a,a,s,considrd,0
friend,friend,n,,
Upon,upon,s,,
what,what,s,,
terms,terms,s,strd,0
soever,soever,s,,
to,to,s,considrd,0
such,such,s,,
goodness,goodness,c,strd,0
;,;,n,,
They,they,s,considrd,0
had,had,s,considrd,0
an,an,s,,
enterview,enterview,c,,
;,;,s,,
and,and,s,,
that,that,s,considrd,0
their,their,s,considrd,0
friendship,friendship,n,,
Might,might,s,,
with,with,s,considrd,0
our,our,s,,
peace,peace,s,,
be,be,s,considrd,0
ratified,ratified,c,,
",",",",s,,
'twas,'twas,s,,
concluded,concluded,c,,
",",",",n,,
Agenor,agenor,s,,
yielding,yielding,s,strd,0
up,up,s,,
all,all,s,,
such,such,s,,
strong,strong,s,strd,0
places,places,n,,
As,as,s,considrd,0
he,he,s,considrd,0
held,held,s,,
in,in,s,considrd,0
our,our,s,,
Territories,territories,c,,
",",",",s,,
should,should,s,,
receive,receive,n,,
(,(,c,,
With,with,s,considrd,0
a,a,s,considrd,0
sufficient,sufficient,s,,
Dower,dower,c,,
",",",",s,,
paid,paid,s,,
by,by,s,considrd,0
the,the,s,considrd,0
Queen,queen,c,strd,0
),),n,,
The,the,s,considrd,0
fair,fair,s,strd,0
Merione,merione,s,,
for,for,s,considrd,0
his,his,s,considrd,0
wife,wife,c,,
.,.,nn,,
But,but,s,,
how,how,n,,
Approves,approves,s,,
the,the,s,considrd,0
Queen,queen,s,strd,0
of,of,s,considrd,0
this,this,c,considrd,0
?,?,s,,
since,since,s,,
we,we,s,considrd,0
well,well,s,,
know,know,c,,
",",",",n,,
Nor,nor,s,,
was,was,s,,
her,her,s,,
Highness,highness,s,strd,0
ignoant,ignoant,c,,
",",",",s,,
that,that,s,considrd,0
her,her,s,,
Son,son,n,strd,0
The,the,s,considrd,0
Prince,prince,s,,
Theanor,theanor,s,,
made,made,s,,
love,love,s,,
to,to,s,considrd,0
this,this,s,considrd,0
Lady,lady,c,,
",",",",n,,
And,and,s,,
in,in,s,considrd,0
the,the,s,considrd,0
noblest,noblest,s,,
way,way,c,,
.,.,nn,,
Which,which,s,considrd,0
she,she,s,considrd,0
allowed,allowed,s,,
of,of,c,considrd,0
",",",",n,,
And,and,s,,
I,i,s,considrd,0
have,have,s,considrd,0
heard,heard,s,,
from,from,s,,
some,some,s,,
familiar,familiar,s,,
with,with,n,considrd,0
Her,her,s,,
nearest,nearest,s,strd,0
secrets,secrets,c,,
",",",",s,,
she,she,s,considrd,0
so,so,s,,
deeply,deeply,s,,
prized,prized,s,strd,0
her,her,n,,
Being,being,s,,
from,from,s,,
an,an,s,,
Infant,infant,s,,
trained,trained,s,strd,0
up,up,s,,
in,in,s,considrd,0
her,her,s,,
service,service,c,,
",",",",n,,
(,(,c,,
Or,or,s,considrd,0
to,to,s,considrd,0
speak,speak,s,strd,0
better,better,c,,
",",",",s,,
rather,rather,s,,
her,her,s,,
own,own,s,strd,0
Creature,creature,c,,
),),n,,
She,she,s,considrd,0
once,once,s,,
did,did,s,,
say,say,c,,
",",",",s,,
That,that,s,considrd,0
if,if,s,,
the,the,s,considrd,0
Prince,prince,s,,
should,should,s,,
steal,steal,n,strd,0
A,a,s,considrd,0
Marriage,marriage,s,,
without,without,s,,
her,her,s,,
leave,leave,c,,
",",",",s,,
or,or,s,considrd,0
knowledge,knowledge,c,,
",",",",n,,
With,with,s,considrd,0
this,this,s,considrd,0
Merione,merione,c,,
",",",",s,,
with,with,s,considrd,0
a,a,s,considrd,0
little,little,s,,
suit,suit,n,,
She,she,s,considrd,0
should,should,s,,
grant,grant,s,,
both,both,s,,
their,their,s,considrd,0
pardons,pardons,c,,
:,:,s,,
where,where,s,,
as,as,s,considrd,0
now,now,n,,
To,to,s,considrd,0
show,show,s,strd,0
her,her,s,,
self,self,s,strd,0
forsooth,forsooth,s,,
a,a,s,considrd,0
Spartan,spartan,s,,
Lady,lady,c,,
",",",",n,,
And,and,s,,
that,that,s,considrd,0
it,it,s,strd,0
is,is,s,strd,1
in,in,s,considrd,0
her,her,s,,
power,power,c,,
",",",",s,,
now,now,s,,
it,it,s,,
concerns,concerns,n,strd,0
The,the,s,considrd,0
common,common,s,considrd,0
good,good,c,,
",",",",s,,
not,not,s,,
alone,alone,s,,
to,to,s,considrd,0
subdue,subdue,n,,
Her,her,s,,
own,own,s,strd,0
affections,affections,c,,
",",",",s,,
but,but,s,,
command,command,s,,
her,her,s,,
Sons,sons,c,,
;,;,n,,
She,she,s,considrd,0
has,has,s,considrd,0
not,not,s,,
only,only,s,strd,0
forced,forced,s,strd,0
him,him,s,,
with,with,s,considrd,0
rough,rough,s,,
threats,threats,n,,
To,to,s,considrd,0
leave,leave,s,,
his,his,s,considrd,0
Mistress,mistress,c,strd,0
",",",",s,,
but,but,s,,
compelled,compelled,s,strd,0
him,him,s,,
when,when,n,,
Agenor,agenor,s,,
made,made,s,,
his,his,s,considrd,0
entrance,entrance,s,,
into,into,s,considrd,0
Corinth,corinth,n,,
To,to,s,considrd,0
wait,wait,s,,
upon,upon,s,,
his,his,s,considrd,0
Rival,rival,c,strd,0
.,.,nn,,
Can,can,s,,
it,it,s,,
be,be,n,considrd,0
The,the,s,considrd,0
Prince,prince,s,,
should,should,s,,
sit,sit,s,,
down,down,s,strd,0
with,with,s,considrd,0
this,this,s,considrd,0
wrong,wrong,c,,
?,?,nn,,
I,i,s,considrd,0
know,know,s,,
not,not,c,,
",",",",n,,
I,i,s,considrd,0
am,am,s,,
sure,sure,s,,
I,i,s,considrd,0
should,should,s,,
not,not,c,,
.,.,nn,,
Trust,trust,s,,
me,me,s,,
nor,nor,s,,
I,i,c,considrd,0
",",",",n,,
A,a,s,considrd,0
Mother,mother,s,,
is,is,s,considrd,0
a,a,s,considrd,0
name,name,c,,
",",",",s,,
but,but,s,,
put,put,s,,
in,in,s,considrd,0
balance,balance,n,strd,0
With,with,s,considrd,0
a,a,s,considrd,0
young,young,s,strd,0
wench,wench,s,,
it,it,s,strd,0
is,is,s,strd,1
nothing,nothing,c,,
;,;,s,,
where,where,s,,
did,did,s,,
you,you,s,considrd,0
leave,leave,s,,
him,him,c,,
?,?,nn,,
Near,near,s,strd,0
Vesta's,vesta's,s,,
Temple,temple,c,,
",",",",s,,
for,for,s,considrd,0
there,there,s,considrd,0
he,he,s,considrd,0
dismissed,dismissed,s,strd,0
me,me,c,,
",",",",n,,
And,and,s,,
full,full,s,,
