token,tokenToMatch,endReason,tag,tagIndex
THE,the,s,considrd,0
Time,time,s,,
has,has,s,considrd,0
been,been,s,,
when,when,s,,
Plays,plays,s,,
were,were,s,,
not,not,s,,
so,so,s,,
plenty,plenty,c,,
",",",",n,,
And,and,s,,
a,a,s,considrd,0
less,less,s,,
Number,number,s,,
New,new,c,considrd,0
",",",",s,,
would,would,s,,
well,well,s,,
content,content,s,,
ye,ye,c,,
.,.,n,,
New,new,s,considrd,0
Plays,plays,s,,
did,did,s,,
then,then,s,,
like,like,s,,
Almanacks,almanacks,s,,
appear,appear,c,,
;,;,n,,
And,and,s,,
One,one,s,,
was,was,s,,
thought,thought,s,,
sufficient,sufficient,s,,
for,for,s,considrd,0
a,a,s,considrd,0
Year,year,c,,
:,:,n,,
Though,though,s,strd,0
they,they,s,considrd,0
are,are,s,,
more,more,s,,
like,like,s,,
Almanacks,almanacks,s,,
of,of,s,considrd,0
late,late,c,,
;,;,n,,
For,for,s,considrd,0
in,in,s,considrd,0
One,one,s,,
Year,year,c,,
",",",",s,,
I,i,s,considrd,0
think,think,s,,
they,they,s,strd,0
are,are,s,strd,1
out,out,s,,
of,of,s,considrd,0
Date,date,c,,
.,.,n,,
Nor,nor,s,,
were,were,s,,
they,they,s,considrd,0
without,without,s,,
Reason,reason,s,,
joined,joined,s,strd,0
together,together,c,,
;,;,n,,
For,for,s,considrd,0
just,just,s,,
as,as,s,considrd,0
One,one,s,,
prognosticates,prognosticates,s,,
the,the,s,considrd,0
Weather,weather,c,,
",",",",n,,
How,how,s,,
plentiful,plentiful,s,,
the,the,s,considrd,0
Crop,crop,c,,
",",",",s,,
or,or,s,considrd,0
scarce,scarce,s,,
the,the,s,considrd,0
Grain,grain,c,,
",",",",n,,
What,what,s,,
Peals,peals,s,,
of,of,s,considrd,0
Thunder,thunder,c,,
",",",",s,,
and,and,s,,
what,what,s,,
Showers,showers,s,strd,0
of,of,s,considrd,0
Rain,rain,c,,
;,;,n,,
So,so,s,,
the,the,s,strd,0
other,other,s,strd,1
can,can,s,,
foretell,foretell,s,strd,0
by,by,s,considrd,0
certain,certain,s,,
Rules,rules,n,,
What,what,s,,
Crops,crops,s,,
of,of,s,considrd,0
Coxcombs,coxcombs,c,,
",",",",s,,
or,or,s,considrd,0
what,what,s,,
Floods,floods,s,strd,0
of,of,s,considrd,0
Fools,fools,c,,
.,.,n,,
In,in,s,considrd,0
such,such,s,,
like,like,s,,
Prophecies,prophecies,s,,
were,were,s,,
Poets,poets,s,,
skilled,skilled,c,strd,0
",",",",n,,
Which,which,s,considrd,0
now,now,s,,
they,they,s,considrd,0
find,find,s,,
in,in,s,considrd,0
their,their,s,considrd,0
own,own,s,,
Tribe,tribe,s,,
fulfilled,fulfilled,c,strd,0
:,:,n,,
The,the,s,considrd,0
Dearth,dearth,s,,
of,of,s,considrd,0
Wit,wit,s,,
they,they,s,considrd,0
did,did,s,,
so,so,s,,
long,long,s,,
presage,presage,c,,
",",",",n,,
Is,is,s,considrd,0
fallen,fallen,s,strd,0
on,on,s,,
us,us,c,,
",",",",s,,
and,and,s,,
almost,almost,s,,
starves,starves,c,,
",",",",s,,
the,the,s,considrd,0
Stage,stage,c,,
.,.,n,,
Were,were,s,,
you,you,s,considrd,0
not,not,s,,
grieved,grieved,c,strd,0
",",",",s,,
as,as,s,considrd,0
often,often,s,,
as,as,s,considrd,0
you,you,s,considrd,0
saw,saw,n,,
Poor,poor,s,,
Actors,actors,s,,
thresh,thresh,s,,
such,such,s,,
empty,empty,s,,
Sheafs,sheafs,s,,
of,of,s,considrd,0
Straw,straw,c,,
?,?,n,,
Toiling,toiling,s,,
and,and,s,,
laboring,laboring,s,strd,0
at,at,s,considrd,0
their,their,s,considrd,0
Lungs,lungs,s,,
Expense,expense,c,strd,0
",",",",n,,
To,to,s,considrd,0
start,start,s,,
a,a,s,considrd,0
Jest,jest,c,strd,0
",",",",s,,
or,or,s,considrd,0
force,force,s,,
a,a,s,considrd,0
little,little,s,,
Sense,sense,c,strd,0
.,.,n,,
Hard,hard,s,,
Fate,fate,s,,
for,for,s,considrd,0
us,us,c,,
!,!,s,,
still,still,s,,
harder,harder,s,,
in,in,s,considrd,0
the,the,s,strd,0
Event,event,c,,
;,;,n,,
Our,our,s,,
Authors,authors,s,,
Sin,sin,c,,
",",",",s,,
but,but,s,,
we,we,s,considrd,0
alone,alone,s,,
repent,repent,c,,
.,.,n,,
Still,still,s,,
they,they,s,considrd,0
proceed,proceed,c,,
",",",",s,,
and,and,c,,
",",",",s,,
at,at,s,considrd,0
our,our,s,,
Charge,charge,c,,
",",",",s,,
write,write,s,,
worse,worse,c,,
;,;,n,,
'Twere,'twere,s,,
some,some,s,,
Amends,amends,s,,
if,if,s,,
they,they,s,considrd,0
could,could,s,,
reimburse,reimburse,c,,
:,:,n,,
But,but,s,,
there,there,s,strd,0
is,is,s,strd,1
the,the,s,considrd,0
Devil,devil,c,,
",",",",s,,
though,though,s,strd,0
their,their,s,considrd,0
Cause,cause,s,,
is,is,s,considrd,0
lost,lost,c,,
",",",",n,,
There,there,s,strd,0
Is,is,s,strd,1
no,no,s,considrd,0
recov'ring,recov'ring,s,,
Damages,damages,s,,
or,or,s,considrd,0
Cost,cost,c,,
.,.,n,,
Good,good,s,,
Wits,wits,c,,
",",",",s,,
forgive,forgive,s,,
this,this,s,considrd,0
Liberty,liberty,s,,
we,we,s,considrd,0
take,take,c,considrd,0
",",",",n,,
Since,since,s,,
Custom,custom,s,strd,0
gives,gives,s,,
the,the,s,considrd,0
Losers,losers,s,,
leave,leave,s,,
to,to,s,considrd,0
speak,speak,c,,
.,.,n,,
But,but,s,,
if,if,s,,
provoked,provoked,c,strd,0
",",",",s,,
your,your,s,,
dreadful,dreadful,s,,
Wrath,wrath,s,,
remains,remains,c,,
",",",",n,,
Take,take,s,considrd,0
your,your,s,,
Revenge,revenge,s,,
upon,upon,s,,
the,the,s,considrd,0
coming,coming,s,,
Scenes,scenes,c,,
:,:,n,,
For,for,s,considrd,0
that,that,s,considrd,0
damned,damned,s,strd,0
Poet's,poet's,s,,
spared,spared,s,strd,0
who,who,s,considrd,0
dams,dams,s,,
a,a,s,considrd,0
Brother,brother,c,,
",",",",n,,
As,as,s,considrd,0
one,one,s,,
Thief,thief,s,,
scapes,scapes,c,,
",",",",s,,
that,that,s,considrd,0
executes,executes,s,,
another,another,c,,
.,.,n,,
Thus,thus,s,,
far,far,c,,
",",",",s,,
alone,alone,s,,
does,does,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Wits,wits,s,,
relate,relate,c,,
;,;,n,,
But,but,s,,
from,from,s,,
the,the,s,considrd,0
rest,rest,c,,
",",",",s,,
we,we,s,considrd,0
hope,hope,s,,
a,a,s,considrd,0
better,better,s,,
Fate,fate,c,,
.,.,n,,
To,to,s,considrd,0
please,please,s,,
and,and,s,,
move,move,c,,
",",",",s,,
has,has,s,considrd,0
been,been,s,,
our,our,s,,
Poets,poets,s,,
Theme,theme,c,,
",",",",n,,
Art,art,s,,
may,may,s,,
direct,direct,c,,
",",",",s,,
but,but,s,,
Nature,nature,s,,
is,is,s,considrd,0
his,his,s,considrd,0
aim,aim,c,,
;,;,n,,
And,and,s,,
Nature,nature,s,,
missed,missed,c,strd,0
",",",",s,,
in,in,s,considrd,0
vain,vain,s,,
he,he,s,considrd,0
boasts,boasts,s,,
his,his,s,considrd,0
Art,art,c,,
",",",",n,,
For,for,s,considrd,0
only,only,s,,
Nature,nature,s,,
can,can,s,,
affect,affect,s,,
the,the,s,considrd,0
Heart,heart,c,,
.,.,n,,
Then,then,s,,
freely,freely,s,,
judge,judge,s,,
the,the,s,considrd,0
Scenes,scenes,s,,
that,that,s,considrd,0
shall,shall,s,considrd,0
ensue,ensue,c,,
",",",",n,,
But,but,s,,
as,as,s,considrd,0
with,with,s,considrd,0
Freedom,freedom,c,,
",",",",s,,
judge,judge,s,,
with,with,s,considrd,0
Candor,candor,s,strd,0
too,too,c,,
.,.,n,,
He,he,s,considrd,0
would,would,s,strd,0
not,not,s,,
loose,loose,s,,
through,through,s,strd,0
Prejudice,prejudice,s,,
his,his,s,considrd,0
Cause,cause,c,,
;,;,n,,
Nor,nor,s,,
would,would,s,strd,0
obtain,obtain,s,,
percariously,percariously,s,,
Applause,applause,c,,
.,.,n,,
Impartial,impartial,s,,
Censure,censure,c,,
",",",",s,,
he,he,s,considrd,0
requests,requests,s,,
from,from,s,,
all,all,c,,
",",",",n,,
Prepared,prepared,c,strd,0
",",",",s,,
by,by,s,considrd,0
just,just,s,,
Decrees,decrees,s,,
to,to,s,considrd,0
stand,stand,c,,
",",",",s,,
or,or,s,considrd,0
fall,fall,c,,
.,.,nn,,
Music,music,s,strd,0
has,has,s,considrd,0
Charms,charms,s,,
to,to,s,considrd,0
sooth,sooth,s,,
a,a,s,considrd,0
savage,savage,s,,
Breast,breast,c,,
",",",",n,,
To,to,s,considrd,0
soften,soften,s,,
Rocks,rocks,c,,
",",",",s,,
or,or,s,considrd,0
bend,bend,s,,
a,a,s,considrd,0
knotted,knotted,s,,
Oak,oak,c,,
.,.,n,,
I,i,s,strd,0
Have,have,s,strd,1
read,read,c,,
",",",",s,,
that,that,s,considrd,0
things,things,s,,
inanimate,inanimate,s,,
have,have,s,considrd,0
moved,moved,c,strd,0
",",",",n,,
And,and,s,,
as,as,s,considrd,0
with,with,s,considrd,0
living,living,s,,
Souls,souls,c,,
",",",",s,,
have,have,s,considrd,0
been,been,s,,
informed,informed,c,strd,0
",",",",n,,
By,by,s,considrd,0
Magic,magic,s,strd,0
Numbers,numbers,c,,
",",",",s,,
and,and,s,,
persuasive,persuasive,s,,
Sound,sound,c,,
.,.,n,,
What,what,s,,
then,then,s,,
am,am,s,,
I,i,c,considrd,0
?,?,s,,
Am,am,s,,
I,i,s,considrd,0
more,more,s,,
senseless,senseless,s,,
grown,grown,n,,
Than,than,s,,
Trees,trees,c,,
",",",",s,,
or,or,s,considrd,0
Flint,flint,c,,
?,?,s,,
O,o,s,,
Force,force,s,,
of,of,s,considrd,0
constant,constant,s,,
Woe,woe,c,,
!,!,n,,
It,it,s,strd,0
Is,is,s,strd,1
not,not,s,,
in,in,s,considrd,0
Harmony,harmony,s,,
to,to,s,considrd,0
calm,calm,s,,
my,my,s,considrd,0
Griefs,griefs,c,,
.,.,n,,
Anselmo,anselmo,s,,
sleeps,sleeps,c,,
",",",",s,,
and,and,s,,
is,is,s,considrd,0
at,at,s,considrd,0
Peace,peace,c,,
;,;,s,,
last,last,s,,
Night,night,c,,
",",",",n,,
The,the,s,considrd,0
silent,silent,s,,
Tomb,tomb,s,,
received,received,s,strd,0
the,the,s,considrd,0
good,good,s,,
Old,old,s,,
King,king,c,,
;,;,n,,
He,he,s,considrd,0
and,and,s,,
his,his,s,considrd,0
Sorrows,sorrows,s,,
now,now,s,,
are,are,s,,
safely,safely,s,,
lodged,lodged,n,strd,0
Within,within,s,,
its,its,s,,
cold,cold,c,,
",",",",s,,
but,but,s,,
hospitable,hospitable,s,,
Bosom,bosom,c,,
.,.,n,,
Why,why,s,,
am,am,s,,
not,not,s,,
I,i,s,considrd,0
at,at,s,considrd,0
Peace,peace,c,,
?,?,nn,,
For,for,s,considrd,0
Heaven's,heaven's,s,,
sake,sake,c,,
",",",",s,,
dear,dear,s,,
Madam,madam,c,,
",",",",s,,
moderate,moderate,n,,
Your,your,s,,
Griefs,griefs,c,,
",",",",s,,
there,there,s,considrd,0
is,is,s,considrd,0
no,no,s,considrd,0
Cause,cause,s,,
--,--,nn,,
Peace,peace,s,,
--,--,s,,
No,no,s,considrd,0
Cause,cause,c,,
!,!,s,,
yes,yes,c,,
",",",",s,,
there,there,s,considrd,0
is,is,s,considrd,0
Eternal,eternal,s,,
Cause,cause,c,,
",",",",n,,
And,and,s,,
Misery,misery,s,,
Eternal,eternal,s,,
will,will,s,,
succeed,succeed,c,,
.,.,n,,
Thou,thou,s,considrd,0
can,can,s,strd,0
not,not,s,,
tell,tell,s,,
--,--,s,,
thou,thou,s,considrd,0
have,have,s,strd,0
indeed,indeed,s,,
no,no,s,considrd,0
Cause,cause,c,,
.,.,nn,,
Believe,believe,s,,
me,me,c,,
",",",",s,,
Madam,madam,c,,
",",",",s,,
I,i,s,considrd,0
lament,lament,s,,
Anselmo,anselmo,c,,
",",",",n,,
And,and,s,,
always,always,s,,
did,did,s,,
compassionate,compassionate,s,,
his,his,s,considrd,0
Fortune,fortune,c,,
;,;,n,,
Have,have,s,considrd,0
often,often,s,,
wept,wept,c,,
",",",",s,,
to,to,s,considrd,0
see,see,s,,
how,how,s,,
cruelly,cruelly,n,,
Your,your,s,,
Father,father,s,,
kept,kept,s,,
in,in,s,considrd,0
Chains,chains,c,,
",",",",s,,
his,his,s,considrd,0
Fellow,fellow,s,,
King,king,c,,
:,:,n,,
And,and,s,,
often,often,s,strd,0
at,at,s,considrd,0
Night,night,c,,
",",",",s,,
when,when,s,,
all,all,s,,
have,have,s,considrd,0
been,been,s,,
retired,retired,c,strd,0
",",",",n,,
Have,have,s,considrd,0
stoll'n,stoll'n,s,,
from,from,s,,
Bed,bed,c,,
",",",",s,,
and,and,s,,
to,to,s,considrd,0
his,his,s,considrd,0
Prison,prison,s,,
crept,crept,c,,
:,:,n,,
Where,where,c,,
",",",",s,,
while,while,s,,
his,his,s,considrd,0
Jailer,jailer,s,strd,0
slept,slept,c,,
",",",",s,,
I,i,s,considrd,0
through,through,s,strd,0
the,the,s,considrd,0
Grate,grate,n,,
Have,have,s,considrd,0
softly,softly,s,,
whispered,whispered,c,strd,0
",",",",s,,
and,and,s,,
inquired,inquired,s,strd,0
his,his,s,considrd,0
Health,health,c,,
;,;,n,,
Sent,sent,s,,
in,in,s,considrd,0
my,my,s,considrd,0
Sighs,sighs,s,,
and,and,s,,
Pray'r's,pray'r's,s,,
for,for,s,considrd,0
his,his,s,considrd,0
Deliverance,deliverance,c,strd,0
;,;,n,,
For,for,s,considrd,0
Sighs,sighs,s,,
and,and,s,,
Prayers,prayers,s,strd,0
were,were,s,,
all,all,s,,
that,that,s,considrd,0
I,i,s,considrd,0
could,could,s,,
offer,offer,c,,
.,.,nn,,
Indeed,indeed,s,,
thou,thou,s,considrd,0
have,have,s,strd,0
a,a,s,considrd,0
soft,soft,s,,
and,and,s,,
gentle,gentle,s,,
Nature,nature,c,,
",",",",n,,
That,that,s,considrd,0
thus,thus,s,,
could,could,s,strd,0
melt,melt,s,,
to,to,s,considrd,0
see,see,s,,
a,a,s,considrd,0
Stranger's,stranger's,s,,
Wrongs,wrongs,c,,
.,.,n,,
O,o,s,,
Leonora,leonora,c,,
",",",",s,,
had,had,s,strd,0
thou,thou,s,considrd,0
known,known,s,,
Anselmo,anselmo,c,,
",",",",n,,
How,how,s,,
would,would,s,,
thy,thy,s,considrd,0
Heart,heart,s,,
have,have,s,considrd,0
bled,bled,s,,
to,to,s,considrd,0
see,see,s,,
his,his,s,considrd,0
Sufferings,sufferings,c,strd,0
!,!,n,,
Thou,thou,s,considrd,0
had,had,s,strd,0
no,no,s,considrd,0
Cause,cause,c,,
",",",",s,,
but,but,s,,
general,general,s,,
Compassion,compassion,c,,
.,.,nn,,
My,my,s,considrd,0
Love,love,s,,
of,of,s,considrd,0
you,you,c,considrd,0
",",",",s,,
my,my,s,considrd,0
Royal,royal,s,,
Mistress,mistress,c,,
",",",",s,,
gave,gave,s,,
me,me,s,,
Cause,cause,c,,
",",",",n,,
My,my,s,considrd,0
Love,love,s,,
of,of,s,considrd,0
you,you,s,considrd,0
begot,begot,s,,
my,my,s,considrd,0
Grief,grief,s,,
for,for,s,considrd,0
him,him,c,,
",",",",n,,
For,for,s,considrd,0
I,i,s,considrd,0
had,had,s,considrd,0
heard,heard,c,,
",",",",s,,
that,that,s,considrd,0
when,when,s,,
the,the,s,considrd,0
Chance,chance,s,,
of,of,s,considrd,0
War,war,n,,
Had,had,s,considrd,0
blessed,blessed,s,strd,0
Anselmo's,anselmo's,s,,
Arms,arms,s,,
with,with,s,considrd,0
Victory,victory,c,,
",",",",n,,
And,and,s,,
the,the,s,considrd,0
rich,rich,s,,
Spoil,spoil,s,,
of,of,s,considrd,0
all,all,s,,
the,the,s,considrd,0
Field,field,c,,
",",",",s,,
and,and,s,,
you,you,n,considrd,0
The,the,s,considrd,0
Glory,glory,s,,
of,of,s,considrd,0
the,the,s,considrd,0
whole,whole,c,,
",",",",s,,
were,were,s,,
made,made,s,,
the,the,s,considrd,0
Prey,prey,n,,
Of,of,s,considrd,0
his,his,s,considrd,0
Success,success,c,,
;,;,s,,
that,that,s,considrd,0
then,then,c,,
",",",",s,,
in,in,s,considrd,0
spite,spite,s,,
of,of,s,considrd,0
Hate,hate,c,,
",",",",n,,
Revenge,revenge,c,,
",",",",s,,
and,and,s,,
that,that,s,considrd,0
Hereditary,hereditary,s,,
Feud,feud,n,,
Entailed,entailed,s,strd,0
between,between,s,,
Valentia's,valentia's,s,,
and,and,s,,
Granada's,granada's,s,,
Kings,kings,c,,
:,:,n,,
He,he,s,considrd,0
did,did,s,,
endear,endear,s,,
himself,himself,s,,
to,to,s,considrd,0
your,your,s,,
Affection,affection,c,,
",",",",n,,
By,by,s,considrd,0
all,all,s,,
the,the,s,considrd,0
worthy,worthy,s,,
and,and,s,,
indulgent,indulgent,s,,
ways,ways,c,,
",",",",n,,
His,his,s,considrd,0
most,most,s,,
industrious,industrious,s,,
Goodness,goodness,s,,
could,could,s,,
invent,invent,c,,
;,;,n,,
Proposing,proposing,s,,
by,by,s,considrd,0
a,a,s,considrd,0
Match,match,s,,
between,between,s,,
Alphonso,alphonso,n,,
His,his,s,considrd,0
Son,son,c,,
",",",",s,,
the,the,s,considrd,0
brave,brave,s,,
Valentia,valentia,s,,
Prince,prince,c,,
",",",",s,,
and,and,s,,
you,you,c,considrd,0
",",",",n,,
To,to,s,considrd,0
end,end,s,,
the,the,s,considrd,0
long,long,s,,
Dissension,dissension,c,strd,0
",",",",s,,
and,and,s,,
unite,unite,n,,
The,the,s,considrd,0
Jarring,jarring,s,,
Crowns,crowns,c,,
.,.,nn,,
O,o,s,,
Alphonso,alphonso,c,,
",",",",s,,
Alphonso,alphonso,c,,
!,!,s,,
thou,thou,s,considrd,0
art,art,s,,
too,too,n,,
At,at,s,considrd,0
Peace,peace,c,,
;,;,s,,
Father,father,s,,
and,and,s,,
Son,son,s,,
are,are,s,,
now,now,s,,
no,no,s,considrd,0
more,more,s,,
--,--,n,,
Then,then,s,,
why,why,s,,
am,am,s,,
I,i,c,considrd,0
?,?,s,,
O,o,s,,
when,when,s,,
shall,shall,s,considrd,0
I,i,s,considrd,0
have,have,s,considrd,0
Rest,rest,c,,
?,?,n,,
Why,why,s,,
do,do,s,,
I,i,s,considrd,0
live,live,s,,
to,to,s,considrd,0
say,say,s,,
you,you,s,considrd,0
are,are,s,,
no,no,s,considrd,0
more,more,c,,
?,?,n,,
Why,why,s,,
are,are,s,,
all,all,s,,
these,these,s,,
things,things,s,,
thus,thus,c,,
?,?,s,,
--,--,n,,
Is,is,s,considrd,0
there,there,s,considrd,0
necessity,necessity,s,,
I,i,s,considrd,0
must,must,s,,
be,be,s,considrd,0
miserable,miserable,c,,
?,?,n,,
Is,is,s,considrd,0
it,it,s,,
of,of,s,considrd,0
Moment,moment,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Peace,peace,s,,
of,of,s,considrd,0
Heaven,heaven,n,strd,0
That,that,s,considrd,0
I,i,s,considrd,0
should,should,s,,
be,be,s,considrd,0
afflicted,afflicted,s,,
thus,thus,c,,
?,?,s,,
--,--,s,,
if,if,s,,
not,not,c,,
",",",",n,,
Why,why,s,,
is,is,s,considrd,0
it,it,s,,
thus,thus,s,,
contrived,contrived,c,strd,0
?,?,s,,
Why,why,s,,
are,are,s,,
things,things,s,,
laid,laid,n,,
By,by,s,considrd,0
some,some,s,,
unseen,unseen,s,,
Hand,hand,c,,
",",",",s,,
so,so,c,,
",",",",s,,
as,as,s,considrd,0
of,of,s,considrd,0
consequence,consequence,n,,
They,they,s,considrd,0
must,must,s,,
to,to,s,considrd,0
me,me,s,,
bring,bring,s,,
Curses,curses,c,,
",",",",s,,
Grief,grief,s,,
of,of,s,considrd,0
Heart,heart,c,,
",",",",n,,
The,the,s,considrd,0
last,last,s,,
Distress,distress,s,,
of,of,s,considrd,0
Life,life,c,,
",",",",s,,
and,and,s,,
sure,sure,s,,
