tokenIndex,original
3,Kingdomes
19,Th'
25,Prosperitie
46,mens
62,O'
63,th'
69,doth
72,ruines
88,mouth'd
124,doth
125,mixe
136,wandring
142,Widdowes
155,lyeth
171,ruines
176,Compasse
178,Pallace
205,Heav'n
210,Smoak
220,Doth
241,bow'd
252,excus'd
267,she's
268,she's
288,spoyls
329,Kingdome
364,witnesse
369,Hath
370,hap'ned
375,beleived
403,Prophetesse
431,hath
443,'tis
444,'tis
465,do'st
470,downfal
496,murther
528,entwin'd
546,gor'd
568,th'
588,witnesse
591,mischeif
599,ruin'd
612,Sepulchre
623,sufficeth
638,th'
659,joyn
673,doth
694,fear'd
696,'tis
697,'tis
706,Pris'ners
778,T'
800,hath
810,spoyl'd
833,o're
862,Griefe
867,goe
896,behoves
914,Defil'd
920,Shew
931,ty'd
949,shew
977,Libertie
1030,loos'd
1039,unty'd
1049,durt
1068,Button'd
1078,shew
1115,Eccho
1128,us'd
1132,Compleat
1168,i'm
1169,i'm
1173,'tis
1174,'tis
1254,tyred
1324,Sustain'd
1337,th'
1359,funerall
1363,dost
1373,murthered
1380,lyes
1420,yoak
1461,behinde
1463,ty'd
1471,Behinde
1500,Kingdome
1505,doth
1511,th'
1524,Soules
1526,seeketh
1538,dyes
1540,Warre
1549,consum'd
1555,delayes
1558,i'th'
1559,i'th'
1583,shew
1636,see't
1637,see't
1649,beames
1653,o're
1661,sodain
1662,th'earth
1663,th'earth
1672,bottome
1680,Forrest
1713,onely
1786,armes
1796,fatall
1816,battail
1823,dam'd
1888,honours
1912,triviall
1918,do't
1919,do't
1953,vanquish'd
1956,agen
1970,clos'd
1971,againe
1975,lye
1988,Aire
1993,still'd
2003,th'
2016,Sailes
2069,wouldst
2092,lesse
2096,giv'n
2100,worthinesse
2145,Armes
2154,Deny'd
2166,practis'd
2172,dy'd
2198,vanquish'd
2201,Kingdome
2202,tane
2231,shee
2235,ta'en
2262,soyl
2292,witnesse
2309,townes
2313,suddain
2317,Crownes
2376,pull'd
2410,dyes
2412,mournfull
2421,fear'd
2428,learn'd
2440,ceas'd
2460,weigh'd
2464,Dost
2487,Can'st
2491,streight
2503,Didst
2505,canst
2516,Accustom'd
2522,youthfull
2525,'tis
2526,'tis
2539,youthfull
2541,Possesse
2575,maist
2580,would'st
2594,behoves
2608,Conquer'd
2613,cruell
2631,rais'd
2659,favouring
2679,nought
2686,cruell
2711,selfe
2719,doth
2727,favour
2739,mak'st
2772,sodain
2788,do't
2789,do't
2793,cometh
2802,confesse
2812,ruine
2818,helpt
2851,hath
2852,pleas'd
2861,increas'd
2864,conq'ring
2869,dy'd
2876,ruin'd
2889,punish'd
2893,indure
2904,Tombe
2919,Murther
3014,refraine
