token,tokenToMatch,endReason,tag,tagIndex
Dear,dear,s,strd,0
Daughter,daughter,c,,
",",",",s,,
unto,unto,s,strd,0
Father,father,s,,
blind,blind,n,strd,0
a,a,s,considrd,0
Staff,staff,s,strd,0
of,of,s,considrd,0
steady,steady,s,,
stay,stay,c,,
",",",",n,,
To,to,s,considrd,0
weary,weary,s,,
Sire,sire,c,strd,0
",",",",s,,
a,a,s,considrd,0
comfort,comfort,s,,
great,great,c,strd,0
",",",",n,,
and,and,s,,
Guide,guide,s,,
in,in,s,considrd,0
all,all,s,,
his,his,s,considrd,0
way,way,c,,
:,:,n,,
And,and,s,,
whom,whom,s,,
to,to,s,considrd,0
have,have,s,strd,0
begotten,begotten,c,,
",",",",s,,
I,i,n,considrd,0
may,may,s,,
glad,glad,s,,
and,and,s,,
joyful,joyful,s,strd,0
be,be,c,strd,0
:,:,n,,
Yet,yet,s,,
leave,leave,s,strd,0
me,me,s,,
now,now,c,,
",",",",s,,
thy,thy,s,considrd,0
hapless,hapless,s,strd,0
Sire,sire,c,strd,0
",",",",n,,
thus,thus,s,,
plungde,plungde,s,,
in,in,s,considrd,0
misery,misery,c,,
.,.,n,,
Why,why,s,,
seekst,seekst,s,,
thou,thou,s,considrd,0
means,means,c,strd,0
",",",",s,,
still,still,s,,
to,to,s,considrd,0
direct,direct,n,,
my,my,s,considrd,0
stalking,stalking,s,,
steps,steps,s,strd,0
aright,aright,c,,
?,?,n,,
Let,let,s,,
me,me,s,strd,0
I,i,s,considrd,0
pray,pray,s,,
thee,thee,s,,
headlong,headlong,s,,
slide,slide,n,strd,0
in,in,s,considrd,0
breaknecke,breaknecke,s,,
tumbling,tumbling,s,,
plight,plight,c,,
.,.,n,,
I,i,s,considrd,0
better,better,s,,
shall,shall,s,considrd,0
and,and,s,,
sooner,sooner,s,,
find,find,s,strd,0
a,a,s,considrd,0
way,way,s,,
my,my,s,considrd,0
self,self,s,strd,0
alone,alone,n,,
To,to,s,considrd,0
rid,rid,s,,
me,me,s,strd,0
out,out,s,,
of,of,s,considrd,0
all,all,s,,
the,the,s,considrd,0
thrall,thrall,s,,
wherein,wherein,s,,
I,i,s,considrd,0
now,now,s,,
am,am,s,,
thrown,thrown,c,strd,0
.,.,n,,
Whereby,whereby,s,,
both,both,s,,
heaven,heaven,s,strd,0
shall,shall,s,considrd,0
eased,eased,s,,
be,be,c,strd,0
",",",",s,,
and,and,s,,
earth,earth,s,,
shall,shall,s,considrd,0
want,want,s,,
the,the,s,considrd,0
sight,sight,n,,
Of,of,s,considrd,0
me,me,s,strd,0
vile,vile,s,,
wretch,wretch,c,,
",",",",s,,
whom,whom,c,,
",",",",s,,
guilt,guilt,s,,
has,has,s,strd,0
made,made,s,,
a,a,s,considrd,0
most,most,s,,
abhorred,abhorred,s,,
wight,wight,c,,
.,.,n,,
Alas,alas,c,,
",",",",s,,
what,what,s,,
little,little,s,strd,0
triffling,triffling,s,,
trick,trick,s,strd,0
has,has,s,strd,0
hitherto,hitherto,s,,
been,been,s,strd,0
wrought,wrought,n,,
By,by,s,considrd,0
these,these,s,,
my,my,s,considrd,0
hands,hands,c,,
?,?,s,,
what,what,s,,
feate,feate,s,,
of,of,s,considrd,0
worth,worth,s,,
or,or,s,considrd,0
maistry,maistry,s,,
have,have,s,strd,0
I,i,s,considrd,0
sought,sought,c,,
?,?,n,,
In,in,s,considrd,0
deed,deed,c,strd,0
",",",",s,,
they,they,s,considrd,0
have,have,s,strd,0
me,me,s,,
