tokenIndex,original
2,custome
4,honouring
13,hath
17,yeeres
19,aduanc'd
21,selfe
24,vs
30,lesse
45,expence
48,trauell
52,cheerefulnesse
58,reall
72,sustayne
79,vs
103,dignitie
112,iudgement
115,aduenture
117,giue
135,hath
136,labour'd
139,vnder
149,alwayes
169,needes
170,doe
172,iniurie
200,giue
201,themselues
204,licence
206,iudge
209,haue
210,neuer
211,touch'd
217,barke
220,vtter
236,haue
242,powre
250,seate
253,sleepe
267,steepe
272,aduancing
274,selfe
277,cloudes
288,haue
289,beene
297,honourable
303,tooke
322,haue
323,obseru'd
335,Earles
348,greatnesse
351,antiquitie
368,spoiles
370,trophees
373,loue
388,yong
390,figur'd
408,arrowes
437,victorie
444,twise
474,seem'd
482,emboss'd
486,mettall
492,seene
495,cloudes
505,sodaine
509,solemne
510,musique
514,skie
520,discouered
524,doues
530,siluer
541,VENVS
542,sate
547,starre
590,certayne
596,VENVS
597,hauing
600,starre
602,onely
607,seate
625,speake
632,yee
634,conceiue
637,louely
642,goddesse
643,leaue
647,heauen
656,Loue
666,CVPID
671,ioy
675,sonne
683,VENVS
685,vndone
687,Spie
694,foot-steps
697,greene
709,hath
710,beene
740,owne
753,i'am
754,i'am
756,feare
764,beautie
774,hath
775,surpris'd
781,liues
783,disguis'd
786,yee
791,stray'd
809,trie
811,neerer
814,Looke
827,lyes
832,bosomes
837,brests
845,himselfe
866,haue
868,cry'd
873,vertues
886,shee
887,soone
891,goe
899,thinke
901,selfe
903,blest
920,proclaime
929,Speake
937,haue
938,yee
939,seene
944,loue
957,Cruell
969,yee
975,VENVS
976,run-away
978,Shee
984,discouer
989,doth
997,receiue
999,kisse
1006,selfe
1020,haue
1022,kisse
1028,hath
1030,markes
1033,plentie
1041,twentie
1080,sunne
1081,hath
1092,hath
1096,heate
1098,IOVE
1099,himselfe
1100,forsooke
1102,seate
1110,skie
1120,hath
1124,yee
1129,leape
1136,Ouer
1137,liuer
1162,himselfe
1168,doth
1169,beare
1175,Quiuer
1182,arrowes
1193,haue
1197,sharpe
1214,fuell
1218,daies
1222,cruell
1224,Louers
1236,bloud
1238,Nought
1243,doth
1264,Seldome
1268,doe
1273,practise
1277,Euerie
1286,kisse
1289,poyson
1290,beares
1297,teares
1303,raigne
1311,gaine
1317,toyes
1321,haue
1322,yee
1323,thinke
1325,ioyes
1327,'tis
1328,'tis
1341,himselfe
1346,yee
1363,yee
1383,yee
1384,heare
1393,VENVS
1394,Run-away
1420,Aduance
1426,Reuell
1429,roome
1436,dumbe
1449,Quiuer
1450,beare
1465,armes
1472,hath
1476,wonne
1478,Vnto
1479,VENVS
1483,Sonne
1503,giuen
1538,haue
1543,Moone
1564,renowne
1566,winne
1572,HERCVLES
1584,leaues
1585,IOVE
1598,lesse
1611,'tis
1612,'tis
1614,alreadie
1622,giue
1644,VENVS
1656,stoope
1661,leaue
1666,starre
1677,crown'd
1698,Sonne
1700,Looke
1713,Crowne
1720,doth
1723,Thinke
1726,lou'd
1736,Gaue
1748,drawes
1754,doe
1756,lawes
1761,iust
1771,doe
1787,pietie
1789,vnto
1793,vow'd
1798,subiects
1808,esteeme
1815,haue
1827,reseru'd
1829,vntill
1835,wooll
1841,thred
1845,thred
1848,soule
1852,renown'd
1858,roule
1860,Oppos'd
1891,vertue
1892,loue
1895,VENVS
1900,moue
1908,lesse
1911,loue
1914,safetie
1920,cheare
1925,Vpon
1933,ioy
1936,Loue
1941,vertues
1944,doe
1947,owne
1948,renowne
1952,renowne
1960,forgiue
1986,speake
1993,vertues
2002,styl'd
2010,hath
2012,dowrie
2016,lesse
2018,vertue
2020,bloud
2023,forme
2033,rear'd
2040,Fill'd
2042,Loues
2045,doth
2060,vnderneath
2078,peece
2085,giue
2094,haue
2105,haue
2123,labor'd
2126,Cleaue
2138,spheare
2145,euen
2152,spheare
2154,heauen
2168,forme
2172,doe
2175,heauen
2186,Zodiack
2189,haue
2198,signes
2200,twelue
2209,nuptiall
2210,howers
2220,heauen
2221,returne
2224,vowe
2227,euer
2231,lampe
2233,burne
2247,spheare
2254,Loues
2259,toyes
2262,councell
2266,boyes
2288,giue
2294,raigne
2295,beginnes
2304,HYMENS
2305,warre
2311,iarre
2318,bee
2330,starre
2333,stayes
2337,inuade
2354,Good-night
2374,vse
2383,warre
2395,wee
2408,starre
2413,VENVS
2421,euer
2427,faire
2429,doo
2435,'tis
2436,'tis
2453,they'l
2454,they'l
2465,HYMENS
2466,warre
2476,wee
2477,Doe
2481,bee
2490,starre
2497,morne
2500,moones
2528,Weare
2540,HYMENS
2541,warre
2550,wee
2565,starre
