tokenIndex,original
0,ROome
2,roome
32,doe
43,waite
66,rime
74,Elizabeths
80,Earle
98,thinke
101,thinke
108,Mercurie
126,civill
133,Devill
143,Captaine
154,weare
162,Captaine
181,doe
202,entertaine
204,Queene
211,seene
217,Towne
260,storie
262,tane
264,Hee
269,seene
274,beene
275,o'the
276,o'the
277,Queene
288,mans
301,call'd
315,performes
406,eares
413,Beares
418,beene
448,loyall
455,saith
462,Catholique
472,Fowles
479,Owles
482,naturall
509,wondred
529,Owle
538,Owles
551,agen
561,highnesse
569,knowne
575,owne
580,savour
584,favour
594,i'le
595,i'le
605,Owle
619,horn'd
627,beene
628,tane
666,tooke
668,Towards
672,looke
683,sixteene
688,Owle
698,pittie
707,Citie
711,Owle
731,Captaines
745,shipt
757,eares
770,Owle
793,thred
802,towne
807,downe
823,Maides
855,thred
896,Owle
923,Serjeants
931,Chace
969,Owle
971,fift
1004,gon
1009,Ladyes
1015,triumpht
1035,Scholler
1041,Owle
1042,sixt
1076,Hath
1093,Sworne
1094,himselfe
1121,downe
1128,Towne
1137,mens
1143,cry'd
1167,i'the
1168,i'the
1173,car'd
1182,heare
1189,eares
