tokenIndex,original
4,Admirall
12,onely
20,Imperiall
23,Hath
40,drinkes
42,deepe
47,streame
48,Royall
86,vertuous
92,vertuous
109,generall
127,aske
157,whats
158,whats
161,tis
162,tis
164,offence
170,regall
171,favours
180,owne
202,fixt
206,honour
212,Soveraigne
219,soule
222,expos'd
232,onely
237,hath
248,frailtie
252,Vertues
258,doom'd
271,aske
277,thinkes
279,judgement
294,Iudge
296,selfe
312,hath
316,seate
319,gainst
331,seeke
333,passe
340,mov'd
343,urg'd
359,Leade
373,assign'd
383,calme
400,bloud
415,teares
421,doe
425,for't
426,for't
429,torne
433,tis
434,tis
437,sweare
457,Sunne
458,Diall
459,plac'd
462,steele
470,doth
474,Diall
477,amisse
500,Iustice
512,hee
534,declar'd
542,truely
545,feeles
568,abus'd
570,seene
578,seate
580,tis
581,tis
584,sence
594,lesse
601,diversly
607,whats
608,whats
614,generall
617,Vertue
619,Iudgement
636,seemes
649,Divell
671,forme
688,partiall
698,weake
735,truely
739,stiles
751,soule
759,joyne
762,beleefe
767,whats
768,whats
770,rivall
781,inclin'd
783,hee's
784,hee's
785,himselfe
793,counsells
808,Admirall
813,wonne
826,justnesse
839,hee
840,runnes
845,minde
851,Iudiciall
856,owne
857,Iudgement
870,anothers
878,equall
880,owne
881,soules
886,informe
890,Sunnes
897,faire
902,shaddow
905,beames
906,ith'
907,ith'
908,ayre
911,beames
915,ayre
923,darkenesse
933,fervour
936,vapour
941,owne
943,bosome
949,wisedom
956,himselfe
977,equall
994,owne
996,tis
997,tis
1007,heare
1014,rivall
1018,reconcil'd
1043,forme
1048,enflame
1053,sweetnesse
1058,honour
1062,tis
1063,tis
1064,dispatch'd
1070,doth
1075,doth
1076,expresse
1093,joyfull
1099,gardian
1118,tis
1119,tis
1120,certaine
1145,doe
1149,heare
1164,attonement
1172,betweene
1178,selfe
1183,keepe
1194,confirme
1199,owne
1206,counsell
1208,tis
1209,tis
1222,firme
1225,sweete
1226,simplicitie
1231,pollicie
1237,tis
1238,tis
1288,what's
1289,what's
1308,saith
1311,tis
1312,tis
1315,extreame
1321,lesse
1322,seeme
1330,truely
1350,firme
1360,soules
1361,jealousie
1363,hee
1364,feares
1367,himselfe
1379,businesse
1387,oft
1391,judgement
1396,toppe
1398,saile
1399,downe
1403,stormes
1408,sailes
1410,ayres
1417,soule
1437,haue
1445,wee
1449,neerer
1466,Queene
1470,comming
1474,tis
1475,tis
1482,seales
1499,Counsells
1504,farre
1521,plaine
1526,wee
1527,aim'd
1534,urg'd
1536,attonement
1544,betweene
1551,friendshippe
1563,pollicie
1567,succeede
1573,Admirall
1584,sign'd
1586,sute
1610,politicke
1620,complaine
1634,yeeld
1644,frowne
1649,onely
1680,peeces
1682,tis
1683,tis
1689,breake
1698,burne
1699,himselfe
1718,equitie
1748,Animall
1755,informes
1763,'gainst
1764,pollicie
1771,soule
1774,affirm'd
1785,call'd
1798,endles
1809,mindes
1811,tis
1812,tis
1863,windes
1896,billowes
1900,speake
1907,soules
1919,thankes
1920,Remembred
1924,counsells
1933,confirme
1935,selfe
1939,columnes
1943,hopefull
1956,drowne
1958,envie
1973,breake
1980,engag'd
2005,Vaile
2007,designe
2022,Iustice
2029,Iudge
2038,mans
2039,ruine
2055,voyce
2058,greatnesse
2066,terrifie
2072,necessitie
2085,ecclipse
2090,starres
2113,fuell
2133,vow'd
2148,boundlesse
2150,turne
2159,looke
2162,owne
2167,honour
2226,'gainst
2228,politicke
2236,tasts
2249,ith'
2250,ith'
2262,safetie
2276,agen
2278,wayes
2280,fixe
2286,accesse
2331,ingratefull
2350,dutie
2358,we^t
2359,lesse
2371,ith'
2372,ith'
2385,farre
2396,doe
2402,o'the
2403,o'the
2411,tane
2428,traine
2434,Queene
2455,subtile
2468,calme
2473,abus'd
2484,pleas'd
2488,doe
2489,meane
2491,mixe
2507,passe
2519,abhorr'd
2524,entertaine
2535,custome
2538,Iustice
2548,patch'd
2550,pollicy
2559,tooke
2563,Vpon
2570,beare
2588,followes
2595,beare
2601,hee
2604,Maligne
2606,mallice
2641,pickt
2649,graine
2652,mens
2653,needfull
2654,meanes
2676,Wee
2680,enrich'd
2692,Soveraignes
2693,favour
2709,Iustice
2723,inforc'd
2724,shew
2730,feare
2738,whitenesse
2751,tasts
2770,meere
2778,honours
2782,necessitie
2793,boundlesse
2798,licence
2802,greatnesse
2820,totall
2821,summe
2835,owne
2843,doe
2854,honours
2861,favourites
2867,wee
2877,Imperiall
2887,favour
2891,policie
2899,containe
2915,favour
2926,Iustice
2930,honour
2945,beame
2956,soules
2961,beare
2966,stampe
2984,theres
2985,theres
2996,favourites
2998,whats
2999,whats
3000,hee
3007,sign'd
3016,honor'd
3020,counsell
3028,prepar'd
3032,seemes
3036,weigh'd
3082,doe
3098,knowne
3105,passe
3109,himselfe
3124,i'le
3125,i'le
3131,selfe
3138,beest
3139,goddesse
3144,Iove
3145,tooke
3148,haire
3151,hurl'd
3167,turne
3185,beare
3257,himselfe
3259,owne
3269,crosse
3273,tis
3274,tis
3286,straine
3288,kingdome
3297,poore
3312,vow'd
3315,witnesse
3329,passe
3347,beene
3348,urg'd
3377,heare
3401,Spaine
3405,Spaine
3428,saile
3432,recompence
3436,Priz'd
3457,gaine
3473,selfe
3474,scandall
3483,foule
3501,authoris'd
3504,counsell
3519,tooke
3530,gaine
3533,prov'd
3534,losse
3537,recompence
3563,restor'd
3578,hop'd
3590,Countrey
3591,mans
3593,Spaine
3605,passe
3608,Passe
3618,seeme
3637,simplenesse
3640,vow'd
3650,abhorre
3673,tombe
3675,sticke
3686,twas
3687,twas
3688,shiver'd
3690,blesse
3692,equall
3703,losse
3713,discharg'd
3727,Doe
3732,foule
3739,y'are
3740,y'are
3742,loude
3782,selfe
3784,torne
3787,selfe
3797,owne
3800,royall
3809,tis
3810,tis
3813,confesse
3821,staine
3823,upon't
3824,upon't
3854,lawes
3855,establish'd
3873,Vpon
3875,coine
3882,doth
3897,royall
3899,Design'd
3905,Kingdomes
3906,honour
3911,equall
3918,Counsellors
3921,contemn'd
3928,braine
3930,circumscrib'd
3932,wisedome
3935,pollicy
3953,concernes
3963,attonement
3967,betweene
3970,hopefull
3976,Vrge
3979,selfe
3991,doe
4000,opportunitie
4003,doe
4007,teare
4009,crowne
4015,doth
4028,Admirall
4039,obey'd
4048,keene
4061,powerfull
4063,stoope
4089,impos'd
4093,tis
4094,tis
4142,ruine
4147,greatnesse
4153,ile
4154,ile
4155,thinke
4156,on't
4157,on't
4160,beginnes
4168,soule
4172,worke
4174,ile
4175,ile
4179,imploy
4190,prevaile
4198,worke
4211,Presse
4216,seeke
4248,businesse
4251,tooke
4264,seem'd
4273,Gainst
4279,highnesse
4285,plaine
4288,sign'd
4295,firme
4296,Iustice
4299,sweete
4301,tis
4302,tis
4307,rivall
4312,labour'd
4334,Neede
4335,hee
4337,spurres
4343,hees
4344,hees
4347,beare
4348,himselfe
4354,Vpon
4360,entred
4364,tis
4365,tis
4370,thinke
4378,streames
4382,runne
4405,feare
4406,containes
4407,himselfe
4413,greene
4425,chiefe
4427,findes
4437,blowes
4449,bellowes
4462,shewes
4464,sappe
4466,flowes
4487,agen
4499,spoile
4530,bitternesse
4538,powre
4546,upon't
4547,upon't
4559,long'd
4567,cleare
4575,ebbe
4586,counsell
4590,performe
4597,hees
4598,hees
4601,farre
4608,feare
4611,e'm
4615,ile
4616,ile
4634,spiri^
4637,asham'd
4646,y'are
4647,y'are
4648,way-laid
4651,walkes
4654,friendes
4664,Suborn'd
4715,bargaine
4722,oddes
4731,lodg'd
4736,doe
4738,mischiefe
4741,meanes
4743,feare
4748,soveraigne
4753,desart
4756,goe
4757,arm'd
4790,weares
4809,oddes
4812,lesse
4828,gainst
4838,gainst
4850,beare
4852,heape
4856,sepulchre
4867,e'm
4880,exprest
4885,flow'd
4901,confesse
4915,breake
4924,betrayes
4926,honour
4930,chiefe
4943,lesse
4947,ile
4948,ile
4973,judgement
4976,favour
4982,judgement
4985,favour
4993,Iustice
4995,tis
4996,tis
4998,Iustice
5001,i'le
5002,i'le
5025,plainely
5031,deedes
5036,seeke
5045,i'le
5046,i'le
5047,shoote
5063,twas
5064,twas
5080,gaine
5082,honour
5092,honour
5095,gaine
5104,onely
5136,thinke
5138,owne
5141,farre
5165,Admirall
5168,prethee
5177,favour
5179,tis
5180,tis
5189,availe
5191,selfe
5208,envie
5211,bloud
5214,howsoeuer
5219,Iustice
5222,Iealousie
5225,doth
5237,tis
5238,tis
5251,selfe
5261,Iustice
5278,doe
5289,doe
5291,selfe
5297,Exceede
5301,selfe
5304,selfe
5307,Compar'd
5311,seeke
5313,tis
5314,tis
5316,onely
5327,kingdomes
5331,knowes
5335,extreame
5342,lawes
5345,extreame
5347,injurie
5361,heate
5379,kinde
5388,advanc'd
5392,heape
5395,Honours
5417,powerfull
5431,seedes
5453,rais'd
5456,meanes
5461,finde
5479,defence
5485,mens
5490,fabricke
5491,ruine
5494,stocke
5502,roote
5522,leige
5524,tis
5525,tis
5540,advis'd
5550,counsell
5569,conceite
5578,clearely
5586,drowne
5604,selfe
5607,expos'd
5613,propos'd
5616,purchas'd
5617,honours
5629,mony
5634,paines
5637,yeares
5639,gather'd
5652,Vnlesse
5654,knowne
5659,forc'd
5676,proofes
5684,mens
5687,doth
5688,farre
5689,exceede
5718,naturall
5728,choise
5759,weake
5762,favour
5772,shar'd
5782,meane
5810,spurre
5819,rais'd
5834,Admirall
5846,generall
5858,generall
5862,sonne
5866,heire
5876,chiefely
5877,honor'd
5879,Counsell
5887,downe
5932,royall
5947,generall
5955,doe
5957,generalls
5964,Iudge
5968,compriz'd
5977,Farre
5991,paines
5994,sleepe
6012,judgement
6029,paines
6039,equall
6043,ballance
6045,shew
6052,aire
6073,selfe
6079,ist
6080,ist
6083,tis
6084,tis
6105,deceiv'd
6110,finde
6115,finde
6118,Finde
