token,tokenToMatch,endReason,tag,tagIndex
Nay,nay,c,,
",",",",s,,
I,i,s,considrd,0
will,will,s,,
taste,taste,s,,
of,of,s,considrd,0
other,other,s,,
assayes,assayes,n,,
And,and,s,,
space,space,s,,
our,our,s,,
dame,dame,s,,
for,for,s,considrd,0
holy,holy,s,,
days,days,n,strd,0
So,so,s,,
that,that,s,considrd,0
for,for,s,considrd,0
very,very,s,,
need,need,s,strd,0
she,she,s,strd,0
must,must,s,,
use,use,s,strd,0
her,her,s,,
feate,feate,n,,
With,with,s,considrd,0
other,other,s,,
of,of,s,considrd,0
her,her,s,,
house,house,c,,
",",",",s,,
and,and,s,,
such,such,s,,
as,as,s,considrd,0
she,she,s,considrd,0
can,can,s,,
geate,geate,c,,
",",",",n,,
Yet,yet,s,,
is,is,s,considrd,0
she,she,s,considrd,0
not,not,s,,
much,much,s,,
to,to,s,considrd,0
blame,blame,n,,
Though,though,s,,
she,she,s,strd,0
increase,increase,s,,
her,her,s,,
husbands,husbands,s,strd,0
name,name,n,,
Such,such,s,,
children,children,s,strd,0
^o,^o,s,,
bring,bring,s,strd,0
as,as,s,considrd,0
now,now,s,,
ye,ye,s,,
see,see,s,,
me,me,n,strd,0
Tall,tall,s,,
men,men,s,,
as,as,s,considrd,0
I,i,s,considrd,0
am,am,s,,
unworthy,unworthy,s,strd,0
though,though,s,,
I,i,s,considrd,0
be,be,c,strd,0
.,.,n,,
Thou,thou,s,considrd,0
spekest,spekest,s,,
like,like,s,strd,0
a,a,s,considrd,0
Lorell,lorell,s,,
full,full,s,,
larg,larg,s,,
and,and,s,,
full,full,s,,
lewdly,lewdly,n,,
And,and,s,,
not,not,s,,
like,like,s,strd,0
a,a,s,considrd,0
child,child,s,strd,0
gotten,gotten,s,,
of,of,s,considrd,0
true,true,s,,
matrymony,matrymony,n,,
And,and,s,,
yet,yet,s,,
though,though,s,,
thy,thy,s,considrd,0
person,person,s,,
enduce,enduce,s,,
no,no,s,considrd,0
lykelyhode,lykelyhode,n,,
That,that,s,considrd,0
in,in,s,considrd,0
thee,thee,s,,
should,should,s,strd,0
be,be,s,considrd,0
any,any,s,,
manhood,manhood,n,strd,0
Yet,yet,s,,
beside,beside,s,strd,0
that,that,s,considrd,0
thou,thou,s,considrd,0
seem,seem,s,strd,0
of,of,s,considrd,0
manhood,manhood,s,strd,0
frail,frail,n,strd,0
Because,because,s,,
so,so,s,,
abused,abused,s,,
is,is,s,considrd,0
thy,thy,s,considrd,0
light,light,s,strd,0
apparaile,apparaile,c,,
.,.,nn,,
Apparel,apparel,c,strd,0
",",",",s,,
good,good,s,,
sir,sir,c,strd,0
",",",",s,,
what,what,s,,
fault,fault,s,strd,0
is,is,s,considrd,0
that,that,n,considrd,0
Though,though,s,,
gray,gray,s,strd,0
be,be,s,considrd,0
her,her,s,,
cote,cote,s,,
why,why,s,,
blame,blame,s,,
ye,ye,s,,
ye,ye,s,,
wild,wild,s,,
cat,cat,n,,
Why,why,s,,
should,should,s,strd,0
ye,ye,s,,
him,him,s,strd,0
deem,deem,s,strd,0
of,of,s,considrd,0
nature,nature,s,,
frail,frail,n,strd,0
Though,though,s,,
as,as,s,considrd,0
wise,wise,s,strd,0
as,as,s,considrd,0
ye,ye,s,,
would,would,s,strd,0
were,were,s,,
a,a,s,considrd,0
Fox,fox,s,,
tail,tail,n,strd,0
Or,or,s,considrd,0
a,a,s,considrd,0
cote,cote,s,,
after,after,s,,
the,the,s,considrd,0
comen,comen,s,considrd,0
usage,usage,n,strd,0
Or,or,s,considrd,0
have,have,s,strd,0
by,by,s,considrd,0
nature,nature,s,,
a,a,s,considrd,0
mad,mad,s,,
vysage,vysage,n,,
These,these,s,,
be,be,s,considrd,0
no,no,s,considrd,0
witness,witness,s,strd,0
for,for,s,considrd,0
Justice,justice,s,strd,0
to,to,s,considrd,0
dyserne,dyserne,n,,
Nor,nor,s,,
certain,certain,s,strd,0
knowledge,knowledge,s,,
of,of,s,considrd,0
nature,nature,s,,
to,to,s,considrd,0
learn,learn,n,strd,0
And,and,s,,
christ,christ,s,,
taught,taught,s,,
you,you,s,considrd,0
sir,sir,s,strd,0
how,how,s,,
ye,ye,s,,
