token,tokenToMatch,endReason,tag,tagIndex
AS,as,s,considrd,0
when,when,s,,
the,the,s,considrd,0
Midland,midland,s,,
Sea,sea,s,,
is,is,s,considrd,0
no,no,s,considrd,0
where,where,s,,
clear,clear,n,,
From,from,s,,
dreadful,dreadful,s,strd,0
Fleets,fleets,s,,
of,of,s,considrd,0
Tunis,tunis,s,,
and,and,s,,
Argier,argier,c,,
",",",",n,,
Which,which,s,considrd,0
coast,coast,s,,
about,about,c,,
",",",",s,,
to,to,s,considrd,0
all,all,s,,
they,they,s,considrd,0
meet,meet,s,,
with,with,s,considrd,0
Foes,foes,c,,
",",",",n,,
And,and,s,,
upon,upon,s,,
which,which,s,considrd,0
naught,naught,s,strd,0
can,can,s,,
be,be,s,considrd,0
got,got,s,,
but,but,s,,
Blows,blows,c,strd,0
",",",",n,,
The,the,s,considrd,0
Merchand,merchand,s,,
Ships,ships,s,,
so,so,s,,
much,much,s,,
their,their,s,considrd,0
passage,passage,s,,
doubt,doubt,c,,
",",",",n,,
That,that,c,considrd,0
",",",",s,,
though,though,s,,
full-freighted,full-freighted,c,,
",",",",s,,
none,none,s,,
dares,dares,s,,
venture,venture,s,,
out,out,c,,
",",",",n,,
And,and,s,,
Trade,trade,s,,
dacayes,dacayes,c,,
",",",",s,,
and,and,s,,
Scarcity,scarcity,s,,
ensues,ensues,c,,
;,;,n,,
Just,just,s,,
so,so,s,,
the,the,s,considrd,0
timorous,timorous,s,strd,0
Wits,wits,s,,
of,of,s,considrd,0
late,late,s,,
refuse,refuse,c,,
",",",",n,,
Though,though,s,,
laded,laded,c,,
",",",",s,,
to,to,s,considrd,0
put,put,s,,
forth,forth,s,,
upon,upon,s,,
the,the,s,considrd,0
Stage,stage,c,,
",",",",n,,
Affrighted,affrighted,s,,
by,by,s,considrd,0
the,the,s,considrd,0
Critiques,critiques,s,,
of,of,s,considrd,0
this,this,s,considrd,0
age,age,c,,
.,.,n,,
It,it,s,,
is,is,s,considrd,0
a,a,s,considrd,0
Party,party,s,,
numerous,numerous,c,,
",",",",s,,
watchful,watchful,c,strd,0
",",",",s,,
bold,bold,c,,
;,;,n,,
They,they,s,considrd,0
can,can,s,,
from,from,s,,
naught,naught,c,strd,0
",",",",s,,
which,which,s,considrd,0
sails,sails,s,strd,0
in,in,s,considrd,0
sight,sight,c,,
",",",",s,,
withold,withold,c,strd,0
.,.,n,,
Nor,nor,s,,
do,do,s,strd,0
their,their,s,considrd,0
cheap,cheap,c,,
",",",",s,,
though,though,s,,
mortal,mortal,c,,
",",",",s,,
Thunder,thunder,s,,
spare,spare,c,,
;,;,n,,
They,they,s,considrd,0
shoot,shoot,c,,
",",",",s,,
alas,alas,c,,
",",",",s,,
with,with,s,considrd,0
Wind-gunns,wind-gunns,c,,
",",",",s,,
charged,charged,s,strd,0
with,with,s,considrd,0
Air,air,c,,
.,.,n,,
But,but,s,,
yet,yet,c,,
",",",",s,,
Gentlemen,gentlemen,s,,
Critiques,critiques,s,,
of,of,s,considrd,0
Argier,argier,c,,
",",",",n,,
For,for,s,considrd,0
your,your,s,,
own,own,s,,
interest,interest,s,strd,0
I,i,s,strd,0
Would,would,s,strd,1
advise,advise,s,,
ye,ye,s,,
here,here,n,,
To,to,s,considrd,0
let,let,s,,
this,this,s,considrd,0
little,little,s,,
Forlorn,forlorn,s,,
Hope,hope,s,,
go,go,s,strd,0
by,by,n,considrd,0
Safe,safe,s,,
and,and,s,,
untoucht,untoucht,c,,
;,;,s,,
That,that,s,considrd,0
must,must,s,,
not,not,s,,
be,be,s,considrd,0
(,(,c,,
you,you,s,strd,0
will,will,s,strd,1
cry,cry,c,,
),),n,,
If,if,s,,
ye,ye,s,,
be,be,s,considrd,0
wise,wise,c,,
",",",",s,,
it,it,s,,
must,must,c,,
;,;,s,,
I,i,s,strd,0
Will,will,s,strd,1
tell,tell,s,,
ye,ye,s,strd,0
why,why,c,,
.,.,n,,
There,there,s,considrd,0
are,are,s,,
Seven,seven,c,,
",",",",s,,
Eight,eight,c,,
",",",",s,,
Nine,nine,c,,
",",",",s,,
--,--,s,,
stay,stay,s,,
--,--,s,,
there,there,s,considrd,0
are,are,s,,
behind,behind,n,,
Ten,ten,s,,
Plays,plays,s,strd,0
at,at,s,considrd,0
least,least,c,,
",",",",s,,
which,which,s,considrd,0
wait,wait,s,,
but,but,s,,
for,for,s,considrd,0
a,a,s,considrd,0
Wind,wind,c,,
",",",",n,,
And,and,s,,
the,the,s,considrd,0
glad,glad,s,,
News,news,s,,
that,that,s,considrd,0
we,we,s,considrd,0
the,the,s,considrd,0
Enemy,enemy,s,,
miss,miss,c,,
",",",",n,,
And,and,s,,
those,those,s,,
are,are,s,,
all,all,s,,
your,your,s,,
own,own,c,,
",",",",s,,
if,if,s,,
you,you,s,considrd,0
spare,spare,s,,
This,this,c,considrd,0
.,.,n,,
Some,some,s,,
are,are,s,,
but,but,s,,
